,Approaches_from__100_yards_RANK THIS WEEK,Approaches_from__100_yards_RANK LAST WEEK,Approaches_from__100_yards_PLAYER NAME,Approaches_from__100_yards_ROUNDS,Approaches_from__100_yards_AVG,Approaches_from__100_yards_TOTAL DISTANCE (FEET),Approaches_from__100_yards_# OF ATTEMPTS,Approaches_from__100_yards_RELATIVE TO PAR
36,T36,T36,Jason Kokrak,78,"31' 5""",25963.833,827,-0.07
37,T36,T36,John Merrick,79,"31' 5""",25227.667,804,-0.09
38,T36,T36,Scott Stallings,79,"31' 5""",24166.0,770,-0.08
39,T40,T40,Zach Johnson,84,"31' 6""",26893.083,853,-0.10
40,T40,T40,Kyle Stanley,71,"31' 6""",22241.333,707,-0.05
41,T40,T40,Lee Westwood,70,"31' 6""",19689.167,625,-0.07
42,T43,T43,Ken Duke,87,"31' 7""",29678.083,940,-0.04
43,T43,T43,David Hearn,88,"31' 7""",28109.25,889,-0.11
44,T43,T43,Matt Kuchar,93,"31' 7""",24890.75,788,-0.13
45,T43,T43,Steve LeBrun,66,"31' 7""",19485.667,617,-0.05
46,T43,T43,Brandt Snedeker,79,"31' 7""",22020.667,698,-0.13
47,T48,T48,Brendon de Jonge,110,"31' 8""",38970.917,1230,-0.11
48,T48,T48,Bob Estes,66,"31' 8""",25011.583,790,-0.09
49,T48,T48,Scott Gardiner,61,"31' 8""",19038.917,601,-0.03
50,T48,T48,Russell Henley,80,"31' 8""",26570.333,839,-0.08
51,T48,T48,Graeme McDowell,53,"31' 8""",14964.417,472,-0.07
52,T48,T48,Bryce Molder,82,"31' 8""",28431.0,899,-0.08
53,T54,T54,Ricky Barnes,74,"31' 9""",24637.917,776,-0.05
54,T54,T54,Ernie Els,63,"31' 9""",18243.75,575,-0.05
55,T54,T54,George McNeill,68,"31' 9""",25405.083,800,-0.07
56,T57,T57,Jason Bohn,70,"31' 10""",26003.667,816,-0.06
57,T57,T57,Stewart Cink,71,"31' 10""",21411.167,673,-0.07
58,T57,T57,Nicolas Colsaerts,50,"31' 10""",12426.75,390,-0.03
59,T57,T57,Luke Donald,60,"31' 10""",17963.25,565,-0.11
60,T57,T57,Adam Scott,61,"31' 10""",17588.5,552,-0.09
61,T62,T62,Brian Davis,91,"31' 11""",32991.5,1033,-0.08
62,T62,T62,Martin Kaymer,61,"31' 11""",16660.75,522,-0.08
63,T64,T64,Ryo Ishikawa,72,"32' 0""",19956.0,623,-0.03
64,T64,T64,Pat Perez,69,"32' 0""",25277.083,790,-0.06
65,T66,T66,Robert Karlsson,56,"32' 1""",14026.25,437,-0.05
66,T66,T66,Steve Stricker,51,"32' 1""",13972.5,435,-0.16
67,T66,T66,Vaughn Taylor,50,"32' 1""",15441.667,481,-0.05
68,T66,T66,Nicholas Thompson,99,"32' 1""",33925.25,1057,-0.05
69,T70,T70,Lucas Glover,65,"32' 2""",20691.917,643,-0.06
70,T70,T70,Scott Langley,79,"32' 2""",25164.417,782,-0.05
71,T70,T70,David Mathis,71,"32' 2""",23884.417,743,-0.02
72,T70,T70,Bo Van Pelt,72,"32' 2""",21706.667,674,-0.04
73,T74,T74,Sangmoon Bae,83,"32' 3""",26906.0,835,-0.06
74,T74,T74,Charley Hoffman,84,"32' 3""",27798.833,863,-0.09
75,T74,T74,Daniel Summerhays,83,"32' 3""",30320.917,941,-0.09
76,T77,T77,Michael Bradley,56,"32' 4""",15978.5,494,+0.01
77,T77,T77,Ryan Moore,72,"32' 4""",23429.083,724,-0.06
78,T77,T77,Kevin Streelman,86,"32' 4""",27481.5,851,-0.09
79,T80,T80,James Driscoll,76,"32' 5""",23219.25,716,-0.08
80,T80,T80,Morgan Hoffmann,64,"32' 5""",19083.75,588,-0.07
81,T80,T80,Jordan Spieth,82,"32' 5""",26806.667,828,-0.12
82,T80,T80,Bubba Watson,76,"32' 5""",21473.5,663,-0.12
83,T84,T84,Stephen Ames,49,"32' 6""",17146.167,528,-0.02
84,T84,T84,Keegan Bradley,88,"32' 6""",28539.333,879,-0.15
85,T84,T84,Trevor Immelman,73,"32' 6""",23995.25,739,-0.02
86,T84,T84,Robert Streb,75,"32' 6""",24579.917,756,-0.07
87,T84,T84,Josh Teater,86,"32' 6""",24012.833,738,-0.06
88,T84,T84,Charlie Wi,75,"32' 6""",26855.417,827,-0.05
89,T90,T90,Tim Clark,64,"32' 7""",17513.0,538,-0.05
90,T90,T90,David Lingmerth,68,"32' 7""",22600.417,694,-0.02
91,T92,T92,Roberto Castro,97,"32' 8""",35159.167,1077,-0.07
92,T92,T92,Matt Every,89,"32' 8""",30101.333,921,-0.09
93,T92,T92,Billy Horschel,96,"32' 8""",33283.583,1020,-0.08
94,T92,T92,Matt Jones,83,"32' 8""",29012.083,888,-0.09
95,T92,T92,Jerry Kelly,75,"32' 8""",26585.167,814,-0.09
96,T92,T92,Webb Simpson,92,"32' 8""",27878.75,854,-0.10
97,T98,T98,Martin Flores,83,"32' 9""",27895.583,852,-0.07
98,T98,T98,Phil Mickelson,78,"32' 9""",20338.75,621,-0.15
99,T98,T98,"Ted Potter, Jr.",65,"32' 9""",22460.417,685,-0.06
100,T98,T98,Dicky Pride,71,"32' 9""",23545.333,719,-0.03
101,T98,T98,Casey Wittenberg,72,"32' 9""",22284.5,680,-0.01
102,T103,T103,Henrik Norlander,70,"32' 10""",23541.333,717,-0.04
103,T103,T103,Brendan Steele,86,"32' 10""",30900.25,942,-0.05
104,T103,T103,D.J. Trahan,48,"32' 10""",15055.25,458,-0.03
105,T103,T103,Lee Williams,62,"32' 10""",20051.333,611,-0.02
106,T107,T107,J.J. Henry,83,"32' 11""",30875.083,939,-0.05
107,T107,T107,Scott Piercy,78,"32' 11""",23044.167,700,-0.06
108,T107,T107,Henrik Stenson,65,"32' 11""",19079.583,579,-0.14
109,T107,T107,Chris Stroud,88,"32' 11""",31962.667,972,-0.06
110,T111,T111,Fabián Gómez,65,"33' 0""",23077.333,700,-0.06
111,T111,T111,Jim Herman,59,"33' 0""",17905.5,543,-0.06
112,T113,T113,Rickie Fowler,75,"33' 1""",22922.167,692,-0.10
113,T113,T113,Richard Lee,81,"33' 1""",29557.833,894,-0.07
114,T113,T113,Mark Wilson,56,"33' 1""",21652.167,655,-0.01
115,T116,T116,Stuart Appleby,88,"33' 2""",32136.583,968,-0.07
116,T116,T116,Brian Gay,79,"33' 2""",28222.917,852,-0.03
117,T116,T116,Peter Hanson,45,"33' 2""",12195.75,368,-0.07
118,T116,T116,Colt Knost,69,"33' 2""",24456.75,737,E
119,T116,T116,Carl Pettersson,82,"33' 2""",25086.25,756,-0.08
120,T116,T116,Jimmy Walker,84,"33' 2""",27008.75,814,-0.07
121,T122,T122,Erik Compton,74,"33' 3""",24525.083,737,-0.04
122,T122,T122,John Huh,88,"33' 3""",31437.667,946,-0.08
123,T122,T122,Troy Matteson,68,"33' 3""",22841.667,687,-0.03
124,T122,T122,William McGirt,75,"33' 3""",27679.5,832,-0.09
125,T126,T126,Jason Dufner,78,"33' 4""",24832.917,745,-0.07
126,T126,T126,Sergio Garcia,65,"33' 4""",18718.583,562,-0.12
127,T126,T126,Shawn Stefani,63,"33' 4""",18518.75,555,-0.07
128,T129,T129,Bill Haas,85,"33' 5""",27268.833,816,-0.11
129,T129,T129,Jeff Overton,78,"33' 5""",28789.667,862,-0.09
130,T129,T129,Cameron Percy,68,"33' 5""",22864.667,685,-0.05
131,T129,T129,Ian Poulter,59,"33' 5""",15401.333,461,-0.04
132,T133,T133,Harris English,95,"33' 6""",32768.417,979,-0.09
133,T133,T133,Tom Gillis,69,"33' 6""",24914.917,743,-0.03
134,T133,T133,Marc Leishman,77,"33' 6""",25312.5,756,-0.06
135,T133,T133,Eric Meierdierks,48,"33' 6""",14080.667,420,+0.02
136,T133,T133,Patrick Reed,83,"33' 6""",27324.0,816,-0.07
137,T133,T133,Michael Thompson,66,"33' 6""",22016.25,658,-0.05
138,T139,T139,Tommy Gainey,84,"33' 7""",28736.083,856,-0.01
139,T139,T139,Freddie Jacobson,63,"33' 7""",17450.0,519,-0.07
140,T139,T139,Justin Leonard,86,"33' 7""",31598.167,940,-0.05
141,T139,T139,Andrew Svoboda,46,"33' 7""",14754.0,439,-0.05
142,143,143,Will Claxton,67,"33' 8""",22399.0,665,-0.03
143,T144,T144,Charlie Beljan,62,"33' 9""",21969.417,651,E
144,T144,T144,Bobby Gates,49,"33' 9""",13847.583,410,E
145,T146,T146,Justin Bolli,59,"33' 10""",18727.0,554,+0.01
146,T146,T146,Ben Curtis,59,"33' 10""",18685.5,552,-0.01
147,T146,T146,Jason Day,86,"33' 10""",23594.25,698,-0.09
148,T146,T146,D.A. Points,87,"33' 10""",28671.667,848,-0.03
149,T150,T150,Ben Crane,62,"33' 11""",22626.0,667,-0.02
150,T150,T150,Luke Guthrie,82,"33' 11""",25932.583,765,-0.02
151,T150,T150,Padraig Harrington,52,"33' 11""",13573.5,400,-0.07
152,T153,T153,Scott Brown,65,"34' 0""",23208.25,682,-0.05
153,T153,T153,Seung-Yul Noh,71,"34' 0""",22975.5,676,-0.04
154,T155,T155,Derek Ernst,58,"34' 1""",19447.667,570,-0.01
155,T155,T155,D.H. Lee,65,"34' 1""",24618.917,723,-0.04
156,T155,T155,David Lynn,70,"34' 1""",22397.833,657,-0.07
157,T155,T155,Sean O'Hair,56,"34' 1""",19610.583,576,-0.04
158,T159,T159,Martin Laird,68,"34' 3""",22261.25,650,-0.03
159,T159,T159,Aaron Watkins,46,"34' 3""",14089.25,411,-0.04
160,161,161,Brian Harman,89,"34' 4""",30283.917,881,-0.06
161,T162,T162,Ángel Cabrera,73,"34' 5""",22328.25,649,-0.06
162,T162,T162,Geoff Ogilvy,57,"34' 5""",16912.0,491,-0.02
163,T162,T162,Cameron Tringale,80,"34' 5""",30896.333,897,-0.06
164,165,165,Alistair Presnell,59,"34' 6""",17913.25,519,-0.03
165,166,166,Hunter Mahan,91,"34' 8""",29767.833,858,-0.10
166,T167,T167,John Senden,79,"34' 9""",25788.5,742,-0.03
167,T167,T167,Johnson Wagner,64,"34' 9""",21821.25,628,+0.01
168,T169,T169,Charles Howell III,87,"34' 11""",30646.0,878,-0.12
169,T169,T169,Mike Weir,60,"34' 11""",18470.25,529,E
170,171,171,Jin Park,52,"35' 0""",19200.583,549,-0.02
171,172,172,Steven Bowditch,67,"35' 2""",22234.833,632,-0.08
172,T173,T173,Doug LaBelle II,72,"35' 3""",26127.25,741,-0.04
173,T173,T173,Andres Romero,63,"35' 3""",20651.417,586,-0.05
174,T175,T175,Tim Herron,45,"35' 4""",17064.25,483,-0.02
175,T175,T175,Rod Pampling,46,"35' 4""",14719.583,417,-0.01
176,177,177,Greg Chalmers,77,"35' 5""",29811.0,842,-0.06
177,178,178,Jonas Blixt,76,"35' 8""",27405.333,768,-0.04
178,179,179,Aaron Baddeley,68,"36' 2""",23505.667,650,-0.04
179,180,180,Luke List,65,"36' 4""",18968.0,522,+0.03
