,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
0,T1,T1,Chad Campbell,78,-2.000
1,T1,T1,Roberto Castro,97,-2.000
2,T3,T3,Stephen Ames,49,-1.000
3,T3,T3,Aaron Baddeley,68,-1.000
4,T3,T3,Charlie Beljan,62,-1.000
5,T3,T3,Jason Bohn,70,-1.000
6,T3,T3,Kevin Chappell,80,-1.000
7,T3,T3,K.J. Choi,85,-1.000
8,T3,T3,Ben Crane,62,-1.000
9,T3,T3,Brian Davis,91,-1.000
10,T3,T3,Luke Donald,60,-1.000
11,T3,T3,Martin Flores,83,-1.000
12,T3,T3,Rickie Fowler,75,-1.000
13,T3,T3,Lucas Glover,65,-1.000
14,T3,T3,Fabián Gómez,65,-1.000
15,T3,T3,Bill Haas,85,-1.000
16,T3,T3,James Hahn,78,-1.000
17,T3,T3,J.J. Henry,83,-1.000
18,T3,T3,John Huh,88,-1.000
19,T3,T3,Richard Lee,81,-1.000
20,T3,T3,George McNeill,68,-1.000
21,T3,T3,John Merrick,79,-1.000
22,T3,T3,Sean O'Hair,56,-1.000
23,T3,T3,Jin Park,52,-1.000
24,T3,T3,Scott Piercy,78,-1.000
25,T3,T3,D.A. Points,87,-1.000
26,T3,T3,Ian Poulter,59,-1.000
27,T3,T3,Chez Reavie,72,-1.000
28,T3,T3,Patrick Reed,83,-1.000
29,T3,T3,Tag Ridings,69,-1.000
30,T3,T3,Kevin Stadler,83,-1.000
31,T3,T3,Kevin Streelman,86,-1.000
32,T3,T3,Chris Stroud,88,-1.000
33,T3,T3,Aaron Watkins,46,-1.000
34,T35,T35,Greg Chalmers,77,-.800
35,T35,T35,Peter Hanson,45,-.800
36,T37,T37,Ángel Cabrera,73,-.750
37,T37,T37,Rory McIlroy,56,-.750
38,T39,T39,Stuart Appleby,88,-.667
39,T39,T39,Bud Cauley,67,-.667
40,T39,T39,Harris English,95,-.667
41,T39,T39,Matt Every,89,-.667
42,T39,T39,William McGirt,75,-.667
43,T39,T39,Nicholas Thompson,99,-.667
44,45,45,Andres Romero,63,-.625
45,T46,T46,Scott Brown,65,-.500
46,T46,T46,Nicolas Colsaerts,50,-.500
47,T46,T46,Jason Day,86,-.500
48,T46,T46,Brendon de Jonge,110,-.500
49,T46,T46,Jason Dufner,78,-.500
50,T46,T46,Ken Duke,87,-.500
51,T46,T46,Derek Ernst,58,-.500
52,T46,T46,Brad Fritsch,81,-.500
53,T46,T46,Matt Jones,83,-.500
54,T46,T46,Justin Leonard,86,-.500
55,T46,T46,Luke List,65,-.500
56,T46,T46,David Lynn,70,-.500
57,T46,T46,Troy Matteson,68,-.500
58,T46,T46,Eric Meierdierks,48,-.500
59,T46,T46,Ryan Moore,72,-.500
60,T46,T46,Henrik Norlander,70,-.500
61,T46,T46,John Rollins,77,-.500
62,T46,T46,Webb Simpson,92,-.500
63,T46,T46,Shawn Stefani,63,-.500
64,65,65,Charley Hoffman,84,-.429
65,66,66,Jonas Blixt,76,-.400
66,T67,T67,James Driscoll,76,-.333
67,T67,T67,Tommy Gainey,84,-.333
68,T67,T67,Robert Garrigus,69,-.333
69,T67,T67,Luke Guthrie,82,-.333
70,T67,T67,Brian Harman,89,-.333
71,T67,T67,Ryan Palmer,79,-.333
72,T67,T67,Charl Schwartzel,69,-.333
73,T67,T67,John Senden,79,-.333
74,T67,T67,Brendan Steele,86,-.333
75,T67,T67,D.J. Trahan,48,-.333
76,T77,T77,Keegan Bradley,88,-.250
77,T77,T77,Charles Howell III,87,-.250
78,T77,T77,Freddie Jacobson,63,-.250
79,T77,T77,Dustin Johnson,71,-.250
80,T77,T77,Casey Wittenberg,72,-.250
81,82,82,Seung-Yul Noh,71,-.167
82,T83,T83,Sangmoon Bae,83,E
83,T83,T83,Stewart Cink,71,E
84,T83,T83,Ernie Els,63,E
85,T83,T83,Bob Estes,66,E
86,T83,T83,Sergio Garcia,65,E
87,T83,T83,Brian Gay,79,E
88,T83,T83,Jim Herman,59,E
89,T83,T83,Tim Herron,45,E
90,T83,T83,Morgan Hoffmann,64,E
91,T83,T83,Billy Horschel,96,E
92,T83,T83,Trevor Immelman,73,E
93,T83,T83,Ryo Ishikawa,72,E
94,T83,T83,Brandt Jobe,62,E
95,T83,T83,Martin Kaymer,61,E
96,T83,T83,Jason Kokrak,78,E
