,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
0,1,1,Nicolas Colsaerts,50,"6' 8""",13.333,2,E
1,2,2,Mark Wilson,56,"8' 7""",25.75,3,-1
2,3,3,John Merrick,79,"9' 0""",35.917,4,-1
3,4,4,Scott Brown,65,"13' 1""",65.5,5,-1
4,5,5,Brandt Snedeker,79,"13' 10""",83.167,6,-1
5,T6,T6,Ryo Ishikawa,72,"14' 1""",141.167,10,-2
6,T6,T6,Jimmy Walker,84,"14' 1""",169.333,12,+3
7,T8,T8,Michael Bradley,56,"14' 4""",128.917,9,-2
8,T8,T8,Freddie Jacobson,63,"14' 4""",57.167,4,+1
9,T8,T8,Chez Reavie,72,"14' 4""",57.417,4,-2
10,T11,T11,Robert Allenby,58,"14' 8""",73.167,5,+2
11,T11,T11,Steven Bowditch,67,"14' 8""",161.583,11,+5
12,13,13,Matt Kuchar,93,"14' 10""",178.0,12,+2
13,14,14,Trevor Immelman,73,"15' 0""",120.0,8,+4
14,15,15,Jerry Kelly,75,"15' 1""",135.833,9,E
15,16,16,Bud Cauley,67,"15' 3""",137.333,9,+2
16,17,17,Rickie Fowler,75,"15' 7""",171.083,11,-1
17,T18,T18,Matt Jones,83,"15' 9""",188.833,12,-3
18,T18,T18,Chris Kirk,89,"15' 9""",94.583,6,E
19,20,20,Pat Perez,69,"15' 10""",142.333,9,-1
20,21,21,Mike Weir,60,"16' 0""",160.0,10,-1
21,T22,T22,Doug LaBelle II,72,"16' 1""",160.5,10,+7
22,T22,T22,Nick Watney,88,"16' 1""",209.5,13,+8
23,24,24,David Hearn,88,"16' 2""",193.583,12,+7
24,T25,T25,Ben Crane,62,"16' 5""",163.833,10,+2
25,T25,T25,Bubba Watson,76,"16' 5""",229.833,14,+1
26,27,27,Jeff Overton,78,"16' 6""",247.0,15,+2
27,28,28,Tim Clark,64,"16' 8""",149.667,9,+5
28,29,29,John Rollins,77,"16' 9""",201.333,12,E
29,T30,T30,Stuart Appleby,88,"17' 1""",188.0,11,+4
30,T30,T30,Hunter Mahan,91,"17' 1""",204.667,12,E
31,32,32,Tom Gillis,69,"17' 2""",120.333,7,+1
32,33,33,Kevin Streelman,86,"17' 3""",120.583,7,+7
33,34,34,Josh Teater,86,"17' 4""",121.083,7,+3
34,35,35,Chris Stroud,88,"17' 7""",87.75,5,-1
35,T36,T36,Sangmoon Bae,83,"17' 8""",265.25,15,+3
36,T36,T36,K.J. Choi,85,"17' 8""",88.25,5,+1
37,38,38,Adam Scott,61,"17' 9""",106.667,6,-1
38,39,39,Ricky Barnes,74,"18' 0""",161.667,9,+2
39,40,40,Nicholas Thompson,99,"18' 1""",234.917,13,-2
40,41,41,David Lynn,70,"18' 3""",291.58299999999997,16,+4
41,T42,T42,Bobby Gates,49,"18' 5""",165.917,9,+5
42,T42,T42,Bill Haas,85,"18' 5""",276.5,15,-1
43,44,44,Dustin Johnson,71,"18' 6""",203.333,11,E
44,T45,T45,Luke Donald,60,"18' 7""",130.25,7,+2
45,T45,T45,Greg Owen,73,"18' 7""",316.41700000000003,17,+6
46,47,47,Ryan Moore,72,"18' 8""",130.583,7,E
47,48,48,Patrick Reed,83,"18' 10""",470.917,25,+2
48,T49,T49,Padraig Harrington,52,"18' 11""",113.25,6,+3
49,T49,T49,John Senden,79,"18' 11""",207.917,11,+2
50,T49,T49,Steve Stricker,51,"18' 11""",75.583,4,-2
51,T52,T52,Steve LeBrun,66,"19' 0""",151.667,8,+6
52,T52,T52,Troy Matteson,68,"19' 0""",170.75,9,+2
53,54,54,Seung-Yul Noh,71,"19' 3""",154.25,8,-1
54,T55,T55,Charley Hoffman,84,"19' 5""",232.75,12,+2
55,T55,T55,Phil Mickelson,78,"19' 5""",194.0,10,+2
56,T57,T57,Roberto Castro,97,"19' 7""",234.917,12,+3
57,T57,T57,D.H. Lee,65,"19' 7""",273.66700000000003,14,-2
58,T59,T59,James Hahn,78,"19' 8""",236.167,12,+3
59,T59,T59,Richard Lee,81,"19' 8""",157.25,8,+4
60,T61,T61,Peter Hanson,45,"19' 9""",197.75,10,+2
61,T61,T61,Charlie Wi,75,"19' 9""",158.25,8,E
62,63,63,Ben Curtis,59,"19' 10""",218.333,11,+9
63,64,64,Luke List,65,"19' 11""",298.33299999999997,15,-1
64,T65,T65,Ernie Els,63,"20' 0""",180.333,9,+3
65,T65,T65,Justin Hicks,79,"20' 0""",59.917,3,+1
66,67,67,Charles Howell III,87,"20' 3""",263.41700000000003,13,+8
67,68,68,Stewart Cink,71,"20' 9""",207.583,10,+2
68,69,69,Webb Simpson,92,"20' 10""",229.0,11,-2
69,70,70,Matt Every,89,"20' 11""",250.917,12,+8
70,T71,T71,Fabián Gómez,65,"21' 0""",189.083,9,E
71,T71,T71,Brian Harman,89,"21' 0""",293.75,14,+8
72,T71,T71,Bryce Molder,82,"21' 0""",83.833,4,-1
73,T71,T71,Vaughn Taylor,50,"21' 0""",105.083,5,+1
74,T75,T75,Brendon de Jonge,110,"21' 4""",149.167,7,+4
75,T75,T75,Casey Wittenberg,72,"21' 4""",191.917,9,E
76,T77,T77,Martin Kaymer,61,"21' 7""",86.333,4,+1
77,T77,T77,Geoff Ogilvy,57,"21' 7""",194.417,9,+3
78,79,79,Billy Horschel,96,"21' 10""",305.08299999999997,14,+3
79,80,80,Michael Thompson,66,"21' 11""",153.417,7,+6
80,T81,T81,Cameron Percy,68,"22' 0""",197.75,9,+5
81,T81,T81,Shawn Stefani,63,"22' 0""",175.833,8,-2
82,T83,T83,Brian Davis,91,"22' 1""",441.667,20,+3
83,T83,T83,Luke Guthrie,82,"22' 1""",265.41700000000003,12,-1
84,85,85,George McNeill,68,"22' 3""",133.583,6,+1
85,86,86,Lee Williams,62,"22' 5""",67.333,3,+2
86,87,87,Aaron Baddeley,68,"22' 6""",225.167,10,+4
87,88,88,Graham DeLaet,94,"22' 7""",112.833,5,E
88,89,89,Greg Chalmers,77,"22' 8""",271.5,12,+5
89,90,90,Aaron Watkins,46,"22' 9""",159.5,7,+3
90,91,91,Eric Meierdierks,48,"22' 11""",68.833,3,E
91,92,92,Vijay Singh,61,"23' 0""",160.917,7,+3
92,T93,T93,Morgan Hoffmann,64,"23' 1""",207.833,9,+2
93,T93,T93,Henrik Stenson,65,"23' 1""",230.75,10,+1
94,T93,T93,Daniel Summerhays,83,"23' 1""",369.417,16,+3
95,T96,T96,Derek Ernst,58,"23' 2""",255.25,11,+1
96,T96,T96,Carl Pettersson,82,"23' 2""",162.0,7,E
97,T96,T96,Alistair Presnell,59,"23' 2""",231.833,10,+7
98,T96,T96,Justin Rose,62,"23' 2""",162.25,7,+3
99,T96,T96,Gary Woodland,94,"23' 2""",463.917,20,+1
100,101,101,Scott Langley,79,"23' 3""",162.5,7,+1
101,102,102,Jason Bohn,70,"23' 4""",163.417,7,+4
102,103,103,Martin Flores,83,"23' 5""",351.75,15,+4
103,T104,T104,Scott Gardiner,61,"23' 6""",282.25,12,+2
104,T104,T104,Marc Leishman,77,"23' 6""",305.5,13,-3
105,T106,T106,Lucas Glover,65,"23' 8""",331.167,14,+4
106,T106,T106,Y.E. Yang,56,"23' 8""",142.167,6,+6
107,108,108,Justin Leonard,86,"23' 9""",166.417,7,+4
108,T109,T109,John Huh,88,"24' 0""",215.75,9,+3
109,T109,T109,Jeff Maggert,63,"24' 0""",240.0,10,+4
110,111,111,Darron Stiles,51,"24' 4""",146.0,6,+5
111,T112,T112,Kevin Chappell,80,"24' 5""",146.417,6,+3
112,T112,T112,Bob Estes,66,"24' 5""",121.917,5,+1
113,T114,T114,"Ted Potter, Jr.",65,"24' 6""",294.08299999999997,12,-1
114,T114,T114,Kevin Stadler,83,"24' 6""",220.5,9,-2
115,T116,T116,David Mathis,71,"24' 7""",418.417,17,+9
116,T116,T116,Jordan Spieth,82,"24' 7""",270.0,11,+5
117,118,118,Bo Van Pelt,72,"25' 1""",100.25,4,+2
118,119,119,Rory McIlroy,56,"25' 2""",176.0,7,+3
119,T120,T120,Colt Knost,69,"25' 3""",151.25,6,+1
120,T120,T120,Lee Westwood,70,"25' 3""",227.333,9,+2
121,122,122,D.J. Trahan,48,"25' 5""",228.5,9,+4
122,123,123,Chad Campbell,78,"25' 6""",280.75,11,+3
123,124,124,Will Claxton,67,"25' 7""",230.083,9,+3
124,T125,T125,Charlie Beljan,62,"25' 10""",361.25,14,+5
