,Approaches_200-225_yards-Rgh_RTP_RANK THIS WEEK,Approaches_200-225_yards-Rgh_RTP_RANK LAST WEEK,Approaches_200-225_yards-Rgh_RTP_PLAYER NAME,Approaches_200-225_yards-Rgh_RTP_ROUNDS,Approaches_200-225_yards-Rgh_RTP_AVG RTP
0,1,1,Adam Scott,61,-.455
1,2,2,Webb Simpson,92,-.409
2,3,3,Rory McIlroy,56,-.400
3,4,4,Jason Kokrak,78,-.304
4,5,5,Peter Hanson,45,-.300
5,6,6,Josh Teater,86,-.294
6,7,7,Robert Garrigus,69,-.227
7,8,8,Matt Kuchar,93,-.214
8,T9,T9,Russell Henley,80,-.176
9,T9,T9,Ryan Palmer,79,-.176
10,T11,T11,Charles Howell III,87,-.167
11,T11,T11,Sean O'Hair,56,-.167
12,13,13,Stuart Appleby,88,-.160
13,14,14,Alistair Presnell,59,-.158
14,15,15,Y.E. Yang,56,-.154
15,16,16,Lee Westwood,70,-.133
16,T17,T17,Ángel Cabrera,73,-.125
17,T17,T17,Ian Poulter,59,-.125
18,19,19,Keegan Bradley,88,-.118
19,T20,T20,Stewart Cink,71,-.111
20,T20,T20,William McGirt,75,-.111
21,T20,T20,Scott Piercy,78,-.111
22,T20,T20,Tag Ridings,69,-.111
23,T20,T20,Andrew Svoboda,46,-.111
24,T25,T25,Jason Day,86,-.105
25,T25,T25,Bubba Watson,76,-.105
26,T27,T27,Troy Matteson,68,-.083
27,T27,T27,John Senden,79,-.083
28,T27,T27,Kevin Stadler,83,-.083
29,30,30,Shawn Stefani,63,-.056
30,31,31,Trevor Immelman,73,-.045
31,32,32,Billy Horschel,96,-.043
32,33,33,Matt Every,89,-.042
33,34,34,Dustin Johnson,71,-.036
34,35,35,Harris English,95,-.034
35,T36,T36,Sangmoon Bae,83,E
36,T36,T36,Charlie Beljan,62,E
37,T36,T36,Ben Crane,62,E
38,T36,T36,Ernie Els,63,E
39,T36,T36,Scott Gardiner,61,E
40,T36,T36,Padraig Harrington,52,E
41,T36,T36,Jim Herman,59,E
42,T36,T36,Charley Hoffman,84,E
43,T36,T36,Robert Karlsson,56,E
44,T36,T36,Chris Kirk,89,E
45,T36,T36,Hunter Mahan,91,E
46,T36,T36,Henrik Norlander,70,E
47,T36,T36,Chez Reavie,72,E
48,T36,T36,John Rollins,77,E
49,T36,T36,Kevin Streelman,86,E
50,51,51,Chris Stroud,88,+.031
51,52,52,George McNeill,68,+.036
52,53,53,Jimmy Walker,84,+.040
53,T54,T54,Bill Haas,85,+.048
54,T54,T54,Gary Woodland,94,+.048
55,T56,T56,Scott Brown,65,+.050
56,T56,T56,Steve LeBrun,66,+.050
57,T58,T58,Luke Donald,60,+.053
58,T58,T58,Tommy Gainey,84,+.053
59,T58,T58,Zach Johnson,84,+.053
60,T58,T58,Carl Pettersson,82,+.053
61,T58,T58,Nicholas Thompson,99,+.053
62,T63,T63,Stephen Ames,49,+.059
63,T63,T63,Morgan Hoffmann,64,+.059
64,65,65,Rory Sabbatini,86,+.067
65,T66,T66,Graeme McDowell,53,+.083
66,T66,T66,Jordan Spieth,82,+.083
67,T66,T66,Bo Van Pelt,72,+.083
68,T66,T66,Mark Wilson,56,+.083
69,T70,T70,D.H. Lee,65,+.091
70,T70,T70,Michael Thompson,66,+.091
71,72,72,Brad Fritsch,81,+.095
72,T73,T73,David Lynn,70,+.100
73,T73,T73,Brian Stuard,78,+.100
74,75,75,Sergio Garcia,65,+.105
75,T76,T76,Ben Curtis,59,+.111
76,T76,T76,Jason Dufner,78,+.111
77,T76,T76,John Merrick,79,+.111
78,T76,T76,Steve Stricker,51,+.111
79,T80,T80,Aaron Baddeley,68,+.125
80,T80,T80,Erik Compton,74,+.125
81,T80,T80,Martin Flores,83,+.125
82,T80,T80,David Lingmerth,68,+.125
83,84,84,Jerry Kelly,75,+.130
84,T85,T85,Justin Rose,62,+.133
85,T85,T85,Boo Weekley,100,+.133
86,87,87,Matt Jones,83,+.136
87,T88,T88,Cameron Percy,68,+.143
88,T88,T88,Charl Schwartzel,69,+.143
89,T88,T88,Charlie Wi,75,+.143
90,91,91,Kyle Stanley,71,+.150
91,92,92,James Driscoll,76,+.154
92,93,93,Pat Perez,69,+.158
93,T94,T94,Derek Ernst,58,+.167
94,T94,T94,Tom Gillis,69,+.167
95,T94,T94,Luke List,65,+.167
96,T94,T94,Scott Stallings,79,+.167
97,T94,T94,Robert Streb,75,+.167
98,T99,T99,Ben Kohles,75,+.176
99,T99,T99,Camilo Villegas,79,+.176
100,101,101,Casey Wittenberg,72,+.188
101,T102,T102,Roberto Castro,97,+.190
102,T102,T102,Marc Leishman,77,+.190
103,104,104,James Hahn,78,+.192
104,T105,T105,Ricky Barnes,74,+.200
105,T105,T105,Jim Furyk,80,+.200
106,T105,T105,Martin Kaymer,61,+.200
107,T105,T105,Doug LaBelle II,72,+.200
108,T105,T105,Geoff Ogilvy,57,+.200
109,110,110,Patrick Reed,83,+.207
110,111,111,Bob Estes,66,+.208
111,T112,T112,Brandt Jobe,62,+.211
112,T112,T112,Phil Mickelson,78,+.211
113,T114,T114,Steven Bowditch,67,+.214
114,T114,T114,Vijay Singh,61,+.214
115,T114,T114,D.J. Trahan,48,+.214
116,T114,T114,Cameron Tringale,80,+.214
117,T118,T118,Greg Chalmers,77,+.217
118,T118,T118,David Hearn,88,+.217
119,T118,T118,Daniel Summerhays,83,+.217
120,121,121,Robert Allenby,58,+.231
121,T122,T122,Chad Campbell,78,+.233
122,T122,T122,Brendon de Jonge,110,+.233
123,T124,T124,"Ted Potter, Jr.",65,+.235
124,T124,T124,Brandt Snedeker,79,+.235
125,T126,T126,Fabián Gómez,65,+.238
126,T126,T126,Colt Knost,69,+.238
127,T126,T126,Jeff Maggert,63,+.238
128,T126,T126,Lee Williams,62,+.238
129,T130,T130,Justin Hicks,79,+.240
130,T130,T130,D.A. Points,87,+.240
131,T132,T132,John Huh,88,+.250
132,T132,T132,Ryo Ishikawa,72,+.250
133,T132,T132,Ryan Moore,72,+.250
134,T132,T132,Greg Owen,73,+.250
135,T132,T132,Mike Weir,60,+.250
136,137,137,Freddie Jacobson,63,+.267
137,138,138,Nicolas Colsaerts,50,+.273
138,139,139,Graham DeLaet,94,+.280
139,140,140,Jonas Blixt,76,+.292
140,141,141,Richard Lee,81,+.294
141,T142,T142,K.J. Choi,85,+.304
142,T142,T142,Brian Harman,89,+.304
143,T144,T144,Tim Clark,64,+.313
144,T144,T144,Martin Laird,68,+.313
145,146,146,J.J. Henry,83,+.321
146,T147,T147,Ken Duke,87,+.333
147,T147,T147,Brian Gay,79,+.333
148,T147,T147,Vaughn Taylor,50,+.333
149,T147,T147,David Toms,49,+.333
150,T147,T147,Nick Watney,88,+.333
151,T147,T147,Tiger Woods,61,+.333
152,153,153,Luke Guthrie,82,+.344
153,154,154,Jason Bohn,70,+.345
154,155,155,Seung-Yul Noh,71,+.348
155,156,156,Bobby Gates,49,+.353
156,T157,T157,Michael Bradley,56,+.360
157,T157,T157,Justin Leonard,86,+.360
