,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
164,165,165,Carl Pettersson,82,+.047
165,166,166,Scott Piercy,78,+.048
166,167,167,Andrew Svoboda,46,+.049
167,T168,T168,Geoff Ogilvy,57,+.052
168,T168,T168,Aaron Watkins,46,+.052
169,170,170,Luke List,65,+.056
170,T171,T171,Ben Crane,62,+.058
171,T171,T171,Scott Gardiner,61,+.058
172,T171,T171,Jin Park,52,+.058
173,174,174,Martin Flores,83,+.061
174,175,175,Morgan Hoffmann,64,+.071
175,176,176,Justin Bolli,59,+.085
176,177,177,Nicolas Colsaerts,50,+.087
177,178,178,Will Claxton,67,+.089
178,179,179,Eric Meierdierks,48,+.107
179,180,180,Rod Pampling,46,+.116
