,Approaches_from_50-125_yards_RANK THIS WEEK,Approaches_from_50-125_yards_RANK LAST WEEK,Approaches_from_50-125_yards_PLAYER NAME,Approaches_from_50-125_yards_ROUNDS,Approaches_from_50-125_yards_AVG,Approaches_from_50-125_yards_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_# OF ATTEMPTS,Approaches_from_50-125_yards_RELATIVE TO PAR
0,1,1,Brandt Snedeker,79,"15' 6""",2498.667,161,-33
1,2,2,Kevin Chappell,80,"15' 8""",2875.25,184,-20
2,T3,T3,Luke Donald,60,"15' 9""",1901.5829999999999,121,-15
3,T3,T3,Jimmy Walker,84,"15' 9""",3188.833,203,-43
4,5,5,Stewart Cink,71,"15' 10""",1946.9170000000001,123,-4
5,T6,T6,Bobby Gates,49,"15' 11""",1467.6670000000001,92,-5
6,T6,T6,Chris Kirk,89,"15' 11""",3535.167,222,-40
7,T8,T8,Jim Furyk,80,"16' 2""",2943.75,182,-31
8,T8,T8,Matt Kuchar,93,"16' 2""",2734.333,169,-36
9,T8,T8,Bryce Molder,82,"16' 2""",3212.833,199,-50
10,T8,T8,Lee Williams,62,"16' 2""",2634.333,163,-20
11,T12,T12,Keegan Bradley,88,"16' 3""",2635.333,162,-13
12,T12,T12,Tim Clark,64,"16' 3""",2010.8329999999999,124,-25
13,T12,T12,Dicky Pride,71,"16' 3""",2464.0,152,-38
14,T15,T15,Michael Bradley,56,"16' 4""",1931.3329999999999,118,-4
15,T15,T15,Charl Schwartzel,69,"16' 4""",1648.5829999999999,101,-14
16,T15,T15,Aaron Watkins,46,"16' 4""",1747.0,107,-29
17,T18,T18,Brian Davis,91,"16' 5""",4308.833,262,-66
18,T18,T18,Phil Mickelson,78,"16' 5""",2088.167,127,-33
19,T20,T20,Chad Campbell,78,"16' 6""",2894.167,175,-16
20,T20,T20,Robert Garrigus,69,"16' 6""",1781.75,108,-4
21,T20,T20,Jerry Kelly,75,"16' 6""",3016.083,183,-30
22,T20,T20,Justin Leonard,86,"16' 6""",3427.75,208,-31
23,T20,T20,Vaughn Taylor,50,"16' 6""",2014.9170000000001,122,-18
24,T25,T25,Roberto Castro,97,"16' 7""",3922.583,236,-46
25,T25,T25,Seung-Yul Noh,71,"16' 7""",2036.75,123,-10
26,T25,T25,Justin Rose,62,"16' 7""",1886.9170000000001,114,-25
27,T28,T28,Jason Bohn,70,"16' 8""",3289.083,197,-37
28,T28,T28,Camilo Villegas,79,"16' 8""",2660.0,160,-31
29,30,30,Jeff Maggert,63,"16' 9""",2791.917,167,-25
30,T31,T31,Zach Johnson,84,"16' 10""",3295.333,196,-28
31,T31,T31,Kevin Stadler,83,"16' 10""",3222.167,191,-27
32,33,33,John Rollins,77,"16' 11""",2636.083,156,-26
33,T34,T34,Morgan Hoffmann,64,"17' 0""",2398.167,141,-33
34,T34,T34,Mike Weir,60,"17' 0""",1937.3329999999999,114,-17
35,T36,T36,Greg Chalmers,77,"17' 1""",2721.083,159,-32
36,T36,T36,Ben Crane,62,"17' 1""",2543.917,149,-42
37,T36,T36,Ben Kohles,75,"17' 1""",2773.833,162,-20
38,T36,T36,Jordan Spieth,82,"17' 1""",3177.25,186,-32
39,T40,T40,Greg Owen,73,"17' 3""",2933.083,170,-5
40,T40,T40,Charlie Wi,75,"17' 3""",2926.583,170,-14
41,T40,T40,Casey Wittenberg,72,"17' 3""",2660.5,154,-7
42,T43,T43,Matt Every,89,"17' 5""",3351.667,192,-33
43,T43,T43,Scott Langley,79,"17' 5""",3334.417,191,-19
44,T43,T43,Ryan Palmer,79,"17' 5""",2687.667,154,-29
45,T43,T43,Darron Stiles,51,"17' 5""",2335.417,134,-15
46,T43,T43,David Toms,49,"17' 5""",1602.8329999999999,92,-14
47,T43,T43,Bo Van Pelt,72,"17' 5""",2538.833,146,-2
48,T43,T43,Tiger Woods,61,"17' 5""",1584.6670000000001,91,-16
49,T50,T50,David Hearn,88,"17' 6""",3977.333,227,-42
50,T50,T50,Brandt Jobe,62,"17' 6""",2308.75,132,-23
51,T50,T50,Doug LaBelle II,72,"17' 6""",2514.583,144,-26
52,T50,T50,Steve LeBrun,66,"17' 6""",2754.0,157,-25
53,T54,T54,David Lingmerth,68,"17' 7""",2763.0,157,-14
54,T54,T54,Webb Simpson,92,"17' 7""",3289.167,187,-38
55,T56,T56,Brendon de Jonge,110,"17' 8""",4527.667,256,-38
56,T56,T56,James Hahn,78,"17' 8""",2849.667,161,-7
57,T56,T56,Freddie Jacobson,63,"17' 8""",2205.167,125,-18
58,T56,T56,Marc Leishman,77,"17' 8""",2372.083,134,-11
59,T56,T56,Vijay Singh,61,"17' 8""",2154.083,122,-9
60,T61,T61,Ricky Barnes,74,"17' 9""",2693.417,152,-14
61,T61,T61,Graham DeLaet,94,"17' 9""",3532.833,199,-37
62,T61,T61,Rod Pampling,46,"17' 9""",1830.6670000000001,103,-10
63,T64,T64,Robert Allenby,58,"17' 10""",2513.417,141,-7
64,T64,T64,Fabián Gómez,65,"17' 10""",2448.083,137,-24
65,T64,T64,Billy Horschel,96,"17' 10""",4172.667,234,-49
66,T64,T64,Hunter Mahan,91,"17' 10""",2911.25,163,-27
67,T64,T64,Jin Park,52,"17' 10""",1891.5829999999999,106,-7
68,T64,T64,Steve Stricker,51,"17' 10""",1960.3329999999999,110,-35
69,T64,T64,Boo Weekley,100,"17' 10""",4014.75,225,-27
70,T71,T71,K.J. Choi,85,"17' 11""",3396.583,190,-38
71,T71,T71,Brian Gay,79,"17' 11""",3821.333,213,-10
72,T71,T71,Bill Haas,85,"17' 11""",2953.083,165,-39
73,T71,T71,Charles Howell III,87,"17' 11""",3181.833,178,-40
74,T71,T71,David Mathis,71,"17' 11""",2565.917,143,-20
75,T76,T76,Will Claxton,67,"18' 0""",2738.667,152,-9
76,T76,T76,Jason Kokrak,78,"18' 0""",3097.5,172,-25
77,T78,T78,Stuart Appleby,88,"18' 1""",4156.0,230,-22
78,T78,T78,Bud Cauley,67,"18' 1""",2872.583,159,-25
79,T78,T78,Chris Stroud,88,"18' 1""",3388.25,187,-19
80,T81,T81,Gary Woodland,94,"18' 2""",3397.0,187,-16
81,T81,T81,Y.E. Yang,56,"18' 2""",1617.4170000000001,89,-7
82,T83,T83,Martin Flores,83,"18' 3""",3474.417,190,-21
83,T83,T83,Matt Jones,83,"18' 3""",3072.667,168,-34
84,T85,T85,Jason Day,86,"18' 4""",2681.0,146,-13
85,T85,T85,George McNeill,68,"18' 4""",3268.583,178,-12
86,T85,T85,John Merrick,79,"18' 4""",3223.667,176,-16
87,T85,T85,Kevin Streelman,86,"18' 4""",3314.583,181,-12
88,T85,T85,Lee Westwood,70,"18' 4""",2530.833,138,2
89,T90,T90,Erik Compton,74,"18' 5""",2857.0,155,-18
90,T90,T90,Jason Dufner,78,"18' 5""",3616.583,196,-34
91,T90,T90,Rickie Fowler,75,"18' 5""",2614.583,142,-30
92,T90,T90,Robert Karlsson,56,"18' 5""",1583.0829999999999,86,-14
93,T90,T90,Alistair Presnell,59,"18' 5""",2205.083,120,-21
94,T90,T90,Adam Scott,61,"18' 5""",1972.4170000000001,107,-13
95,T90,T90,Brian Stuard,78,"18' 5""",2850.917,155,4
96,T97,T97,Bob Estes,66,"18' 6""",3075.5,166,-24
97,T97,T97,Brad Fritsch,81,"18' 6""",3010.0,163,-12
98,T97,T97,Rory Sabbatini,86,"18' 6""",3392.083,183,-21
99,T100,T100,Ryo Ishikawa,72,"18' 7""",2525.417,136,-3
100,T100,T100,William McGirt,75,"18' 7""",3555.333,191,-33
101,T100,T100,Tag Ridings,69,"18' 7""",2770.75,149,-15
102,T100,T100,Daniel Summerhays,83,"18' 7""",3798.5,204,-22
103,T104,T104,James Driscoll,76,"18' 8""",3023.917,162,-7
104,T104,T104,Jim Herman,59,"18' 8""",1699.5,91,-9
105,T104,T104,Patrick Reed,83,"18' 8""",2913.75,156,-27
