,GIR_Percentage_-_125-150_yards_RANK THIS WEEK,GIR_Percentage_-_125-150_yards_RANK LAST WEEK,GIR_Percentage_-_125-150_yards_PLAYER NAME,GIR_Percentage_-_125-150_yards_ROUNDS,GIR_Percentage_-_125-150_yards_%,GIR_Percentage_-_125-150_yards_GREENS HIT,GIR_Percentage_-_125-150_yards_TOTAL HOLES,GIR_Percentage_-_125-150_yards_RELATIVE TO PAR
96,T96,T96,Robert Karlsson,56,70.75,75,106,-0.23
97,T96,T96,David Toms,49,70.75,75,106,-0.24
98,99,99,Steve Stricker,51,70.71,70,99,-0.31
99,100,100,Roberto Castro,97,70.69,164,232,-0.22
100,101,101,Casey Wittenberg,72,70.66,118,167,-0.14
101,102,102,Ryan Palmer,79,70.64,166,235,-0.3
102,103,103,Bud Cauley,67,70.48,117,166,-0.22
103,104,104,Jonas Blixt,76,70.47,136,193,-0.15
104,T105,T105,Daniel Summerhays,83,70.42,169,240,-0.22
105,T105,T105,Tiger Woods,61,70.42,100,142,-0.32
106,107,107,Darron Stiles,51,70.4,88,125,-0.28
107,108,108,John Senden,79,70.33,128,182,-0.11
108,109,109,Johnson Wagner,64,70.32,109,155,-0.12
109,110,110,Vaughn Taylor,50,70.31,90,128,-0.22
110,111,111,Jordan Spieth,82,70.3,142,202,-0.42
111,112,112,Michael Bradley,56,70.23,92,131,-0.13
112,113,113,Tim Herron,45,69.93,100,143,-0.19
113,114,114,Freddie Jacobson,63,69.78,97,139,-0.34
114,115,115,Justin Leonard,86,69.71,168,241,-0.3
115,116,116,Billy Horschel,96,69.69,177,254,-0.23
116,117,117,Will Claxton,67,69.61,126,181,-0.23
117,118,118,Josh Teater,86,69.52,130,187,-0.28
118,119,119,Jason Kokrak,78,69.49,164,236,-0.14
119,120,120,Boo Weekley,100,69.35,172,248,-0.29
120,121,121,Lee Westwood,70,69.06,96,139,-0.14
121,122,122,Greg Chalmers,77,69.0,138,200,-0.28
122,123,123,Patrick Reed,83,68.92,173,251,-0.21
123,124,124,Troy Matteson,68,68.91,133,193,-0.21
124,125,125,Geoff Ogilvy,57,68.85,84,122,-0.25
125,126,126,Webb Simpson,92,68.78,152,221,-0.24
126,127,127,Justin Bolli,59,68.66,92,134,-0.21
127,T128,T128,Peter Hanson,45,68.57,72,105,-0.26
128,T128,T128,Charlie Wi,75,68.57,144,210,-0.25
129,T130,T130,Martin Laird,68,68.32,110,161,-0.16
130,T130,T130,Scott Stallings,79,68.32,138,202,-0.23
131,132,132,Lee Williams,62,68.21,103,151,-0.16
132,133,133,Colt Knost,69,68.07,113,166,-0.2
133,134,134,D.A. Points,87,68.06,130,191,-0.32
134,135,135,Rod Pampling,46,68.0,68,100,-0.18
135,136,136,Scott Brown,65,67.8,120,177,-0.12
136,137,137,Bobby Gates,49,67.77,82,121,-0.18
137,138,138,Ángel Cabrera,73,67.61,119,176,-0.17
138,139,139,Seung-Yul Noh,71,67.58,148,219,-0.13
139,140,140,Andrew Svoboda,46,67.5,81,120,-0.22
140,141,141,Alistair Presnell,59,67.36,97,144,-0.1
141,142,142,Shawn Stefani,63,67.35,99,147,-0.19
142,143,143,Tag Ridings,69,67.16,135,201,-0.21
143,144,144,Scott Gardiner,61,67.07,110,164,-0.28
144,145,145,Tommy Gainey,84,67.06,171,255,-0.19
145,146,146,Kyle Stanley,71,67.01,132,197,-0.05
146,147,147,Bill Haas,85,67.0,134,200,-0.31
147,148,148,Carl Pettersson,82,66.96,150,224,-0.25
148,149,149,Martin Flores,83,66.95,158,236,-0.31
149,150,150,Marc Leishman,77,66.84,127,190,-0.24
150,151,151,Camilo Villegas,79,66.82,147,220,-0.27
151,T152,T152,Ryan Moore,72,66.67,110,165,-0.23
152,T152,T152,Robert Streb,75,66.67,140,210,-0.18
153,154,154,Robert Garrigus,69,66.41,87,131,-0.3
154,155,155,Graeme McDowell,53,66.36,71,107,-0.24
155,T156,T156,Morgan Hoffmann,64,66.27,112,169,-0.28
156,T156,T156,Jerry Kelly,75,66.27,110,166,-0.26
157,158,158,Jimmy Walker,84,66.18,135,204,-0.21
158,159,159,Tom Gillis,69,66.12,121,183,-0.18
159,160,160,Steven Bowditch,67,65.95,122,185,-0.15
160,161,161,Brian Davis,91,65.75,144,219,-0.26
161,162,162,Andres Romero,63,65.68,111,169,-0.25
162,163,163,Keegan Bradley,88,65.25,154,236,-0.23
163,164,164,Scott Piercy,78,65.17,131,201,-0.19
164,165,165,Erik Compton,74,64.89,122,188,-0.34
165,166,166,Aaron Baddeley,68,64.67,108,167,-0.24
166,167,167,Ben Kohles,75,64.55,122,189,-0.12
167,168,168,Sean O'Hair,56,64.52,100,155,-0.17
168,169,169,Luke Guthrie,82,64.41,114,177,-0.21
169,170,170,Jin Park,52,64.35,74,115,-0.2
170,171,171,Ian Poulter,59,64.34,83,129,-0.23
171,172,172,Mike Weir,60,64.17,77,120,-0.31
172,173,173,Luke List,65,63.91,108,169,-0.17
173,174,174,Ernie Els,63,63.75,102,160,-0.19
174,175,175,Derek Ernst,58,63.45,92,145,-0.12
175,176,176,Brian Gay,79,62.56,142,227,-0.32
176,177,177,Charlie Beljan,62,59.49,116,195,-0.17
177,178,178,Tim Clark,64,58.96,79,134,-0.2
178,179,179,Rory McIlroy,56,58.26,67,115,-0.28
179,180,180,Padraig Harrington,52,56.84,54,95,-0.26
