,Approaches_100-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_100-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_100-125_yards-Rgh_RTP_PLAYER NAME,Approaches_100-125_yards-Rgh_RTP_ROUNDS,Approaches_100-125_yards-Rgh_RTP_AVG RTP
0,1,1,Tiger Woods,61,-.625
1,2,2,Stewart Cink,71,-.300
2,3,3,Freddie Jacobson,63,-.286
3,4,4,Justin Leonard,86,-.250
4,5,5,Lee Williams,62,-.222
5,6,6,Sangmoon Bae,83,-.214
6,7,7,Daniel Summerhays,83,-.200
7,8,8,Camilo Villegas,79,-.190
8,9,9,Chris Kirk,89,-.182
9,10,10,Rickie Fowler,75,-.179
10,11,11,Jordan Spieth,82,-.176
11,T12,T12,Stephen Ames,49,-.167
12,T12,T12,Ryo Ishikawa,72,-.167
13,14,14,Scott Langley,79,-.154
14,15,15,Justin Bolli,59,-.136
15,16,16,Kevin Stadler,83,-.135
16,17,17,Richard Lee,81,-.130
17,18,18,Roberto Castro,97,-.107
18,19,19,Ernie Els,63,-.105
19,T20,T20,James Driscoll,76,-.095
20,T20,T20,Dicky Pride,71,-.095
21,22,22,Greg Chalmers,77,-.091
22,T23,T23,Luke Donald,60,-.083
23,T23,T23,Henrik Stenson,65,-.083
24,25,25,Sergio Garcia,65,-.071
25,26,26,Luke List,65,-.069
26,T27,T27,David Lynn,70,-.067
27,T27,T27,Johnson Wagner,64,-.067
28,T27,T27,Nick Watney,88,-.067
29,30,30,Martin Flores,83,-.065
30,T31,T31,K.J. Choi,85,-.063
31,T31,T31,Andrew Svoboda,46,-.063
32,T33,T33,Bob Estes,66,-.050
33,T33,T33,Russell Henley,80,-.050
34,T35,T35,Trevor Immelman,73,-.045
35,T35,T35,Doug LaBelle II,72,-.045
36,37,37,Henrik Norlander,70,-.038
37,38,38,Robert Garrigus,69,-.036
38,39,39,Charley Hoffman,84,-.034
39,40,40,Morgan Hoffmann,64,-.032
40,41,41,Jason Day,86,-.031
41,T42,T42,Nicolas Colsaerts,50,E
42,T42,T42,Ben Crane,62,E
43,T42,T42,Jason Dufner,78,E
44,T42,T42,Ken Duke,87,E
45,T42,T42,Harris English,95,E
46,T42,T42,Bobby Gates,49,E
47,T42,T42,Lucas Glover,65,E
48,T42,T42,Jim Herman,59,E
49,T42,T42,Matt Jones,83,E
50,T42,T42,John Merrick,79,E
51,T42,T42,Phil Mickelson,78,E
52,T42,T42,Rod Pampling,46,E
53,T42,T42,"Ted Potter, Jr.",65,E
54,T42,T42,Ian Poulter,59,E
55,T42,T42,Andres Romero,63,E
56,T42,T42,Charl Schwartzel,69,E
57,T42,T42,Vijay Singh,61,E
58,T42,T42,Chris Stroud,88,E
59,T42,T42,David Toms,49,E
60,T42,T42,Cameron Tringale,80,E
61,T42,T42,Bo Van Pelt,72,E
62,T42,T42,Lee Westwood,70,E
63,T42,T42,Charlie Wi,75,E
64,T65,T65,Bill Haas,85,+.032
65,T65,T65,Scott Stallings,79,+.032
66,67,67,Graham DeLaet,94,+.037
67,T68,T68,Charlie Beljan,62,+.040
68,T68,T68,Brian Davis,91,+.040
69,T68,T68,Marc Leishman,77,+.040
70,T68,T68,Eric Meierdierks,48,+.040
71,72,72,Tommy Gainey,84,+.042
72,T73,T73,Greg Owen,73,+.043
73,T73,T73,Casey Wittenberg,72,+.043
74,T75,T75,Ricky Barnes,74,+.045
75,T75,T75,Pat Perez,69,+.045
76,T77,T77,Tim Herron,45,+.048
77,T77,T77,Ben Kohles,75,+.048
78,T77,T77,Bubba Watson,76,+.048
79,T80,T80,Jason Bohn,70,+.050
80,T80,T80,Jim Furyk,80,+.050
81,T80,T80,Tag Ridings,69,+.050
82,T83,T83,Derek Ernst,58,+.053
83,T83,T83,Justin Rose,62,+.053
84,T83,T83,Vaughn Taylor,50,+.053
85,T86,T86,Jonas Blixt,76,+.054
86,T86,T86,Rory Sabbatini,86,+.054
87,T88,T88,Kevin Chappell,80,+.056
88,T88,T88,Peter Hanson,45,+.056
89,90,90,Josh Teater,86,+.059
90,91,91,Cameron Percy,68,+.061
91,T92,T92,Brandt Jobe,62,+.063
92,T92,T92,Jason Kokrak,78,+.063
93,T92,T92,Geoff Ogilvy,57,+.063
94,T92,T92,Scott Piercy,78,+.063
95,T92,T92,Shawn Stefani,63,+.063
96,97,97,Stuart Appleby,88,+.065
97,T98,T98,Steven Bowditch,67,+.067
98,T98,T98,Gary Woodland,94,+.067
99,T100,T100,Seung-Yul Noh,71,+.073
100,T100,T100,Jeff Overton,78,+.073
101,102,102,Steve Stricker,51,+.077
102,103,103,Boo Weekley,100,+.079
103,T104,T104,Matt Every,89,+.083
104,T104,T104,Scott Gardiner,61,+.083
105,T104,T104,John Rollins,77,+.083
106,T107,T107,Keegan Bradley,88,+.086
107,T107,T107,Brendan Steele,86,+.086
108,109,109,Brad Fritsch,81,+.087
109,110,110,Patrick Reed,83,+.094
110,T111,T111,Brian Gay,79,+.095
111,T111,T111,J.J. Henry,83,+.095
112,113,113,Dustin Johnson,71,+.103
113,T114,T114,Charles Howell III,87,+.111
114,T114,T114,Robert Karlsson,56,+.111
115,T114,T114,Graeme McDowell,53,+.111
116,T114,T114,Jin Park,52,+.111
117,118,118,Ryan Palmer,79,+.119
118,119,119,Will Claxton,67,+.120
119,T120,T120,D.A. Points,87,+.125
120,T120,T120,Jimmy Walker,84,+.125
121,122,122,Chad Campbell,78,+.130
122,T123,T123,Troy Matteson,68,+.133
123,T123,T123,Mark Wilson,56,+.133
124,T125,T125,Fabián Gómez,65,+.136
125,T125,T125,James Hahn,78,+.136
126,127,127,Steve LeBrun,66,+.143
127,128,128,Ben Curtis,59,+.150
128,T129,T129,Bud Cauley,67,+.154
129,T129,T129,David Hearn,88,+.154
130,T129,T129,Webb Simpson,92,+.154
131,T132,T132,Martin Laird,68,+.158
132,T132,T132,Jeff Maggert,63,+.158
133,134,134,Brian Harman,89,+.159
134,135,135,David Lingmerth,68,+.161
135,136,136,Aaron Baddeley,68,+.167
136,T137,T137,Luke Guthrie,82,+.174
137,T137,T137,Rory McIlroy,56,+.174
138,139,139,Carl Pettersson,82,+.175
139,140,140,William McGirt,75,+.185
140,T141,T141,Padraig Harrington,52,+.188
141,T141,T141,D.H. Lee,65,+.188
142,T141,T141,Aaron Watkins,46,+.188
143,144,144,Nicholas Thompson,99,+.189
144,T145,T145,Bryce Molder,82,+.194
145,T145,T145,Brian Stuard,78,+.194
146,147,147,Chez Reavie,72,+.200
147,148,148,Brendon de Jonge,110,+.205
148,149,149,Colt Knost,69,+.208
149,150,150,David Mathis,71,+.211
150,151,151,Matt Kuchar,93,+.214
151,152,152,Scott Brown,65,+.217
152,T153,T153,Robert Allenby,58,+.222
153,T153,T153,Tim Clark,64,+.222
154,155,155,Martin Kaymer,61,+.227
155,156,156,Kyle Stanley,71,+.231
156,157,157,Michael Bradley,56,+.235
157,T158,T158,John Senden,79,+.238
158,T158,T158,D.J. Trahan,48,+.238
159,160,160,Zach Johnson,84,+.240
160,161,161,Erik Compton,74,+.241
161,162,162,Billy Horschel,96,+.243
162,T163,T163,Ryan Moore,72,+.250
163,T163,T163,Alistair Presnell,59,+.250
164,T163,T163,Adam Scott,61,+.250
165,T163,T163,Kevin Streelman,86,+.250
166,T163,T163,Michael Thompson,66,+.250
167,T163,T163,Mike Weir,60,+.250
168,T163,T163,Y.E. Yang,56,+.250
169,170,170,Tom Gillis,69,+.259
170,171,171,John Huh,88,+.261
171,T172,T172,Justin Hicks,79,+.273
172,T172,T172,Darron Stiles,51,+.273
173,T174,T174,Ángel Cabrera,73,+.286
174,T174,T174,Jerry Kelly,75,+.286
175,176,176,Sean O'Hair,56,+.292
176,177,177,Brandt Snedeker,79,+.294
177,178,178,Robert Streb,75,+.318
178,179,179,Hunter Mahan,91,+.320
179,180,180,George McNeill,68,+.360
