,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
26,27,27,Richard Lee,81,"64' 8""",1875.9170000000001,29,-1
27,T28,T28,Robert Allenby,58,"64' 9""",2655.417,41,+9
28,T28,T28,David Lynn,70,"64' 9""",2590.333,40,E
29,T28,T28,Alistair Presnell,59,"64' 9""",2071.833,32,-1
30,31,31,Chad Campbell,78,"64' 11""",2790.083,43,+7
31,32,32,Dicky Pride,71,"65' 0""",2988.25,46,+12
32,T33,T33,Tim Clark,64,"65' 1""",1953.0,30,-1
33,T33,T33,Padraig Harrington,52,"65' 1""",1106.333,17,+1
34,35,35,Pat Perez,69,"65' 2""",2410.5,37,-3
35,36,36,Martin Kaymer,61,"65' 4""",1241.083,19,-3
36,37,37,Aaron Baddeley,68,"65' 5""",3074.25,47,-15
37,T38,T38,Nick Watney,88,"65' 7""",1968.25,30,+5
38,T38,T38,Y.E. Yang,56,"65' 7""",1442.5,22,E
39,40,40,Jason Kokrak,78,"65' 10""",3160.083,48,-17
40,T41,T41,Martin Flores,83,"65' 11""",2966.75,45,-3
41,T41,T41,Tiger Woods,61,"65' 11""",2174.917,33,+2
42,43,43,Phil Mickelson,78,"66' 0""",3100.417,47,-1
43,44,44,Ricky Barnes,74,"66' 2""",2909.917,44,E
44,T45,T45,Harris English,95,"66' 3""",3512.917,53,-14
45,T45,T45,Bob Estes,66,"66' 3""",2120.583,32,+3
46,47,47,D.J. Trahan,48,"66' 4""",1658.1670000000001,25,E
47,T48,T48,Fabián Gómez,65,"66' 5""",2124.167,32,+3
48,T48,T48,Jim Herman,59,"66' 5""",1726.0829999999999,26,-2
49,T48,T48,Rory Sabbatini,86,"66' 5""",3650.917,55,-2
50,51,51,Steve LeBrun,66,"66' 8""",2000.0829999999999,30,-2
51,T52,T52,Derek Ernst,58,"66' 10""",1872.0829999999999,28,-2
52,T52,T52,David Lingmerth,68,"66' 10""",2070.833,31,-4
53,54,54,Matt Kuchar,93,"66' 11""",2942.75,44,-7
54,55,55,Chris Kirk,89,"67' 0""",3082.417,46,E
55,T56,T56,Brad Fritsch,81,"67' 3""",2555.083,38,-6
56,T56,T56,Greg Owen,73,"67' 3""",3562.583,53,+1
57,58,58,Jin Park,52,"67' 5""",2224.417,33,+11
58,59,59,Justin Bolli,59,"67' 6""",1823.5829999999999,27,+10
59,T60,T60,Roberto Castro,97,"67' 8""",2639.0,39,+2
60,T60,T60,Bud Cauley,67,"67' 8""",2503.333,37,+8
61,T60,T60,Greg Chalmers,77,"67' 8""",3112.583,46,+2
62,T63,T63,Jonas Blixt,76,"67' 9""",2777.167,41,-1
63,T63,T63,John Merrick,79,"67' 9""",2031.8329999999999,30,-2
64,65,65,James Hahn,78,"67' 10""",2780.25,41,E
65,66,66,Robert Karlsson,56,"67' 11""",1562.8329999999999,23,E
66,67,67,Kyle Stanley,71,"68' 0""",3058.333,45,-7
67,68,68,Scott Piercy,78,"68' 2""",2318.667,34,-2
68,69,69,Charlie Beljan,62,"68' 4""",2049.083,30,-5
69,T70,T70,Webb Simpson,92,"68' 9""",2543.417,37,-14
70,T70,T70,Mike Weir,60,"68' 9""",4054.333,59,+8
71,72,72,David Mathis,71,"68' 10""",2890.25,42,+13
72,73,73,Vijay Singh,61,"69' 0""",1655.25,24,+5
73,74,74,Carl Pettersson,82,"69' 4""",2079.5,30,E
74,75,75,Luke Donald,60,"69' 7""",2435.5,35,-4
75,76,76,John Senden,79,"69' 9""",3280.0,47,-6
76,77,77,Zach Johnson,84,"69' 10""",2165.917,31,-4
77,78,78,D.H. Lee,65,"69' 11""",2097.333,30,-5
78,79,79,Mark Wilson,56,"70' 0""",1400.0,20,-2
79,T80,T80,Ken Duke,87,"70' 2""",3229.417,46,+11
80,T80,T80,George McNeill,68,"70' 2""",3085.583,44,-3
81,82,82,Shawn Stefani,63,"70' 4""",2461.083,35,-6
82,T83,T83,Cameron Tringale,80,"70' 5""",3733.75,53,-2
83,T83,T83,Johnson Wagner,64,"70' 5""",2747.833,39,+3
84,85,85,Russell Henley,80,"70' 6""",2396.667,34,-6
85,86,86,Chris Stroud,88,"70' 7""",3530.833,50,-6
86,87,87,Cameron Percy,68,"70' 8""",2545.0,36,-6
87,T88,T88,Robert Garrigus,69,"70' 10""",3470.333,49,-9
88,T88,T88,William McGirt,75,"70' 10""",3327.25,47,-7
89,T90,T90,Erik Compton,74,"70' 11""",3050.167,43,+2
90,T90,T90,Josh Teater,86,"70' 11""",2838.0,40,-11
91,T92,T92,Henrik Norlander,70,"71' 0""",2626.083,37,-5
92,T92,T92,Andrew Svoboda,46,"71' 0""",2059.667,29,-3
93,94,94,Jason Dufner,78,"71' 2""",1422.6670000000001,20,-4
94,T95,T95,Ángel Cabrera,73,"71' 3""",2778.583,39,-4
95,T95,T95,Brendon de Jonge,110,"71' 3""",3920.417,55,-3
96,97,97,Brian Davis,91,"71' 4""",3354.083,47,+11
97,98,98,Will Claxton,67,"71' 6""",2502.25,35,+8
98,99,99,Nicholas Thompson,99,"71' 9""",2868.583,40,-2
99,T100,T100,John Huh,88,"71' 10""",3305.083,46,+4
100,T100,T100,Ben Kohles,75,"71' 10""",2084.333,29,+4
101,T102,T102,Graham DeLaet,94,"71' 11""",3308.5,46,+3
102,T102,T102,Matt Jones,83,"71' 11""",2949.667,41,-6
103,104,104,Stephen Ames,49,"72' 0""",2520.167,35,-4
104,105,105,Ben Curtis,59,"72' 2""",2599.333,36,+6
105,106,106,Matt Every,89,"72' 3""",3542.25,49,-10
106,T107,T107,K.J. Choi,85,"72' 4""",3253.917,45,+5
107,T107,T107,Tag Ridings,69,"72' 4""",2605.333,36,-9
108,109,109,Scott Stallings,79,"72' 5""",2608.417,36,+1
109,T110,T110,Brian Harman,89,"72' 6""",2901.083,40,+1
110,T110,T110,Gary Woodland,94,"72' 6""",3408.0,47,-2
111,112,112,Dustin Johnson,71,"72' 7""",3409.667,47,-6
112,T113,T113,Morgan Hoffmann,64,"72' 9""",2109.333,29,+2
113,T113,T113,Brendan Steele,86,"72' 9""",3274.583,45,+9
114,T115,T115,Tim Herron,45,"72' 10""",1966.0829999999999,27,-1
115,T115,T115,Chez Reavie,72,"72' 10""",2331.25,32,-3
116,117,117,Sangmoon Bae,83,"72' 11""",4083.917,56,+4
117,T118,T118,Ernie Els,63,"73' 0""",2190.833,30,-9
118,T118,T118,Brian Stuard,78,"73' 0""",2190.583,30,E
119,T120,T120,Sergio Garcia,65,"73' 2""",2781.833,38,-5
120,T120,T120,J.J. Henry,83,"73' 2""",3438.833,47,+6
121,T120,T120,Seung-Yul Noh,71,"73' 2""",3220.833,44,+5
122,123,123,Justin Rose,62,"73' 6""",1470.0829999999999,20,-1
123,124,124,Sean O'Hair,56,"73' 8""",1988.0829999999999,27,-5
124,T125,T125,Bill Haas,85,"73' 10""",2656.5,36,-5
125,T125,T125,Luke List,65,"73' 10""",3471.833,47,-8
126,T125,T125,Vaughn Taylor,50,"73' 10""",1255.667,17,+1
127,T128,T128,Charl Schwartzel,69,"73' 11""",2659.667,36,-5
128,T128,T128,Charlie Wi,75,"73' 11""",2514.0,34,-2
129,130,130,Bryce Molder,82,"74' 0""",3331.0,45,+13
130,131,131,Brandt Snedeker,79,"74' 3""",1930.0,26,E
131,132,132,Lee Williams,62,"74' 5""",2381.083,32,+5
132,133,133,Hunter Mahan,91,"74' 8""",2613.417,35,-6
133,134,134,David Toms,49,"74' 9""",1196.333,16,+1
134,135,135,Troy Matteson,68,"74' 10""",2021.0,27,-2
135,136,136,Brandt Jobe,62,"75' 0""",2398.833,32,+3
136,137,137,Scott Langley,79,"75' 2""",2631.333,35,+14
137,138,138,Peter Hanson,45,"75' 3""",1956.5,26,-5
138,139,139,Eric Meierdierks,48,"75' 5""",2337.75,31,+5
139,140,140,James Driscoll,76,"75' 7""",3326.25,44,+8
140,141,141,Geoff Ogilvy,57,"75' 9""",2121.5,28,+1
141,T142,T142,Ryan Palmer,79,"76' 4""",3204.833,42,-13
142,T142,T142,Patrick Reed,83,"76' 4""",3741.5,49,-6
143,T142,T142,Aaron Watkins,46,"76' 4""",1831.1670000000001,24,+10
144,T145,T145,Jason Bohn,70,"76' 5""",3439.583,45,+13
145,T145,T145,Trevor Immelman,73,"76' 5""",3284.167,43,+2
146,147,147,Jordan Spieth,82,"76' 7""",1991.4170000000001,26,E
147,148,148,Michael Bradley,56,"76' 8""",2682.75,35,+9
148,149,149,Freddie Jacobson,63,"76' 10""",2305.917,30,-1
149,150,150,Ryan Moore,72,"77' 0""",2078.917,27,+2
150,T151,T151,Steven Bowditch,67,"77' 6""",2790.833,36,-1
151,T151,T151,Nicolas Colsaerts,50,"77' 6""",1627.5829999999999,21,E
152,T151,T151,Justin Hicks,79,"77' 6""",3176.0,41,+9
153,154,154,Tom Gillis,69,"77' 7""",2327.25,30,+6
154,155,155,Scott Brown,65,"77' 10""",3269.333,42,+1
155,T156,T156,Stuart Appleby,88,"78' 2""",3049.583,39,+1
156,T156,T156,Brian Gay,79,"78' 2""",2189.667,28,+6
157,158,158,Henrik Stenson,65,"78' 6""",1570.3329999999999,20,+3
158,T159,T159,Billy Horschel,96,"78' 8""",3146.583,40,-6
159,T159,T159,Darron Stiles,51,"78' 8""",1572.75,20,+4
160,161,161,Kevin Chappell,80,"78' 9""",2598.083,33,+4
161,162,162,Robert Streb,75,"78' 11""",2605.167,33,E
162,163,163,Jason Day,86,"79' 0""",2922.917,37,-6
163,164,164,Ben Crane,62,"79' 4""",2537.833,32,-8
164,T165,T165,Martin Laird,68,"79' 8""",2230.333,28,+2
165,T165,T165,Marc Leishman,77,"79' 8""",3267.583,41,+5
166,167,167,David Hearn,88,"79' 10""",2793.75,35,+7
167,168,168,Jeff Overton,78,"80' 4""",4177.5,52,+11
168,169,169,Lucas Glover,65,"81' 4""",2684.0,33,-4
169,170,170,John Rollins,77,"81' 9""",3350.667,41,+2
170,171,171,Jeff Maggert,63,"82' 4""",2962.917,36,+4
171,T172,T172,"Ted Potter, Jr.",65,"82' 6""",2805.167,34,+6
172,T172,T172,Casey Wittenberg,72,"82' 6""",4454.333,54,+9
173,174,174,Andres Romero,63,"83' 0""",3985.0,48,-1
174,T175,T175,Doug LaBelle II,72,"83' 7""",3427.5,41,+7
175,T175,T175,Boo Weekley,100,"83' 7""",2508.5,30,-1
176,177,177,Ryo Ishikawa,72,"85' 9""",3600.5,42,+3
177,178,178,Justin Leonard,86,"86' 8""",3206.167,37,+9
178,179,179,Bobby Gates,49,"88' 0""",2904.333,33,+8
179,180,180,Charley Hoffman,84,"95' 7""",2198.917,23,-7
