,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
0,1,1,Sergio Garcia,65,-0.05
1,2,2,Steve Stricker,51,-0.046
2,3,3,Jimmy Walker,84,-0.03
3,4,4,Charles Howell III,87,-0.027999999999999997
4,5,5,Webb Simpson,92,0.01
5,6,6,Freddie Jacobson,63,0.012
6,7,7,Ernie Els,63,0.013999999999999999
7,T8,T8,Rory McIlroy,56,0.015
8,T8,T8,Justin Rose,62,0.015
9,10,10,Adam Scott,61,0.022000000000000002
10,11,11,Jordan Spieth,82,0.023
11,12,12,Bill Haas,85,0.024
12,13,13,Jason Day,86,0.025
13,14,14,Bubba Watson,76,0.027000000000000003
14,T15,T15,Harris English,95,0.031
15,T15,T15,Robert Garrigus,69,0.031
16,17,17,Cameron Percy,68,0.035
17,18,18,Patrick Reed,83,0.038
18,19,19,Andres Romero,63,0.039
19,T20,T20,Keegan Bradley,88,0.04
20,T20,T20,Chris Stroud,88,0.04
21,22,22,Kevin Streelman,86,0.042
22,T23,T23,Luke List,65,0.043
23,T23,T23,Phil Mickelson,78,0.043
24,T23,T23,Kevin Stadler,83,0.043
25,26,26,Charley Hoffman,84,0.044000000000000004
26,27,27,Martin Flores,83,0.045
27,28,28,Chris Kirk,89,0.05
28,29,29,Josh Teater,86,0.052000000000000005
29,30,30,Dustin Johnson,71,0.055999999999999994
30,T31,T31,Zach Johnson,84,0.057999999999999996
31,T31,T31,Scott Piercy,78,0.057999999999999996
32,33,33,Graham DeLaet,94,0.059000000000000004
33,34,34,D.A. Points,87,0.06
34,35,35,Russell Henley,80,0.063
35,36,36,Lee Westwood,70,0.064
36,T37,T37,Peter Hanson,45,0.066
37,T37,T37,Mark Wilson,56,0.066
38,T39,T39,Luke Donald,60,0.067
39,T39,T39,Jason Kokrak,78,0.067
40,41,41,K.J. Choi,85,0.069
41,42,42,Shawn Stefani,63,0.07200000000000001
42,43,43,Brendon de Jonge,110,0.07400000000000001
43,44,44,Ryan Palmer,79,0.075
44,T45,T45,Aaron Baddeley,68,0.076
45,T45,T45,Charlie Beljan,62,0.076
46,T47,T47,Cameron Tringale,80,0.077
47,T47,T47,Gary Woodland,94,0.077
48,49,49,Daniel Summerhays,83,0.081
49,50,50,Richard Lee,81,0.084
50,T51,T51,James Driscoll,76,0.086
51,T51,T51,Jason Dufner,78,0.086
52,T51,T51,Troy Matteson,68,0.086
53,54,54,Matt Kuchar,93,0.087
54,T55,T55,Matt Jones,83,0.08900000000000001
55,T55,T55,Martin Kaymer,61,0.08900000000000001
56,T55,T55,Bo Van Pelt,72,0.08900000000000001
57,58,58,Ian Poulter,59,0.09
58,59,59,Matt Every,89,0.091
59,60,60,Johnson Wagner,64,0.092
60,61,61,Morgan Hoffmann,64,0.094
61,62,62,Stephen Ames,49,0.099
62,T63,T63,Henrik Norlander,70,0.1
63,T63,T63,Brendan Steele,86,0.1
64,T65,T65,Stewart Cink,71,0.10099999999999999
65,T65,T65,Charlie Wi,75,0.10099999999999999
66,67,67,Sangmoon Bae,83,0.102
67,68,68,John Merrick,79,0.10400000000000001
68,T69,T69,Jim Herman,59,0.105
69,T69,T69,Justin Leonard,86,0.105
70,T69,T69,Pat Perez,69,0.105
71,T69,T69,Charl Schwartzel,69,0.105
72,73,73,Rickie Fowler,75,0.106
73,T74,T74,Kyle Stanley,71,0.107
74,T74,T74,Tiger Woods,61,0.107
75,76,76,Kevin Chappell,80,0.109
76,77,77,Steven Bowditch,67,0.11
77,78,78,Jeff Overton,78,0.11199999999999999
78,79,79,Chez Reavie,72,0.113
79,80,80,Rory Sabbatini,86,0.114
80,81,81,D.H. Lee,65,0.115
81,T82,T82,John Rollins,77,0.11599999999999999
82,T82,T82,Brandt Snedeker,79,0.11599999999999999
83,84,84,Henrik Stenson,65,0.11699999999999999
84,85,85,William McGirt,75,0.11800000000000001
85,86,86,D.J. Trahan,48,0.11900000000000001
86,T87,T87,Ben Crane,62,0.12
87,T87,T87,Nicholas Thompson,99,0.12
88,89,89,Brian Stuard,78,0.121
89,T90,T90,James Hahn,78,0.122
90,T90,T90,Hunter Mahan,91,0.122
91,T90,T90,Bryce Molder,82,0.122
92,T93,T93,Roberto Castro,97,0.12300000000000001
93,T93,T93,Tim Clark,64,0.12300000000000001
94,T93,T93,Brian Gay,79,0.12300000000000001
95,T93,T93,"Ted Potter, Jr.",65,0.12300000000000001
96,T97,T97,Dicky Pride,71,0.124
97,T97,T97,John Senden,79,0.124
98,T97,T97,Scott Stallings,79,0.124
99,100,100,Martin Laird,68,0.125
100,T101,T101,Billy Horschel,96,0.126
101,T101,T101,David Lingmerth,68,0.126
102,T103,T103,Stuart Appleby,88,0.127
103,T103,T103,Greg Chalmers,77,0.127
104,T105,T105,Ricky Barnes,74,0.129
105,T105,T105,Trevor Immelman,73,0.129
106,107,107,Camilo Villegas,79,0.13
107,T108,T108,Ángel Cabrera,73,0.131
108,T108,T108,Marc Leishman,77,0.131
109,T108,T108,Seung-Yul Noh,71,0.131
110,T111,T111,John Huh,88,0.132
111,T111,T111,Graeme McDowell,53,0.132
112,113,113,Scott Gardiner,61,0.133
113,T114,T114,Erik Compton,74,0.136
114,T114,T114,Jerry Kelly,75,0.136
115,116,116,Steve LeBrun,66,0.13699999999999998
116,117,117,Tag Ridings,69,0.138
117,T118,T118,Nicolas Colsaerts,50,0.14300000000000002
118,T118,T118,Tommy Gainey,84,0.14300000000000002
119,120,120,Tim Herron,45,0.145
120,121,121,Lee Williams,62,0.146
121,T122,T122,Brad Fritsch,81,0.151
122,T122,T122,Andrew Svoboda,46,0.151
123,T124,T124,Jonas Blixt,76,0.153
124,T124,T124,Padraig Harrington,52,0.153
125,126,126,Luke Guthrie,82,0.154
126,T127,T127,Fabián Gómez,65,0.155
127,T127,T127,Geoff Ogilvy,57,0.155
