,Approaches_from__200_yards_RANK THIS WEEK,Approaches_from__200_yards_RANK LAST WEEK,Approaches_from__200_yards_PLAYER NAME,Approaches_from__200_yards_ROUNDS,Approaches_from__200_yards_AVG,Approaches_from__200_yards_TOTAL DISTANCE (FEET),Approaches_from__200_yards_# OF ATTEMPTS,Approaches_from__200_yards_RELATIVE TO PAR
132,T132,T132,Jason Dufner,78,"51' 10""",10471.833,202,-13
133,T134,T134,Tom Gillis,69,"51' 11""",7995.0,154,-16
134,T134,T134,Charlie Wi,75,"51' 11""",9026.333,174,-7
135,T134,T134,Mark Wilson,56,"51' 11""",7007.9169999999995,135,-3
136,T137,T137,Jerry Kelly,75,"52' 1""",10929.667,210,-22
137,T137,T137,Henrik Norlander,70,"52' 1""",8855.083,170,-33
138,T137,T137,Pat Perez,69,"52' 1""",9738.417,187,-25
139,140,140,Matt Every,89,"52' 2""",12617.667,242,-36
140,T141,T141,David Hearn,88,"52' 5""",10796.583,206,-12
141,T141,T141,Troy Matteson,68,"52' 5""",7653.6669999999995,146,-14
142,T143,T143,Stuart Appleby,88,"52' 6""",11234.333,214,-25
143,T143,T143,Jim Herman,59,"52' 6""",6773.5830000000005,129,-24
144,T143,T143,Alistair Presnell,59,"52' 6""",5822.9169999999995,111,-11
145,146,146,Fabián Gómez,65,"52' 10""",8451.5,160,-15
146,147,147,Rod Pampling,46,"52' 11""",5928.1669999999995,112,-22
147,148,148,Scott Piercy,78,"53' 0""",9113.833,172,-10
148,149,149,Carl Pettersson,82,"53' 1""",9819.083,185,-35
149,150,150,Steven Bowditch,67,"53' 3""",8728.583,164,-43
150,T151,T151,Scott Brown,65,"53' 4""",8957.167,168,-32
151,T151,T151,Bobby Gates,49,"53' 4""",5013.917,94,-5
152,T153,T153,Vaughn Taylor,50,"53' 6""",6099.9169999999995,114,-14
153,T153,T153,Casey Wittenberg,72,"53' 6""",7594.0830000000005,142,-4
154,T155,T155,James Driscoll,76,"53' 9""",8654.75,161,+2
155,T155,T155,Cameron Tringale,80,"53' 9""",11504.417,214,-29
156,T157,T157,David Lynn,70,"53' 10""",8986.583,167,-13
157,T157,T157,Seung-Yul Noh,71,"53' 10""",8563.833,159,-21
158,159,159,Robert Karlsson,56,"54' 0""",4751.667,88,-22
159,T160,T160,Will Claxton,67,"54' 3""",8033.75,148,-21
160,T160,T160,Peter Hanson,45,"54' 3""",4880.667,90,-15
161,T160,T160,William McGirt,75,"54' 3""",10257.333,189,-25
162,T160,T160,Lee Williams,62,"54' 3""",7542.0,139,-6
163,164,164,Justin Leonard,86,"54' 5""",11163.833,205,-6
164,165,165,Jonas Blixt,76,"54' 6""",10791.333,198,-23
165,166,166,Hunter Mahan,91,"54' 7""",12332.417,226,-49
166,167,167,Andres Romero,63,"54' 8""",7987.1669999999995,146,-14
167,168,168,Bud Cauley,67,"54' 9""",8153.3330000000005,149,-22
168,169,169,Doug LaBelle II,72,"54' 10""",9985.75,182,-10
169,170,170,Ben Crane,62,"55' 0""",8250.083,150,-2
170,T171,T171,Brian Harman,89,"55' 1""",11570.583,210,-27
171,T171,T171,Tim Herron,45,"55' 1""",5948.0830000000005,108,-10
172,T171,T171,"Ted Potter, Jr.",65,"55' 1""",7822.0830000000005,142,-12
173,174,174,Padraig Harrington,52,"55' 3""",5083.833,92,-15
174,T175,T175,Greg Chalmers,77,"55' 7""",11665.0,210,-19
175,T175,T175,Tommy Gainey,84,"55' 7""",11393.167,205,-11
176,177,177,Cameron Percy,68,"56' 2""",8371.667,149,-19
177,178,178,Mike Weir,60,"56' 11""",7224.8330000000005,127,+11
178,179,179,Aaron Baddeley,68,"59' 0""",8908.083,151,-9
179,180,180,Aaron Watkins,46,"61' 9""",5559.25,90,+5
