,Approaches_from_50-125_yards_Rgh_RANK THIS WEEK,Approaches_from_50-125_yards_Rgh_RANK LAST WEEK,Approaches_from_50-125_yards_Rgh_PLAYER NAME,Approaches_from_50-125_yards_Rgh_ROUNDS,Approaches_from_50-125_yards_Rgh_AVG,Approaches_from_50-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Scott Langley,79,"18' 5""",737.4169999999999,40,-4
1,2,2,Tiger Woods,61,"19' 5""",233.417,12,-3
2,3,3,Michael Bradley,56,"20' 3""",707.9169999999999,35,E
3,4,4,Camilo Villegas,79,"20' 11""",773.1669999999999,37,+2
4,T5,T5,Ryo Ishikawa,72,"21' 6""",1011.9169999999999,47,-7
5,T5,T5,Justin Leonard,86,"21' 6""",861.4169999999999,40,-3
6,T7,T7,David Hearn,88,"21' 7""",1228.917,57,+9
7,T7,T7,Jordan Spieth,82,"21' 7""",1035.75,48,-2
8,9,9,Roberto Castro,97,"21' 11""",1269.667,58,+1
9,10,10,Brian Davis,91,"22' 1""",1433.9170000000001,65,+2
10,T11,T11,Colt Knost,69,"22' 2""",953.9169999999999,43,+6
11,T11,T11,Nick Watney,88,"22' 2""",1308.0,59,+6
12,13,13,Luke Guthrie,82,"22' 3""",1225.0,55,-2
13,14,14,Nicholas Thompson,99,"22' 7""",1604.9170000000001,71,+7
14,T15,T15,Sangmoon Bae,83,"22' 11""",1418.4170000000001,62,E
15,T15,T15,Tim Clark,64,"22' 11""",503.5,22,+6
16,T15,T15,Luke Donald,60,"22' 11""",550.6669999999999,24,E
17,T18,T18,Marc Leishman,77,"23' 2""",1183.583,51,-1
18,T18,T18,Brandt Snedeker,79,"23' 2""",880.25,38,+1
19,T18,T18,Henrik Stenson,65,"23' 2""",672.1669999999999,29,E
20,T21,T21,Rickie Fowler,75,"23' 3""",1257.25,54,-3
21,T21,T21,Russell Henley,80,"23' 3""",954.1669999999999,41,-1
22,T21,T21,David Toms,49,"23' 3""",488.083,21,-1
23,24,24,Graham DeLaet,94,"23' 4""",1002.25,43,-1
24,25,25,David Mathis,71,"23' 5""",1101.25,47,+13
25,26,26,Justin Hicks,79,"23' 6""",563.4169999999999,24,E
26,T27,T27,Ernie Els,63,"23' 7""",730.1669999999999,31,+2
27,T27,T27,Phil Mickelson,78,"23' 7""",1414.25,60,-1
28,T29,T29,Nicolas Colsaerts,50,"23' 10""",1169.083,49,+4
29,T29,T29,Freddie Jacobson,63,"23' 10""",1023.9169999999999,43,-6
30,T29,T29,Doug LaBelle II,72,"23' 10""",1049.75,44,+6
31,T29,T29,Vijay Singh,61,"23' 10""",834.9169999999999,35,+9
32,T29,T29,Daniel Summerhays,83,"23' 10""",1693.9170000000001,71,-3
33,T34,T34,Bobby Gates,49,"23' 11""",1028.167,43,+7
34,T34,T34,Mike Weir,60,"23' 11""",1123.0,47,+4
35,T36,T36,Steven Bowditch,67,"24' 1""",1254.0,52,+7
36,T36,T36,Martin Laird,68,"24' 1""",986.3330000000001,41,+8
37,T38,T38,Ryan Moore,72,"24' 2""",943.1669999999999,39,+4
38,T38,T38,Geoff Ogilvy,57,"24' 2""",990.3330000000001,41,+2
39,T38,T38,Chris Stroud,88,"24' 2""",1037.417,43,-5
40,T41,T41,Robert Allenby,58,"24' 3""",728.0830000000001,30,+12
41,T41,T41,Tim Herron,45,"24' 3""",800.5830000000001,33,E
42,43,43,Eric Meierdierks,48,"24' 4""",923.9169999999999,38,+2
43,T44,T44,Stewart Cink,71,"24' 5""",1075.583,44,-1
44,T44,T44,Jeff Overton,78,"24' 5""",1784.9170000000001,73,+5
45,T44,T44,Charlie Wi,75,"24' 5""",829.3330000000001,34,+1
46,T47,T47,Luke List,65,"24' 7""",1424.5829999999999,58,+2
