,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
101,102,102,Ryan Moore,72,81.69,232,284,-0.47
102,103,103,James Driscoll,76,81.66,236,289,-0.4
103,104,104,David Mathis,71,81.62,222,272,-0.38
104,105,105,Jordan Spieth,82,81.57,301,369,-0.47
105,T106,T106,Brad Fritsch,81,81.54,265,325,-0.45
106,T106,T106,Mike Weir,60,81.54,159,195,-0.46
107,108,108,Cameron Percy,68,81.44,237,291,-0.37
108,109,109,Charley Hoffman,84,81.41,324,398,-0.51
109,110,110,Geoff Ogilvy,57,81.4,175,215,-0.31
110,111,111,Matt Jones,83,81.39,293,360,-0.49
111,112,112,Nicholas Thompson,99,81.35,362,445,-0.43
112,T113,T113,Steven Bowditch,67,81.33,270,332,-0.46
113,T113,T113,Johnson Wagner,64,81.33,196,241,-0.37
114,115,115,Rory McIlroy,56,81.3,213,262,-0.47
115,116,116,Martin Flores,83,81.28,330,406,-0.44
116,117,117,Michael Thompson,66,81.22,173,213,-0.42
117,118,118,Carl Pettersson,82,81.21,281,346,-0.42
118,119,119,Brian Davis,91,81.19,341,420,-0.44
119,120,120,Martin Kaymer,61,81.16,168,207,-0.4
120,121,121,Bill Haas,85,81.13,301,371,-0.42
121,122,122,Dustin Johnson,71,81.05,231,285,-0.49
122,123,123,Nick Watney,88,80.99,328,405,-0.44
123,124,124,Camilo Villegas,79,80.97,234,289,-0.49
124,125,125,Jason Bohn,70,80.91,250,309,-0.43
125,126,126,Ben Kohles,75,80.81,219,271,-0.37
126,127,127,Jeff Overton,78,80.74,327,405,-0.41
127,128,128,Robert Karlsson,56,80.68,142,176,-0.43
128,129,129,Casey Wittenberg,72,80.61,212,263,-0.4
129,130,130,Morgan Hoffmann,64,80.55,236,293,-0.47
130,T131,T131,Bud Cauley,67,80.43,226,281,-0.46
131,T131,T131,Lee Westwood,70,80.43,226,281,-0.42
132,T133,T133,Charlie Beljan,62,80.35,229,285,-0.41
133,T133,T133,Ryo Ishikawa,72,80.35,229,285,-0.35
134,135,135,David Lynn,70,80.29,224,279,-0.42
135,136,136,Vaughn Taylor,50,80.2,162,202,-0.48
136,137,137,David Lingmerth,68,80.07,229,286,-0.42
137,138,138,Richard Lee,81,79.94,259,324,-0.41
138,139,139,Dicky Pride,71,79.92,207,259,-0.44
139,140,140,Matt Every,89,79.87,365,457,-0.5
140,141,141,Andres Romero,63,79.86,222,278,-0.43
141,142,142,Ben Crane,62,79.77,205,257,-0.45
142,143,143,David Toms,49,79.59,117,147,-0.37
143,144,144,Darron Stiles,51,79.58,152,191,-0.41
144,145,145,Charl Schwartzel,69,79.55,214,269,-0.58
145,146,146,Rickie Fowler,75,79.54,241,303,-0.5
146,147,147,Russell Henley,80,79.44,255,321,-0.46
147,148,148,Greg Owen,73,79.35,269,339,-0.42
148,149,149,Scott Piercy,78,79.32,280,353,-0.46
149,150,150,Brian Harman,89,79.18,327,413,-0.42
150,T151,T151,Jason Day,86,79.15,262,331,-0.49
151,T151,T151,Derek Ernst,58,79.15,205,259,-0.4
152,153,153,Josh Teater,86,79.08,257,325,-0.47
153,154,154,Kyle Stanley,71,79.01,286,362,-0.46
154,155,155,Scott Gardiner,61,78.91,217,275,-0.38
155,156,156,Brian Stuard,78,78.85,205,260,-0.39
156,157,157,Tim Herron,45,78.67,166,211,-0.45
157,158,158,"Ted Potter, Jr.",65,78.65,210,267,-0.37
158,159,159,Sangmoon Bae,83,78.61,261,332,-0.45
159,T160,T160,Scott Brown,65,78.57,231,294,-0.45
160,T160,T160,Troy Matteson,68,78.57,231,294,-0.4
161,162,162,Patrick Reed,83,78.46,306,390,-0.46
162,T163,T163,Colt Knost,69,78.26,180,230,-0.46
163,T163,T163,Graeme McDowell,53,78.26,144,184,-0.4
164,165,165,Ian Poulter,59,78.04,167,214,-0.41
165,166,166,Tommy Gainey,84,78.0,312,400,-0.44
166,167,167,Ángel Cabrera,73,77.85,232,298,-0.45
167,168,168,Y.E. Yang,56,77.58,128,165,-0.48
168,169,169,Ryan Palmer,79,77.53,283,365,-0.52
169,170,170,Jonas Blixt,76,77.35,263,340,-0.44
170,171,171,Aaron Baddeley,68,77.33,232,300,-0.52
171,172,172,Brian Gay,79,77.23,234,303,-0.4
172,173,173,Scott Stallings,79,77.19,308,399,-0.46
173,174,174,Lucas Glover,65,77.17,213,276,-0.49
174,175,175,Peter Hanson,45,77.02,124,161,-0.52
175,176,176,Ben Curtis,59,76.65,174,227,-0.36
176,177,177,Tom Gillis,69,76.11,223,293,-0.39
177,178,178,Sean O'Hair,56,75.97,196,258,-0.39
178,179,179,Justin Bolli,59,74.16,155,209,-0.36
179,180,180,Shawn Stefani,63,73.21,194,265,-0.48
