,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
0,1,1,Sergio Garcia,65,"28' 1""",1208.75,43,E
1,2,2,Dustin Johnson,71,"30' 11""",1516.9170000000001,49,+6
2,3,3,Freddie Jacobson,63,"32' 10""",1347.25,41,+3
3,4,4,Jeff Maggert,63,"32' 11""",1186.167,36,+8
4,5,5,Nicolas Colsaerts,50,"34' 3""",1199.75,35,+7
5,6,6,Robert Garrigus,69,"34' 4""",1683.75,49,+18
6,7,7,Kyle Stanley,71,"34' 7""",1314.6670000000001,38,+7
7,8,8,Webb Simpson,92,"34' 9""",1600.0,46,+3
8,T9,T9,Ryan Palmer,79,"34' 11""",1887.4170000000001,54,+2
9,T9,T9,Chris Stroud,88,"34' 11""",1781.9170000000001,51,-1
10,11,11,Jason Bohn,70,"35' 0""",1224.167,35,E
11,12,12,Camilo Villegas,79,"35' 1""",2104.5,60,+8
12,13,13,Mark Wilson,56,"35' 2""",1335.25,38,+5
13,T14,T14,Sangmoon Bae,83,"35' 3""",2289.167,65,+5
14,T14,T14,Roberto Castro,97,"35' 3""",2219.583,63,+11
15,T16,T16,David Lynn,70,"35' 4""",1483.1670000000001,42,+6
16,T16,T16,Jin Park,52,"35' 4""",848.0,24,+5
17,18,18,Ángel Cabrera,73,"35' 5""",1737.0,49,+8
18,19,19,Rory McIlroy,56,"35' 6""",1172.167,33,+1
19,20,20,Jordan Spieth,82,"35' 8""",1606.5,45,+3
20,T21,T21,Pat Perez,69,"35' 11""",2156.833,60,+6
21,T21,T21,Kevin Streelman,86,"35' 11""",1689.0829999999999,47,+2
22,T23,T23,Stuart Appleby,88,"36' 0""",2087.917,58,+6
23,T23,T23,Matt Every,89,"36' 0""",2810.083,78,+16
24,T25,T25,Bill Haas,85,"36' 1""",1622.6670000000001,45,+2
25,T25,T25,David Mathis,71,"36' 1""",1876.1670000000001,52,+8
26,27,27,Tim Clark,64,"36' 3""",906.25,25,+4
27,28,28,John Huh,88,"36' 4""",2108.917,58,+4
28,29,29,K.J. Choi,85,"36' 5""",1458.1670000000001,40,E
29,T30,T30,Justin Hicks,79,"36' 6""",2079.75,57,+7
30,T30,T30,Steve LeBrun,66,"36' 6""",1679.4170000000001,46,+2
31,T30,T30,Adam Scott,61,"36' 6""",1022.25,28,+2
32,T33,T33,Brendon de Jonge,110,"36' 7""",2452.25,67,+4
33,T33,T33,Brandt Snedeker,79,"36' 7""",1864.25,51,+5
34,35,35,Kevin Stadler,83,"36' 8""",1761.75,48,+8
35,36,36,Phil Mickelson,78,"36' 9""",2021.9170000000001,55,+11
