,Approaches_150-175_yards-Rgh_RTP_RANK THIS WEEK,Approaches_150-175_yards-Rgh_RTP_RANK LAST WEEK,Approaches_150-175_yards-Rgh_RTP_PLAYER NAME,Approaches_150-175_yards-Rgh_RTP_ROUNDS,Approaches_150-175_yards-Rgh_RTP_AVG RTP
0,1,1,Jimmy Walker,84,-.114
1,2,2,Jerry Kelly,75,-.027
2,3,3,Chris Stroud,88,-.020
3,T4,T4,Charlie Beljan,62,E
4,T4,T4,Jason Bohn,70,E
5,T4,T4,K.J. Choi,85,E
6,T4,T4,Sergio Garcia,65,E
7,T4,T4,Tim Herron,45,E
8,T4,T4,Steve Stricker,51,E
9,10,10,James Driscoll,76,+.020
10,11,11,Zach Johnson,84,+.023
11,12,12,Charles Howell III,87,+.026
12,13,13,Rory McIlroy,56,+.030
13,14,14,Ryan Palmer,79,+.037
14,15,15,Jason Dufner,78,+.039
15,16,16,Henrik Stenson,65,+.042
16,T17,T17,Steve LeBrun,66,+.043
17,T17,T17,Kevin Streelman,86,+.043
18,19,19,Bill Haas,85,+.044
19,20,20,John Rollins,77,+.052
20,21,21,Aaron Baddeley,68,+.054
21,22,22,Andres Romero,63,+.056
22,23,23,Richard Lee,81,+.058
23,24,24,Brendon de Jonge,110,+.060
24,25,25,Webb Simpson,92,+.065
25,26,26,Jordan Spieth,82,+.067
26,T27,T27,Trevor Immelman,73,+.068
27,T27,T27,Patrick Reed,83,+.068
28,T29,T29,John Huh,88,+.069
29,T29,T29,Bryce Molder,82,+.069
30,T31,T31,Chez Reavie,72,+.071
31,T31,T31,Justin Rose,62,+.071
32,T31,T31,Adam Scott,61,+.071
33,34,34,Freddie Jacobson,63,+.073
34,35,35,Keegan Bradley,88,+.074
35,36,36,Sangmoon Bae,83,+.077
36,T37,T37,Chris Kirk,89,+.079
37,T37,T37,Justin Leonard,86,+.079
38,39,39,Graham DeLaet,94,+.085
39,40,40,Jeff Overton,78,+.087
40,41,41,Martin Kaymer,61,+.088
41,T42,T42,Brian Gay,79,+.093
42,T42,T42,Luke Guthrie,82,+.093
43,T42,T42,D.A. Points,87,+.093
44,T45,T45,Geoff Ogilvy,57,+.095
45,T45,T45,Scott Piercy,78,+.095
46,T45,T45,"Ted Potter, Jr.",65,+.095
47,48,48,Martin Flores,83,+.097
48,49,49,Brandt Snedeker,79,+.098
49,T50,T50,Ben Kohles,75,+.100
50,T50,T50,Pat Perez,69,+.100
51,52,52,Steven Bowditch,67,+.102
52,53,53,Stuart Appleby,88,+.103
53,54,54,Russell Henley,80,+.105
54,55,55,Jim Furyk,80,+.108
55,56,56,Y.E. Yang,56,+.111
56,57,57,Stephen Ames,49,+.116
57,58,58,Charlie Wi,75,+.118
58,59,59,Cameron Percy,68,+.119
59,60,60,Marc Leishman,77,+.120
60,61,61,Dustin Johnson,71,+.122
61,62,62,Justin Hicks,79,+.123
62,63,63,Josh Teater,86,+.125
63,64,64,Charley Hoffman,84,+.128
64,T65,T65,Ryan Moore,72,+.130
65,T65,T65,Nicholas Thompson,99,+.130
66,67,67,Mark Wilson,56,+.132
67,T68,T68,Fabián Gómez,65,+.133
68,T68,T68,Camilo Villegas,79,+.133
69,T70,T70,Jason Day,86,+.135
70,T70,T70,Gary Woodland,94,+.135
71,T72,T72,Bob Estes,66,+.136
72,T72,T72,Daniel Summerhays,83,+.136
73,T74,T74,Ernie Els,63,+.139
74,T74,T74,Padraig Harrington,52,+.139
75,T74,T74,Dicky Pride,71,+.139
76,77,77,David Lynn,70,+.143
77,T78,T78,Hunter Mahan,91,+.148
78,T78,T78,Cameron Tringale,80,+.148
79,80,80,Matt Jones,83,+.153
80,81,81,David Mathis,71,+.154
81,82,82,Tom Gillis,69,+.156
82,T83,T83,Tim Clark,64,+.160
83,T83,T83,Rod Pampling,46,+.160
84,T85,T85,Ángel Cabrera,73,+.163
85,T85,T85,Brian Stuard,78,+.163
86,87,87,Kevin Stadler,83,+.167
87,T88,T88,Troy Matteson,68,+.170
88,T88,T88,Vijay Singh,61,+.170
89,90,90,John Senden,79,+.172
90,91,91,Roberto Castro,97,+.175
91,T92,T92,Ben Curtis,59,+.176
92,T92,T92,Harris English,95,+.176
93,T92,T92,Lee Westwood,70,+.176
94,95,95,Brendan Steele,86,+.177
95,T96,T96,David Hearn,88,+.179
96,T96,T96,Seung-Yul Noh,71,+.179
97,98,98,Peter Hanson,45,+.182
98,T99,T99,Kyle Stanley,71,+.184
99,T99,T99,Johnson Wagner,64,+.184
100,101,101,Matt Kuchar,93,+.186
101,102,102,Shawn Stefani,63,+.188
102,103,103,Scott Langley,79,+.189
103,104,104,Scott Stallings,79,+.191
104,105,105,Brian Harman,89,+.194
105,T106,T106,Kevin Chappell,80,+.200
106,T106,T106,Nicolas Colsaerts,50,+.200
107,T106,T106,D.H. Lee,65,+.200
108,T106,T106,Phil Mickelson,78,+.200
109,110,110,Erik Compton,74,+.203
110,111,111,Matt Every,89,+.205
111,112,112,Bo Van Pelt,72,+.207
112,113,113,Jin Park,52,+.208
113,114,114,Robert Allenby,58,+.213
114,115,115,Bobby Gates,49,+.214
115,116,116,Scott Gardiner,61,+.216
116,117,117,Tommy Gainey,84,+.221
117,118,118,Jeff Maggert,63,+.222
118,119,119,Ryo Ishikawa,72,+.224
119,120,120,Jonas Blixt,76,+.225
120,121,121,Justin Bolli,59,+.227
121,122,122,John Merrick,79,+.228
122,T123,T123,Jim Herman,59,+.229
123,T123,T123,Robert Karlsson,56,+.229
124,125,125,Henrik Norlander,70,+.230
125,126,126,Aaron Watkins,46,+.231
126,127,127,Sean O'Hair,56,+.234
127,128,128,Stewart Cink,71,+.236
128,129,129,D.J. Trahan,48,+.237
129,130,130,Rickie Fowler,75,+.240
130,131,131,James Hahn,78,+.241
131,T132,T132,Colt Knost,69,+.243
132,T132,T132,Jason Kokrak,78,+.243
133,T134,T134,Ricky Barnes,74,+.250
134,T134,T134,Martin Laird,68,+.250
135,136,136,Greg Chalmers,77,+.255
136,137,137,Robert Streb,75,+.259
137,T138,T138,Greg Owen,73,+.260
138,T138,T138,Boo Weekley,100,+.260
139,140,140,Andrew Svoboda,46,+.261
140,141,141,Casey Wittenberg,72,+.265
141,142,142,Charl Schwartzel,69,+.267
142,T143,T143,J.J. Henry,83,+.268
143,T143,T143,Bubba Watson,76,+.268
144,T143,T143,Mike Weir,60,+.268
145,146,146,Nick Watney,88,+.271
146,147,147,Brian Davis,91,+.273
147,148,148,Bud Cauley,67,+.278
148,149,149,Tiger Woods,61,+.286
149,150,150,Will Claxton,67,+.289
150,151,151,Luke List,65,+.290
151,152,152,Ben Crane,62,+.293
152,153,153,Morgan Hoffmann,64,+.298
153,154,154,Rory Sabbatini,86,+.300
154,155,155,Vaughn Taylor,50,+.308
155,156,156,William McGirt,75,+.309
156,T157,T157,Derek Ernst,58,+.310
157,T157,T157,George McNeill,68,+.310
158,T157,T157,Michael Thompson,66,+.310
159,T160,T160,Scott Brown,65,+.317
160,T160,T160,Tag Ridings,69,+.317
161,T162,T162,Luke Donald,60,+.324
162,T162,T162,Brad Fritsch,81,+.324
163,164,164,Carl Pettersson,82,+.326
164,165,165,Ken Duke,87,+.327
165,T166,T166,Billy Horschel,96,+.333
166,T166,T166,Graeme McDowell,53,+.333
167,T166,T166,Alistair Presnell,59,+.333
168,169,169,Lucas Glover,65,+.347
169,170,170,Ian Poulter,59,+.348
