,Approaches_from_175-200_yards_Rgh_RANK THIS WEEK,Approaches_from_175-200_yards_Rgh_RANK LAST WEEK,Approaches_from_175-200_yards_Rgh_PLAYER NAME,Approaches_from_175-200_yards_Rgh_ROUNDS,Approaches_from_175-200_yards_Rgh_AVG,Approaches_from_175-200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_Rgh_# OF ATTEMPTS,Approaches_from_175-200_yards_Rgh_RELATIVE TO PAR
0,1,1,Scott Piercy,78,"37' 1""",1445.9170000000001,39,E
1,2,2,Tim Clark,64,"37' 7""",714.3330000000001,19,+5
2,3,3,Sergio Garcia,65,"38' 4""",1225.333,32,+1
3,4,4,Robert Garrigus,69,"38' 8""",1083.75,28,E
4,T5,T5,Rickie Fowler,75,"40' 10""",1387.1670000000001,34,+6
5,T5,T5,Jordan Spieth,82,"40' 10""",1876.75,46,+4
6,7,7,Martin Kaymer,61,"41' 1""",657.3330000000001,16,+5
7,8,8,Webb Simpson,92,"42' 6""",1784.1670000000001,42,+5
8,9,9,Jim Herman,59,"42' 8""",982.25,23,+1
9,10,10,K.J. Choi,85,"42' 9""",1239.917,29,+5
10,11,11,Steve Stricker,51,"42' 10""",727.5830000000001,17,+2
11,12,12,Jason Kokrak,78,"43' 0""",2062.5,48,+5
12,13,13,Ernie Els,63,"43' 5""",1128.167,26,+2
13,14,14,Alistair Presnell,59,"44' 0""",1011.0830000000001,23,+6
14,15,15,Vijay Singh,61,"44' 3""",1592.6670000000001,36,+8
15,T16,T16,D.H. Lee,65,"44' 4""",1818.5,41,+7
16,T16,T16,Charl Schwartzel,69,"44' 4""",1284.75,29,+7
17,18,18,Matt Every,89,"44' 5""",2044.0829999999999,46,+10
18,T19,T19,Lucas Glover,65,"44' 7""",1381.25,31,+9
19,T19,T19,Rory Sabbatini,86,"44' 7""",2049.333,46,+8
20,21,21,Ricky Barnes,74,"44' 8""",2322.583,52,+11
21,22,22,Michael Bradley,56,"44' 10""",1658.9170000000001,37,+2
22,T23,T23,Brendan Steele,86,"44' 11""",2513.333,56,+7
23,T23,T23,D.J. Trahan,48,"44' 11""",808.6669999999999,18,+1
24,25,25,Jeff Maggert,63,"45' 1""",1217.167,27,+9
25,26,26,David Lynn,70,"45' 5""",1817.0829999999999,40,+11
26,27,27,Cameron Percy,68,"45' 7""",1414.0829999999999,31,+4
27,28,28,Ken Duke,87,"45' 8""",2510.167,55,+20
28,29,29,Phil Mickelson,78,"46' 2""",1847.0,40,+2
29,30,30,Carl Pettersson,82,"46' 3""",1202.417,26,+7
30,31,31,Lee Westwood,70,"46' 8""",1261.083,27,+5
31,32,32,Brad Fritsch,81,"46' 11""",2626.0,56,+18
32,33,33,Robert Allenby,58,"47' 1""",2025.6670000000001,43,+21
