,Putting_from_7_RANK THIS WEEK,Putting_from_7_RANK LAST WEEK,Putting_from_7_PLAYER NAME,Putting_from_7_ROUNDS,Putting_from_7_% MADE,Putting_from_7_ATTEMPTS,Putting_from_7_PUTTS MADE
0,1,1,Jay Haas,89,82.69,52,43
1,2,2,Chris DiMarco,98,76.56,64,49
2,3,3,Stephen Ames,91,76.12,67,51
3,4,4,Jim Furyk,104,74.36,78,58
4,T5,T5,Ben Crane,94,74.19,62,46
5,T5,T5,David Toms,90,74.19,62,46
6,7,7,John Huston,76,73.68,57,42
7,8,8,Kirk Triplett,92,73.24,71,52
8,9,9,Tim Herron,102,72.73,77,56
9,10,10,Harrison Frazar,88,72.13,61,44
10,11,11,Hank Kuehne,73,71.74,46,33
11,T12,T12,Aaron Baddeley,71,71.7,53,38
12,T12,T12,Ben Curtis,69,71.7,53,38
13,T12,T12,Lee Janzen,83,71.7,53,38
14,15,15,Brett Quigley,92,71.64,67,48
15,16,16,Steve Allan,53,70.97,31,22
16,17,17,Jeff Brehaut,110,70.79,89,63
17,18,18,Hal Sutton,81,70.69,58,41
18,19,19,Marco Dawson,86,70.59,51,36
19,20,20,Olin Browne,113,70.42,71,50
20,21,21,Deane Pappas,75,70.0,60,42
21,22,22,Briny Baird,113,69.9,103,72
22,23,23,Jason Buha,61,69.81,53,37
23,24,24,John Daly,56,69.7,33,23
24,25,25,Woody Austin,107,69.66,89,62
25,26,26,Matt Gogel,77,69.09,55,38
26,27,27,Nick Price,65,69.05,42,29
27,T28,T28,J.P. Hayes,79,68.97,58,40
28,T28,T28,Pat Perez,95,68.97,58,40
29,T28,T28,Chris Smith,92,68.97,58,40
30,31,31,Len Mattiace,94,68.92,74,51
31,32,32,Tim Clark,79,68.85,61,42
32,33,33,Heath Slocum,101,68.83,77,53
33,T34,T34,Kent Jones,74,68.75,64,44
34,T34,T34,Jonathan Kaye,91,68.75,80,55
35,36,36,Donnie Hammond,92,68.6,86,59
36,T37,T37,Rory Sabbatini,95,68.42,76,52
37,T37,T37,Ty Tryon,52,68.42,38,26
38,39,39,John Senden,111,68.37,98,67
39,40,40,Stuart Appleby,90,68.33,60,41
40,41,41,Robert Gamez,114,68.29,82,56
41,42,42,Arron Oberholser,80,68.24,85,58
42,43,43,J.L. Lewis,99,68.12,69,47
43,44,44,David Frost,80,67.8,59,40
44,45,45,Dicky Pride,73,67.69,65,44
45,46,46,Mike Heinen,89,67.5,80,54
46,47,47,Darron Stiles,93,67.42,89,60
47,T48,T48,Gavin Coles,69,67.39,46,31
48,T48,T48,Scott Laycock,71,67.39,46,31
49,50,50,Peter Jacobsen,75,67.27,55,37
50,51,51,Craig Perks,82,67.24,58,39
51,52,52,Anthony Painter,87,67.21,61,41
52,53,53,Chris Riley,96,67.19,64,43
53,54,54,Brian Gay,100,67.16,67,45
54,55,55,Greg Chalmers,98,67.07,82,55
55,T56,T56,Mark Brooks,90,66.67,69,46
56,T56,T56,Stewart Cink,104,66.67,54,36
57,T56,T56,Dan Forsman,98,66.67,66,44
58,T56,T56,Peter Lonard,96,66.67,69,46
59,T56,T56,Andy Miller,75,66.67,54,36
60,T56,T56,Adam Scott,52,66.67,33,22
61,T56,T56,Tiger Woods,74,66.67,42,28
62,63,63,Jason Caron,74,66.13,62,41
63,64,64,Paul Gow,62,66.0,50,33
64,T65,T65,Billy Andrade,100,65.79,76,50
65,T65,T65,Tim Petrovic,108,65.79,76,50
66,67,67,Todd Fischer,97,65.43,81,53
67,68,68,Carl Paulson,101,65.22,92,60
68,69,69,Rich Beem,80,65.0,40,26
69,T70,T70,Jerry Kelly,108,64.86,74,48
