,Putting_from_-__20_RANK THIS WEEK,Putting_from_-__20_RANK LAST WEEK,Putting_from_-__20_PLAYER NAME,Putting_from_-__20_ROUNDS,Putting_from_-__20_% MADE,Putting_from_-__20_ATTEMPTS,Putting_from_-__20_PUTTS MADE
83,T84,T84,Tim Clark,79,8.33,336,28
84,T84,T84,Ben Curtis,69,8.33,360,30
85,T84,T84,Spike McRoy,103,8.33,576,48
86,87,87,David Toms,90,8.31,373,31
87,88,88,Esteban Toledo,109,8.23,547,45
88,89,89,Deane Pappas,75,8.22,353,29
89,T90,T90,John Morgan,81,8.21,390,32
90,T90,T90,Anthony Painter,87,8.21,402,33
91,92,92,Brent Geiberger,51,8.19,281,23
92,93,93,Kent Jones,74,8.18,379,31
93,94,94,Tom Pernice Jr.,105,8.17,502,41
94,95,95,David Gossett,92,8.13,480,39
95,96,96,Brenden Pappas,105,8.11,518,42
96,97,97,Fred Funk,112,8.1,494,40
97,T98,T98,Notah Begay III,92,8.08,458,37
98,T98,T98,Garrett Willis,97,8.08,458,37
99,100,100,Scott Verplank,97,8.06,422,34
100,101,101,Ty Tryon,52,8.05,236,19
101,102,102,Luke Donald,88,8.02,424,34
102,103,103,Carl Pettersson,80,7.94,378,30
103,104,104,Chris Anderson,96,7.93,429,34
104,105,105,Rich Beem,80,7.89,317,25
105,106,106,Frank Lickliter II,94,7.86,407,32
106,T107,T107,Alex Cejka,98,7.84,421,33
107,T107,T107,Joe Durant,96,7.84,459,36
108,109,109,Akio Sadakata,83,7.83,396,31
109,110,110,John Daly,56,7.79,231,18
110,111,111,Duffy Waldorf,90,7.76,425,33
111,T112,T112,Matt Kuchar,63,7.72,324,25
112,T112,T112,David Peoples,96,7.72,518,40
113,T114,T114,Joel Edwards,60,7.71,350,27
114,T114,T114,Scott McCarron,86,7.71,350,27
115,T116,T116,Steve Flesch,110,7.69,559,43
116,T116,T116,Steve Lowery,86,7.69,364,28
117,118,118,John Huston,76,7.67,339,26
118,T119,T119,Todd Barranger,78,7.65,327,25
119,T119,T119,Heath Slocum,101,7.65,575,44
120,121,121,John Riegger,55,7.63,262,20
121,122,122,Mark Brooks,90,7.61,381,29
122,123,123,Robert Allenby,87,7.58,343,26
123,124,124,Aaron Barber,94,7.48,468,35
124,125,125,Hank Kuehne,73,7.46,362,27
125,126,126,Retief Goosen,69,7.45,255,19
126,127,127,Gene Sauers,87,7.42,418,31
127,128,128,Tom Gillis,71,7.4,338,25
128,129,129,John Senden,111,7.38,596,44
129,T130,T130,Steve Allan,53,7.33,273,20
130,T130,T130,Scott Laycock,71,7.33,300,22
131,132,132,Pat Perez,95,7.31,424,31
132,133,133,Jeff Maggert,81,7.28,371,27
133,T134,T134,K.J. Choi,112,7.27,509,37
134,T134,T134,Rod Pampling,87,7.27,344,25
135,T134,T134,Tiger Woods,74,7.27,275,20
136,137,137,Tom Lehman,87,7.24,373,27
137,138,138,David Sutherland,77,7.22,374,27
138,139,139,Kenneth Staton,59,7.17,321,23
139,T140,T140,Brian Bateman,70,7.14,364,26
140,T140,T140,"Dave Stockton, Jr.",79,7.14,350,25
141,T142,T142,Jason Caron,74,7.12,379,27
142,T142,T142,Darron Stiles,93,7.12,393,28
143,144,144,Joey Sindelar,93,7.07,481,34
144,145,145,Steve Stricker,59,7.06,255,18
145,146,146,Bob Estes,92,7.05,397,28
146,147,147,Sergio Garcia,62,7.0,200,14
147,148,148,Nick Price,65,6.99,272,19
148,149,149,Mathew Goggin,90,6.94,447,31
149,T150,T150,Jason Buha,61,6.92,318,22
150,T150,T150,Kenny Perry,98,6.92,419,29
151,T152,T152,Mike Grob,83,6.88,465,32
152,T152,T152,J.L. Lewis,99,6.88,436,30
153,154,154,Hal Sutton,81,6.86,408,28
154,155,155,Craig Barlow,95,6.81,470,32
155,156,156,Brandt Jobe,77,6.79,427,29
156,157,157,Craig Perks,82,6.78,354,24
157,158,158,Peter Lonard,96,6.76,414,28
158,159,159,Darren Clarke,61,6.75,237,16
159,160,160,Mark Calcavecchia,84,6.71,328,22
160,161,161,Donnie Hammond,92,6.7,463,31
161,162,162,Dicky Pride,73,6.69,329,22
162,T163,T163,Doug Barron,90,6.6,424,28
163,T163,T163,Chris Smith,92,6.6,470,31
164,165,165,Jeff Brehaut,110,6.54,596,39
165,166,166,José Coceres,62,6.52,276,18
166,167,167,Rocco Mediate,80,6.51,338,22
167,T168,T168,Harrison Frazar,88,6.49,462,30
168,T168,T168,Per-Ulrik Johansson,96,6.49,478,31
169,170,170,Andy Miller,75,6.44,357,23
170,171,171,Olin Browne,113,6.39,579,37
171,172,172,Dan Forsman,98,6.34,536,34
172,173,173,Paul Azinger,73,6.3,365,23
173,174,174,Glen Hnatiuk,92,6.17,486,30
174,175,175,Jonathan Kaye,91,6.14,440,27
175,176,176,Brian Henninger,56,6.05,281,17
176,T177,T177,Len Mattiace,94,6.02,415,25
177,T177,T177,Jay Williamson,93,6.02,432,26
178,179,179,Cliff Kresge,102,6.0,433,26
179,180,180,Pat Bates,111,5.95,538,32
180,181,181,Arron Oberholser,80,5.85,410,24
181,182,182,Brent Schwarzrock,60,5.76,295,17
182,183,183,Mark Wilson,82,5.71,420,24
183,184,184,Neal Lancaster,110,5.53,561,31
184,185,185,Kaname Yokoo,56,5.51,272,15
185,186,186,Adam Scott,52,5.46,183,10
186,187,187,Paul Stankowski,67,5.44,331,18
187,188,188,Gavin Coles,69,5.41,296,16
188,189,189,Steven Alker,87,5.33,394,21
189,190,190,Ian Leggatt,71,4.45,337,15
