,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
0,T1,T1,Stephen Ames,91,0.0,,119,100.0
1,T1,T1,Stewart Cink,104,0.0,,126,100.0
2,T1,T1,Darren Clarke,61,0.0,,55,100.0
3,T1,T1,Brad Elder,51,0.0,,47,100.0
4,T1,T1,David Frost,80,0.0,,94,100.0
5,T1,T1,Jim Furyk,104,0.0,,105,100.0
6,T1,T1,Matt Gogel,77,0.0,,95,100.0
7,T1,T1,Hank Kuehne,73,0.0,,85,100.0
8,T1,T1,Bernhard Langer,65,0.0,,65,100.0
9,T1,T1,Ian Leggatt,71,0.0,,82,100.0
10,T1,T1,Justin Leonard,80,0.0,,73,100.0
11,T1,T1,Thomas Levet,85,0.0,,110,100.0
12,T1,T1,Len Mattiace,94,0.0,,94,100.0
13,T1,T1,Rocco Mediate,80,0.0,,94,100.0
14,T1,T1,Jesper Parnevik,102,0.0,,118,100.0
15,T1,T1,Nick Price,65,0.0,,64,100.0
16,T1,T1,Loren Roberts,87,0.0,,88,100.0
17,T1,T1,Brent Schwarzrock,60,0.0,,71,100.0
18,T1,T1,Hal Sutton,81,0.0,,104,100.0
19,T1,T1,Mike Weir,80,0.0,,60,100.0
20,21,21,Skip Kendall,110,0.78,1.0,129,99.2
21,22,22,David Peoples,96,0.8,1.0,125,99.2
22,23,23,Jeff Sluman,106,0.82,1.0,122,99.1
23,24,24,Brett Quigley,92,0.88,1.0,114,99.1
24,25,25,Donnie Hammond,92,0.89,1.0,112,99.1
25,26,26,Jonathan Kaye,91,0.91,1.0,110,99.0
26,27,27,J.P. Hayes,79,0.96,1.0,104,99.0
27,28,28,Chris DiMarco,98,1.0,1.0,100,99.0
28,29,29,Gene Sauers,87,1.05,1.0,95,98.9
29,30,30,Rod Pampling,87,1.08,1.0,93,98.9
30,31,31,Jay Don Blake,77,1.09,1.0,92,98.9
31,32,32,Vijay Singh,106,1.11,1.0,90,98.8
32,33,33,Paul Goydos,86,1.14,1.0,88,98.8
33,T34,T34,Scott McCarron,86,1.15,1.0,87,98.8
34,T34,T34,Andy Miller,75,1.15,1.0,87,98.8
35,T36,T36,Jason Caron,74,1.2,1.0,83,98.8
36,T36,T36,John Riegger,55,1.2,1.0,83,98.8
37,T36,T36,Vance Veazey,66,1.2,1.0,83,98.8
38,T39,T39,Steve Allan,53,1.28,1.0,78,98.7
39,T39,T39,Jason Buha,61,1.28,1.0,78,98.7
40,41,41,Dudley Hart,66,1.3,1.0,77,98.7
41,T42,T42,Patrick Sheehan,101,1.33,2.0,150,98.6
42,T42,T42,Kaname Yokoo,56,1.33,1.0,75,98.6
43,44,44,Olin Browne,113,1.36,2.0,147,98.6
44,45,45,Glen Day,103,1.38,2.0,145,98.6
45,46,46,Rich Beem,80,1.41,1.0,71,98.5
46,47,47,J.J. Henry,100,1.42,2.0,141,98.5
47,48,48,Dicky Pride,73,1.43,1.0,70,98.5
48,49,49,Spike McRoy,103,1.47,2.0,136,98.5
49,T50,T50,Pat Bates,111,1.49,2.0,134,98.5
50,T50,T50,Mark O'Meara,69,1.49,1.0,67,98.5
51,52,52,Brenden Pappas,105,1.5,2.0,133,98.5
52,53,53,Bob Tway,89,1.52,2.0,132,98.4
53,54,54,Joey Sindelar,93,1.55,2.0,129,98.4
54,T55,T55,John Daly,56,1.56,1.0,64,98.4
55,T55,T55,Shaun Micheel,97,1.56,2.0,128,98.4
56,57,57,Fred Funk,112,1.59,2.0,126,98.4
57,58,58,Billy Mayfair,105,1.67,2.0,120,98.3
58,T59,T59,K.J. Choi,112,1.68,2.0,119,98.3
59,T59,T59,Richard Johnson,89,1.68,2.0,119,98.3
60,61,61,Brent Geiberger,51,1.69,1.0,59,98.3
61,T62,T62,Ernie Els,65,1.75,1.0,57,98.2
62,T62,T62,Bob Estes,92,1.75,2.0,114,98.2
63,T62,T62,Mike Grob,83,1.75,2.0,114,98.2
64,T62,T62,Jerry Kelly,108,1.75,2.0,114,98.2
65,66,66,Steve Stricker,59,1.79,1.0,56,98.2
66,T67,T67,Jim Carter,95,1.8,2.0,111,98.2
67,T67,T67,Shigeki Maruyama,87,1.8,2.0,111,98.2
68,69,69,Adam Scott,52,1.82,1.0,55,98.1
69,70,70,Brian Gay,100,1.85,2.0,108,98.1
70,71,71,Greg Chalmers,98,1.87,2.0,107,98.1
71,72,72,Dean Wilson,82,1.89,2.0,106,98.1
72,73,73,Tom Lehman,87,1.9,2.0,105,98.1
73,74,74,Darron Stiles,93,1.92,2.0,104,98.0
74,75,75,Mark Brooks,90,1.96,2.0,102,98.0
75,T76,T76,Paul Azinger,73,2.0,2.0,100,98.0
76,T76,T76,Kent Jones,74,2.0,2.0,100,98.0
77,T76,T76,Kenny Perry,98,2.0,2.0,100,98.0
78,T76,T76,David Toms,90,2.0,2.0,100,98.0
79,80,80,Carlos Franco,99,2.03,3.0,148,97.9
80,81,81,Peter Jacobsen,75,2.06,2.0,97,97.9
81,T82,T82,Glen Hnatiuk,92,2.08,3.0,144,97.9
82,T82,T82,Peter Lonard,96,2.08,2.0,96,97.9
83,T84,T84,Frank Lickliter II,94,2.11,2.0,95,97.8
84,T84,T84,Heath Slocum,101,2.11,3.0,142,97.8
85,T84,T84,Mike Sposa,72,2.11,2.0,95,97.8
86,87,87,Steven Alker,87,2.13,2.0,94,97.8
87,88,88,Carl Pettersson,80,2.15,2.0,93,97.8
