,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
100,T73,T73,Fred Funk,112,1,44
101,T73,T73,Sergio Garcia,62,1,26
102,T73,T73,Matt Gogel,77,1,33
103,T73,T73,Retief Goosen,69,1,21
104,T73,T73,Donnie Hammond,92,1,36
105,T73,T73,Dudley Hart,66,1,22
106,T73,T73,J.P. Hayes,79,1,22
107,T73,T73,Mike Heinen,89,1,54
108,T73,T73,J.J. Henry,100,1,46
109,T73,T73,Richard Johnson,89,1,25
110,T73,T73,Skip Kendall,110,1,31
111,T73,T73,Hank Kuehne,73,1,40
112,T73,T73,Ian Leggatt,71,1,36
113,T73,T73,Tom Lehman,87,1,39
114,T73,T73,Justin Leonard,80,1,21
115,T73,T73,Steve Lowery,86,1,42
116,T73,T73,Len Mattiace,94,1,21
117,T73,T73,Shaun Micheel,97,1,45
118,T73,T73,Geoff Ogilvy,86,1,33
119,T73,T73,Anthony Painter,87,1,49
120,T73,T73,Corey Pavin,88,1,26
121,T73,T73,Tom Pernice Jr.,105,1,42
122,T73,T73,John Riegger,55,1,21
123,T73,T73,Loren Roberts,87,1,16
124,T73,T73,Adam Scott,52,1,19
125,T73,T73,John Senden,111,1,62
126,T73,T73,Vijay Singh,106,1,38
127,T73,T73,Heath Slocum,101,1,56
128,T73,T73,Paul Stankowski,67,1,34
129,T73,T73,Kenneth Staton,59,1,40
130,T73,T73,"Dave Stockton, Jr.",79,1,35
131,T73,T73,Steve Stricker,59,1,28
132,T73,T73,David Sutherland,77,1,55
133,T73,T73,Kirk Triplett,92,1,40
134,T73,T73,Scott Verplank,97,1,25
135,T73,T73,Garrett Willis,97,1,60
136,T73,T73,Dean Wilson,82,1,30
