,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
44,T45,T45,Pat Bates,28.42,540,19
45,T45,T45,Anthony Painter,28.42,341,12
46,47,47,Tom Pernice Jr.,28.45,569,20
47,T48,T48,Tom Byrum,28.47,484,17
48,T48,T48,Donnie Hammond,28.47,484,17
49,T48,T48,Per-Ulrik Johansson,28.47,484,17
50,T48,T48,Tiger Woods,28.47,484,17
51,T52,T52,Steve Allan,28.5,228,8
52,T52,T52,Jeff Klein,28.5,171,6
53,T52,T52,Rod Pampling,28.5,399,14
54,T52,T52,Mike Weir,28.5,513,18
55,56,56,Bob Estes,28.52,599,21
56,T57,T57,David Gossett,28.53,485,17
57,T57,T57,Loren Roberts,28.53,542,19
58,59,59,Mark Brooks,28.54,371,13
59,T60,T60,Notah Begay III,28.56,457,16
60,T60,T60,Jim Carter,28.56,457,16
61,T60,T60,Matt Kuchar,28.56,257,9
62,63,63,Jay Don Blake,28.58,343,12
63,64,64,Brett Quigley,28.59,486,17
64,65,65,Carl Pettersson,28.6,429,15
65,66,66,Jonathan Byrd,28.62,601,21
66,T67,T67,Fred Couples,28.63,458,16
67,T67,T67,Jay Williamson,28.63,458,16
68,T69,T69,Phil Mickelson,28.65,487,17
69,T69,T69,Carl Paulson,28.65,573,20
70,T69,T69,Darron Stiles,28.65,487,17
71,T72,T72,Olin Browne,28.67,602,21
72,T72,T72,Richard Johnson,28.67,430,15
73,T72,T72,Arron Oberholser,28.67,430,15
74,T72,T72,Vijay Singh,28.67,688,24
75,T76,T76,Dudley Hart,28.69,373,13
76,T76,T76,Geoff Ogilvy,28.69,459,16
77,78,78,Peter Lonard,28.7,574,20
78,T79,T79,Woody Austin,28.71,603,21
79,T79,T79,Rich Beem,28.71,402,14
80,T79,T79,Luke Donald,28.71,488,17
81,T79,T79,Jim Furyk,28.71,689,24
82,T79,T79,Jeff Sluman,28.71,603,21
83,84,84,Brian Henninger,28.73,316,11
84,85,85,Bernhard Langer,28.75,345,12
85,86,86,Hidemichi Tanaka,28.77,748,26
86,87,87,Brian Bateman,28.78,259,9
87,88,88,Chad Campbell,28.79,691,24
88,89,89,Aaron Barber,28.8,432,15
89,90,90,Mike Sposa,28.82,317,11
90,91,91,Andy Miller,28.85,375,13
91,92,92,Frank Lickliter II,28.88,462,16
92,T93,T93,Darren Clarke,28.92,376,13
93,T93,T93,Hank Kuehne,28.92,376,13
94,95,95,John Rollins,28.94,463,16
95,96,96,Kenny Perry,28.96,666,23
96,T97,T97,Doug Barron,29.0,377,13
97,T97,T97,Glen Day,29.0,580,20
98,T97,T97,Kent Jones,29.0,348,12
99,T97,T97,Jerry Kelly,29.0,638,22
100,T97,T97,Dicky Pride,29.0,348,12
101,T102,T102,K.J. Choi,29.05,639,22
102,T102,T102,David Peoples,29.05,552,19
103,T102,T102,Kevin Sutherland,29.05,581,20
104,T102,T102,Esteban Toledo,29.05,581,20
105,T106,T106,Chris Anderson,29.06,494,17
106,T106,T106,Jeff Maggert,29.06,465,16
107,108,108,Dean Wilson,29.08,378,13
108,109,109,Gavin Coles,29.14,204,7
109,T110,T110,Ben Curtis,29.15,379,13
110,T110,T110,Steve Lowery,29.15,379,13
111,T112,T112,Robert Allenby,29.17,525,18
112,T112,T112,J.L. Lewis,29.17,525,18
113,114,114,Pat Perez,29.19,467,16
114,T115,T115,Retief Goosen,29.2,438,15
115,T115,T115,Paul Gow,29.2,292,10
116,T115,T115,Mike Heinen,29.2,438,15
117,T115,T115,Rory Sabbatini,29.2,584,20
118,T115,T115,Ty Tryon,29.2,146,5
119,T120,T120,Fred Funk,29.22,672,23
120,T120,T120,Jonathan Kaye,29.22,526,18
121,122,122,Robert Damron,29.24,497,17
122,123,123,Jason Caron,29.25,234,8
123,T124,T124,Cameron Beckman,29.29,498,17
124,T124,T124,Gene Sauers,29.29,410,14
125,126,126,John Riegger,29.3,293,10
126,T127,T127,Jay Haas,29.33,528,18
127,T127,T127,Andrew Magee,29.33,528,18
128,129,129,Brandt Jobe,29.35,499,17
129,130,130,Brenden Pappas,29.37,558,19
130,131,131,Rocco Mediate,29.38,470,16
131,132,132,Charles Howell III,29.39,823,28
132,T133,T133,Alex Cejka,29.4,588,20
133,T133,T133,Ernie Els,29.4,441,15
134,T133,T133,Peter Jacobsen,29.4,441,15
135,T136,T136,Marco Dawson,29.42,353,12
136,T136,T136,Paul Stankowski,29.42,353,12
137,T138,T138,John Daly,29.43,206,7
138,T138,T138,Kenichi Kuboya,29.43,412,14
139,140,140,Duffy Waldorf,29.44,530,18
140,141,141,Cliff Kresge,29.47,560,19
141,142,142,Joey Sindelar,29.53,502,17
142,143,143,Tom Gillis,29.55,325,11
143,144,144,Tom Lehman,29.56,473,16
144,T145,T145,Joel Edwards,29.57,207,7
145,T145,T145,Billy Mayfair,29.57,621,21
146,147,147,Harrison Frazar,29.59,503,17
147,148,148,Kirk Triplett,29.6,592,20
148,T149,T149,Jesper Parnevik,29.62,622,21
149,T149,T149,Craig Perks,29.62,385,13
150,T151,T151,Michael Clark II,29.67,178,6
151,T151,T151,Kaname Yokoo,29.67,178,6
152,T153,T153,Bob Burns,29.71,416,14
153,T153,T153,Davis Love III,29.71,505,17
154,155,155,John Morgan,29.77,387,13
155,156,156,Craig Barlow,29.78,536,18
156,157,157,Adam Scott,29.8,298,10
157,158,158,Jeff Brehaut,29.81,626,21
158,T159,T159,José Coceres,29.82,328,11
159,T159,T159,Sergio Garcia,29.82,328,11
160,T161,T161,J.J. Henry,29.83,537,18
161,T161,T161,Heath Slocum,29.83,537,18
162,163,163,Neal Lancaster,29.85,597,20
163,T164,T164,John Huston,29.88,478,16
164,T164,T164,"Dave Stockton, Jr.",29.88,239,8
165,166,166,Brent Schwarzrock,29.9,299,10
166,167,167,Spike McRoy,29.94,479,16
167,T168,T168,Paul Azinger,30.0,330,11
168,T168,T168,Mathew Goggin,30.0,480,16
169,170,170,Joe Durant,30.05,571,19
170,171,171,Glen Hnatiuk,30.06,481,16
171,T172,T172,Dan Forsman,30.1,632,21
172,T172,T172,Shaun Micheel,30.1,602,20
173,174,174,Jason Buha,30.17,181,6
174,175,175,David Toms,30.18,513,17
175,T176,T176,Carlos Franco,30.2,604,20
176,T176,T176,John Senden,30.2,604,20
177,178,178,Tim Clark,30.21,423,14
178,179,179,Briny Baird,30.22,695,23
179,180,180,Mike Grob,30.25,484,16
180,181,181,Chris Smith,30.29,515,17
181,182,182,David Sutherland,30.42,365,12
182,183,183,Bob Tway,30.44,548,18
183,184,184,Akio Sadakata,30.46,396,13
184,185,185,Mark Wilson,30.55,336,11
185,T186,T186,Todd Barranger,30.75,246,8
186,T186,T186,Kenneth Staton,30.75,246,8
187,T186,T186,Vance Veazey,30.75,246,8
188,189,189,Ian Leggatt,31.0,341,11
189,190,190,Thomas Levet,31.41,534,17
