,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
139,140,140,Billy Andrade,100,87.54,297,260
140,141,141,Mark O'Meara,69,87.5,192,168
141,T142,T142,Robert Allenby,87,87.44,223,195
142,T142,T142,Davis Love III,85,87.44,199,174
143,144,144,Woody Austin,107,87.37,380,332
144,145,145,Spike McRoy,103,87.27,275,240
145,146,146,Ernie Els,65,87.22,133,116
146,147,147,Notah Begay III,92,87.17,304,265
147,148,148,Craig Perks,82,87.08,240,209
148,149,149,Paul Azinger,73,87.07,232,202
149,150,150,John Daly,56,87.04,162,141
150,151,151,Per-Ulrik Johansson,96,86.98,315,274
151,152,152,Ian Leggatt,71,86.96,230,200
152,153,153,Brian Bateman,70,86.92,214,186
153,154,154,Joey Sindelar,93,86.82,258,224
154,155,155,Steve Stricker,59,86.76,204,177
155,156,156,Corey Pavin,88,86.75,234,203
156,157,157,Mathew Goggin,90,86.71,286,248
157,158,158,Chris Smith,92,86.67,255,221
158,159,159,Robert Gamez,114,86.65,382,331
159,160,160,John Morgan,81,86.62,269,233
160,161,161,J.J. Henry,100,86.55,275,238
161,162,162,John Huston,76,86.48,244,211
162,T163,T163,Jay Don Blake,77,86.36,220,190
163,T163,T163,Mike Heinen,89,86.36,308,266
164,165,165,Tom Lehman,87,86.3,219,189
165,166,166,Brent Schwarzrock,60,86.26,182,157
166,167,167,Jonathan Byrd,101,86.12,317,273
167,168,168,Pat Perez,95,85.9,305,262
168,169,169,Patrick Sheehan,101,85.89,319,274
169,170,170,Ben Curtis,69,85.86,198,170
170,171,171,Mark Wilson,82,85.82,275,236
171,172,172,Anthony Painter,87,85.67,300,257
172,173,173,John Maginnes,87,85.66,244,209
173,174,174,José Coceres,62,85.63,160,137
174,175,175,Billy Mayfair,105,85.52,290,248
175,176,176,Harrison Frazar,88,85.29,272,232
176,177,177,Gavin Coles,69,85.27,224,191
177,T178,T178,Doug Barron,90,85.07,268,228
178,T178,T178,Tom Gillis,71,85.07,268,228
179,180,180,Duffy Waldorf,90,85.02,227,193
180,181,181,Cameron Beckman,86,84.81,283,240
181,182,182,David Gossett,92,84.69,294,249
182,183,183,Gene Sauers,87,83.96,268,225
183,184,184,Jeff Klein,60,83.77,191,160
184,185,185,Joe Durant,96,83.72,258,216
185,186,186,David Sutherland,77,83.4,235,196
186,187,187,Todd Barranger,78,83.33,288,240
187,188,188,Sergio Garcia,62,82.99,147,122
188,189,189,Lee Janzen,83,82.61,230,190
189,190,190,Steve Lowery,86,80.88,251,203
