,Putting_from_4-8_RANK THIS WEEK,Putting_from_4-8_RANK LAST WEEK,Putting_from_4-8_PLAYER NAME,Putting_from_4-8_ROUNDS,Putting_from_4-8_% MADE,Putting_from_4-8_ATTEMPTS,Putting_from_4-8_PUTTS MADE
90,91,91,Brent Geiberger,51,71.13,194,138
91,92,92,John Daly,56,71.05,190,135
92,93,93,Jeff Sluman,106,70.99,355,252
93,94,94,Heath Slocum,101,70.98,379,269
94,95,95,Jim Furyk,104,70.91,275,195
95,96,96,Jeff Brehaut,110,70.9,433,307
96,97,97,Steve Flesch,110,70.89,395,280
97,98,98,John Rollins,89,70.87,254,180
98,99,99,Tiger Woods,74,70.83,216,153
99,100,100,Craig Perks,82,70.79,291,206
100,T101,T101,Steve Allan,53,70.77,195,138
101,T101,T101,Ben Curtis,69,70.77,260,184
102,103,103,K.J. Choi,112,70.71,338,239
103,104,104,Brandt Jobe,77,70.68,307,217
104,105,105,Kenny Perry,98,70.67,300,212
105,106,106,Bernhard Langer,65,70.62,177,125
106,107,107,Jason Caron,74,70.57,282,199
107,108,108,Mark Calcavecchia,84,70.55,326,230
108,109,109,Billy Andrade,100,70.54,336,237
109,110,110,Pat Bates,111,70.49,410,289
110,111,111,Frank Lickliter II,94,70.48,332,234
111,112,112,Chris Anderson,96,70.47,359,253
112,113,113,Joel Edwards,60,70.37,243,171
113,114,114,Robert Allenby,87,70.28,249,175
114,T115,T115,Robert Damron,96,70.22,366,257
115,T115,T115,Ernie Els,65,70.22,178,125
116,T115,T115,Vijay Singh,106,70.22,356,250
117,118,118,Brian Bateman,70,70.08,244,171
118,119,119,Pat Perez,95,70.06,354,248
119,120,120,Brent Schwarzrock,60,70.04,227,159
120,121,121,Lee Janzen,83,70.0,250,175
121,122,122,Chris Smith,92,69.97,313,219
122,123,123,Duffy Waldorf,90,69.93,276,193
123,124,124,Patrick Sheehan,101,69.89,372,260
124,125,125,Gavin Coles,69,69.88,249,174
125,126,126,Spike McRoy,103,69.86,355,248
126,127,127,Glen Hnatiuk,92,69.82,328,229
127,T128,T128,Mike Grob,83,69.8,298,208
128,T128,T128,Scott Laycock,71,69.8,245,171
129,130,130,Notah Begay III,92,69.79,341,238
130,131,131,Briny Baird,113,69.76,410,286
131,132,132,Mike Sposa,72,69.74,271,189
132,133,133,Peter Jacobsen,75,69.73,261,182
133,134,134,Rory Sabbatini,95,69.71,373,260
134,135,135,Retief Goosen,69,69.63,191,133
135,136,136,Davis Love III,85,69.55,243,169
136,137,137,Rocco Mediate,80,69.47,285,198
137,138,138,Brian Gay,100,69.41,340,236
138,139,139,Carl Pettersson,80,69.38,307,213
139,140,140,"Dave Stockton, Jr.",79,69.29,280,194
140,141,141,Kenichi Kuboya,91,69.21,354,245
141,142,142,Tim Petrovic,108,69.07,333,230
142,143,143,Paul Gow,62,69.02,255,176
143,144,144,Bob Burns,88,68.99,316,218
144,145,145,Mike Weir,80,68.98,245,169
145,T146,T146,Aaron Barber,94,68.84,337,232
146,T146,T146,Mark O'Meara,69,68.84,215,148
147,T146,T146,Corey Pavin,88,68.84,292,201
148,149,149,Craig Barlow,95,68.8,391,269
149,150,150,Jonathan Kaye,91,68.79,314,216
150,151,151,Anthony Painter,87,68.78,362,249
151,152,152,Rich Beem,80,68.77,253,174
152,153,153,Carl Paulson,101,68.67,399,274
153,154,154,Jonathan Byrd,101,68.57,350,240
154,155,155,Mark Wilson,82,68.47,295,202
155,156,156,Ty Tryon,52,68.34,199,136
156,157,157,Glen Day,103,68.29,369,252
157,158,158,Chad Campbell,105,68.09,351,239
158,159,159,David Sutherland,77,68.03,269,183
159,160,160,Scott Verplank,97,67.88,330,224
160,161,161,John Maginnes,87,67.85,311,211
161,162,162,Bob Tway,89,67.78,270,183
162,163,163,Jay Williamson,93,67.51,354,239
163,164,164,John Morgan,81,67.48,326,220
164,165,165,David Gossett,92,67.43,350,236
165,166,166,Doug Barron,90,67.31,364,245
166,167,167,Jeff Klein,60,67.21,244,164
167,168,168,Carlos Franco,99,67.13,362,243
168,169,169,Joey Sindelar,93,66.87,329,220
169,T170,T170,Mathew Goggin,90,66.77,319,213
170,T170,T170,Akio Sadakata,83,66.77,313,209
171,T172,T172,Todd Barranger,78,66.67,282,188
172,T172,T172,Adam Scott,52,66.67,162,108
173,174,174,Per-Ulrik Johansson,96,66.58,365,243
174,175,175,Bob Estes,92,66.55,275,183
175,176,176,José Coceres,62,66.52,233,155
176,177,177,Vance Veazey,66,66.51,215,143
177,178,178,Jay Don Blake,77,66.37,226,150
178,179,179,Steve Lowery,86,66.22,296,196
179,180,180,Tom Gillis,71,66.04,268,177
180,181,181,John Riegger,55,65.96,188,124
181,182,182,Ian Leggatt,71,65.86,249,164
182,183,183,Cameron Beckman,86,65.8,348,229
183,184,184,Sergio Garcia,62,65.77,149,98
184,185,185,J.J. Henry,100,65.72,353,232
185,186,186,Shaun Micheel,97,65.23,371,242
186,187,187,Kenneth Staton,59,64.73,241,156
187,188,188,Gene Sauers,87,64.1,312,200
188,T189,T189,Joe Durant,96,64.05,331,212
189,T189,T189,Tom Lehman,87,64.05,242,155
