,One-Putt_Percentage_-_Round_4_RANK THIS WEEK,One-Putt_Percentage_-_Round_4_RANK LAST WEEK,One-Putt_Percentage_-_Round_4_PLAYER NAME,One-Putt_Percentage_-_Round_4_%,One-Putt_Percentage_-_Round_4_# OF 1 PUTTS,One-Putt_Percentage_-_Round_4_# OF HOLES
0,1,1,Steve Stricker,48.61,70,144
1,2,2,Mike Sposa,46.67,84,180
2,3,3,Scott McCarron,46.43,117,252
3,4,4,Jay Haas,46.3,150,324
4,5,5,Stuart Appleby,45.75,140,306
5,T6,T6,Michael Clark II,45.56,41,90
6,T6,T6,Geoff Ogilvy,45.56,123,270
7,8,8,John Morgan,45.45,90,198
8,9,9,Ben Curtis,44.87,105,234
9,T10,T10,Doug Barron,44.44,96,216
10,T10,T10,Jonathan Byrd,44.44,168,378
11,T10,T10,Jason Caron,44.44,56,126
12,13,13,Chris Riley,44.12,135,306
13,14,14,Dean Wilson,44.02,103,234
14,15,15,Dan Forsman,43.92,166,378
15,16,16,John Rollins,43.75,126,288
16,17,17,Brad Faxon,43.65,165,378
17,18,18,Deane Pappas,43.59,102,234
18,19,19,Vijay Singh,43.56,196,450
19,T20,T20,Rod Pampling,43.33,117,270
20,T20,T20,Tom Pernice Jr.,43.33,156,360
21,T20,T20,Adam Scott,43.33,78,180
22,T20,T20,Mark Wilson,43.33,78,180
23,24,24,Mike Weir,43.21,140,324
24,25,25,Ty Tryon,43.06,31,72
25,26,26,David Frost,42.96,116,270
26,27,27,Patrick Sheehan,42.9,139,324
27,28,28,Skip Kendall,42.82,185,432
28,29,29,Greg Chalmers,42.81,131,306
29,30,30,Thomas Levet,42.71,123,288
30,31,31,J.P. Hayes,42.46,107,252
31,32,32,John Huston,42.36,122,288
32,33,33,Davis Love III,42.28,137,324
33,T34,T34,Todd Fischer,42.22,114,270
34,T34,T34,John Riegger,42.22,76,180
35,36,36,Kent Jones,42.13,91,216
36,37,37,Robert Damron,42.01,121,288
37,38,38,Loren Roberts,41.94,151,360
38,39,39,Dicky Pride,41.88,98,234
39,40,40,Aaron Baddeley,41.85,113,270
40,41,41,David Toms,41.83,128,306
41,T42,T42,Darren Clarke,41.67,90,216
42,T42,T42,Scott Laycock,41.67,75,180
43,T42,T42,Anthony Painter,41.67,90,216
44,T42,T42,Corey Pavin,41.67,135,324
45,T42,T42,Carl Pettersson,41.67,105,252
46,47,47,Stephen Ames,41.52,142,342
47,T48,T48,Tim Clark,41.48,112,270
48,T48,T48,Arron Oberholser,41.48,112,270
49,T50,T50,Glen Day,41.39,149,360
50,T50,T50,Neal Lancaster,41.39,149,360
51,52,52,Cliff Kresge,41.36,134,324
52,53,53,Per-Ulrik Johansson,41.32,119,288
53,T54,T54,Todd Barranger,41.27,52,126
54,T54,T54,Mark Brooks,41.27,104,252
55,T54,T54,Chris DiMarco,41.27,156,378
56,T54,T54,Kenneth Staton,41.27,52,126
57,58,58,Paul Stankowski,41.2,89,216
58,59,59,Paul Goydos,41.18,126,306
59,T60,T60,Robert Gamez,41.11,185,450
60,T60,T60,Kaname Yokoo,41.11,37,90
61,62,62,Steven Alker,41.03,96,234
62,63,63,Tim Herron,41.01,155,378
63,64,64,"Dave Stockton, Jr.",40.97,59,144
64,T65,T65,Notah Begay III,40.74,110,270
65,T65,T65,Jason Gore,40.74,88,216
66,T65,T65,Billy Mayfair,40.74,154,378
67,T65,T65,Andy Miller,40.74,88,216
68,T65,T65,Brett Quigley,40.74,132,324
69,70,70,Dudley Hart,40.6,95,234
70,71,71,Brent Schwarzrock,40.56,73,180
71,72,72,Tiger Woods,40.52,124,306
72,T73,T73,Steve Allan,40.48,51,126
73,T73,T73,Bob Burns,40.48,102,252
74,75,75,Robert Allenby,40.43,131,324
75,76,76,Len Mattiace,40.28,145,360
76,T77,T77,Luke Donald,40.2,123,306
77,T77,T77,Bob Tway,40.2,123,306
78,T79,T79,Brent Geiberger,40.0,72,180
79,T79,T79,Rory Sabbatini,40.0,144,360
80,81,81,Jeff Maggert,39.93,115,288
81,82,82,Brian Henninger,39.9,79,198
82,83,83,Jesper Parnevik,39.77,136,342
83,T84,T84,Hank Kuehne,39.74,93,234
84,T84,T84,Steve Lowery,39.74,93,234
85,T86,T86,Brian Gay,39.63,107,270
86,T86,T86,Mike Heinen,39.63,107,270
87,88,88,Fred Couples,39.58,114,288
88,89,89,Garrett Willis,39.54,121,306
89,T90,T90,Craig Barlow,39.51,128,324
90,T90,T90,Andrew Magee,39.51,128,324
91,92,92,Steve Flesch,39.42,149,378
92,93,93,Stewart Cink,39.39,156,396
93,94,94,Jim Furyk,39.35,170,432
94,T95,T95,Justin Leonard,39.24,113,288
95,T95,T95,Frank Lickliter II,39.24,113,288
96,97,97,Heath Slocum,39.2,127,324
97,98,98,Ben Crane,39.18,134,342
98,99,99,Tim Petrovic,39.17,141,360
99,T100,T100,Jerry Kelly,39.14,155,396
100,T100,T100,Scott Verplank,39.14,155,396
101,T102,T102,Billy Andrade,38.89,140,360
102,T102,T102,Jim Carter,38.89,98,252
103,T102,T102,John Daly,38.89,49,126
104,T102,T102,Mathew Goggin,38.89,105,270
105,T102,T102,Kenichi Kuboya,38.89,98,252
106,T102,T102,Shigeki Maruyama,38.89,112,288
107,T102,T102,Brenden Pappas,38.89,133,342
108,T109,T109,Mark Calcavecchia,38.58,125,324
109,T109,T109,J.L. Lewis,38.58,125,324
110,T109,T109,Esteban Toledo,38.58,125,324
111,T109,T109,Duffy Waldorf,38.58,125,324
112,113,113,Tom Byrum,38.56,118,306
113,T114,T114,Chris Anderson,38.54,111,288
114,T114,T114,Glen Hnatiuk,38.54,111,288
115,T116,T116,Marco Dawson,38.43,83,216
116,T116,T116,Bernhard Langer,38.43,83,216
117,T116,T116,Craig Perks,38.43,83,216
118,T119,T119,Tommy Armour III,38.33,69,180
119,T119,T119,Tom Gillis,38.33,69,180
120,T119,T119,Kirk Triplett,38.33,138,360
121,T122,T122,Alex Cejka,38.27,124,324
122,T122,T122,Donnie Hammond,38.27,124,324
123,T124,T124,Olin Browne,38.1,144,378
124,T124,T124,Bob Estes,38.1,144,378
125,126,126,John Senden,38.06,137,360
126,127,127,Akio Sadakata,37.96,82,216
127,128,128,Jonathan Kaye,37.91,116,306
128,T129,T129,Matt Gogel,37.88,75,198
129,T129,T129,David Sutherland,37.88,75,198
130,131,131,Cameron Yancey,37.78,34,90
131,T132,T132,Paul Gow,37.65,61,162
132,T132,T132,David Peoples,37.65,122,324
133,134,134,John Maginnes,37.61,88,234
