,GIR_Putting_Avg_-_30-35_RANK THIS WEEK,GIR_Putting_Avg_-_30-35_RANK LAST WEEK,GIR_Putting_Avg_-_30-35_PLAYER NAME,GIR_Putting_Avg_-_30-35_ROUNDS,GIR_Putting_Avg_-_30-35_% MADE,GIR_Putting_Avg_-_30-35_ATTEMPTS,GIR_Putting_Avg_-_30-35_PUTTS MADE
68,T66,T66,Per-Ulrik Johansson,96,0.71,70,5.0
69,T66,T66,Vance Veazey,66,0.71,42,3.0
70,T71,T71,Paul Azinger,73,0.7,43,3.0
71,T71,T71,K.J. Choi,112,0.7,71,5.0
72,T71,T71,David Frost,80,0.7,57,4.0
73,T71,T71,Kenneth Staton,59,0.7,43,3.0
74,T71,T71,Tiger Woods,74,0.7,43,3.0
75,T76,T76,Jonathan Byrd,101,0.68,59,4.0
76,T76,T76,Nick Price,65,0.68,44,3.0
77,T78,T78,Jeff Brehaut,110,0.67,75,5.0
78,T78,T78,Olin Browne,113,0.67,75,5.0
79,T78,T78,Stewart Cink,104,0.67,60,4.0
80,T78,T78,Marco Dawson,86,0.67,60,4.0
81,82,82,Len Mattiace,94,0.66,61,4.0
82,T83,T83,Rich Beem,80,0.65,46,3.0
83,T83,T83,Notah Begay III,92,0.65,62,4.0
84,T83,T83,Jay Don Blake,77,0.65,46,3.0
85,T83,T83,Brian Gay,100,0.65,77,5.0
86,T83,T83,Tom Pernice Jr.,105,0.65,77,5.0
87,T83,T83,Kenny Perry,98,0.65,62,4.0
88,T83,T83,John Rollins,89,0.65,46,3.0
89,T83,T83,David Sutherland,77,0.65,62,4.0
90,T91,T91,Brian Bateman,70,0.64,47,3.0
91,T91,T91,Tim Clark,79,0.64,47,3.0
92,T93,T93,Craig Barlow,95,0.63,63,4.0
93,T93,T93,Pat Bates,111,0.63,95,6.0
94,T93,T93,Bob Burns,88,0.63,63,4.0
95,T93,T93,Mark Calcavecchia,84,0.63,48,3.0
96,T93,T93,Jim Carter,95,0.63,63,4.0
97,T93,T93,Mathew Goggin,90,0.63,63,4.0
98,T93,T93,Peter Jacobsen,75,0.63,63,4.0
99,T93,T93,Lee Janzen,83,0.63,48,3.0
100,T93,T93,Rocco Mediate,80,0.63,63,4.0
101,T93,T93,Jesper Parnevik,102,0.63,96,6.0
102,T93,T93,Hal Sutton,81,0.63,64,4.0
103,T104,T104,Woody Austin,107,0.6,67,4.0
104,T104,T104,Tom Byrum,97,0.6,67,4.0
105,T104,T104,Alex Cejka,98,0.6,67,4.0
106,T104,T104,David Gossett,92,0.6,67,4.0
107,T104,T104,Corey Pavin,88,0.6,67,4.0
108,T104,T104,Chris Riley,96,0.6,50,3.0
109,T110,T110,Chris DiMarco,98,0.59,51,3.0
110,T110,T110,Matt Gogel,77,0.59,51,3.0
111,T112,T112,Cameron Beckman,86,0.58,52,3.0
112,T112,T112,Mike Grob,83,0.58,69,4.0
113,T112,T112,Garrett Willis,97,0.58,69,4.0
114,115,115,John Daly,56,0.57,35,2.0
115,T116,T116,John Senden,111,0.56,72,4.0
116,T116,T116,Chris Smith,92,0.56,72,4.0
117,T118,T118,Jonathan Kaye,91,0.55,55,3.0
118,T118,T118,Rod Pampling,87,0.55,55,3.0
119,T118,T118,Brenden Pappas,105,0.55,73,4.0
120,T118,T118,Mark Wilson,82,0.55,55,3.0
121,T122,T122,John Maginnes,87,0.54,74,4.0
122,T122,T122,Pat Perez,95,0.54,56,3.0
123,T124,T124,Jeff Klein,60,0.53,38,2.0
124,T124,T124,Gene Sauers,87,0.53,57,3.0
125,126,126,Steven Alker,87,0.51,39,2.0
126,T127,T127,Jason Buha,61,0.5,40,2.0
127,T127,T127,Hidemichi Tanaka,112,0.5,80,4.0
128,T129,T129,Glen Hnatiuk,92,0.49,82,4.0
129,T129,T129,Skip Kendall,110,0.49,82,4.0
130,T129,T129,Neal Lancaster,110,0.49,81,4.0
131,T132,T132,Jim Furyk,104,0.48,63,3.0
132,T132,T132,Spike McRoy,103,0.48,104,5.0
133,T132,T132,Steve Stricker,59,0.48,42,2.0
134,T132,T132,Dean Wilson,82,0.48,62,3.0
135,T136,T136,Bob Estes,92,0.47,43,2.0
136,T136,T136,Jay Haas,89,0.47,64,3.0
137,T136,T136,Matt Kuchar,63,0.47,43,2.0
138,T139,T139,Joel Edwards,60,0.46,65,3.0
139,T139,T139,Bob Tway,89,0.46,65,3.0
140,T141,T141,Glen Day,103,0.43,70,3.0
141,T141,T141,Dan Forsman,98,0.43,92,4.0
142,T141,T141,Andy Miller,75,0.43,46,2.0
143,T141,T141,Kaname Yokoo,56,0.43,47,2.0
144,T145,T145,Robert Gamez,114,0.42,72,3.0
145,T145,T145,J.P. Hayes,79,0.42,48,2.0
146,T147,T147,John Huston,76,0.41,49,2.0
147,T147,T147,Kent Jones,74,0.41,49,2.0
148,T147,T147,Thomas Levet,85,0.41,73,3.0
149,T147,T147,Brent Schwarzrock,60,0.41,49,2.0
150,T151,T151,Aaron Baddeley,71,0.4,50,2.0
151,T151,T151,Fred Funk,112,0.4,75,3.0
152,T153,T153,Robert Allenby,87,0.39,51,2.0
153,T153,T153,Joe Durant,96,0.39,77,3.0
154,T153,T153,Steve Lowery,86,0.39,51,2.0
155,T153,T153,Carl Pettersson,80,0.39,51,2.0
156,157,157,Cliff Kresge,102,0.38,79,3.0
157,158,158,Anthony Painter,87,0.37,54,2.0
158,159,159,Kenichi Kuboya,91,0.36,55,2.0
159,T160,T160,Tommy Armour III,66,0.34,58,2.0
160,T160,T160,Frank Lickliter II,94,0.34,58,2.0
161,T160,T160,Arron Oberholser,80,0.34,59,2.0
162,163,163,David Toms,90,0.33,61,2.0
163,164,164,Sergio Garcia,62,0.3,33,1.0
164,T165,T165,Mark Brooks,90,0.29,68,2.0
165,T165,T165,Darren Clarke,61,0.29,34,1.0
166,167,167,Scott Verplank,97,0.28,72,2.0
167,168,168,José Coceres,62,0.27,37,1.0
168,169,169,Cameron Yancey,58,0.26,39,1.0
169,170,170,Paul Stankowski,67,0.25,40,1.0
170,171,171,Scott Laycock,71,0.24,41,1.0
171,T172,T172,Gavin Coles,69,0.23,44,1.0
172,T172,T172,Retief Goosen,69,0.23,44,1.0
173,T172,T172,Craig Perks,82,0.23,43,1.0
174,T175,T175,Ian Leggatt,71,0.22,45,1.0
175,T175,T175,Deane Pappas,75,0.22,46,1.0
176,T175,T175,Darron Stiles,93,0.22,46,1.0
177,178,178,Brian Henninger,56,0.21,47,1.0
178,T179,T179,Stuart Appleby,90,0.2,49,1.0
179,T179,T179,Doug Barron,90,0.2,51,1.0
180,T179,T179,Jason Gore,83,0.2,51,1.0
181,T179,T179,Akio Sadakata,83,0.2,49,1.0
182,183,183,Jay Williamson,93,0.19,53,1.0
183,T184,T184,Donnie Hammond,92,0.18,56,1.0
184,T184,T184,J.L. Lewis,99,0.18,57,1.0
185,186,186,Peter Lonard,96,0.17,59,1.0
186,187,187,Joey Sindelar,93,0.14,73,1.0
187,188,188,Aaron Barber,94,0.12,83,1.0
188,T189,T189,Adam Scott,52,0.0,16,
189,T189,T189,Ty Tryon,52,0.0,30,
