,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
39,T36,,Matt Gogel,1.85,4,216
40,T36,,J.P. Hayes,1.85,5,270
41,T36,,J.J. Henry,1.85,6,324
42,T36,,Tim Herron,1.85,7,378
43,T36,,Scott McCarron,1.85,5,270
44,T36,,Rod Pampling,1.85,5,270
45,T36,,Carl Pettersson,1.85,5,270
46,T36,,Jeff Sluman,1.85,7,378
47,T36,,Mike Weir,1.85,6,324
48,T49,,Greg Chalmers,1.96,6,306
49,T49,,Harrison Frazar,1.96,6,306
50,T49,,Chris Riley,1.96,6,306
51,52,,Jason Gore,1.98,5,252
52,T53,,Jim Furyk,2.08,9,432
53,T53,,Brian Gay,2.08,6,288
54,T53,,Skip Kendall,2.08,9,432
55,T53,,Frank Lickliter II,2.08,6,288
56,T53,,Shigeki Maruyama,2.08,6,288
57,T53,,Steve Stricker,2.08,3,144
58,59,,Hidemichi Tanaka,2.14,10,468
59,T60,,Brett Quigley,2.16,7,324
60,T60,,Patrick Sheehan,2.16,7,324
61,62,,Fred Funk,2.17,9,414
62,T63,,Brent Geiberger,2.22,4,180
63,T63,,Peter Jacobsen,2.22,6,270
64,T63,,Peter Lonard,2.22,8,360
65,T63,,Carl Paulson,2.22,8,360
66,T67,,Rocco Mediate,2.29,7,306
67,T67,,Joey Sindelar,2.29,7,306
68,69,,Tommy Armour III,2.31,5,216
69,70,,Garrett Willis,2.34,8,342
70,T71,,Ben Curtis,2.38,6,252
71,T71,,Jesper Parnevik,2.38,9,378
72,T71,,Gene Sauers,2.38,6,252
73,T74,,Fred Couples,2.43,7,288
74,T74,,David Frost,2.43,7,288
75,T74,,Richard Johnson,2.43,7,288
76,T74,,Arron Oberholser,2.43,7,288
77,T78,,Per-Ulrik Johansson,2.47,8,324
78,T78,,Matt Kuchar,2.47,4,162
79,T78,,Phil Mickelson,2.47,8,324
80,T78,,Bob Tway,2.47,8,324
81,T82,,David Peoples,2.5,9,360
82,T82,,Esteban Toledo,2.5,9,360
83,T84,,Stewart Cink,2.53,10,396
84,T84,,José Coceres,2.53,5,198
85,T84,,Tom Gillis,2.53,5,198
86,87,,Jay Don Blake,2.56,6,234
87,88,,Nick Price,2.59,7,270
88,89,,Stephen Ames,2.63,9,342
89,T90,,Jonathan Byrd,2.65,10,378
90,T90,,Chris DiMarco,2.65,10,378
91,T92,,Briny Baird,2.66,11,414
92,T92,,Jerry Kelly,2.66,11,414
93,T94,,Chris Anderson,2.78,9,324
94,T94,,Rich Beem,2.78,7,252
95,T94,,John Daly,2.78,4,144
96,T94,,David Gossett,2.78,9,324
97,T94,,Mike Heinen,2.78,8,288
98,T94,,Glen Hnatiuk,2.78,8,288
99,T94,,Charles Howell III,2.78,14,504
100,T94,,John Huston,2.78,8,288
101,T94,,Jeff Klein,2.78,3,108
102,T94,,Bernhard Langer,2.78,6,216
103,T94,,Shaun Micheel,2.78,10,360
104,T94,,Geoff Ogilvy,2.78,8,288
105,T94,,Deane Pappas,2.78,7,252
106,T94,,Tom Pernice Jr.,2.78,10,360
107,T94,,Adam Scott,2.78,5,180
108,T94,,Mike Sposa,2.78,6,216
109,T94,,Paul Stankowski,2.78,6,216
110,T94,,Darron Stiles,2.78,9,324
111,112,,Robert Gamez,2.89,13,450
112,113,,Billy Mayfair,2.91,11,378
113,114,,Andrew Magee,2.92,10,342
114,T115,,Robert Damron,2.94,9,306
115,T115,,John Rollins,2.94,9,306
116,T117,,Aaron Barber,2.96,8,270
117,T117,,Tim Clark,2.96,8,270
118,T119,,Doug Barron,2.99,7,234
119,T119,,Marco Dawson,2.99,7,234
120,T119,,John Morgan,2.99,7,234
121,T122,,Woody Austin,3.03,12,396
122,T122,,Brian Henninger,3.03,6,198
123,T122,,John Riegger,3.03,6,198
124,T122,,Mark Wilson,3.03,6,198
125,126,,Brenden Pappas,3.06,11,360
126,T127,,Mark Calcavecchia,3.09,10,324
127,T127,,J.L. Lewis,3.09,10,324
128,T127,,Heath Slocum,3.09,10,324
129,T130,,Notah Begay III,3.13,9,288
130,T130,,Jeff Maggert,3.13,9,288
131,132,,Kenny Perry,3.14,13,414
132,T133,,Steven Alker,3.17,8,252
133,T133,,Gavin Coles,3.17,4,126
134,T133,,Glen Day,3.17,12,378
135,T133,,Neal Lancaster,3.17,12,378
136,T133,,Kevin Sutherland,3.17,12,378
137,T138,,Paul Goydos,3.27,10,306
138,T138,,David Toms,3.27,10,306
139,T140,,Brian Bateman,3.33,6,180
140,T140,,John Maginnes,3.33,9,270
141,T142,,Craig Barlow,3.4,11,324
142,T142,,Duffy Waldorf,3.4,11,324
143,T144,,Darren Clarke,3.42,8,234
144,T144,,Steve Lowery,3.42,8,234
145,T144,,Anthony Painter,3.42,8,234
146,T147,,Brad Faxon,3.44,13,378
147,T147,,John Senden,3.44,13,378
148,T147,,Kirk Triplett,3.44,13,378
149,150,,Cliff Kresge,3.51,12,342
150,T151,,Sergio Garcia,3.54,7,198
151,T151,,Paul Gow,3.54,7,198
152,T151,,Ian Leggatt,3.54,7,198
153,T151,,Brent Schwarzrock,3.54,7,198
154,T155,,Stuart Appleby,3.59,11,306
155,T155,,Tom Lehman,3.59,11,306
156,T157,,Jason Buha,3.7,4,108
157,T157,,Jonathan Kaye,3.7,12,324
158,T157,,"Dave Stockton, Jr.",3.7,6,162
159,T157,,Cameron Yancey,3.7,4,108
160,161,,Jeff Brehaut,3.79,15,396
161,T162,,Mike Grob,3.82,11,288
162,T162,,Spike McRoy,3.82,11,288
163,164,,Andy Miller,3.85,9,234
164,T165,,Mathew Goggin,3.92,12,306
165,T165,,Brandt Jobe,3.92,12,306
166,T165,,Chris Smith,3.92,12,306
167,T165,,Tiger Woods,3.92,12,306
168,169,,Robert Allenby,4.01,13,324
169,170,,Joe Durant,4.09,14,342
170,171,,Kenneth Staton,4.17,6,144
171,T172,,Cameron Beckman,4.25,13,306
172,T172,,Thomas Levet,4.25,13,306
173,T174,,Kent Jones,4.27,10,234
174,T174,,David Sutherland,4.27,10,234
175,176,,Hank Kuehne,4.37,11,252
176,177,,Kenichi Kuboya,4.44,12,270
177,178,,Dan Forsman,4.5,17,378
178,179,,Ty Tryon,4.63,5,108
179,180,,Carlos Franco,4.72,17,360
180,T181,,Bob Burns,4.76,12,252
181,T181,,Dean Wilson,4.76,12,252
182,183,,Pat Perez,4.9,15,306
183,184,,Akio Sadakata,5.16,13,252
184,185,,Rory Sabbatini,5.28,19,360
185,186,,Alex Cejka,5.83,21,360
186,187,,Craig Perks,5.98,14,234
187,188,,Todd Barranger,6.17,10,162
188,189,,Vance Veazey,6.25,9,144
189,190,,Jason Caron,8.33,12,144
