,Total_3_Putts_-_10-15_RANK THIS WEEK,Total_3_Putts_-_10-15_RANK LAST WEEK,Total_3_Putts_-_10-15_PLAYER NAME,Total_3_Putts_-_10-15_ROUNDS,Total_3_Putts_-_10-15_TOTAL 3 PUTTS 10'-15',Total_3_Putts_-_10-15_TOTAL 3 PUTTS
0,1,1,Brenden Pappas,105,8,41
1,2,2,Pat Perez,95,7,49
2,T3,T3,Jeff Brehaut,110,6,62
3,T3,T3,Jonathan Kaye,91,6,44
4,T3,T3,Peter Lonard,96,6,32
5,T3,T3,John Morgan,81,6,52
6,T3,T3,Rod Pampling,87,6,28
7,T3,T3,Rory Sabbatini,95,6,58
8,T9,T9,Geoff Ogilvy,86,5,33
9,T9,T9,Heath Slocum,101,5,56
10,T9,T9,David Sutherland,77,5,55
11,T9,T9,Garrett Willis,97,5,60
12,T13,T13,Stephen Ames,91,4,43
13,T13,T13,Stuart Appleby,90,4,37
14,T13,T13,Briny Baird,113,4,62
15,T13,T13,Todd Barranger,78,4,53
16,T13,T13,Notah Begay III,92,4,48
17,T13,T13,Jonathan Byrd,101,4,45
18,T13,T13,Mark Calcavecchia,84,4,41
19,T13,T13,Chad Campbell,105,4,37
20,T13,T13,Mike Heinen,89,4,54
21,T13,T13,Tim Herron,102,4,38
22,T13,T13,Per-Ulrik Johansson,96,4,52
23,T13,T13,Kent Jones,74,4,30
24,T13,T13,Jeff Klein,60,4,44
25,T13,T13,Neal Lancaster,110,4,50
26,T13,T13,Shaun Micheel,97,4,45
27,T13,T13,Arron Oberholser,80,4,34
28,T13,T13,Akio Sadakata,83,4,57
29,T13,T13,Patrick Sheehan,101,4,46
30,T13,T13,Darron Stiles,93,4,53
31,T13,T13,Ty Tryon,52,4,34
32,T33,T33,Aaron Barber,94,3,39
33,T33,T33,Doug Barron,90,3,54
34,T33,T33,Brian Bateman,70,3,35
35,T33,T33,Pat Bates,111,3,47
36,T33,T33,Mark Brooks,90,3,30
37,T33,T33,Jason Caron,74,3,42
38,T33,T33,Michael Clark II,54,3,31
39,T33,T33,Tim Clark,79,3,28
40,T33,T33,Gavin Coles,69,3,35
41,T33,T33,Ben Crane,94,3,30
42,T33,T33,Steve Flesch,110,3,47
43,T33,T33,Carlos Franco,99,3,50
44,T33,T33,Robert Gamez,114,3,52
45,T33,T33,Sergio Garcia,62,3,26
46,T33,T33,Paul Goydos,86,3,38
47,T33,T33,Mike Grob,83,3,38
48,T33,T33,J.L. Lewis,99,3,59
49,T33,T33,Frank Lickliter II,94,3,40
50,T33,T33,Jeff Maggert,81,3,43
51,T33,T33,Billy Mayfair,105,3,52
52,T33,T33,Scott McCarron,86,3,24
53,T33,T33,Tom Pernice Jr.,105,3,42
54,T33,T33,Gene Sauers,87,3,48
55,T33,T33,Brent Schwarzrock,60,3,42
56,T33,T33,John Senden,111,3,62
57,T33,T33,Kenneth Staton,59,3,40
58,T33,T33,Esteban Toledo,109,3,57
59,T60,T60,Chris Anderson,96,2,39
60,T60,T60,Craig Barlow,95,2,52
61,T60,T60,Olin Browne,113,2,39
