,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
115,T75,T75,Jay Williamson,93,2,42
116,T75,T75,Cameron Yancey,58,2,29
117,T118,T118,Steven Alker,87,1,33
118,T118,T118,Steve Allan,53,1,19
119,T118,T118,Chris Anderson,96,1,39
120,T118,T118,Tommy Armour III,66,1,31
121,T118,T118,Rich Beem,80,1,39
122,T118,T118,Notah Begay III,92,1,48
123,T118,T118,Mark Brooks,90,1,30
124,T118,T118,Olin Browne,113,1,39
125,T118,T118,Bob Burns,88,1,42
126,T118,T118,Tom Byrum,97,1,36
127,T118,T118,Greg Chalmers,98,1,28
128,T118,T118,Tim Clark,79,1,28
129,T118,T118,Fred Couples,71,1,15
130,T118,T118,Luke Donald,88,1,28
131,T118,T118,Joel Edwards,60,1,22
132,T118,T118,Ernie Els,65,1,20
133,T118,T118,Brad Faxon,97,1,36
134,T118,T118,Todd Fischer,97,1,34
135,T118,T118,Steve Flesch,110,1,47
136,T118,T118,Dan Forsman,98,1,46
137,T118,T118,David Frost,80,1,22
138,T118,T118,Retief Goosen,69,1,21
139,T118,T118,Jay Haas,89,1,24
140,T118,T118,Dudley Hart,66,1,22
141,T118,T118,Mike Heinen,89,1,54
142,T118,T118,Brian Henninger,56,1,17
143,T118,T118,Lee Janzen,83,1,25
144,T118,T118,Per-Ulrik Johansson,96,1,52
145,T118,T118,Jonathan Kaye,91,1,44
146,T118,T118,Jerry Kelly,108,1,49
147,T118,T118,Thomas Levet,85,1,46
148,T118,T118,Jeff Maggert,81,1,43
149,T118,T118,Shigeki Maruyama,87,1,29
150,T118,T118,Andy Miller,75,1,35
151,T118,T118,Jesper Parnevik,102,1,25
152,T118,T118,Tom Pernice Jr.,105,1,42
153,T118,T118,Kenny Perry,98,1,37
154,T118,T118,Nick Price,65,1,20
155,T118,T118,Brett Quigley,92,1,32
156,T118,T118,John Riegger,55,1,21
157,T118,T118,John Rollins,89,1,27
158,T118,T118,Gene Sauers,87,1,48
159,T118,T118,Adam Scott,52,1,19
160,T118,T118,Joey Sindelar,93,1,32
161,T118,T118,Steve Stricker,59,1,28
162,T118,T118,Kirk Triplett,92,1,40
163,T118,T118,Bob Tway,89,1,31
164,T118,T118,Scott Verplank,97,1,25
165,T118,T118,Mike Weir,80,1,32
166,T118,T118,Tiger Woods,74,1,25
167,T118,T118,Kaname Yokoo,56,1,21
