,Putting_from_-_20-25_RANK THIS WEEK,Putting_from_-_20-25_RANK LAST WEEK,Putting_from_-_20-25_PLAYER NAME,Putting_from_-_20-25_ROUNDS,Putting_from_-_20-25_% MADE,Putting_from_-_20-25_ATTEMPTS,Putting_from_-_20-25_PUTTS MADE
120,121,121,K.J. Choi,112,12.4,121,15
121,122,122,Peter Lonard,96,12.37,97,12
122,123,123,Brent Schwarzrock,60,12.33,73,9
123,124,124,Bernhard Langer,65,12.31,65,8
124,T125,T125,Bob Estes,92,12.28,114,14
125,T125,T125,Per-Ulrik Johansson,96,12.28,114,14
126,127,127,"Dave Stockton, Jr.",79,12.22,90,11
127,128,128,Akio Sadakata,83,12.2,123,15
128,129,129,Vijay Singh,106,12.09,91,11
129,130,130,Robert Gamez,114,12.07,174,21
130,131,131,Retief Goosen,69,12.0,75,9
131,132,132,Aaron Barber,94,11.97,117,14
132,133,133,Ty Tryon,52,11.94,67,8
133,134,134,David Toms,90,11.88,101,12
134,135,135,Deane Pappas,75,11.83,93,11
135,136,136,Kenny Perry,98,11.65,103,12
136,137,137,J.L. Lewis,99,11.61,112,13
137,138,138,Gene Sauers,87,11.58,95,11
138,139,139,Steve Allan,53,11.54,78,9
139,140,140,Jay Williamson,93,11.5,113,13
140,T141,T141,Brian Bateman,70,11.36,88,10
141,T141,T141,Joe Durant,96,11.36,132,15
142,143,143,J.J. Henry,100,11.27,142,16
143,144,144,Brandt Jobe,77,11.22,98,11
144,T145,T145,Tom Gillis,71,11.11,90,10
145,T145,T145,Glen Hnatiuk,92,11.11,144,16
146,T145,T145,Dicky Pride,73,11.11,72,8
147,T145,T145,David Sutherland,77,11.11,81,9
148,149,149,Gavin Coles,69,10.98,82,9
149,150,150,Jeff Brehaut,110,10.95,137,15
150,151,151,Mathew Goggin,90,10.92,119,13
151,152,152,Harrison Frazar,88,10.85,129,14
152,153,153,Jason Caron,74,10.84,83,9
153,154,154,Rod Pampling,87,10.75,93,10
154,155,155,Todd Fischer,97,10.74,121,13
155,156,156,Matt Kuchar,63,10.67,75,8
156,157,157,Jeff Sluman,106,10.66,122,13
157,T158,T158,Cliff Kresge,102,10.58,104,11
158,T158,T158,Hal Sutton,81,10.58,104,11
159,T160,T160,Jeff Klein,60,10.53,76,8
160,T160,T160,Len Mattiace,94,10.53,95,10
161,162,162,Pat Bates,111,10.45,134,14
162,163,163,Andy Miller,75,10.34,87,9
163,164,164,Mark Wilson,82,10.09,109,11
164,165,165,Craig Barlow,95,10.0,110,11
165,166,166,Mark Calcavecchia,84,9.88,81,8
166,167,167,Mike Grob,83,9.65,114,11
167,168,168,Ian Leggatt,71,9.64,83,8
168,169,169,Neal Lancaster,110,9.6,125,12
169,T170,T170,Tom Lehman,87,9.52,105,10
170,T170,T170,Anthony Painter,87,9.52,105,10
171,172,172,José Coceres,62,9.46,74,7
172,173,173,Steve Flesch,110,9.23,130,12
173,174,174,Kaname Yokoo,56,9.21,76,7
174,175,175,Ben Crane,94,9.01,111,10
175,176,176,Paul Azinger,73,9.0,100,9
176,177,177,Jason Buha,61,8.97,78,7
177,178,178,Sergio Garcia,62,8.89,45,4
178,179,179,Chris Anderson,96,8.86,79,7
179,180,180,Donnie Hammond,92,8.85,113,10
180,181,181,Olin Browne,113,8.72,149,13
181,182,182,Lee Janzen,83,8.51,94,8
182,183,183,Chris Smith,92,8.47,118,10
183,184,184,Jonathan Kaye,91,8.11,111,9
184,185,185,Nick Price,65,7.69,65,5
185,186,186,Adam Scott,52,7.27,55,4
186,187,187,Arron Oberholser,80,7.21,111,8
187,188,188,Steven Alker,87,6.38,94,6
188,189,189,Robert Damron,96,6.36,110,7
189,190,190,Paul Stankowski,67,6.19,97,6
