,GIR_Putting_Avg_-_25-30_RANK THIS WEEK,GIR_Putting_Avg_-_25-30_RANK LAST WEEK,GIR_Putting_Avg_-_25-30_PLAYER NAME,GIR_Putting_Avg_-_25-30_ROUNDS,GIR_Putting_Avg_-_25-30_% MADE,GIR_Putting_Avg_-_25-30_ATTEMPTS,GIR_Putting_Avg_-_25-30_PUTTS MADE
176,177,177,Bob Estes,92,0.41,74,3.0
177,T178,T178,Chris Riley,96,0.39,51,2.0
178,T178,T178,Garrett Willis,97,0.39,103,4.0
179,180,180,Jeff Brehaut,110,0.38,104,4.0
180,T181,T181,Gavin Coles,69,0.37,54,2.0
181,T181,T181,Brian Henninger,56,0.37,54,2.0
182,183,183,Rich Beem,80,0.36,55,2.0
183,184,184,Ian Leggatt,71,0.34,59,2.0
184,185,185,Sergio Garcia,62,0.32,31,1.0
185,186,186,Dicky Pride,73,0.31,64,2.0
186,187,187,Luke Donald,88,0.25,80,2.0
187,188,188,Rocco Mediate,80,0.24,42,1.0
188,189,189,Andy Miller,75,0.17,59,1.0
189,190,190,John Riegger,55,0.0,38,
