,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
0,1,1,J.J. Henry,100,11.06,1062,96
1,2,2,Chris Smith,92,10.99,1011,92
2,3,3,Mike Grob,83,10.98,889,81
3,4,4,Joey Sindelar,93,10.92,994,91
4,5,5,Kenneth Staton,59,10.91,622,57
5,6,6,Shaun Micheel,97,10.84,1019,94
6,T7,T7,Joe Durant,96,10.82,1039,96
7,T7,T7,Ian Leggatt,71,10.82,736,68
8,9,9,Chad Campbell,105,10.77,1099,102
9,10,10,Briny Baird,113,10.75,1172,109
10,11,11,Thomas Levet,85,10.73,891,83
11,T12,T12,Joel Edwards,60,10.72,643,60
12,T12,T12,Spike McRoy,103,10.72,1083,101
13,14,14,Bob Tway,89,10.69,909,85
14,15,15,Tom Lehman,87,10.67,875,82
15,16,16,Tom Gillis,71,10.66,725,68
16,17,17,Mathew Goggin,90,10.65,916,86
17,18,18,Retief Goosen,69,10.59,678,64
18,T19,T19,Dan Forsman,98,10.58,1037,98
19,T19,T19,Sergio Garcia,62,10.58,603,57
20,21,21,Jesper Parnevik,102,10.57,1057,100
21,T22,T22,Peter Jacobsen,75,10.56,792,75
22,T22,T22,Duffy Waldorf,90,10.56,908,86
23,T24,T24,Carlos Franco,99,10.55,1023,97
24,T24,T24,Harrison Frazar,88,10.55,897,85
25,T26,T26,Paul Azinger,73,10.53,769,73
26,T26,T26,Hal Sutton,81,10.53,853,81
27,28,28,Peter Lonard,96,10.51,946,90
28,T29,T29,Ernie Els,65,10.5,630,60
29,T29,T29,Kaname Yokoo,56,10.5,567,54
30,T31,T31,Michael Clark II,54,10.48,566,54
31,T31,T31,Glen Hnatiuk,92,10.48,933,89
32,T33,T33,Jeff Brehaut,110,10.47,1120,107
33,T33,T33,Jim Furyk,104,10.47,1057,101
34,T33,T33,Vance Veazey,66,10.47,691,66
35,36,36,Gene Sauers,87,10.45,888,85
36,37,37,Hidemichi Tanaka,112,10.42,1167,112
37,T38,T38,Charles Howell III,120,10.41,1197,115
38,T38,T38,Lee Janzen,83,10.41,833,80
39,40,40,Heath Slocum,101,10.4,1019,98
40,41,41,Fred Funk,112,10.39,1132,109
41,T42,T42,Jonathan Kaye,91,10.38,913,88
42,T42,T42,John Senden,111,10.38,1111,107
43,44,44,David Sutherland,77,10.36,756,73
44,T45,T45,Pat Bates,111,10.35,1118,108
45,T45,T45,Marco Dawson,86,10.35,869,84
46,T47,T47,Brian Bateman,70,10.34,693,67
47,T47,T47,Jason Buha,61,10.34,600,58
48,T47,T47,Bob Estes,92,10.34,941,91
