,Average_Putting_Distance_-_GIR_3_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_3_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_3_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_3_Putts_ROUNDS,Average_Putting_Distance_-_GIR_3_Putts_AVG,Average_Putting_Distance_-_GIR_3_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_3_Putts_TOTAL PUTTS
90,T91,T91,Notah Begay III,92,"41' 6""",19.412,39
91,T91,T91,Jonathan Byrd,101,"41' 6""",18.409000000000002,37
92,T91,T91,Phil Mickelson,87,"41' 6""",10.947000000000001,22
93,T94,T94,Briny Baird,113,"41' 5""",26.331,53
94,T94,T94,Doug Barron,90,"41' 5""",23.871,48
95,T96,T96,Ben Curtis,69,"41' 3""",13.372,27
96,T96,T96,Tiger Woods,74,"41' 3""",11.384,23
97,T98,T98,Jay Haas,89,"41' 2""",9.889,20
98,T98,T98,Mark O'Meara,69,"41' 2""",13.828,28
99,T100,T100,Bob Estes,92,"41' 1""",10.363,21
100,T100,T100,Glen Hnatiuk,92,"41' 1""",19.714000000000002,40
101,102,102,Spike McRoy,103,"41' 0""",22.616999999999997,46
102,T103,T103,Bob Burns,88,"40' 11""",16.697,34
103,T103,T103,J.P. Hayes,79,"40' 11""",9.822000000000001,20
104,T105,T105,Arron Oberholser,80,"40' 10""",13.707,28
105,T105,T105,Joey Sindelar,93,"40' 10""",14.687000000000001,30
106,T107,T107,Robert Damron,96,"40' 9""",16.629,34
107,T107,T107,Mark Wilson,82,"40' 9""",16.128,33
108,109,109,Donnie Hammond,92,"40' 8""",14.638,30
109,T110,T110,Stuart Appleby,90,"40' 7""",16.085,33
110,T110,T110,Jonathan Kaye,91,"40' 7""",18.524,38
111,T110,T110,Chris Smith,92,"40' 7""",20.947,43
112,113,113,Luke Donald,88,"40' 6""",12.157,25
113,T114,T114,David Gossett,92,"40' 5""",29.588,61
114,T114,T114,Gene Sauers,87,"40' 5""",20.387,42
115,116,116,K.J. Choi,112,"40' 3""",21.250999999999998,44
116,117,117,Tim Petrovic,108,"40' 2""",14.937000000000001,31
117,T118,T118,Paul Gow,62,"40' 1""",12.993,27
118,T118,T118,Kent Jones,74,"40' 1""",12.502,26
119,T118,T118,Tom Lehman,87,"40' 1""",17.327,36
120,121,121,Stephen Ames,91,"40' 0""",16.784000000000002,35
121,T122,T122,Jay Don Blake,77,"39' 11""",10.054,21
122,T122,T122,Mathew Goggin,90,"39' 11""",23.489,49
123,T122,T122,Esteban Toledo,109,"39' 11""",24.44,51
124,T122,T122,Jay Williamson,93,"39' 11""",17.234,36
125,126,126,Aaron Baddeley,71,"39' 10""",7.65,16
126,T127,T127,Joe Durant,96,"39' 9""",25.305,53
127,T127,T127,Carl Pettersson,80,"39' 9""",13.819,29
128,129,129,Mark Brooks,90,"39' 8""",11.415,24
129,T130,T130,Robert Allenby,87,"39' 7""",15.66,33
130,T130,T130,Steve Lowery,86,"39' 7""",17.108,36
131,132,132,John Morgan,81,"39' 6""",20.382,43
132,T133,T133,José Coceres,62,"39' 5""",11.356,24
133,T133,T133,Anthony Painter,87,"39' 5""",18.903,40
134,135,135,Peter Jacobsen,75,"39' 4""",10.864,23
135,T136,T136,Rocco Mediate,80,"39' 3""",12.708,27
136,T136,T136,John Rollins,89,"39' 3""",12.717,27
137,138,138,Brian Henninger,56,"39' 1""",7.973,17
138,T139,T139,Chris Anderson,96,"39' 0""",16.835,36
139,T139,T139,Craig Barlow,95,"39' 0""",20.589000000000002,44
140,T139,T139,Rich Beem,80,"39' 0""",16.831,36
141,T139,T139,John Huston,76,"39' 0""",10.3,22
142,143,143,Duffy Waldorf,90,"38' 11""",15.863,34
143,T144,T144,Todd Barranger,78,"38' 10""",20.951999999999998,45
144,T144,T144,Lee Janzen,83,"38' 10""",10.258,22
145,T144,T144,Jeff Klein,60,"38' 10""",17.71,38
146,T144,T144,Jesper Parnevik,102,"38' 10""",9.791,21
147,T144,T144,Ty Tryon,52,"38' 10""",13.052,28
148,149,149,David Toms,90,"38' 8""",13.933,30
149,T150,T150,Robert Gamez,114,"38' 7""",20.842,45
150,T150,T150,Mike Grob,83,"38' 7""",15.270999999999999,33
151,T150,T150,Kenichi Kuboya,91,"38' 7""",17.579,38
152,T153,T153,Paul Azinger,73,"38' 6""",12.011,26
153,T153,T153,Retief Goosen,69,"38' 6""",9.236,20
154,155,155,Adam Scott,52,"38' 5""",7.382999999999999,16
155,T156,T156,Woody Austin,107,"38' 4""",23.451999999999998,51
156,T156,T156,Aaron Barber,94,"38' 4""",14.735,32
157,T156,T156,Fred Couples,71,"38' 4""",5.985,13
158,T156,T156,Shaun Micheel,97,"38' 4""",18.404,40
159,160,160,Harrison Frazar,88,"38' 3""",15.616,34
160,T161,T161,Brian Bateman,70,"38' 2""",14.190999999999999,31
161,T161,T161,John Riegger,55,"38' 2""",7.791,17
162,163,163,Jason Gore,83,"38' 0""",18.221,40
163,164,164,Brenden Pappas,105,"37' 10""",13.155999999999999,29
164,165,165,Peter Lonard,96,"37' 9""",10.41,23
165,166,166,Carl Paulson,101,"37' 8""",21.235,47
166,T167,T167,Akio Sadakata,83,"37' 6""",20.691,46
167,T167,T167,Cameron Yancey,58,"37' 6""",10.349,23
168,169,169,Patrick Sheehan,101,"37' 5""",17.959,40
169,170,170,Joel Edwards,60,"37' 3""",8.493,19
170,T171,T171,Per-Ulrik Johansson,96,"37' 2""",21.866999999999997,49
171,T171,T171,Paul Stankowski,67,"37' 2""",12.046,27
172,173,173,Dudley Hart,66,"37' 1""",8.458,19
173,174,174,Sergio Garcia,62,"37' 0""",9.328,21
174,175,175,Tommy Armour III,66,"36' 11""",11.515999999999998,26
175,176,176,Tim Clark,79,"36' 6""",10.517999999999999,24
176,177,177,Billy Mayfair,105,"36' 4""",19.166,44
177,T178,T178,Neal Lancaster,110,"36' 0""",18.988,44
178,T178,T178,Scott Verplank,97,"36' 0""",9.511000000000001,22
179,180,180,Pat Perez,95,"35' 11""",16.819000000000003,39
180,T181,T181,Michael Clark II,54,"35' 9""",11.578,27
181,T181,T181,Gavin Coles,69,"35' 9""",12.024000000000001,28
182,183,183,Jeff Maggert,81,"35' 5""",14.04,33
183,184,184,"Dave Stockton, Jr.",79,"35' 3""",13.533,32
184,185,185,Mark Calcavecchia,84,"35' 1""",13.883,33
185,T186,T186,Cliff Kresge,102,"34' 2""",14.742,36
186,T186,T186,Craig Perks,82,"34' 2""",13.520999999999999,33
187,188,188,Scott Laycock,71,"33' 5""",10.819,27
188,189,189,Frank Lickliter II,94,"32' 10""",13.796,35
189,190,190,Tom Gillis,71,"31' 4""",12.043,32
