,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
54,T54,T54,Paul Azinger,73,"23' 5""",14803.833,632
55,T54,T54,Ben Curtis,69,"23' 5""",13868.833,592
56,T54,T54,Tim Petrovic,108,"23' 5""",19464.333,830
57,T54,T54,Hal Sutton,81,"23' 5""",16057.417,686
58,T54,T54,Tiger Woods,74,"23' 5""",11202.583,478
59,T60,T60,Aaron Baddeley,71,"23' 4""",11989.25,513
60,T60,T60,Todd Fischer,97,"23' 4""",18315.667,786
61,T60,T60,Deane Pappas,75,"23' 4""",14112.167,605
62,T60,T60,Chris Smith,92,"23' 4""",18473.75,791
63,T64,T64,Tommy Armour III,66,"23' 3""",12612.25,543
64,T64,T64,Brian Henninger,56,"23' 3""",11348.583,488
65,T64,T64,Justin Leonard,80,"23' 3""",13122.5,565
66,T64,T64,Shaun Micheel,97,"23' 3""",20600.167,886
67,T64,T64,Craig Perks,82,"23' 3""",13993.833,602
68,T64,T64,Nick Price,65,"23' 3""",10591.5,455
69,T64,T64,Bob Tway,89,"23' 3""",17650.833,759
70,T71,T71,Steven Alker,87,"23' 2""",16414.583,709
71,T71,T71,Bob Estes,92,"23' 2""",15932.583,687
72,T71,T71,Brenden Pappas,105,"23' 2""",20397.083,881
73,T71,T71,Dicky Pride,73,"23' 2""",13885.167,599
74,T75,T75,Stewart Cink,104,"23' 1""",18392.083,796
75,T75,T75,Dudley Hart,66,"23' 1""",12094.0,523
76,T75,T75,Kenny Perry,98,"23' 1""",16591.0,718
77,T75,T75,Mike Sposa,72,"23' 1""",14368.583,622
78,T79,T79,Jay Don Blake,77,"23' 0""",13594.5,591
79,T79,T79,Jim Carter,95,"23' 0""",18824.667,819
80,T79,T79,Alex Cejka,98,"23' 0""",15886.333,690
81,T79,T79,Brad Faxon,97,"23' 0""",15703.583,682
82,T79,T79,Donnie Hammond,92,"23' 0""",18698.833,813
83,T79,T79,Peter Jacobsen,75,"23' 0""",14480.083,630
84,T79,T79,Peter Lonard,96,"23' 0""",16529.0,718
85,T79,T79,Carl Pettersson,80,"23' 0""",15219.75,662
86,T79,T79,"Dave Stockton, Jr.",79,"23' 0""",14281.333,622
87,T79,T79,Kirk Triplett,92,"23' 0""",16575.417,720
88,T89,T89,Notah Begay III,92,"22' 11""",17571.5,766
89,T89,T89,Greg Chalmers,98,"22' 11""",18744.75,819
90,T89,T89,Harrison Frazar,88,"22' 11""",18079.333,788
91,T89,T89,Mathew Goggin,90,"22' 11""",17364.833,759
92,T89,T89,Mike Heinen,89,"22' 11""",18663.0,813
93,T89,T89,Bernhard Langer,65,"22' 11""",10191.583,444
94,T89,T89,Thomas Levet,85,"22' 11""",16719.0,729
95,T89,T89,John Rollins,89,"22' 11""",12192.25,532
96,T89,T89,Kenneth Staton,59,"22' 11""",12662.75,552
97,T89,T89,Hidemichi Tanaka,112,"22' 11""",22808.5,994
98,T99,T99,Chris Anderson,96,"22' 10""",17441.5,763
99,T99,T99,Aaron Barber,94,"22' 10""",18591.417,815
100,T99,T99,Skip Kendall,110,"22' 10""",20392.0,892
101,T99,T99,Ian Leggatt,71,"22' 10""",13859.5,606
102,T99,T99,Pat Perez,95,"22' 10""",16022.5,702
103,T99,T99,Brent Schwarzrock,60,"22' 10""",11329.667,496
104,T99,T99,David Sutherland,77,"22' 10""",14441.917,633
105,T106,T106,Pat Bates,111,"22' 9""",21968.917,967
106,T106,T106,Luke Donald,88,"22' 9""",17373.667,765
107,T106,T106,Jim Furyk,104,"22' 9""",16856.083,742
108,T106,T106,Retief Goosen,69,"22' 9""",10007.583,440
109,T106,T106,David Gossett,92,"22' 9""",18239.833,801
110,T106,T106,Per-Ulrik Johansson,96,"22' 9""",18524.25,815
111,T112,T112,Steve Allan,53,"22' 8""",10778.167,475
112,T112,T112,Marco Dawson,86,"22' 8""",14995.25,662
113,T112,T112,Chris DiMarco,98,"22' 8""",15330.667,676
114,T112,T112,Paul Gow,62,"22' 8""",12431.083,549
115,T112,T112,Scott Laycock,71,"22' 8""",12414.75,547
116,T112,T112,Davis Love III,85,"22' 8""",13370.583,589
117,T112,T112,Arron Oberholser,80,"22' 8""",16552.5,729
118,T112,T112,Vijay Singh,106,"22' 8""",16174.833,713
119,T112,T112,Garrett Willis,97,"22' 8""",17685.083,780
120,T121,T121,Richard Johnson,89,"22' 7""",17240.5,763
121,T121,T121,Frank Lickliter II,94,"22' 7""",16410.583,728
122,T121,T121,Shigeki Maruyama,87,"22' 7""",14867.333,659
123,T121,T121,Kevin Sutherland,97,"22' 7""",15090.917,669
124,T125,T125,Craig Barlow,95,"22' 6""",18350.583,816
125,T125,T125,Joel Edwards,60,"22' 6""",13647.5,606
126,T125,T125,Tom Lehman,87,"22' 6""",14089.75,627
127,T125,T125,Phil Mickelson,87,"22' 6""",11418.083,508
128,T125,T125,Scott Verplank,97,"22' 6""",17602.25,782
129,T125,T125,Kaname Yokoo,56,"22' 6""",10705.25,475
130,T131,T131,Rich Beem,80,"22' 5""",12364.083,551
131,T131,T131,Carlos Franco,99,"22' 5""",20060.583,895
132,T131,T131,Cliff Kresge,102,"22' 5""",17789.25,795
133,T131,T131,Kenichi Kuboya,91,"22' 5""",17311.75,771
134,T131,T131,Rocco Mediate,80,"22' 5""",13941.083,621
135,T136,T136,Robert Allenby,87,"22' 4""",12955.833,580
136,T136,T136,Billy Andrade,100,"22' 4""",17818.083,797
137,T136,T136,Michael Clark II,54,"22' 4""",11850.083,530
138,T136,T136,Glen Hnatiuk,92,"22' 4""",18853.25,843
139,T136,T136,Lee Janzen,83,"22' 4""",13288.917,594
140,T136,T136,John Morgan,81,"22' 4""",15070.917,675
141,T136,T136,Joey Sindelar,93,"22' 4""",19326.75,865
142,T136,T136,Jeff Sluman,106,"22' 4""",17929.75,802
143,T136,T136,Steve Stricker,59,"22' 4""",10273.083,460
144,T136,T136,Vance Veazey,66,"22' 4""",12491.667,560
145,T146,T146,John Daly,56,"22' 3""",9517.75,427
146,T146,T146,Glen Day,103,"22' 3""",19919.917,895
147,T146,T146,Fred Funk,112,"22' 3""",19844.417,892
148,T146,T146,Anthony Painter,87,"22' 3""",15664.833,703
149,T150,T150,Brian Gay,100,"22' 2""",16845.167,760
150,T150,T150,Steve Lowery,86,"22' 2""",14146.083,639
151,T150,T150,Jeff Maggert,81,"22' 2""",14380.917,648
152,T150,T150,John Riegger,55,"22' 2""",10291.083,465
153,T154,T154,Woody Austin,107,"22' 1""",18397.0,833
154,T154,T154,Cameron Beckman,86,"22' 1""",16531.667,749
155,T154,T154,Patrick Sheehan,101,"22' 1""",18857.833,855
156,T154,T154,Mike Weir,80,"22' 1""",11240.167,509
157,T158,T158,Robert Damron,96,"22' 0""",17740.0,807
158,T158,T158,Sergio Garcia,62,"22' 0""",8125.0830000000005,370
159,T158,T158,J.P. Hayes,79,"22' 0""",13620.333,619
160,T158,T158,Ty Tryon,52,"22' 0""",8634.917,392
161,T158,T158,Cameron Yancey,58,"22' 0""",10228.5,465
162,T163,T163,Tim Clark,79,"21' 11""",13613.083,622
163,T163,T163,Gavin Coles,69,"21' 11""",12088.167,551
164,T163,T163,Robert Gamez,114,"21' 11""",20145.833,919
165,T163,T163,Tom Gillis,71,"21' 11""",13604.167,620
166,T163,T163,Jeff Klein,60,"21' 11""",11016.833,503
167,T163,T163,J.L. Lewis,99,"21' 11""",16532.333,755
168,T163,T163,Darron Stiles,93,"21' 11""",15156.917,691
169,T170,T170,Todd Barranger,78,"21' 10""",13010.417,596
170,T170,T170,John Huston,76,"21' 10""",13843.0,633
171,T170,T170,Rory Sabbatini,95,"21' 10""",14698.583,672
172,T170,T170,Gene Sauers,87,"21' 10""",16245.667,745
173,T170,T170,Jay Williamson,93,"21' 10""",17832.333,816
174,T175,T175,Mark Calcavecchia,84,"21' 9""",13429.0,617
175,T175,T175,Mark O'Meara,69,"21' 9""",9079.667,418
176,T175,T175,Chris Riley,96,"21' 9""",13514.667,622
177,T175,T175,Adam Scott,52,"21' 9""",7185.3330000000005,330
178,T179,T179,Mark Brooks,90,"21' 8""",15385.083,709
179,T179,T179,Bob Burns,88,"21' 8""",14612.75,675
180,T179,T179,Paul Goydos,86,"21' 8""",14470.25,667
181,182,182,Carl Paulson,101,"21' 7""",19527.583,905
182,T183,T183,Doug Barron,90,"21' 6""",16249.083,756
183,T183,T183,Chad Campbell,105,"21' 6""",17865.0,832
184,T183,T183,John Maginnes,87,"21' 6""",14818.667,689
185,T183,T183,Rod Pampling,87,"21' 6""",13727.833,639
186,T183,T183,Akio Sadakata,83,"21' 6""",14427.583,671
187,T188,T188,José Coceres,62,"21' 4""",11120.417,522
188,T188,T188,Joe Durant,96,"21' 4""",17746.0,833
189,T188,T188,Corey Pavin,88,"21' 4""",14384.833,674
