,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
0,1,,Jim Furyk,0.43,2,468
1,2,,Loren Roberts,0.97,4,414
2,3,,Brian Henninger,0.98,3,306
3,4,,David Frost,1.16,5,432
4,5,,Brent Geiberger,1.74,5,288
5,T6,,Brian Bateman,1.85,8,432
6,T6,,Luke Donald,1.85,9,486
7,T6,,Skip Kendall,1.85,10,540
8,T6,,Ian Leggatt,1.85,8,432
9,T6,,Hidemichi Tanaka,1.85,10,540
10,11,,Len Mattiace,1.92,9,468
11,12,,Deane Pappas,1.93,8,414
12,13,,Cliff Kresge,1.97,11,558
13,T14,,Greg Chalmers,2.04,11,540
14,T14,,Glen Day,2.04,11,540
15,T14,,Jesper Parnevik,2.04,11,540
16,17,,Chris Riley,2.06,10,486
17,18,,Kirk Triplett,2.08,9,432
18,19,,Rod Pampling,2.14,10,468
19,20,,Patrick Sheehan,2.15,12,558
20,21,,Dicky Pride,2.17,9,414
21,22,,Richard Johnson,2.18,11,504
22,23,,Andrew Magee,2.22,10,450
23,24,,Stewart Cink,2.26,11,486
24,25,,Tiger Woods,2.29,7,306
25,T26,,Paul Goydos,2.31,10,432
26,T26,,Duffy Waldorf,2.31,10,432
27,T28,,Harrison Frazar,2.35,11,468
28,T28,,Mike Grob,2.35,11,468
29,T28,,Brett Quigley,2.35,11,468
30,T28,,Kevin Sutherland,2.35,11,468
31,32,,Phil Mickelson,2.38,9,378
32,33,,Joel Edwards,2.42,10,414
33,T34,,Steve Flesch,2.43,14,576
34,T34,,Nick Price,2.43,7,288
35,T36,,Paul Azinger,2.44,11,450
36,T36,,Chris DiMarco,2.44,11,450
37,T36,,Andy Miller,2.44,11,450
38,39,,Gavin Coles,2.47,12,486
39,T40,,Chris Anderson,2.51,14,558
40,T40,,Todd Fischer,2.51,14,558
41,T42,,Bob Estes,2.55,11,432
42,T42,,Matt Gogel,2.55,11,432
43,T42,,Lee Janzen,2.55,11,432
44,45,,Vance Veazey,2.56,12,468
45,46,,Tim Herron,2.58,13,504
46,47,,Aaron Baddeley,2.63,9,342
47,T48,,Ben Curtis,2.65,10,378
48,T48,,Dudley Hart,2.65,10,378
49,T48,,Justin Leonard,2.65,10,378
50,T48,,Kaname Yokoo,2.65,10,378
51,T52,,J.P. Hayes,2.67,12,450
52,T52,,Bob Tway,2.67,12,450
53,T52,,Scott Verplank,2.67,12,450
54,55,,John Maginnes,2.68,14,522
55,56,,Tim Petrovic,2.69,15,558
56,T57,,Pat Bates,2.78,17,612
57,T57,,Mark Brooks,2.78,15,540
58,T57,,Darren Clarke,2.78,7,252
59,T57,,Robert Damron,2.78,16,576
60,T57,,Spike McRoy,2.78,17,612
61,T57,,Joey Sindelar,2.78,14,504
62,63,,Charles Howell III,2.87,15,522
63,64,,Dean Wilson,2.88,14,486
64,65,,Davis Love III,2.91,11,378
65,66,,Brad Elder,2.92,10,342
66,T67,,Fred Couples,2.94,9,306
67,T67,,Retief Goosen,2.94,9,306
68,69,,Aaron Barber,2.95,17,576
69,T70,,Pat Perez,2.96,16,540
70,T70,,Tom Pernice Jr.,2.96,16,540
71,72,,Craig Barlow,2.98,15,504
72,73,,John Rollins,2.99,14,468
73,T74,,Tim Clark,3.01,13,432
74,T74,,Scott Laycock,3.01,13,432
75,T76,,Olin Browne,3.03,18,594
76,T76,,Peter Jacobsen,3.03,12,396
77,T76,,Brandt Jobe,3.03,12,396
78,T76,,Kent Jones,3.03,12,396
79,80,,Billy Mayfair,3.05,17,558
80,81,,Marco Dawson,3.07,16,522
81,82,,Shaun Micheel,3.09,15,486
82,83,,Geoff Ogilvy,3.11,14,450
83,T84,,Briny Baird,3.13,18,576
84,T84,,Brenden Pappas,3.13,18,576
85,T86,,Woody Austin,3.15,17,540
86,T86,,Kenichi Kuboya,3.15,17,540
87,T86,,"Dave Stockton, Jr.",3.15,17,540
88,89,,Rory Sabbatini,3.21,15,468
89,90,,Robert Gamez,3.23,18,558
90,T91,,Mark Calcavecchia,3.24,14,432
91,T91,,Jeff Maggert,3.24,14,432
92,T93,,Steven Alker,3.26,17,522
93,T93,,Carlos Franco,3.26,17,522
94,T93,,Frank Lickliter II,3.26,17,522
95,T96,,John Huston,3.28,13,396
96,T96,,Matt Kuchar,3.28,13,396
97,98,,Donnie Hammond,3.29,16,486
98,T99,,Bernhard Langer,3.33,12,360
99,T99,,Scott McCarron,3.33,15,450
100,T99,,Chris Smith,3.33,18,540
101,102,,Brian Gay,3.37,20,594
102,T103,,Jay Haas,3.38,14,414
103,T103,,David Toms,3.38,14,414
104,T105,,Tom Byrum,3.41,19,558
105,T105,,Fred Funk,3.41,19,558
