,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
83,T83,T83,Frank Lickliter II,94,136,528,25.8
84,T83,T83,Tim Petrovic,108,136,613,22.2
85,T86,T86,Carlos Franco,99,135,553,24.4
86,T86,T86,Deane Pappas,75,135,483,28.0
87,T86,T86,Craig Perks,82,135,463,29.2
88,T86,T86,Joey Sindelar,93,135,516,26.2
89,T90,T90,Brad Faxon,97,133,526,25.3
90,T90,T90,Kent Jones,74,133,430,30.9
91,T90,T90,Anthony Painter,87,133,511,26.0
92,T93,T93,Jim Furyk,104,132,532,24.8
93,T93,T93,J.P. Hayes,79,132,464,28.4
94,T93,T93,Brandt Jobe,77,132,446,29.6
95,T93,T93,John Maginnes,87,132,464,28.4
96,T93,T93,Shaun Micheel,97,132,509,25.9
97,T93,T93,Brett Quigley,92,132,538,24.5
98,T99,T99,Jonathan Kaye,91,131,457,28.7
99,T99,T99,Corey Pavin,88,131,521,25.1
100,T99,T99,Kenny Perry,98,131,470,27.9
101,102,102,John Huston,76,130,454,28.6
102,103,103,Jason Gore,83,129,491,26.3
103,T104,T104,Jeff Maggert,81,128,462,27.7
104,T104,T104,Akio Sadakata,83,128,437,29.3
105,T106,T106,Steve Lowery,86,127,438,29.0
106,T106,T106,David Peoples,96,127,554,22.9
107,108,108,Alex Cejka,98,126,487,25.9
108,T109,T109,Steven Alker,87,125,490,25.5
109,T109,T109,Loren Roberts,87,125,452,27.7
110,T111,T111,Bob Burns,88,124,445,27.9
111,T111,T111,Matt Gogel,77,124,453,27.4
112,T111,T111,Mike Heinen,89,124,503,24.7
113,T111,T111,Hal Sutton,81,124,435,28.5
114,T115,T115,Joe Durant,96,123,488,25.2
115,T115,T115,Justin Leonard,80,123,454,27.1
116,T115,T115,Geoff Ogilvy,86,123,500,24.6
117,T115,T115,John Rollins,89,123,440,28.0
118,119,119,John Morgan,81,122,469,26.0
119,T120,T120,Thomas Levet,85,121,451,26.8
120,T120,T120,Dicky Pride,73,121,412,29.4
121,T122,T122,Robert Allenby,87,119,405,29.4
122,T122,T122,Ben Curtis,69,119,397,30.0
123,T122,T122,Hank Kuehne,73,119,439,27.1
124,T122,T122,Andy Miller,75,119,453,26.3
125,T122,T122,Chris Smith,92,119,463,25.7
126,T127,T127,Paul Stankowski,67,118,380,31.1
127,T127,T127,"Dave Stockton, Jr.",79,118,435,27.1
128,T127,T127,Bob Tway,89,118,503,23.5
129,130,130,Todd Barranger,78,117,465,25.2
130,131,131,Mathew Goggin,90,116,456,25.4
131,132,132,Andrew Magee,91,114,525,21.7
132,T133,T133,Davis Love III,85,113,383,29.5
133,T133,T133,David Toms,90,113,420,26.9
134,T135,T135,Aaron Baddeley,71,112,419,26.7
135,T135,T135,Tim Clark,79,112,417,26.9
136,137,137,Gene Sauers,87,111,468,23.7
137,T138,T138,Mike Grob,83,110,434,25.3
138,T138,T138,Mike Sposa,72,110,448,24.6
139,140,140,Mark Wilson,82,109,472,23.1
140,T141,T141,Rich Beem,80,108,373,29.0
141,T141,T141,Rocco Mediate,80,108,398,27.1
142,T141,T141,Phil Mickelson,87,108,388,27.8
143,T141,T141,Duffy Waldorf,90,108,469,23.0
144,145,145,Dudley Hart,66,106,375,28.3
145,T146,T146,Bob Estes,92,103,500,20.6
146,T146,T146,Mike Weir,80,103,379,27.2
147,T148,T148,Jason Caron,74,102,421,24.2
148,T148,T148,Joel Edwards,60,102,380,26.8
149,T150,T150,Marco Dawson,86,101,440,23.0
150,T150,T150,Paul Gow,62,101,384,26.3
151,T150,T150,Steve Stricker,59,101,405,24.9
152,153,153,Paul Azinger,73,100,402,24.9
153,154,154,José Coceres,62,98,356,27.5
154,155,155,Jay Don Blake,77,97,378,25.7
155,156,156,Jason Buha,61,96,341,28.2
156,T157,T157,Brian Bateman,70,95,393,24.2
157,T157,T157,Matt Kuchar,63,95,373,25.5
158,T157,T157,Bernhard Langer,65,95,345,27.5
159,T160,T160,Michael Clark II,54,94,315,29.8
160,T160,T160,Lee Janzen,83,94,382,24.6
161,T160,T160,Cameron Yancey,58,94,338,27.8
162,T163,T163,Gavin Coles,69,93,379,24.5
163,T163,T163,Tom Gillis,71,93,381,24.4
164,T163,T163,Ian Leggatt,71,93,367,25.3
165,166,166,Brent Schwarzrock,60,91,338,26.9
166,T167,T167,David Sutherland,77,90,397,22.7
167,T167,T167,Tiger Woods,74,90,373,24.1
168,169,169,Nick Price,65,89,332,26.8
169,170,170,Vance Veazey,66,87,353,24.6
170,T171,T171,Peter Jacobsen,75,86,414,20.8
171,T171,T171,Tom Lehman,87,86,364,23.6
172,173,173,Steve Allan,53,83,313,26.5
173,T174,T174,Brent Geiberger,51,82,313,26.2
174,T174,T174,Retief Goosen,69,82,300,27.3
175,T176,T176,Tommy Armour III,66,78,372,21.0
176,T176,T176,Brad Elder,51,78,288,27.1
177,T176,T176,Brian Henninger,56,78,350,22.3
178,T176,T176,Jeff Klein,60,78,321,24.3
179,T176,T176,Ty Tryon,52,78,292,26.7
180,T176,T176,Kaname Yokoo,56,78,299,26.1
181,T182,T182,Darren Clarke,61,77,272,28.3
182,T182,T182,Fred Couples,71,77,305,25.2
183,T182,T182,Kenneth Staton,59,77,304,25.3
184,185,185,John Riegger,55,75,303,24.8
185,T186,T186,Ernie Els,65,73,280,26.1
186,T186,T186,Mark O'Meara,69,73,295,24.7
187,188,188,John Daly,56,72,294,24.5
188,189,189,Adam Scott,52,59,243,24.3
189,190,190,Sergio Garcia,62,49,235,20.9
