,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
0,T1,T1,Tom Byrum,97,46,547,8.4
1,T1,T1,Glen Day,103,46,638,7.2
2,T3,T3,Craig Barlow,95,42,575,7.3
3,T3,T3,Hidemichi Tanaka,112,42,668,6.3
4,5,5,Ben Crane,94,41,548,7.5
5,6,6,Chris DiMarco,98,40,522,7.7
6,T7,T7,Billy Andrade,100,39,621,6.3
7,T7,T7,Dan Forsman,98,39,534,7.3
8,T7,T7,Paul Goydos,86,39,562,6.9
9,T7,T7,Neal Lancaster,110,39,634,6.2
10,T11,T11,Olin Browne,113,38,648,5.9
11,T11,T11,Stewart Cink,104,38,630,6.0
12,T11,T11,Jim Furyk,104,38,532,7.1
13,T11,T11,Brian Gay,100,38,598,6.4
14,T11,T11,Spike McRoy,103,38,565,6.7
15,T16,T16,Pat Bates,111,37,634,5.8
16,T16,T16,Fred Funk,112,37,599,6.2
17,T16,T16,Mike Heinen,89,37,503,7.4
18,T16,T16,Brett Quigley,92,37,538,6.9
19,T20,T20,Briny Baird,113,36,602,6.0
20,T20,T20,Doug Barron,90,36,558,6.5
21,T20,T20,Jeff Brehaut,110,36,596,6.0
22,T20,T20,Robert Damron,96,36,579,6.2
23,T20,T20,Carl Paulson,101,36,628,5.7
24,T25,T25,Robert Gamez,114,35,674,5.2
25,T25,T25,Billy Mayfair,105,35,571,6.1
26,T27,T27,Brad Faxon,97,34,526,6.5
27,T27,T27,Brenden Pappas,105,34,606,5.6
28,T27,T27,Heath Slocum,101,34,602,5.6
29,T30,T30,Woody Austin,107,33,606,5.4
30,T30,T30,Chad Campbell,105,33,530,6.2
31,T30,T30,Greg Chalmers,98,33,636,5.2
32,T30,T30,K.J. Choi,112,33,541,6.1
33,T30,T30,Tim Petrovic,108,33,613,5.4
34,T30,T30,Chris Smith,92,33,463,7.1
35,T30,T30,Scott Verplank,97,33,546,6.0
36,T30,T30,Dean Wilson,82,33,518,6.4
37,T38,T38,Jerry Kelly,108,32,565,5.7
38,T38,T38,Len Mattiace,94,32,521,6.1
39,T38,T38,Esteban Toledo,109,32,651,4.9
40,T41,T41,John Huston,76,31,454,6.8
41,T41,T41,Per-Ulrik Johansson,96,31,555,5.6
42,T41,T41,Skip Kendall,110,31,666,4.7
43,T41,T41,Geoff Ogilvy,86,31,500,6.2
44,T41,T41,Carl Pettersson,80,31,504,6.2
45,T41,T41,Chris Riley,96,31,554,5.6
46,T47,T47,Robert Allenby,87,30,405,7.4
47,T47,T47,Aaron Barber,94,30,535,5.6
48,T47,T47,Luke Donald,88,30,512,5.9
49,T47,T47,Joe Durant,96,30,488,6.1
50,T47,T47,Steve Flesch,110,30,644,4.7
51,T47,T47,Carlos Franco,99,30,553,5.4
52,T47,T47,Jason Gore,83,30,491,6.1
53,T47,T47,Jesper Parnevik,102,30,533,5.6
54,T47,T47,David Peoples,96,30,554,5.4
55,T47,T47,Duffy Waldorf,90,30,469,6.4
56,T57,T57,Stuart Appleby,90,29,499,5.8
57,T57,T57,Paul Azinger,73,29,402,7.2
58,T57,T57,Alex Cejka,98,29,487,6.0
59,T57,T57,Jay Haas,89,29,506,5.7
60,T57,T57,Tim Herron,102,29,609,4.8
61,T57,T57,J.L. Lewis,99,29,504,5.8
62,T57,T57,Anthony Painter,87,29,511,5.7
63,T57,T57,Tom Pernice Jr.,105,29,618,4.7
64,T57,T57,Jeff Sluman,106,29,559,5.2
65,T57,T57,Bob Tway,89,29,503,5.8
66,T67,T67,Jonathan Byrd,101,28,548,5.1
67,T67,T67,Mike Grob,83,28,434,6.5
68,T67,T67,Cliff Kresge,102,28,563,5.0
69,T67,T67,Shaun Micheel,97,28,509,5.5
70,T67,T67,Kenny Perry,98,28,470,6.0
71,T67,T67,Akio Sadakata,83,28,437,6.4
72,T67,T67,Vijay Singh,106,28,579,4.8
73,T67,T67,Mike Sposa,72,28,448,6.3
74,T67,T67,Hal Sutton,81,28,435,6.4
75,T67,T67,Jay Williamson,93,28,555,5.0
76,T77,T77,Stephen Ames,91,27,563,4.8
77,T77,T77,Notah Begay III,92,27,542,5.0
78,T77,T77,Tim Clark,79,27,417,6.5
79,T77,T77,Bob Estes,92,27,500,5.4
80,T77,T77,Matt Gogel,77,27,453,6.0
81,T77,T77,J.P. Hayes,79,27,464,5.8
82,T77,T77,Charles Howell III,120,27,589,4.6
83,T77,T77,Richard Johnson,89,27,523,5.2
84,T77,T77,Corey Pavin,88,27,521,5.2
85,T77,T77,Pat Perez,95,27,524,5.2
86,T87,T87,Paul Stankowski,67,26,380,6.8
87,T87,T87,Darron Stiles,93,26,504,5.2
88,T87,T87,David Toms,90,26,420,6.2
89,T87,T87,Kirk Triplett,92,26,499,5.2
90,T91,T91,Cameron Beckman,86,25,522,4.8
91,T91,T91,Tom Gillis,71,25,381,6.6
92,T91,T91,Mathew Goggin,90,25,456,5.5
93,T91,T91,Brian Henninger,56,25,350,7.1
94,T91,T91,Jonathan Kaye,91,25,457,5.5
95,T91,T91,Andrew Magee,91,25,525,4.8
96,T91,T91,Scott McCarron,86,25,434,5.8
97,T91,T91,Arron Oberholser,80,25,524,4.8
98,T91,T91,Dicky Pride,73,25,412,6.1
99,T91,T91,Tiger Woods,74,25,373,6.7
100,T101,T101,Chris Anderson,96,24,533,4.5
101,T101,T101,Tommy Armour III,66,24,372,6.5
102,T101,T101,Aaron Baddeley,71,24,419,5.7
103,T101,T101,Brian Bateman,70,24,393,6.1
104,T101,T101,Joel Edwards,60,24,380,6.3
105,T101,T101,Todd Fischer,97,24,588,4.1
106,T101,T101,David Frost,80,24,548,4.4
107,T101,T101,Hank Kuehne,73,24,439,5.5
108,T101,T101,Tom Lehman,87,24,364,6.6
