,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
0,T1,T1,Briny Baird,113,8,62
1,T1,T1,"Dave Stockton, Jr.",79,8,35
2,T1,T1,Jay Williamson,93,8,42
3,T4,T4,Notah Begay III,92,7,48
4,T4,T4,David Gossett,92,7,66
5,T4,T4,Scott Laycock,71,7,31
6,T4,T4,Jeff Maggert,81,7,43
7,T8,T8,Todd Barranger,78,6,53
8,T8,T8,Bob Burns,88,6,42
9,T8,T8,Robert Gamez,114,6,52
10,T8,T8,Jeff Klein,60,6,44
11,T8,T8,Kenichi Kuboya,91,6,44
12,T8,T8,Neal Lancaster,110,6,50
13,T8,T8,J.L. Lewis,99,6,59
14,T8,T8,Rory Sabbatini,95,6,58
15,T8,T8,David Sutherland,77,6,55
16,T17,T17,Aaron Barber,94,5,39
17,T17,T17,Michael Clark II,54,5,31
18,T17,T17,Joe Durant,96,5,56
19,T17,T17,Brad Faxon,97,5,36
20,T17,T17,Mike Heinen,89,5,54
21,T17,T17,John Huston,76,5,26
22,T17,T17,Per-Ulrik Johansson,96,5,52
23,T17,T17,Tim Petrovic,108,5,34
24,T17,T17,Akio Sadakata,83,5,57
25,T17,T17,Chris Smith,92,5,45
26,T17,T17,Kenneth Staton,59,5,40
27,T17,T17,Hidemichi Tanaka,112,5,42
28,T17,T17,Scott Verplank,97,5,25
29,T30,T30,Chris Anderson,96,4,39
30,T30,T30,Billy Andrade,100,4,45
31,T30,T30,Tommy Armour III,66,4,31
32,T30,T30,Aaron Baddeley,71,4,22
33,T30,T30,Craig Barlow,95,4,52
34,T30,T30,Cameron Beckman,86,4,42
35,T30,T30,Tom Byrum,97,4,36
36,T30,T30,Mark Calcavecchia,84,4,41
37,T30,T30,Tim Clark,79,4,28
38,T30,T30,Gavin Coles,69,4,35
39,T30,T30,Ben Curtis,69,4,34
40,T30,T30,Tom Gillis,71,4,39
41,T30,T30,Mathew Goggin,90,4,50
42,T30,T30,Jason Gore,83,4,45
43,T30,T30,Brandt Jobe,77,4,40
44,T30,T30,Cliff Kresge,102,4,43
45,T30,T30,Steve Lowery,86,4,42
46,T30,T30,Arron Oberholser,80,4,34
47,T30,T30,Anthony Painter,87,4,49
48,T30,T30,Deane Pappas,75,4,25
49,T30,T30,Pat Perez,95,4,49
