,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
142,T143,,Charles Howell III,120,0.34,1.0,297,99.6
143,T143,,Brenden Pappas,105,0.34,1.0,293,99.6
144,T145,,Briny Baird,113,0.35,1.0,287,99.6
145,T145,,Aaron Barber,94,0.35,1.0,286,99.6
146,T145,,Doug Barron,90,0.35,1.0,282,99.6
147,T145,,Brett Quigley,92,0.35,1.0,284,99.6
148,T145,,Mark Wilson,82,0.35,1.0,289,99.6
149,150,,Donnie Hammond,92,0.36,1.0,281,99.6
150,T151,,Alex Cejka,98,0.37,1.0,267,99.6
151,T151,,Bob Estes,92,0.37,1.0,273,99.6
152,T151,,Deane Pappas,75,0.37,1.0,270,99.6
153,154,,Ben Crane,94,0.38,1.0,261,99.6
154,155,,Mark Calcavecchia,84,0.39,1.0,258,99.6
155,T156,,Stuart Appleby,90,0.4,1.0,250,99.6
156,T156,,Harrison Frazar,88,0.4,1.0,253,99.6
157,T156,,Jason Gore,83,0.4,1.0,253,99.6
158,T156,,Craig Perks,82,0.4,1.0,249,99.6
159,T160,,Thomas Levet,85,0.41,1.0,246,99.5
160,T160,,Andy Miller,75,0.41,1.0,241,99.5
161,T160,,Carl Pettersson,80,0.41,1.0,244,99.5
162,T160,,Kevin Sutherland,97,0.41,1.0,245,99.5
163,164,,J.P. Hayes,79,0.42,1.0,238,99.5
164,T165,,Matt Gogel,77,0.43,1.0,232,99.5
165,T165,,Jeff Maggert,81,0.43,1.0,234,99.5
166,T165,,Loren Roberts,87,0.43,1.0,233,99.5
167,T168,,Gavin Coles,69,0.44,1.0,225,99.5
168,T168,,Shigeki Maruyama,87,0.44,1.0,225,99.5
169,T168,,Akio Sadakata,83,0.44,1.0,225,99.5
170,T171,,Aaron Baddeley,71,0.45,1.0,221,99.5
171,T171,,Mike Grob,83,0.45,1.0,220,99.5
172,173,,Robert Allenby,87,0.47,1.0,213,99.5
173,174,,José Coceres,62,0.5,1.0,199,99.5
174,175,,Rich Beem,80,0.52,1.0,192,99.4
175,176,,Paul Stankowski,67,0.56,1.0,178,99.4
176,177,,John Riegger,55,0.58,1.0,172,99.4
177,178,,Woody Austin,107,0.6,2.0,331,99.4
178,179,,Todd Fischer,97,0.63,2.0,316,99.3
179,180,,Billy Mayfair,105,0.67,2.0,297,99.3
180,181,,Anthony Painter,87,0.71,2.0,283,99.2
181,182,,John Maginnes,87,0.75,2.0,268,99.2
182,183,,Jonathan Kaye,91,0.81,2.0,247,99.1
183,184,,Peter Jacobsen,75,0.84,2.0,238,99.1
184,185,,Kirk Triplett,92,0.85,2.0,235,99.1
185,186,,Lee Janzen,83,0.91,2.0,219,99.0
186,187,,Phil Mickelson,87,1.02,2.0,196,98.9
187,188,,Duffy Waldorf,90,1.2,3.0,251,98.8
188,189,,Ernie Els,65,1.25,2.0,160,98.7
189,190,,Tom Gillis,71,1.36,3.0,220,98.6
