,Putting_from_6_RANK THIS WEEK,Putting_from_6_RANK LAST WEEK,Putting_from_6_PLAYER NAME,Putting_from_6_ROUNDS,Putting_from_6_% MADE,Putting_from_6_ATTEMPTS,Putting_from_6_PUTTS MADE
130,131,131,Jerry Kelly,108,71.08,83,59
131,132,132,Rory Sabbatini,95,71.03,107,76
132,133,133,Steve Lowery,86,70.83,72,51
133,134,134,Pat Perez,95,70.64,109,77
134,135,135,Fred Couples,71,70.59,51,36
135,136,136,Jesper Parnevik,102,70.33,91,64
136,137,137,Kenichi Kuboya,91,70.21,94,66
137,138,138,Gene Sauers,87,70.11,87,61
138,139,139,Cliff Kresge,102,70.0,110,77
139,140,140,Ben Curtis,69,69.86,73,51
140,141,141,J.L. Lewis,99,69.81,106,74
141,142,142,Scott Laycock,71,69.44,72,50
142,143,143,Todd Barranger,78,69.33,75,52
143,144,144,Bob Burns,88,69.23,91,63
144,145,145,Craig Barlow,95,69.0,100,69
145,146,146,J.P. Hayes,79,68.97,58,40
146,147,147,Jay Williamson,93,68.89,90,62
147,148,148,Mark Wilson,82,68.75,64,44
148,149,149,Carl Paulson,101,68.37,98,67
149,150,150,Shaun Micheel,97,68.18,88,60
150,151,151,Lee Janzen,83,67.8,59,40
151,T152,T152,Brad Faxon,97,67.61,71,48
152,T152,T152,Todd Fischer,97,67.61,71,48
153,154,154,Mike Grob,83,67.57,74,50
154,155,155,Paul Gow,62,67.53,77,52
155,156,156,Corey Pavin,88,67.5,80,54
156,157,157,Woody Austin,107,67.31,104,70
157,158,158,"Dave Stockton, Jr.",79,67.21,61,41
158,159,159,Mathew Goggin,90,67.07,82,55
159,160,160,Carlos Franco,99,67.03,91,61
160,T161,T161,Chad Campbell,105,66.67,90,60
161,T161,T161,Ian Leggatt,71,66.67,66,44
162,T161,T161,Tiger Woods,74,66.67,57,38
163,T161,T161,Kaname Yokoo,56,66.67,60,40
164,165,165,Brian Gay,100,66.27,83,55
165,166,166,John Riegger,55,65.85,41,27
166,167,167,Jeff Klein,60,65.75,73,48
167,168,168,Jonathan Kaye,91,65.48,84,55
168,169,169,Brad Elder,51,65.22,46,30
169,170,170,Brent Geiberger,51,64.91,57,37
170,171,171,Ty Tryon,52,64.81,54,35
171,172,172,Robert Allenby,87,64.71,51,33
172,T173,T173,David Sutherland,77,64.52,62,40
173,T173,T173,Cameron Yancey,58,64.52,62,40
174,175,175,Peter Jacobsen,75,64.29,56,36
175,176,176,Mark O'Meara,69,64.0,50,32
176,177,177,Neal Lancaster,110,63.64,99,63
177,178,178,Rocco Mediate,80,63.33,60,38
178,179,179,Joe Durant,96,62.79,86,54
179,T180,T180,Tom Gillis,71,62.5,72,45
180,T180,T180,Tim Petrovic,108,62.5,88,55
181,182,182,Tom Lehman,87,62.07,58,36
182,183,183,Steve Allan,53,62.0,50,31
183,184,184,John Maginnes,87,60.81,74,45
184,185,185,Kenneth Staton,59,58.82,68,40
185,186,186,Sergio Garcia,62,58.06,31,18
186,187,187,Mike Weir,80,56.9,58,33
187,188,188,Adam Scott,52,56.1,41,23
188,189,189,Rich Beem,80,53.73,67,36
189,190,190,Akio Sadakata,83,53.57,84,45
