,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
0,1,,Len Mattiace,0.85,4,468
1,2,,Jesper Parnevik,1.15,6,522
2,3,,Aaron Baddeley,1.23,4,324
3,4,,Tommy Armour III,1.39,5,360
4,5,,Bob Burns,1.44,7,486
5,6,,Dudley Hart,1.54,5,324
6,7,,Tim Petrovic,1.61,9,558
7,T8,,Stephen Ames,1.62,7,432
8,T8,,David Frost,1.62,7,432
9,T10,,Steve Allan,1.63,5,306
10,T10,,Fred Couples,1.63,5,306
11,12,,Donnie Hammond,1.65,8,486
12,13,,Jim Furyk,1.71,8,468
13,T14,,Steven Alker,1.72,9,522
14,T14,,Glen Day,1.72,9,522
15,16,,Kenny Perry,1.78,8,450
16,17,,Frank Lickliter II,1.79,9,504
17,T18,,Stewart Cink,1.85,9,486
18,T18,,Brent Geiberger,1.85,5,270
19,20,,Kevin Sutherland,1.92,9,468
20,T21,,Jay Haas,1.93,8,414
21,T21,,Dicky Pride,1.93,8,414
22,T23,,Retief Goosen,1.96,6,306
23,T23,,Tiger Woods,1.96,6,306
24,25,,Mark Brooks,1.98,10,504
25,26,,J.P. Hayes,2.0,9,450
26,T27,,Chris DiMarco,2.08,9,432
27,T27,,Bob Estes,2.08,9,432
28,T27,,Corey Pavin,2.08,9,432
29,T30,,Charles Howell III,2.11,11,522
30,T30,,Kenichi Kuboya,2.11,11,522
31,32,,Richard Johnson,2.18,11,504
32,T33,,Greg Chalmers,2.22,12,540
33,T33,,Ernie Els,2.22,6,270
34,T33,,John Huston,2.22,8,360
35,T33,,Peter Lonard,2.22,10,450
36,T33,,Scott McCarron,2.22,10,450
37,T38,,Neal Lancaster,2.26,13,576
38,T38,,Dean Wilson,2.26,11,486
39,40,,Brian Henninger,2.29,7,306
40,T41,,Cameron Beckman,2.31,10,432
41,T41,,Tim Clark,2.31,10,432
42,T41,,Hal Sutton,2.31,10,432
43,44,,Jeff Brehaut,2.33,13,558
44,T45,,Ben Crane,2.35,11,468
45,T45,,Mike Grob,2.35,11,468
46,T45,,Shigeki Maruyama,2.35,11,468
47,48,,Spike McRoy,2.36,14,594
48,T49,,Justin Leonard,2.38,9,378
49,T49,,John Riegger,2.38,6,252
50,51,,Skip Kendall,2.41,13,540
51,T52,,Lee Janzen,2.42,10,414
52,T52,,Loren Roberts,2.42,10,414
53,54,,Nick Price,2.43,7,288
54,55,,Harrison Frazar,2.44,11,450
55,56,,Dan Forsman,2.47,12,486
56,57,,Bernhard Langer,2.5,9,360
57,T58,,Robert Damron,2.51,14,558
58,T58,,Todd Fischer,2.51,14,558
59,T60,,Olin Browne,2.53,15,594
60,T60,,Hank Kuehne,2.53,10,396
61,62,,Arron Oberholser,2.55,11,432
62,T63,,Brad Faxon,2.56,12,468
63,T63,,Rod Pampling,2.56,12,468
64,T63,,Brett Quigley,2.56,12,468
65,T63,,Vijay Singh,2.56,12,468
66,T67,,Tim Herron,2.58,13,504
67,T67,,Joey Sindelar,2.58,13,504
68,T67,,Jay Williamson,2.58,13,504
69,70,,Aaron Barber,2.6,15,576
70,71,,Paul Gow,2.65,10,378
71,T72,,Stuart Appleby,2.67,12,450
72,T72,,Andy Miller,2.67,12,450
73,T72,,Carl Pettersson,2.67,12,450
74,T72,,Scott Verplank,2.67,12,450
75,76,,Mark Wilson,2.68,14,522
76,77,,Fred Funk,2.69,15,558
77,T78,,Craig Barlow,2.78,14,504
78,T78,,Darren Clarke,2.78,7,252
79,T78,,Glen Hnatiuk,2.78,14,504
80,T78,,Cliff Kresge,2.78,15,540
81,T78,,Deane Pappas,2.78,11,396
82,T78,,Hidemichi Tanaka,2.78,15,540
83,T78,,Vance Veazey,2.78,12,432
84,T78,,Duffy Waldorf,2.78,12,432
85,86,,Brian Gay,2.86,17,594
86,87,,Robert Gamez,2.87,16,558
87,88,,David Peoples,2.88,14,486
88,89,,Joel Edwards,2.9,12,414
89,90,,Phil Mickelson,2.91,11,378
90,T91,,Briny Baird,2.96,16,540
91,T91,,Tom Pernice Jr.,2.96,16,540
92,T93,,Alex Cejka,2.99,14,468
93,T93,,Jonathan Kaye,2.99,14,468
94,T93,,Shaun Micheel,2.99,14,468
95,T93,,John Rollins,2.99,14,468
96,T97,,Paul Goydos,3.01,13,432
97,T97,,Mike Sposa,3.01,13,432
98,99,,Peter Jacobsen,3.03,12,396
99,100,,Carl Paulson,3.05,17,558
100,101,,Paul Stankowski,3.06,11,360
101,102,,Jay Don Blake,3.11,14,450
102,103,,Brenden Pappas,3.13,18,576
103,T104,,Jason Buha,3.14,13,414
104,T104,,Mark Calcavecchia,3.14,13,414
105,T104,,Kirk Triplett,3.14,13,414
106,T107,,J.J. Henry,3.15,17,540
107,T107,,Anthony Painter,3.15,17,540
108,T107,,"Dave Stockton, Jr.",3.15,17,540
109,T110,,Jason Caron,3.17,16,504
110,T110,,Rocco Mediate,3.17,12,378
111,T110,,Kaname Yokoo,3.17,12,378
112,T113,,Brad Elder,3.22,11,342
113,T113,,Mike Weir,3.22,11,342
114,115,,Patrick Sheehan,3.23,18,558
115,T116,,Billy Andrade,3.26,17,522
116,T116,,Carlos Franco,3.26,17,522
117,118,,Mathew Goggin,3.29,16,486
118,T119,,Tom Byrum,3.33,18,540
119,T119,,K.J. Choi,3.33,18,540
120,T119,,Andrew Magee,3.33,15,450
121,T119,,Bob Tway,3.33,15,450
122,123,,Jerry Kelly,3.37,17,504
123,124,,Adam Scott,3.42,8,234
124,T125,,Ben Curtis,3.44,13,378
125,T125,,Davis Love III,3.44,13,378
126,127,,Pat Perez,3.45,18,522
127,128,,Jeff Maggert,3.47,15,432
128,T129,,Kent Jones,3.54,14,396
129,T129,,Matt Kuchar,3.54,14,396
130,T131,,Thomas Levet,3.56,16,450
131,T131,,Steve Lowery,3.56,16,450
132,T133,,Jason Gore,3.57,18,504
133,T133,,David Gossett,3.57,18,504
134,135,,Jim Carter,3.58,20,558
135,136,,Chad Campbell,3.63,17,468
136,T137,,Notah Begay III,3.64,19,522
137,T137,,John Maginnes,3.64,19,522
138,T139,,Rich Beem,3.7,16,432
139,T139,,Luke Donald,3.7,18,486
140,T139,,Brandt Jobe,3.7,14,378
141,142,,Per-Ulrik Johansson,3.76,21,558
142,143,,Joe Durant,3.77,19,504
143,144,,Cameron Yancey,3.79,15,396
144,145,,Rory Sabbatini,3.85,18,468
145,146,,Tom Lehman,3.86,16,414
146,147,,Esteban Toledo,3.87,23,594
147,148,,Steve Stricker,3.89,14,360
148,T149,,Chris Anderson,3.94,22,558
149,T149,,Jeff Klein,3.94,17,432
150,151,,Michael Clark II,3.97,15,378
151,152,,Steve Flesch,3.99,23,576
152,153,,Pat Bates,4.08,25,612
153,154,,José Coceres,4.09,14,342
154,T155,,Ian Leggatt,4.11,17,414
155,T155,,David Toms,4.11,17,414
156,T157,,Gavin Coles,4.12,20,486
157,T157,,Craig Perks,4.12,20,486
158,159,,Chris Smith,4.21,22,522
159,T160,,J.L. Lewis,4.26,23,540
160,T160,,Jeff Sluman,4.26,23,540
161,162,,Tom Gillis,4.35,18,414
162,163,,Scott Laycock,4.4,19,432
163,164,,Jonathan Byrd,4.41,23,522
164,165,,Paul Azinger,4.44,20,450
165,T166,,Billy Mayfair,4.48,25,558
166,T166,,Heath Slocum,4.48,25,558
167,T168,,Woody Austin,4.6,24,522
168,T168,,Gene Sauers,4.6,24,522
169,T170,,John Daly,4.63,15,324
170,T170,,Matt Gogel,4.63,20,432
171,172,,Geoff Ogilvy,4.67,21,450
172,T173,,John Morgan,4.73,23,486
173,T173,,Chris Riley,4.73,23,486
174,175,,Marco Dawson,4.79,25,522
175,T176,,John Senden,4.86,28,576
176,T176,,David Sutherland,4.86,21,432
177,178,,Brent Schwarzrock,4.94,16,324
178,179,,Ty Tryon,5.0,18,360
179,180,,Doug Barron,5.02,28,558
180,181,,Brian Bateman,5.07,21,414
181,182,,Garrett Willis,5.17,27,522
182,183,,Robert Allenby,5.29,20,378
183,184,,Mark O'Meara,5.3,21,396
184,185,,Mike Heinen,5.36,27,504
185,T186,,Todd Barranger,5.56,29,522
186,T186,,Akio Sadakata,5.56,27,486
187,188,,Kenneth Staton,5.82,22,378
188,189,,Darron Stiles,6.15,31,504
189,190,,Sergio Garcia,6.17,20,324
