,Putting_from_8_RANK THIS WEEK,Putting_from_8_RANK LAST WEEK,Putting_from_8_PLAYER NAME,Putting_from_8_ROUNDS,Putting_from_8_% MADE,Putting_from_8_ATTEMPTS,Putting_from_8_PUTTS MADE
0,1,1,Brad Elder,51,70.83,24,17
1,T2,T2,Olin Browne,113,70.59,68,48
2,T2,T2,Hank Kuehne,73,70.59,51,36
3,4,4,Aaron Baddeley,71,69.39,49,34
4,5,5,Paul Stankowski,67,68.09,47,32
5,6,6,Kent Jones,74,67.74,62,42
6,7,7,Geoff Ogilvy,86,67.57,37,25
7,8,8,Brad Faxon,97,67.31,52,35
8,9,9,Neal Lancaster,110,67.14,70,47
9,T10,T10,Notah Begay III,92,66.67,51,34
10,T10,T10,David Peoples,96,66.67,57,38
11,T10,T10,Brett Quigley,92,66.67,45,30
12,13,13,Kaname Yokoo,56,65.85,41,27
13,14,14,Tom Byrum,97,65.52,58,38
14,15,15,Tim Herron,102,65.38,78,51
15,16,16,Ben Crane,94,65.06,83,54
16,17,17,Cameron Yancey,58,64.86,37,24
17,18,18,Dudley Hart,66,64.29,42,27
18,19,19,Scott McCarron,86,64.15,53,34
19,20,20,Esteban Toledo,109,64.06,64,41
20,21,21,John Maginnes,87,63.93,61,39
21,22,22,Jason Buha,61,63.83,47,30
22,23,23,Jeff Maggert,81,63.77,69,44
23,24,24,Robert Damron,96,63.75,80,51
24,25,25,Steve Stricker,59,63.64,33,21
25,26,26,Pat Bates,111,63.41,82,52
26,27,27,Darren Clarke,61,63.33,30,19
27,T28,T28,John Huston,76,63.27,49,31
28,T28,T28,Scott Laycock,71,63.27,49,31
29,30,30,Peter Lonard,96,63.24,68,43
30,31,31,Steve Flesch,110,63.22,87,55
31,32,32,Hal Sutton,81,63.04,46,29
32,T33,T33,Stuart Appleby,90,62.96,54,34
33,T33,T33,Fred Couples,71,62.96,27,17
34,35,35,Fred Funk,112,62.82,78,49
35,36,36,Matt Kuchar,63,62.79,43,27
36,37,37,Loren Roberts,87,62.71,59,37
37,38,38,Davis Love III,85,62.0,50,31
38,T39,T39,Mark Calcavecchia,84,61.9,63,39
39,T39,T39,Greg Chalmers,98,61.9,63,39
40,41,41,Robert Allenby,87,61.4,57,35
41,42,42,Mark O'Meara,69,61.29,31,19
42,43,43,Hidemichi Tanaka,112,61.25,80,49
43,T44,T44,Matt Gogel,77,61.22,49,30
44,T44,T44,Brandt Jobe,77,61.22,49,30
45,T46,T46,Cliff Kresge,102,61.11,72,44
46,T46,T46,Mark Wilson,82,61.11,54,33
47,48,48,Glen Hnatiuk,92,60.94,64,39
48,49,49,Andy Miller,75,60.71,56,34
49,50,50,Brian Henninger,56,60.61,33,20
50,51,51,Duffy Waldorf,90,60.42,48,29
51,52,52,Tom Pernice Jr.,105,60.34,58,35
52,T53,T53,David Frost,80,60.0,55,33
53,T53,T53,Jay Haas,89,60.0,50,30
54,T53,T53,Donnie Hammond,92,60.0,70,42
55,T53,T53,Dicky Pride,73,60.0,60,36
56,T53,T53,Chris Riley,96,60.0,55,33
57,58,58,Brent Geiberger,51,59.46,37,22
58,59,59,Mark Brooks,90,59.42,69,41
59,60,60,Jeff Sluman,106,59.32,59,35
60,61,61,Stephen Ames,91,59.09,66,39
61,T62,T62,Billy Mayfair,105,58.82,51,30
62,T62,T62,Patrick Sheehan,101,58.82,68,40
63,64,64,Brent Schwarzrock,60,58.7,46,27
64,65,65,Jason Gore,83,58.62,58,34
65,66,66,Rod Pampling,87,58.49,53,31
66,T67,T67,Charles Howell III,120,58.46,65,38
67,T67,T67,Pat Perez,95,58.46,65,38
68,T69,T69,Tom Lehman,87,58.33,48,28
69,T69,T69,Phil Mickelson,87,58.33,48,28
70,71,71,Brian Gay,100,58.21,67,39
71,72,72,John Riegger,55,58.06,31,18
72,73,73,Robert Gamez,114,57.97,69,40
73,74,74,Kirk Triplett,92,57.81,64,37
74,T75,T75,Rich Beem,80,57.69,52,30
