,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
0,1,1,Olin Browne,113,86,648,13.3
1,2,2,Greg Chalmers,98,85,636,13.4
2,3,3,Billy Andrade,100,84,621,13.5
3,4,4,Tom Pernice Jr.,105,83,618,13.4
4,5,5,Garrett Willis,97,82,630,13.0
5,6,6,Tim Herron,102,78,609,12.8
6,T7,T7,Stewart Cink,104,77,630,12.2
7,T7,T7,Robert Gamez,114,77,674,11.4
8,T7,T7,Brenden Pappas,105,77,606,12.7
9,T10,T10,Bob Estes,92,76,500,15.2
10,T10,T10,Todd Fischer,97,76,588,12.9
11,T12,T12,Stephen Ames,91,75,563,13.3
12,T12,T12,Pat Bates,111,75,634,11.8
13,T12,T12,Charles Howell III,120,75,589,12.7
14,T12,T12,Jay Williamson,93,75,555,13.5
15,T16,T16,Paul Goydos,86,74,562,13.2
16,T16,T16,Heath Slocum,101,74,602,12.3
17,T18,T18,Doug Barron,90,73,558,13.1
18,T18,T18,David Frost,80,73,548,13.3
19,T18,T18,David Peoples,96,73,554,13.2
20,T21,T21,Chris Anderson,96,72,533,13.5
21,T21,T21,Woody Austin,107,72,606,11.9
22,T21,T21,Esteban Toledo,109,72,651,11.1
23,T24,T24,Kenny Perry,98,71,470,15.1
24,T24,T24,Tim Petrovic,108,71,613,11.6
25,T24,T24,Kirk Triplett,92,71,499,14.2
26,T24,T24,Duffy Waldorf,90,71,469,15.1
27,T28,T28,Cameron Beckman,86,70,522,13.4
28,T28,T28,Glen Day,103,70,638,11.0
29,T28,T28,Steve Flesch,110,70,644,10.9
30,T28,T28,Bob Tway,89,70,503,13.9
31,T32,T32,Brad Faxon,97,69,526,13.1
32,T32,T32,Skip Kendall,110,69,666,10.4
33,T32,T32,Kenichi Kuboya,91,69,550,12.5
34,T32,T32,Pat Perez,95,69,524,13.2
35,T32,T32,Hidemichi Tanaka,112,69,668,10.3
36,37,37,Spike McRoy,103,68,565,12.0
37,T38,T38,Tom Byrum,97,67,547,12.2
38,T38,T38,Carl Pettersson,80,67,504,13.3
39,T40,T40,K.J. Choi,112,66,541,12.2
40,T40,T40,J.J. Henry,100,66,537,12.3
41,42,42,Fred Funk,112,65,599,10.9
42,T43,T43,Aaron Barber,94,64,535,12.0
43,T43,T43,John Senden,111,64,612,10.5
44,T43,T43,Jeff Sluman,106,64,559,11.4
45,T46,T46,Dan Forsman,98,63,534,11.8
46,T46,T46,David Gossett,92,63,559,11.3
47,T46,T46,Neal Lancaster,110,63,634,9.9
48,T46,T46,Rod Pampling,87,63,491,12.8
49,T46,T46,Brett Quigley,92,63,538,11.7
50,T51,T51,Briny Baird,113,62,602,10.3
51,T51,T51,Mike Grob,83,62,434,14.3
52,T51,T51,Frank Lickliter II,94,62,528,11.7
53,T51,T51,Andrew Magee,91,62,525,11.8
54,T51,T51,Andy Miller,75,62,453,13.7
55,T56,T56,Ben Crane,94,61,548,11.1
56,T56,T56,Jim Furyk,104,61,532,11.5
57,T56,T56,Donnie Hammond,92,61,528,11.6
58,T56,T56,Mike Heinen,89,61,503,12.1
59,T56,T56,John Huston,76,61,454,13.4
60,T56,T56,Jeff Maggert,81,61,462,13.2
61,T56,T56,Patrick Sheehan,101,61,640,9.5
62,T56,T56,Joey Sindelar,93,61,516,11.8
63,T56,T56,Scott Verplank,97,61,546,11.2
64,65,65,Billy Mayfair,105,60,571,10.5
65,T66,T66,Steven Alker,87,59,490,12.0
66,T66,T66,Stuart Appleby,90,59,499,11.8
67,T66,T66,Jonathan Byrd,101,59,548,10.8
68,T66,T66,Mark Calcavecchia,84,59,507,11.6
69,T66,T66,Joe Durant,96,59,488,12.1
70,T66,T66,Carlos Franco,99,59,553,10.7
71,T66,T66,Cliff Kresge,102,59,563,10.5
72,T66,T66,Steve Lowery,86,59,438,13.5
73,T66,T66,Vijay Singh,106,59,579,10.2
74,T75,T75,Brian Gay,100,58,598,9.7
75,T75,T75,Jay Haas,89,58,506,11.5
76,T75,T75,Glen Hnatiuk,92,58,544,10.7
