,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
45,T45,T45,Loren Roberts,28.65,659,23
46,T45,T45,Paul Stankowski,28.65,573,20
47,T45,T45,David Toms,28.65,659,23
48,49,49,Mark Wilson,28.66,831,29
49,T50,T50,David Frost,28.67,688,24
50,T50,T50,Paul Goydos,28.67,688,24
51,T50,T50,Brent Schwarzrock,28.67,516,18
52,T53,T53,Fred Funk,28.68,889,31
53,T53,T53,Mike Weir,28.68,545,19
54,55,55,Glen Day,28.69,832,29
55,T56,T56,Bob Burns,28.7,775,27
56,T56,T56,Tom Byrum,28.7,861,30
57,T56,T56,Skip Kendall,28.7,861,30
58,T59,T59,Steven Alker,28.71,804,28
59,T59,T59,Steve Flesch,28.71,890,31
60,61,61,Andy Miller,28.72,718,25
61,62,62,Brad Faxon,28.73,747,26
62,T63,T63,Cameron Beckman,28.75,690,24
63,T63,T63,Arron Oberholser,28.75,690,24
64,T65,T65,Andrew Magee,28.76,719,25
65,T65,T65,Carl Pettersson,28.76,719,25
66,T67,T67,Robert Damron,28.77,892,31
67,T67,T67,Robert Gamez,28.77,892,31
68,T69,T69,Chris DiMarco,28.79,691,24
69,T69,T69,Jesper Parnevik,28.79,835,29
70,71,71,Hidemichi Tanaka,28.8,864,30
71,72,72,Aaron Barber,28.81,893,31
72,73,73,Kenichi Kuboya,28.83,836,29
73,74,74,Richard Johnson,28.86,808,28
74,75,75,Jeff Brehaut,28.87,895,31
75,T76,T76,Neal Lancaster,28.88,924,32
76,T76,T76,Jeff Maggert,28.88,693,24
77,78,78,John Huston,28.9,578,20
78,79,79,Cameron Yancey,28.91,636,22
79,T80,T80,Steve Lowery,28.92,723,25
80,T80,T80,Geoff Ogilvy,28.92,723,25
81,T82,T82,David Gossett,28.93,810,28
82,T82,T82,"Dave Stockton, Jr.",28.93,868,30
83,84,84,Fred Couples,28.94,492,17
84,T85,T85,Peter Jacobsen,28.95,637,22
85,T85,T85,Matt Kuchar,28.95,608,21
86,T87,T87,Craig Barlow,28.96,811,28
87,T87,T87,Peter Lonard,28.96,724,25
88,T87,T87,David Peoples,28.96,782,27
89,T90,T90,Olin Browne,29.0,957,33
90,T90,T90,Darren Clarke,29.0,406,14
91,T90,T90,Todd Fischer,29.0,899,31
92,T90,T90,Brent Geiberger,29.0,435,15
93,T90,T90,Retief Goosen,29.0,493,17
94,T90,T90,Lee Janzen,29.0,667,23
95,T90,T90,Brandt Jobe,29.0,609,21
96,T90,T90,Brett Quigley,29.0,754,26
97,T90,T90,Patrick Sheehan,29.0,899,31
98,T90,T90,Esteban Toledo,29.0,957,33
99,T100,T100,Stephen Ames,29.04,697,24
100,T100,T100,Bob Estes,29.04,697,24
101,102,102,José Coceres,29.05,552,19
102,T103,T103,Gavin Coles,29.07,785,27
103,T103,T103,Donnie Hammond,29.07,785,27
104,T103,T103,Glen Hnatiuk,29.07,814,28
105,T106,T106,Jim Furyk,29.08,756,26
106,T106,T106,Corey Pavin,29.08,698,24
107,T106,T106,Vance Veazey,29.08,698,24
108,T109,T109,Carlos Franco,29.14,845,29
109,T109,T109,Davis Love III,29.14,612,21
110,T109,T109,Jay Williamson,29.14,816,28
111,T109,T109,Kaname Yokoo,29.14,612,21
112,113,113,Ben Crane,29.15,758,26
113,114,114,Chris Anderson,29.16,904,31
114,T115,T115,Charles Howell III,29.17,846,29
115,T115,T115,Hal Sutton,29.17,700,24
116,T115,T115,Garrett Willis,29.17,846,29
117,118,118,Jerry Kelly,29.18,817,28
118,T119,T119,Harrison Frazar,29.2,730,25
119,T119,T119,Anthony Painter,29.2,876,30
120,121,121,Jason Caron,29.21,818,28
121,122,122,John Daly,29.22,526,18
122,123,123,Deane Pappas,29.23,643,22
123,124,124,Thomas Levet,29.24,731,25
124,125,125,Steve Allan,29.25,468,16
125,T126,T126,Luke Donald,29.26,790,27
126,T126,T126,John Morgan,29.26,790,27
127,128,128,Brenden Pappas,29.28,937,32
128,129,129,Per-Ulrik Johansson,29.29,908,31
129,T130,T130,Tommy Armour III,29.3,586,20
130,T130,T130,Ty Tryon,29.3,586,20
131,T132,T132,Cliff Kresge,29.33,880,30
132,T132,T132,Kenny Perry,29.33,704,24
133,T134,T134,Todd Barranger,29.34,851,29
134,T134,T134,Jonathan Byrd,29.34,851,29
135,136,136,Kevin Sutherland,29.38,764,26
136,T137,T137,Mike Sposa,29.39,676,23
137,T137,T137,Kirk Triplett,29.39,676,23
138,T139,T139,Notah Begay III,29.41,853,29
139,T139,T139,K.J. Choi,29.41,853,29
140,T139,T139,Dan Forsman,29.41,794,27
141,T139,T139,Craig Perks,29.41,794,27
142,143,143,Joel Edwards,29.43,677,23
143,144,144,Briny Baird,29.47,884,30
144,T145,T145,Robert Allenby,29.48,619,21
145,T145,T145,Ian Leggatt,29.48,678,23
146,T145,T145,Carl Paulson,29.48,914,31
147,T148,T148,Jason Gore,29.5,826,28
148,T148,T148,Bernhard Langer,29.5,590,20
149,T150,T150,Jay Don Blake,29.52,738,25
150,T150,T150,Akio Sadakata,29.52,797,27
151,152,152,Rich Beem,29.54,709,24
152,153,153,Rocco Mediate,29.55,591,20
153,T154,T154,J.J. Henry,29.57,887,30
154,T154,T154,Jeff Klein,29.57,680,23
155,156,156,Mathew Goggin,29.59,799,27
156,T157,T157,Michael Clark II,29.62,622,21
157,T157,T157,Jonathan Kaye,29.62,770,26
158,159,159,Duffy Waldorf,29.63,711,24
159,160,160,Bob Tway,29.64,741,25
160,161,161,Shaun Micheel,29.65,771,26
161,162,162,Rory Sabbatini,29.69,772,26
162,T163,T163,Doug Barron,29.71,921,31
163,T163,T163,Billy Mayfair,29.71,921,31
164,T163,T163,Heath Slocum,29.71,921,31
165,T166,T166,J.L. Lewis,29.73,892,30
166,T166,T166,Spike McRoy,29.73,981,33
167,168,168,Darron Stiles,29.74,803,27
168,169,169,David Sutherland,29.75,714,24
169,170,170,Jeff Sluman,29.77,893,30
170,171,171,Pat Bates,29.79,1013,34
171,172,172,John Senden,29.81,954,32
172,T173,T173,Mike Heinen,29.82,835,28
173,T173,T173,Mark O'Meara,29.82,656,22
174,175,175,Brad Elder,29.84,567,19
175,T176,T176,Chad Campbell,29.85,776,26
176,T176,T176,Mike Grob,29.85,776,26
177,178,178,Ben Curtis,29.95,629,21
178,179,179,Tom Gillis,29.96,689,23
179,T180,T180,Paul Azinger,30.0,750,25
180,T180,T180,Jim Carter,30.0,900,30
181,182,182,Tom Lehman,30.04,691,23
182,183,183,Joey Sindelar,30.07,842,28
183,184,184,Chris Smith,30.1,873,29
184,185,185,Gene Sauers,30.14,874,29
185,186,186,Marco Dawson,30.24,877,29
186,187,187,Joe Durant,30.25,847,28
187,T188,T188,Brian Bateman,30.39,699,23
188,T188,T188,Sergio Garcia,30.39,547,18
189,190,190,Kenneth Staton,31.29,657,21
