,Proximity_to_Hole_ARG_RANK THIS WEEK,Proximity_to_Hole_ARG_RANK LAST WEEK,Proximity_to_Hole_ARG_PLAYER NAME,Proximity_to_Hole_ARG_ROUNDS,Proximity_to_Hole_ARG_AVG DTP,Proximity_to_Hole_ARG_TOTAL DISTANCE (FEET),Proximity_to_Hole_ARG_# OF SHOTS,Proximity_to_Hole_ARG_SCRAMBLING RANK
33,T32,T32,Brian Henninger,66,"7' 2""",1102.75,154,154
34,T32,T32,Phil Tataurangi,88,"7' 2""",1198.75,167,131
35,T36,T36,Stuart Appleby,97,"7' 3""",1364.5829999999999,189,129
36,T36,T36,Brandel Chamblee,85,"7' 3""",1426.5,197,55
37,T36,T36,Tim Clark,76,"7' 3""",1057.083,145,66
38,T36,T36,Luke Donald,106,"7' 3""",1451.6670000000001,200,80
39,T36,T36,Brad Faxon,93,"7' 3""",1062.75,146,50
40,T36,T36,David Frost,90,"7' 3""",1301.5,180,88
41,T36,T36,Peter Jacobsen,67,"7' 3""",961.25,133,26
42,T36,T36,Rocco Mediate,79,"7' 3""",895.5830000000001,124,58
43,T36,T36,Michael Muehr,73,"7' 3""",887.5830000000001,123,163
44,T45,T45,Woody Austin,102,"7' 4""",1842.8329999999999,251,118
45,T45,T45,Phil Mickelson,97,"7' 4""",1699.0,231,47
46,T45,T45,David Peoples,105,"7' 4""",1552.9170000000001,211,42
47,T48,T48,Michael Allen,76,"7' 5""",1204.25,162,145
48,T48,T48,Joe Durant,87,"7' 5""",915.1669999999999,124,86
49,T48,T48,Bob Estes,93,"7' 5""",1099.917,148,97
50,T48,T48,Donnie Hammond,60,"7' 5""",812.5830000000001,110,142
51,T48,T48,Lee Porter,91,"7' 5""",1588.75,214,73
52,T53,T53,Chris DiMarco,111,"7' 6""",1480.6670000000001,197,20
53,T53,T53,Ernie Els,68,"7' 6""",910.9169999999999,122,29
54,T53,T53,Dan Forsman,83,"7' 6""",1162.5,155,24
55,T53,T53,Skip Kendall,103,"7' 6""",1746.5829999999999,234,16
56,T53,T53,Michael Long,71,"7' 6""",1229.083,163,175
57,T53,T53,Steve Lowery,98,"7' 6""",1607.5829999999999,214,144
58,T53,T53,Len Mattiace,106,"7' 6""",1754.9170000000001,235,9
59,T53,T53,Geoff Ogilvy,90,"7' 6""",1480.1670000000001,198,155
60,T53,T53,José María Olazábal,71,"7' 6""",987.8330000000001,131,23
61,T62,T62,Jay Don Blake,107,"7' 7""",1698.5,224,79
62,T62,T62,Bob Burns,99,"7' 7""",1462.5829999999999,192,19
63,T62,T62,Fred Funk,106,"7' 7""",1453.1670000000001,192,21
64,T62,T62,Matt Gogel,79,"7' 7""",1080.583,143,69
65,T62,T62,David Gossett,95,"7' 7""",1456.6670000000001,193,67
66,T62,T62,Paul Goydos,66,"7' 7""",1025.417,135,138
67,T62,T62,Lee Janzen,101,"7' 7""",1272.583,167,180
68,T62,T62,Justin Leonard,97,"7' 7""",1379.25,182,37
69,T62,T62,Carl Paulson,84,"7' 7""",1569.6670000000001,207,186
70,T62,T62,Heath Slocum,96,"7' 7""",1243.167,164,116
71,T62,T62,Duffy Waldorf,90,"7' 7""",1433.6670000000001,189,77
72,T73,T73,Tommy Armour III,82,"7' 8""",1209.75,157,184
73,T73,T73,Stewart Cink,92,"7' 8""",1162.25,151,78
74,T73,T73,Michael Clark II,97,"7' 8""",1643.0829999999999,215,113
75,T73,T73,Jess Daley,76,"7' 8""",1342.0,175,94
76,T73,T73,Glen Day,107,"7' 8""",1865.5829999999999,244,34
77,T73,T73,Jason Hill,59,"7' 8""",989.1669999999999,129,200
78,T73,T73,Frank Lickliter II,94,"7' 8""",1191.167,156,171
79,T73,T73,Tom Pernice Jr.,101,"7' 8""",1510.0829999999999,197,105
80,T73,T73,Joey Sindelar,104,"7' 8""",1655.5,215,188
81,T73,T73,Scott Verplank,93,"7' 8""",1197.167,157,61
82,T83,T83,Paul Azinger,69,"7' 9""",885.3330000000001,114,125
83,T83,T83,"David Berganio, Jr.",80,"7' 9""",1343.25,173,143
84,T83,T83,Jonathan Byrd,96,"7' 9""",1722.1670000000001,222,93
85,T83,T83,Robert Damron,85,"7' 9""",1583.0,205,141
86,T83,T83,Scott Dunlap,74,"7' 9""",1201.417,155,198
87,T83,T83,Neal Lancaster,101,"7' 9""",1537.9170000000001,199,38
88,T83,T83,David Morland IV,58,"7' 9""",1253.333,162,100
89,T83,T83,Boo Weekley,57,"7' 9""",1015.0830000000001,131,191
90,T83,T83,Garrett Willis,80,"7' 9""",1462.25,189,193
91,T92,T92,Robert Allenby,96,"7' 10""",1683.5829999999999,214,104
92,T92,T92,Chad Campbell,111,"7' 10""",1638.8329999999999,209,88
93,T92,T92,David Duval,78,"7' 10""",1177.0,151,147
94,T92,T92,Steve Jones,71,"7' 10""",934.5,119,157
95,T92,T92,Franklin Langham,72,"7' 10""",1448.1670000000001,185,147
96,T92,T92,Vijay Singh,102,"7' 10""",1476.75,188,25
97,T92,T92,Esteban Toledo,106,"7' 10""",1608.25,206,14
98,T99,T99,Joel Edwards,101,"7' 11""",1650.5,209,5
99,T99,T99,Steve Flesch,110,"7' 11""",1580.5829999999999,200,119
100,T99,T99,Carlos Franco,107,"7' 11""",1814.4170000000001,229,65
101,T99,T99,Retief Goosen,56,"7' 11""",895.75,113,58
102,T99,T99,Jerry Smith,91,"7' 11""",1698.0,214,165
103,T99,T99,Kirk Triplett,84,"7' 11""",1057.5,134,48
104,T99,T99,Mike Weir,94,"7' 11""",1213.5,153,152
105,T99,T99,Jay Williamson,91,"7' 11""",1524.3329999999999,193,103
106,T99,T99,Tiger Woods,69,"7' 11""",835.0830000000001,106,1
107,T108,T108,Bart Bryant,69,"8' 0""",1107.25,139,94
108,T108,T108,Pete Jordan,78,"8' 0""",1381.5,172,173
109,T108,T108,Greg Kraft,86,"8' 0""",1540.8329999999999,193,63
110,T108,T108,Peter Lonard,93,"8' 0""",1355.0,169,10
111,T108,T108,Billy Mayfair,99,"8' 0""",1349.8329999999999,168,57
112,T108,T108,Loren Roberts,93,"8' 0""",1646.6670000000001,205,12
113,T108,T108,John Senden,96,"8' 0""",1495.9170000000001,187,97
114,T115,T115,Fulton Allem,64,"8' 1""",1133.5,140,166
115,T115,T115,Briny Baird,110,"8' 1""",1705.25,212,90
116,T115,T115,Greg Chalmers,94,"8' 1""",1595.5829999999999,198,170
117,T115,T115,Paul Claxton,83,"8' 1""",1537.75,191,146
118,T115,T115,Robert Gamez,69,"8' 1""",1413.3329999999999,174,121
119,T115,T115,Jay Haas,83,"8' 1""",1215.667,151,17
120,T115,T115,Charles Howell III,118,"8' 1""",1857.75,231,81
121,T115,T115,J.L. Lewis,98,"8' 1""",1748.1670000000001,217,71
122,T115,T115,Craig Perks,91,"8' 1""",1320.9170000000001,164,70
123,T115,T115,Brian Watts,58,"8' 1""",997.3330000000001,124,83
124,T115,T115,Brett Wetterich,89,"8' 1""",1769.75,218,197
125,T115,T115,Kaname Yokoo,74,"8' 1""",1279.917,158,162
126,T127,T127,Stephen Gangluff,75,"8' 2""",1414.1670000000001,173,100
127,T127,T127,Dudley Hart,88,"8' 2""",1273.583,156,87
128,T127,T127,Bob Heintz,68,"8' 2""",1401.6670000000001,172,194
129,T127,T127,Mike Hulbert,55,"8' 2""",891.75,109,164
130,T127,T127,Brandt Jobe,94,"8' 2""",1725.0,212,161
131,T127,T127,Bernhard Langer,55,"8' 2""",765.6669999999999,94,40
132,T127,T127,Shigeki Maruyama,87,"8' 2""",1164.833,142,85
133,T127,T127,Bob May,91,"8' 2""",1531.3329999999999,188,56
134,T127,T127,John Riegger,88,"8' 2""",1464.3329999999999,180,49
135,T127,T127,Chris Riley,104,"8' 2""",1812.5,223,2
136,T137,T137,Rich Beem,99,"8' 3""",1773.5,214,136
137,T137,T137,John Daly,62,"8' 3""",824.25,100,189
138,T137,T137,Tripp Isenhour,68,"8' 3""",1283.083,156,134
139,T137,T137,Miguel Angel Jiménez,60,"8' 3""",891.5830000000001,108,106
140,T137,T137,Kent Jones,105,"8' 3""",1945.4170000000001,235,123
141,T137,T137,Craig Parry,69,"8' 3""",1349.0829999999999,163,119
142,T137,T137,Paul Stankowski,100,"8' 3""",1842.75,223,174
143,T137,T137,Richard Zokol,53,"8' 3""",808.75,98,139
144,T145,T145,Billy Andrade,100,"8' 4""",1782.8329999999999,215,75
145,T145,T145,Paul Gow,99,"8' 4""",2030.25,244,167
146,T145,T145,Eduardo Herrera,59,"8' 4""",1309.25,157,187
147,T145,T145,Corey Pavin,78,"8' 4""",1300.333,156,115
148,T145,T145,Pat Perez,89,"8' 4""",1544.1670000000001,185,46
149,T145,T145,Kevin Sutherland,96,"8' 4""",1092.583,131,110
150,T145,T145,Hal Sutton,74,"8' 4""",1048.333,126,122
151,T145,T145,Grant Waite,98,"8' 4""",1699.9170000000001,205,18
152,T153,T153,Cameron Beckman,87,"8' 5""",1422.1670000000001,169,36
153,T153,T153,Olin Browne,107,"8' 5""",1821.0829999999999,217,41
154,T153,T153,Brett Quigley,93,"8' 5""",1870.25,222,125
155,T153,T153,John Rollins,124,"8' 5""",2120.75,252,44
156,T153,T153,Scott Simpson,61,"8' 5""",1125.417,134,117
157,T158,T158,Jeff Brehaut,87,"8' 6""",1592.1670000000001,188,140
158,T158,T158,K.J. Choi,93,"8' 6""",1545.1670000000001,182,90
159,T158,T158,Russ Cochran,68,"8' 6""",1296.667,152,108
160,T158,T158,Blaine McCallister,75,"8' 6""",1150.75,136,181
161,T158,T158,Kenny Perry,98,"8' 6""",1767.5829999999999,208,99
162,T158,T158,Tim Petrovic,92,"8' 6""",1383.3329999999999,162,38
163,T158,T158,Kenneth Staton,104,"8' 6""",2135.167,252,157
164,T158,T158,Hidemichi Tanaka,104,"8' 6""",1780.6670000000001,210,124
165,T166,T166,Steve Allan,93,"8' 7""",1769.5,206,177
166,T166,T166,Brian Bateman,94,"8' 7""",1948.8329999999999,226,149
167,T166,T166,Harrison Frazar,88,"8' 7""",1508.4170000000001,176,107
168,T169,T169,Notah Begay III,76,"8' 8""",1493.0,173,150
169,T169,T169,Ben Crane,91,"8' 8""",1890.5829999999999,219,111
170,T169,T169,Robin Freeman,79,"8' 8""",1654.6670000000001,191,195
171,T169,T169,Tom Lehman,78,"8' 8""",771.1669999999999,89,169
172,T169,T169,Scott McCarron,106,"8' 8""",1721.3329999999999,199,159
173,T169,T169,Frank Nobilo,94,"8' 8""",1972.5,227,127
174,T175,T175,Fred Couples,64,"8' 9""",974.8330000000001,111,60
175,T175,T175,Bryce Molder,65,"8' 9""",1447.5,166,151
176,T175,T175,Rory Sabbatini,69,"8' 9""",1054.917,121,83
177,T175,T175,Tommy Tolles,64,"8' 9""",1500.3329999999999,171,178
178,T179,T179,José Coceres,51,"8' 10""",1016.5830000000001,115,53
179,T179,T179,Brad Elder,76,"8' 10""",1409.8329999999999,160,168
180,T179,T179,Jeff Gove,89,"8' 10""",1706.75,194,133
181,T179,T179,J.J. Henry,112,"8' 10""",1843.5,209,156
182,183,183,Spike McRoy,69,"8' 11""",1145.25,128,160
183,T184,T184,Mark Calcavecchia,84,"9' 0""",1175.417,131,176
184,T184,T184,Bradley Hughes,60,"9' 0""",1130.917,126,190
185,T184,T184,Jeff Maggert,83,"9' 0""",1296.25,144,74
186,T184,T184,Jesper Parnevik,85,"9' 0""",1056.833,117,131
187,T184,T184,Steve Pate,64,"9' 0""",967.25,107,183
188,189,189,Per-Ulrik Johansson,87,"9' 1""",1482.5,163,43
189,T190,T190,Edward Fryatt,94,"9' 3""",1874.5829999999999,203,179
190,T190,T190,Gary Nicklaus,66,"9' 3""",1245.583,135,185
191,192,192,Brent Geiberger,95,"9' 4""",1900.5829999999999,204,128
192,T193,T193,Joe Ogilvie,50,"9' 5""",1306.5,139,172
193,T193,T193,Matt Peterson,80,"9' 5""",1715.8329999999999,182,76
194,T195,T195,Brenden Pappas,62,"9' 6""",1398.4170000000001,147,199
195,T195,T195,Bo Van Pelt,78,"9' 6""",2090.833,220,202
196,197,197,Craig Stadler,72,"9' 7""",1101.917,115,137
197,198,198,Mathew Goggin,64,"9' 8""",1609.4170000000001,167,109
198,T199,T199,Deane Pappas,90,"9' 9""",1991.25,204,191
199,T199,T199,Dicky Pride,51,"9' 9""",1178.167,121,196
200,T199,T199,Chris Smith,103,"9' 9""",1975.25,202,182
201,202,202,Brad Lardon,59,"9' 10""",1214.167,124,201
