,Sand_Saves_from_20-30_yards_RANK THIS WEEK,Sand_Saves_from_20-30_yards_RANK LAST WEEK,Sand_Saves_from_20-30_yards_PLAYER NAME,Sand_Saves_from_20-30_yards_ROUNDS,Sand_Saves_from_20-30_yards_%,Sand_Saves_from_20-30_yards_# OF SAVES,Sand_Saves_from_20-30_yards_# OF BUNKERS
54,T53,T53,David Morland IV,58,54.55,6.0,11
55,T56,T56,Lee Janzen,101,53.85,7.0,13
56,T56,T56,Pete Jordan,78,53.85,7.0,13
57,T56,T56,Skip Kendall,103,53.85,7.0,13
58,T56,T56,Ian Leggatt,97,53.85,7.0,13
59,T60,T60,Jeff Gove,89,53.33,8.0,15
60,T60,T60,Kent Jones,105,53.33,8.0,15
61,T62,T62,Glen Day,107,52.94,9.0,17
62,T62,T62,Phil Mickelson,97,52.94,9.0,17
63,T62,T62,Loren Roberts,93,52.94,9.0,17
64,T65,T65,Brian Gay,117,52.63,10.0,19
65,T65,T65,David Toms,106,52.63,10.0,19
66,T67,T67,Fulton Allem,64,50.0,6.0,12
67,T67,T67,Paul Azinger,69,50.0,5.0,10
68,T67,T67,Greg Chalmers,94,50.0,8.0,16
69,T67,T67,Tim Clark,76,50.0,4.0,8
70,T67,T67,Robert Damron,85,50.0,10.0,20
71,T67,T67,Bob Estes,93,50.0,5.0,10
72,T67,T67,Brad Faxon,93,50.0,4.0,8
73,T67,T67,Charles Howell III,118,50.0,9.0,18
74,T67,T67,Bradley Hughes,60,50.0,5.0,10
75,T67,T67,Jonathan Kaye,83,50.0,7.0,14
76,T67,T67,Greg Kraft,86,50.0,6.0,12
77,T67,T67,Matt Kuchar,82,50.0,3.0,6
78,T67,T67,Bernhard Langer,55,50.0,1.0,2
79,T67,T67,Billy Mayfair,99,50.0,5.0,10
80,T67,T67,Joe Ogilvie,50,50.0,4.0,8
81,T67,T67,Geoff Ogilvy,90,50.0,6.0,12
82,T67,T67,José María Olazábal,71,50.0,4.0,8
83,T67,T67,Tom Pernice Jr.,101,50.0,5.0,10
84,T67,T67,Jeff Sluman,118,50.0,5.0,10
85,T67,T67,Hal Sutton,74,50.0,6.0,12
86,T67,T67,Scott Verplank,93,50.0,4.0,8
87,88,88,Olin Browne,107,47.06,8.0,17
88,T89,T89,"David Berganio, Jr.",80,46.67,7.0,15
89,T89,T89,Brandel Chamblee,85,46.67,7.0,15
90,T89,T89,Steve Stricker,68,46.67,7.0,15
91,T89,T89,Mike Weir,94,46.67,7.0,15
92,T93,T93,Jason Hill,59,46.15,6.0,13
93,T93,T93,Jerry Kelly,99,46.15,6.0,13
94,T93,T93,Duffy Waldorf,90,46.15,6.0,13
95,T96,T96,Notah Begay III,76,45.45,5.0,11
96,T96,T96,J.P. Hayes,78,45.45,5.0,11
97,T96,T96,Carl Paulson,84,45.45,10.0,22
98,T96,T96,Lee Porter,91,45.45,10.0,22
99,T100,T100,Bob Burns,99,44.44,4.0,9
100,T100,T100,Michael Clark II,97,44.44,4.0,9
101,T100,T100,Bob Heintz,68,44.44,4.0,9
102,T100,T100,Brad Lardon,59,44.44,4.0,9
103,T100,T100,Richard Zokol,53,44.44,4.0,9
104,T105,T105,Cameron Beckman,87,42.86,3.0,7
105,T105,T105,Mark Brooks,97,42.86,6.0,14
106,T105,T105,Jess Daley,76,42.86,3.0,7
107,T105,T105,Brent Geiberger,95,42.86,6.0,14
108,T105,T105,Heath Slocum,96,42.86,3.0,7
109,T105,T105,Kirk Triplett,84,42.86,6.0,14
110,T111,T111,Stewart Cink,92,41.67,5.0,12
111,T111,T111,Steve Flesch,110,41.67,5.0,12
112,T111,T111,Eduardo Herrera,59,41.67,5.0,12
113,T111,T111,Michael Long,71,41.67,5.0,12
114,T115,T115,Ben Crane,91,41.18,7.0,17
115,T115,T115,Esteban Toledo,106,41.18,7.0,17
116,T117,T117,Michael Allen,76,40.0,4.0,10
117,T117,T117,Stuart Appleby,97,40.0,4.0,10
118,T117,T117,David Duval,78,40.0,4.0,10
119,T117,T117,Donnie Hammond,60,40.0,2.0,5
120,T117,T117,Franklin Langham,72,40.0,4.0,10
121,T117,T117,J.L. Lewis,98,40.0,6.0,15
122,T117,T117,Craig Parry,69,40.0,6.0,15
123,T117,T117,Dennis Paulson,89,40.0,2.0,5
124,T117,T117,Nick Price,69,40.0,4.0,10
125,T117,T117,Tiger Woods,69,40.0,2.0,5
126,127,127,Paul Gow,99,39.13,9.0,23
127,128,128,Brad Elder,76,38.89,7.0,18
128,T129,T129,Jay Don Blake,107,38.46,5.0,13
129,T129,T129,Jonathan Byrd,96,38.46,5.0,13
130,T129,T129,Mathew Goggin,64,38.46,5.0,13
131,T129,T129,Tom Scherrer,98,38.46,5.0,13
132,T133,T133,Briny Baird,110,38.1,8.0,21
133,T133,T133,Paul Claxton,83,38.1,8.0,21
134,T135,T135,Stephen Ames,89,37.5,3.0,8
135,T135,T135,José Coceres,51,37.5,3.0,8
136,T135,T135,David Frost,90,37.5,3.0,8
137,T135,T135,Edward Fryatt,94,37.5,6.0,16
138,T135,T135,Retief Goosen,56,37.5,3.0,8
139,T135,T135,Tripp Isenhour,68,37.5,3.0,8
140,T141,T141,John Senden,96,36.84,7.0,19
141,T141,T141,Phil Tataurangi,88,36.84,7.0,19
142,T141,T141,Bo Van Pelt,78,36.84,7.0,19
143,T144,T144,Joe Durant,87,36.36,4.0,11
144,T144,T144,Brandt Jobe,94,36.36,4.0,11
145,T144,T144,Bob May,91,36.36,4.0,11
146,T144,T144,Shaun Micheel,100,36.36,4.0,11
147,T144,T144,Bryce Molder,65,36.36,4.0,11
148,T144,T144,Mike Sposa,111,36.36,4.0,11
149,T144,T144,Jay Williamson,91,36.36,4.0,11
150,151,151,Tommy Armour III,82,35.71,5.0,14
151,152,152,Carlos Franco,107,35.0,7.0,20
152,T153,T153,Steve Allan,93,33.33,5.0,15
153,T153,T153,Pat Bates,94,33.33,4.0,12
154,T153,T153,Russ Cochran,68,33.33,2.0,6
155,T153,T153,Scott Hoch,71,33.33,4.0,12
156,T153,T153,John Huston,99,33.33,4.0,12
157,T153,T153,Miguel Angel Jiménez,60,33.33,3.0,9
158,T153,T153,Jeff Maggert,83,33.33,4.0,12
159,T153,T153,Spike McRoy,69,33.33,1.0,3
160,T153,T153,Deane Pappas,90,33.33,5.0,15
161,T153,T153,Jesper Parnevik,85,33.33,4.0,12
162,T153,T153,Matt Peterson,80,33.33,5.0,15
163,T153,T153,Kevin Sutherland,96,33.33,3.0,9
164,T153,T153,Grant Waite,98,33.33,7.0,21
165,166,166,Brett Wetterich,89,31.58,6.0,19
166,T167,T167,Chris Riley,104,31.25,5.0,16
167,T167,T167,John Rollins,124,31.25,5.0,16
168,T169,T169,Andrew Magee,91,30.77,4.0,13
169,T169,T169,Rocco Mediate,79,30.77,4.0,13
170,T169,T169,Corey Pavin,78,30.77,4.0,13
171,T172,T172,Chad Campbell,111,30.0,3.0,10
172,T172,T172,Stephen Gangluff,75,30.0,3.0,10
173,T172,T172,Mike Hulbert,55,30.0,3.0,10
174,T172,T172,Craig Stadler,72,30.0,3.0,10
175,T176,T176,Brian Bateman,94,28.57,4.0,14
176,T176,T176,Fred Funk,106,28.57,4.0,14
177,T176,T176,Frank Lickliter II,94,28.57,4.0,14
178,T176,T176,Brenden Pappas,62,28.57,2.0,7
179,180,180,Luke Donald,106,27.78,5.0,18
180,T181,T181,Steve Lowery,98,27.27,3.0,11
181,T181,T181,Kenneth Staton,104,27.27,3.0,11
182,T183,T183,Frank Nobilo,94,26.67,4.0,15
183,T183,T183,Jerry Smith,91,26.67,4.0,15
184,T183,T183,Hidemichi Tanaka,104,26.67,4.0,15
185,T186,T186,John Daly,62,25.0,1.0,4
186,T186,T186,Scott Dunlap,74,25.0,3.0,12
187,T186,T186,Steve Jones,71,25.0,2.0,8
188,T186,T186,Gary Nicklaus,66,25.0,3.0,12
189,T186,T186,Steve Pate,64,25.0,2.0,8
190,T186,T186,Chris Smith,103,25.0,4.0,16
191,192,192,Robin Freeman,79,23.53,4.0,17
192,T193,T193,Chris DiMarco,111,23.08,3.0,13
193,T193,T193,Dicky Pride,51,23.08,3.0,13
194,195,195,Joey Sindelar,104,22.22,4.0,18
195,196,196,Bob Tway,103,21.43,3.0,14
196,197,197,Peter Jacobsen,67,20.0,2.0,10
197,T198,T198,Jim Carter,98,16.67,2.0,12
198,T198,T198,Tom Lehman,78,16.67,1.0,6
199,200,200,J.J. Henry,112,5.0,1.0,20
200,T201,T201,Bart Bryant,69,0.0,,8
201,T201,T201,Boo Weekley,57,0.0,,5
