,Sand_Saves_from_30_yards_RANK THIS WEEK,Sand_Saves_from_30_yards_RANK LAST WEEK,Sand_Saves_from_30_yards_PLAYER NAME,Sand_Saves_from_30_yards_ROUNDS,Sand_Saves_from_30_yards_%,Sand_Saves_from_30_yards_# OF SAVES,Sand_Saves_from_30_yards_# OF BUNKERS
33,T31,T31,John Huston,99,57.14,4.0,7
34,T31,T31,Brett Quigley,93,57.14,4.0,7
35,36,36,Mike Sposa,111,55.56,5.0,9
36,T37,T37,Billy Andrade,100,50.0,2.0,4
37,T37,T37,Briny Baird,110,50.0,3.0,6
38,T37,T37,Cameron Beckman,87,50.0,2.0,4
39,T37,T37,Jeff Brehaut,87,50.0,2.0,4
40,T37,T37,Bart Bryant,69,50.0,2.0,4
41,T37,T37,Jonathan Byrd,96,50.0,2.0,4
42,T37,T37,Mark Calcavecchia,84,50.0,3.0,6
43,T37,T37,Greg Chalmers,94,50.0,3.0,6
44,T37,T37,Steve Flesch,110,50.0,4.0,8
45,T37,T37,Carlos Franco,107,50.0,5.0,10
46,T37,T37,Sergio Garcia,79,50.0,2.0,4
47,T37,T37,Brian Gay,117,50.0,2.0,4
48,T37,T37,Brent Geiberger,95,50.0,2.0,4
49,T37,T37,Retief Goosen,56,50.0,2.0,4
50,T37,T37,Jeff Gove,89,50.0,3.0,6
51,T37,T37,Brian Henninger,66,50.0,2.0,4
52,T37,T37,Per-Ulrik Johansson,87,50.0,2.0,4
53,T37,T37,Franklin Langham,72,50.0,3.0,6
54,T37,T37,Michael Long,71,50.0,2.0,4
55,T37,T37,David Morland IV,58,50.0,1.0,2
56,T37,T37,Frank Nobilo,94,50.0,2.0,4
57,T37,T37,José María Olazábal,71,50.0,1.0,2
58,T37,T37,Carl Paulson,84,50.0,2.0,4
59,T37,T37,Dicky Pride,51,50.0,1.0,2
60,T37,T37,Vijay Singh,102,50.0,2.0,4
61,T37,T37,Boo Weekley,57,50.0,1.0,2
62,T63,T63,Paul Claxton,83,44.44,4.0,9
63,T63,T63,J.L. Lewis,98,44.44,4.0,9
64,65,65,Brett Wetterich,89,42.86,3.0,7
65,T66,T66,Jay Don Blake,107,40.0,4.0,10
66,T66,T66,David Gossett,95,40.0,2.0,5
67,T66,T66,Tripp Isenhour,68,40.0,2.0,5
68,T66,T66,Greg Kraft,86,40.0,2.0,5
69,T66,T66,Spike McRoy,69,40.0,2.0,5
70,T66,T66,Bryce Molder,65,40.0,2.0,5
71,T66,T66,Pat Perez,89,40.0,2.0,5
72,T66,T66,John Riegger,88,40.0,2.0,5
73,T66,T66,Jeff Sluman,118,40.0,2.0,5
74,T66,T66,Kevin Sutherland,96,40.0,2.0,5
75,76,76,David Frost,90,38.46,5.0,13
76,T77,T77,Dudley Hart,88,37.5,3.0,8
77,T77,T77,Jonathan Kaye,83,37.5,3.0,8
78,T77,T77,Ian Leggatt,97,37.5,3.0,8
79,T80,T80,Michael Allen,76,33.33,1.0,3
80,T80,T80,Robert Allenby,96,33.33,2.0,6
81,T80,T80,Tommy Armour III,82,33.33,1.0,3
82,T80,T80,Pat Bates,94,33.33,1.0,3
83,T80,T80,Jim Carter,98,33.33,1.0,3
84,T80,T80,Bob Estes,93,33.33,1.0,3
85,T80,T80,Dan Forsman,83,33.33,1.0,3
86,T80,T80,Jim Furyk,88,33.33,2.0,6
87,T80,T80,Matt Gogel,79,33.33,1.0,3
88,T80,T80,Mathew Goggin,64,33.33,1.0,3
89,T80,T80,Miguel Angel Jiménez,60,33.33,1.0,3
90,T80,T80,Matt Kuchar,82,33.33,1.0,3
91,T80,T80,Neal Lancaster,101,33.33,1.0,3
92,T80,T80,Bernhard Langer,55,33.33,1.0,3
93,T80,T80,Len Mattiace,106,33.33,1.0,3
94,T80,T80,Billy Mayfair,99,33.33,2.0,6
95,T80,T80,Corey Pavin,78,33.33,1.0,3
96,T80,T80,Matt Peterson,80,33.33,2.0,6
97,T80,T80,Nick Price,69,33.33,1.0,3
98,T80,T80,Rory Sabbatini,69,33.33,1.0,3
99,T80,T80,Heath Slocum,96,33.33,2.0,6
100,T80,T80,Steve Stricker,68,33.33,1.0,3
101,T80,T80,Duffy Waldorf,90,33.33,1.0,3
102,T80,T80,Jay Williamson,91,33.33,1.0,3
103,T80,T80,Kaname Yokoo,74,33.33,1.0,3
104,T105,T105,Edward Fryatt,94,30.0,3.0,10
105,T105,T105,Steve Lowery,98,30.0,3.0,10
106,T107,T107,Robert Damron,85,28.57,2.0,7
107,T107,T107,Glen Day,107,28.57,2.0,7
108,T107,T107,Charles Howell III,118,28.57,2.0,7
109,T107,T107,Brandt Jobe,94,28.57,2.0,7
110,T107,T107,Peter Lonard,93,28.57,2.0,7
111,T107,T107,Kenny Perry,98,28.57,2.0,7
112,T113,T113,Stuart Appleby,97,25.0,2.0,8
113,T113,T113,Bob Burns,99,25.0,1.0,4
114,T113,T113,Tom Byrum,77,25.0,1.0,4
115,T113,T113,K.J. Choi,93,25.0,1.0,4
116,T113,T113,Ben Crane,91,25.0,1.0,4
117,T113,T113,John Daly,62,25.0,1.0,4
118,T113,T113,Joel Edwards,101,25.0,1.0,4
119,T113,T113,Ernie Els,68,25.0,1.0,4
120,T113,T113,Bradley Hughes,60,25.0,1.0,4
121,T113,T113,Kent Jones,105,25.0,3.0,12
122,T113,T113,Shigeki Maruyama,87,25.0,1.0,4
123,T113,T113,Phil Mickelson,97,25.0,2.0,8
124,T113,T113,David Peoples,105,25.0,2.0,8
125,T113,T113,Tom Pernice Jr.,101,25.0,1.0,4
126,T113,T113,Jerry Smith,91,25.0,2.0,8
127,T113,T113,Bo Van Pelt,78,25.0,2.0,8
128,T113,T113,Mike Weir,94,25.0,2.0,8
129,130,130,Andrew Magee,91,23.08,3.0,13
130,T131,T131,Shaun Micheel,100,22.22,2.0,9
131,T131,T131,Joey Sindelar,104,22.22,2.0,9
132,T131,T131,Kenneth Staton,104,22.22,2.0,9
133,T134,T134,Stephen Ames,89,20.0,1.0,5
134,T134,T134,Tim Clark,76,20.0,1.0,5
135,T134,T134,J.P. Hayes,78,20.0,1.0,5
136,T134,T134,Davis Love III,92,20.0,1.0,5
137,T134,T134,Bob May,91,20.0,1.0,5
138,T134,T134,Blaine McCallister,75,20.0,1.0,5
139,T134,T134,Deane Pappas,90,20.0,1.0,5
140,T134,T134,Lee Porter,91,20.0,1.0,5
141,T134,T134,Chris Smith,103,20.0,1.0,5
142,T134,T134,Hal Sutton,74,20.0,1.0,5
143,T134,T134,Brian Watts,58,20.0,1.0,5
144,T145,T145,Steve Elkington,82,16.67,1.0,6
145,T145,T145,Jay Haas,83,16.67,1.0,6
146,T145,T145,Jason Hill,59,16.67,1.0,6
147,T145,T145,Justin Leonard,97,16.67,1.0,6
148,T145,T145,Scott McCarron,106,16.67,1.0,6
149,T145,T145,Tommy Tolles,64,16.67,1.0,6
150,T151,T151,Craig Barlow,62,14.29,1.0,7
151,T151,T151,Mark Brooks,97,14.29,1.0,7
152,T151,T151,Tim Petrovic,92,14.29,1.0,7
153,T151,T151,John Senden,96,14.29,1.0,7
154,T155,T155,Notah Begay III,76,12.5,1.0,8
155,T155,T155,Tim Herron,102,12.5,1.0,8
156,T157,T157,Glen Hnatiuk,95,10.0,1.0,10
157,T157,T157,Esteban Toledo,106,10.0,1.0,10
158,T159,T159,Steve Allan,93,0.0,,5
159,T159,T159,Fulton Allem,64,0.0,,3
160,T159,T159,Brian Bateman,94,0.0,,5
161,T159,T159,Rich Beem,99,0.0,,7
162,T159,T159,Brandel Chamblee,85,0.0,,3
163,T159,T159,Stewart Cink,92,0.0,,3
164,T159,T159,Russ Cochran,68,0.0,,9
165,T159,T159,John Cook,85,0.0,,4
166,T159,T159,Luke Donald,106,0.0,,3
167,T159,T159,Joe Durant,87,0.0,,1
168,T159,T159,David Duval,78,0.0,,3
169,T159,T159,Brad Elder,76,0.0,,3
170,T159,T159,Brad Faxon,93,0.0,,2
171,T159,T159,Harrison Frazar,88,0.0,,5
172,T159,T159,Fred Funk,106,0.0,,4
173,T159,T159,Stephen Gangluff,75,0.0,,5
174,T159,T159,Paul Gow,99,0.0,,4
175,T159,T159,Paul Goydos,66,0.0,,2
176,T159,T159,Donnie Hammond,60,0.0,,2
177,T159,T159,Eduardo Herrera,59,0.0,,3
178,T159,T159,Mike Hulbert,55,0.0,,1
179,T159,T159,Peter Jacobsen,67,0.0,,2
180,T159,T159,Steve Jones,71,0.0,,6
181,T159,T159,Pete Jordan,78,0.0,,3
182,T159,T159,Jerry Kelly,99,0.0,,2
183,T159,T159,Brad Lardon,59,0.0,,3
184,T159,T159,Tom Lehman,78,0.0,,1
185,T159,T159,Frank Lickliter II,94,0.0,,2
186,T159,T159,Jeff Maggert,83,0.0,,3
187,T159,T159,Rocco Mediate,79,0.0,,1
188,T159,T159,Michael Muehr,73,0.0,,1
189,T159,T159,Joe Ogilvie,50,0.0,,6
190,T159,T159,Rod Pampling,98,0.0,,5
191,T159,T159,Brenden Pappas,62,0.0,,5
192,T159,T159,Dennis Paulson,89,0.0,,5
193,T159,T159,Craig Perks,91,0.0,,6
194,T159,T159,John Rollins,124,0.0,,6
195,T159,T159,Tom Scherrer,98,0.0,,5
196,T159,T159,Scott Simpson,61,0.0,,1
197,T159,T159,Bob Tway,103,0.0,,3
198,T159,T159,Scott Verplank,93,0.0,,4
199,T159,T159,Grant Waite,98,0.0,,3
200,T159,T159,Garrett Willis,80,0.0,,6
201,T159,T159,Tiger Woods,69,0.0,,3
