,Early_Par_3_Scoring_Average_RANK THIS WEEK,Early_Par_3_Scoring_Average_RANK LAST WEEK,Early_Par_3_Scoring_Average_PLAYER NAME,Early_Par_3_Scoring_Average_ROUNDS,Early_Par_3_Scoring_Average_AVG,Early_Par_3_Scoring_Average_TOTAL STROKES,Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Scott Verplank,92,2.95,466,158
1,T2,T2,Stephen Ames,97,2.96,483,163
2,T2,T2,Vaughn Taylor,84,2.96,444,150
3,T4,T4,Stewart Cink,103,2.97,490,165
4,T4,T4,Tom Lehman,70,2.97,419,141
5,T4,T4,Shigeki Maruyama,93,2.97,526,177
6,T4,T4,Rod Pampling,98,2.97,583,196
7,T4,T4,Corey Pavin,83,2.97,422,142
8,T4,T4,Loren Roberts,81,2.97,448,151
9,T10,T10,Cameron Beckman,99,2.98,534,179
10,T10,T10,Craig Bowden,83,2.98,507,170
11,T10,T10,Chris DiMarco,105,2.98,584,196
12,T10,T10,Brian Gay,96,2.98,537,180
13,T10,T10,Scott Hoch,52,2.98,277,93
14,T10,T10,Jerry Kelly,113,2.98,588,197
15,T10,T10,Brett Quigley,102,2.98,573,192
16,T10,T10,Tag Ridings,53,2.98,334,112
17,T18,T18,Jay Haas,84,2.99,421,141
18,T18,T18,Mark Hensby,97,2.99,512,171
19,T18,T18,Lee Janzen,84,2.99,448,150
20,T18,T18,Jesper Parnevik,86,2.99,451,151
21,T18,T18,Carl Pettersson,100,2.99,596,199
22,T18,T18,Vijay Singh,112,2.99,484,162
23,T24,T24,Greg Chalmers,70,3.0,441,147
24,T24,T24,Luke Donald,72,3.0,372,124
25,T24,T24,Ernie Els,62,3.0,219,73
26,T24,T24,Heath Slocum,92,3.0,607,202
27,T24,T24,Bo Van Pelt,107,3.0,631,210
28,T29,T29,Tommy Armour III,87,3.01,533,177
29,T29,T29,Darren Clarke,54,3.01,250,83
30,T29,T29,Fred Funk,97,3.01,592,197
31,T29,T29,Todd Hamilton,92,3.01,557,185
32,T29,T29,Freddie Jacobson,83,3.01,430,143
33,T29,T29,Bernhard Langer,59,3.01,385,128
34,T29,T29,Davis Love III,85,3.01,379,126
35,T36,T36,Stuart Appleby,84,3.02,447,148
36,T36,T36,Pat Bates,99,3.02,644,213
37,T36,T36,Notah Begay III,71,3.02,453,150
38,T36,T36,Bart Bryant,73,3.02,462,153
39,T36,T36,Tom Byrum,83,3.02,571,189
40,T36,T36,Chad Campbell,100,3.02,579,192
41,T36,T36,Steve Elkington,64,3.02,396,131
42,T36,T36,Dan Forsman,79,3.02,493,163
43,T36,T36,Retief Goosen,56,3.02,251,83
44,T36,T36,J.P. Hayes,79,3.02,538,178
45,T36,T36,Stephen Leaney,84,3.02,493,163
46,T36,T36,José María Olazábal,56,3.02,296,98
47,T36,T36,Tom Pernice Jr.,103,3.02,604,200
48,T36,T36,Ted Purdy,114,3.02,659,218
49,T36,T36,Joey Sindelar,100,3.02,604,200
50,T36,T36,Kirk Triplett,88,3.02,392,130
51,T36,T36,Dean Wilson,99,3.02,629,208
52,T53,T53,Jason Bohn,98,3.03,667,220
53,T53,T53,David Branshaw,84,3.03,564,186
54,T53,T53,Danny Briggs,85,3.03,548,181
55,T53,T53,Dudley Hart,60,3.03,364,120
56,T53,T53,Frank Lickliter II,89,3.03,485,160
57,T53,T53,Shaun Micheel,93,3.03,612,202
58,T53,T53,Deane Pappas,72,3.03,394,130
59,T53,T53,Patrick Sheehan,113,3.03,724,239
60,T53,T53,David Toms,80,3.03,452,149
61,T62,T62,Billy Andrade,104,3.04,751,247
62,T62,T62,Paul Azinger,75,3.04,459,151
63,T62,T62,Joe Durant,85,3.04,563,185
64,T62,T62,Todd Fischer,104,3.04,691,227
65,T62,T62,Brent Geiberger,94,3.04,575,189
66,T62,T62,Tim Herron,84,3.04,492,162
67,T62,T62,Zach Johnson,109,3.04,557,183
68,T62,T62,Neal Lancaster,106,3.04,671,221
69,T62,T62,Justin Leonard,90,3.04,516,170
70,T62,T62,Steve Lowery,91,3.04,553,182
71,T62,T62,Jay Williamson,100,3.04,656,216
72,T62,T62,Mark Wilson,62,3.04,456,150
73,T74,T74,Steve Allan,102,3.05,638,209
74,T74,T74,Arjun Atwal,85,3.05,555,182
75,T74,T74,Aaron Baddeley,87,3.05,580,190
76,T74,T74,Brian Bateman,84,3.05,501,164
77,T74,T74,Tom Carter,113,3.05,784,257
78,T74,T74,Daniel Chopra,108,3.05,616,202
79,T74,T74,Ben Crane,92,3.05,561,184
80,T74,T74,Steve Flesch,109,3.05,600,197
81,T74,T74,Carlos Franco,99,3.05,683,224
82,T74,T74,David Frost,78,3.05,549,180
83,T74,T74,Richard Johnson,102,3.05,670,220
84,T74,T74,Skip Kendall,99,3.05,625,205
85,T74,T74,Pat Perez,102,3.05,676,222
86,T74,T74,Adam Scott,55,3.05,262,86
87,T74,T74,Scott Simpson,55,3.05,348,114
88,T74,T74,Jeff Sluman,98,3.05,573,188
89,T74,T74,Bob Tway,90,3.05,513,168
90,T74,T74,Duffy Waldorf,79,3.05,406,133
91,T92,T92,John Cook,57,3.06,324,106
92,T92,T92,Kent Jones,99,3.06,694,227
93,T92,T92,Jonathan Kaye,79,3.06,486,159
94,T92,T92,Phil Mickelson,83,3.06,340,111
95,T92,T92,Steve Pate,71,3.06,492,161
96,T97,T97,Michael Allen,87,3.07,580,189
97,T97,T97,Briny Baird,100,3.07,610,199
98,T97,T97,Mark Brooks,72,3.07,457,149
99,T97,T97,Bob Burns,88,3.07,583,190
100,T97,T97,K.J. Choi,83,3.07,513,167
101,T97,T97,Danny Ellis,81,3.07,498,162
102,T97,T97,Robert Gamez,103,3.07,630,205
103,T97,T97,Charles Howell III,104,3.07,574,187
104,T97,T97,Scott McCarron,88,3.07,500,163
105,T97,T97,Hirofumi Miyase,65,3.07,412,134
106,T97,T97,Dan Olsen,75,3.07,513,167
107,T97,T97,David Peoples,82,3.07,495,161
108,T97,T97,Nick Price,51,3.07,307,100
109,T97,T97,Justin Rose,77,3.07,495,161
110,T97,T97,Rory Sabbatini,89,3.07,506,165
111,T97,T97,Chris Smith,105,3.07,650,212
112,T97,T97,Esteban Toledo,92,3.07,602,196
113,T114,T114,Woody Austin,94,3.08,637,207
114,T114,T114,Rich Barcelo,67,3.08,437,142
115,T114,T114,Russ Cochran,61,3.08,422,137
116,T114,T114,Fred Couples,54,3.08,234,76
117,T114,T114,Brad Faxon,94,3.08,589,191
118,T114,T114,Hank Kuehne,91,3.08,532,173
119,T114,T114,Spike McRoy,93,3.08,631,205
120,T114,T114,Arron Oberholser,77,3.08,478,155
121,T114,T114,Andre Stolz,53,3.08,345,112
122,T114,T114,Steve Stricker,81,3.08,521,169
123,T124,T124,Jeff Brehaut,106,3.09,688,223
124,T124,T124,Kris Cox,73,3.09,429,139
125,T124,T124,Glen Day,101,3.09,724,234
126,T124,T124,Jason Dufner,79,3.09,498,161
127,T124,T124,Sergio Garcia,65,3.09,284,92
128,T124,T124,J.J. Henry,103,3.09,649,210
129,T124,T124,John Huston,62,3.09,318,103
130,T124,T124,Kevin Na,100,3.09,557,180
131,T124,T124,Geoff Ogilvy,91,3.09,492,159
132,T124,T124,Craig Perks,75,3.09,485,157
133,T124,T124,Kenny Perry,79,3.09,420,136
134,T124,T124,Roger Tambellini,81,3.09,485,157
135,T124,T124,Hidemichi Tanaka,89,3.09,617,200
136,T124,T124,Tommy Tolles,67,3.09,427,138
137,T124,T124,Tiger Woods,78,3.09,318,103
138,T139,T139,Robert Allenby,93,3.1,598,193
139,T139,T139,Craig Barlow,80,3.1,471,152
140,T139,T139,Alex Cejka,76,3.1,444,143
141,T139,T139,Bob Estes,73,3.1,527,170
142,T139,T139,J.L. Lewis,106,3.1,701,226
143,T139,T139,Peter Lonard,68,3.1,425,137
144,T139,T139,David Morland IV,73,3.1,449,145
145,T139,T139,Ryan Palmer,103,3.1,598,193
146,T139,T139,Tim Petrovic,111,3.1,663,214
147,T139,T139,John Riegger,53,3.1,326,105
