,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Bart Bryant,73,3.89,327,84
1,T2,T2,Paul Azinger,75,3.9,492,126
2,T2,T2,Vijay Singh,112,3.9,663,170
3,T4,T4,Danny Ellis,81,3.91,595,152
4,T4,T4,Justin Leonard,90,3.91,489,125
5,6,6,Stewart Cink,103,3.92,698,178
6,7,7,Davis Love III,85,3.93,421,107
7,T8,T8,Stuart Appleby,84,3.94,453,115
8,T8,T8,Zach Johnson,109,3.94,552,140
9,T8,T8,Ted Purdy,114,3.94,681,173
10,T11,T11,José Coceres,68,3.95,513,130
11,T11,T11,John Daly,79,3.95,525,133
12,T11,T11,David Peoples,82,3.95,332,84
13,T11,T11,Roland Thatcher,66,3.95,241,61
14,T15,T15,Mark Calcavecchia,79,3.96,617,156
15,T15,T15,Ben Crane,92,3.96,720,182
16,T15,T15,J.J. Henry,103,3.96,864,218
17,T15,T15,Phil Mickelson,83,3.96,538,136
18,T15,T15,Kirk Triplett,88,3.96,542,137
19,T20,T20,Michael Allen,87,3.97,583,147
20,T20,T20,Bob Burns,88,3.97,445,112
21,T20,T20,Tim Clark,84,3.97,608,153
22,T20,T20,Brent Geiberger,94,3.97,417,105
23,T20,T20,Skip Kendall,99,3.97,698,176
24,T20,T20,Billy Mayfair,109,3.97,901,227
25,T20,T20,Arron Oberholser,77,3.97,250,63
26,T27,T27,Brian Bateman,84,3.98,502,126
27,T27,T27,Greg Chalmers,70,3.98,541,136
28,T27,T27,Richard Johnson,102,3.98,692,174
29,T27,T27,Brian Kortan,65,3.98,486,122
30,T27,T27,Corey Pavin,83,3.98,668,168
31,T27,T27,Tom Pernice Jr.,103,3.98,781,196
32,T27,T27,Tim Petrovic,111,3.98,907,228
33,T27,T27,Chris Riley,78,3.98,490,123
34,T35,T35,Craig Barlow,80,3.99,287,72
35,T35,T35,Jay Haas,84,3.99,535,134
36,T35,T35,Jerry Kelly,113,3.99,659,165
37,T35,T35,Geoff Ogilvy,91,3.99,742,186
38,T35,T35,Dennis Paulson,71,3.99,579,145
39,T35,T35,Rory Sabbatini,89,3.99,539,135
40,T35,T35,Steve Stricker,81,3.99,678,170
41,T35,T35,Vaughn Taylor,84,3.99,623,156
42,T35,T35,Scott Verplank,92,3.99,299,75
43,T44,T44,Chris DiMarco,105,4.0,276,69
44,T44,T44,Luke Donald,72,4.0,512,128
45,T44,T44,Robert Gamez,103,4.0,935,234
46,T44,T44,John Huston,62,4.0,528,132
47,T44,T44,Tom Lehman,70,4.0,428,107
48,T44,T44,Kenny Perry,79,4.0,352,88
49,T44,T44,Scott Simpson,55,4.0,372,93
50,T44,T44,Bob Tway,90,4.0,480,120
51,T52,T52,Woody Austin,94,4.01,597,149
52,T52,T52,K.J. Choi,83,4.01,293,73
53,T52,T52,Ben Curtis,56,4.01,373,93
54,T52,T52,José María Olazábal,56,4.01,369,92
55,T52,T52,Jesper Parnevik,86,4.01,634,158
56,T52,T52,Tag Ridings,53,4.01,361,90
57,T52,T52,Jay Williamson,100,4.01,562,140
58,T59,T59,Robert Allenby,93,4.02,257,64
59,T59,T59,Billy Andrade,104,4.02,732,182
60,T59,T59,Briny Baird,100,4.02,668,166
61,T59,T59,Jason Bohn,98,4.02,764,190
62,T59,T59,Jonathan Byrd,85,4.02,631,157
63,T59,T59,Steve Elkington,64,4.02,575,143
64,T59,T59,Ernie Els,62,4.02,225,56
65,T59,T59,J.P. Hayes,79,4.02,551,137
66,T59,T59,Kent Jones,99,4.02,659,164
67,T59,T59,Neal Lancaster,106,4.02,518,129
68,T59,T59,Bernhard Langer,59,4.02,386,96
69,T59,T59,Pat Perez,102,4.02,1030,256
70,T59,T59,Tiger Woods,78,4.02,213,53
71,T72,T72,Jeff Brehaut,106,4.03,971,241
72,T72,T72,Tom Byrum,83,4.03,612,152
73,T72,T72,John Cook,57,4.03,500,124
74,T72,T72,Jason Dufner,79,4.03,641,159
75,T72,T72,Joe Durant,85,4.03,500,124
76,T72,T72,Todd Fischer,104,4.03,972,241
