,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Darren Clarke,54,2.83,34,12
1,2,2,Neal Lancaster,106,2.85,157,55
2,T3,T3,Robert Allenby,93,2.88,69,24
3,T3,T3,Steve Flesch,109,2.88,219,76
4,5,5,José María Olazábal,56,2.89,107,37
5,T6,T6,Retief Goosen,56,2.9,61,21
6,T6,T6,Loren Roberts,81,2.9,145,50
7,8,8,Stephen Ames,97,2.91,154,53
8,T9,T9,Fred Funk,97,2.94,97,33
9,T9,T9,Zach Johnson,109,2.94,153,52
10,T9,T9,Carl Pettersson,100,2.94,191,65
11,T9,T9,Jeff Sluman,98,2.94,156,53
12,T13,T13,Vijay Singh,112,2.95,192,65
13,T13,T13,Jay Williamson,100,2.95,174,59
14,T15,T15,Craig Parry,52,2.96,74,25
15,T15,T15,Chris Riley,78,2.96,142,48
16,T17,T17,Chad Campbell,100,2.97,217,73
17,T17,T17,Danny Ellis,81,2.97,178,60
18,T19,T19,Woody Austin,94,2.98,167,56
19,T19,T19,Bob Burns,88,2.98,137,46
20,T19,T19,Jay Haas,84,2.98,158,53
21,T19,T19,Jerry Kelly,113,2.98,197,66
22,T19,T19,Len Mattiace,75,2.98,161,54
23,T19,T19,Hirofumi Miyase,65,2.98,119,40
24,T19,T19,Kirk Triplett,88,2.98,158,53
25,26,26,Geoff Ogilvy,91,2.99,218,73
26,T27,T27,Paul Azinger,75,3.0,150,50
27,T27,T27,Rich Beem,81,3.0,135,45
28,T27,T27,Ben Crane,92,3.0,207,69
29,T27,T27,Brent Geiberger,94,3.0,123,41
30,T27,T27,Lucas Glover,95,3.0,159,53
31,T27,T27,Mathias Grönberg,91,3.0,222,74
