,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
40,T41,T41,D.J. Brigman,69.67,209,3
41,T41,T41,John Daly,69.67,418,6
42,43,43,Stephen Leaney,69.71,488,7
43,T44,T44,Darren Clarke,69.75,279,4
44,T44,T44,Geoff Ogilvy,69.75,279,4
45,46,46,Corey Pavin,69.8,349,5
46,47,47,Jeff Maggert,69.86,489,7
47,T48,T48,John Cook,70.0,70,1
48,T48,T48,Jay Haas,70.0,210,3
49,T48,T48,Jerry Kelly,70.0,350,5
50,T48,T48,Bernhard Langer,70.0,140,2
51,T48,T48,Tom Lehman,70.0,140,2
52,T53,T53,Scott McCarron,70.2,351,5
53,T53,T53,Rod Pampling,70.2,351,5
54,T53,T53,Jeff Sluman,70.2,351,5
55,T56,T56,Ben Curtis,70.25,281,4
56,T56,T56,Brad Faxon,70.25,281,4
57,T58,T58,J.J. Henry,70.33,422,6
58,T58,T58,Justin Leonard,70.33,211,3
59,T60,T60,Craig Parry,70.4,352,5
60,T60,T60,Vijay Singh,70.4,352,5
61,T62,T62,Richard Johnson,70.43,493,7
62,T62,T62,Jonathan Kaye,70.43,493,7
63,T62,T62,Frank Lickliter II,70.43,493,7
64,T62,T62,John Riegger,70.43,493,7
65,T66,T66,Stewart Cink,70.5,282,4
66,T66,T66,Brent Geiberger,70.5,423,6
67,T66,T66,Neal Lancaster,70.5,564,8
68,T66,T66,Bob Tway,70.5,423,6
69,T70,T70,Brian Gay,70.56,635,9
70,T70,T70,Matt Gogel,70.56,635,9
71,T72,T72,Woody Austin,70.57,494,7
72,T72,T72,Brian Bateman,70.57,494,7
73,T72,T72,Ken Duke,70.57,494,7
74,T72,T72,Brian Kortan,70.57,494,7
75,T72,T72,Jesper Parnevik,70.57,494,7
76,77,77,Lucas Glover,70.58,847,12
77,T78,T78,Jeff Brehaut,70.6,706,10
78,T78,T78,Scott Simpson,70.6,353,5
79,80,80,Ryan Palmer,70.63,565,8
80,T81,T81,Danny Briggs,70.67,424,6
81,T81,T81,Steve Flesch,70.67,424,6
82,T81,T81,J.P. Hayes,70.67,424,6
83,T81,T81,Phil Mickelson,70.67,212,3
84,T85,T85,Joe Durant,70.7,707,10
85,T85,T85,Hunter Mahan,70.7,707,10
86,T87,T87,Carlos Franco,70.71,495,7
87,T87,T87,Robert Gamez,70.71,495,7
88,T87,T87,Bo Van Pelt,70.71,495,7
89,90,90,Len Mattiace,70.75,566,8
90,T91,T91,Pat Bates,70.8,354,5
91,T91,T91,Danny Ellis,70.8,354,5
92,T91,T91,David Toms,70.8,354,5
93,T94,T94,Lee Janzen,70.83,425,6
94,T94,T94,J.L. Lewis,70.83,425,6
95,T96,T96,Alex Cejka,71.0,426,6
96,T96,T96,K.J. Choi,71.0,355,5
97,T96,T96,Todd Hamilton,71.0,426,6
98,T96,T96,Mark Hensby,71.0,426,6
99,T96,T96,Arron Oberholser,71.0,355,5
100,101,101,Gene Sauers,71.1,711,10
101,T102,T102,Brenden Pappas,71.14,498,7
102,T102,T102,Heath Slocum,71.14,498,7
103,T104,T104,Luke Donald,71.2,356,5
104,T104,T104,Todd Fischer,71.2,356,5
105,T104,T104,Mathias Grönberg,71.2,356,5
106,T104,T104,Dan Olsen,71.2,356,5
107,T104,T104,Hidemichi Tanaka,71.2,356,5
108,109,109,Craig Bowden,71.22,641,9
109,T110,T110,Niclas Fasth,71.25,285,4
110,T110,T110,Charles Howell III,71.25,570,8
111,T110,T110,Chris Smith,71.25,570,8
112,T113,T113,David Frost,71.29,499,7
113,T113,T113,Peter Lonard,71.29,499,7
114,T115,T115,Brett Quigley,71.3,713,10
115,T115,T115,Jay Williamson,71.3,713,10
116,T117,T117,José Coceres,71.33,428,6
117,T117,T117,Steve Lowery,71.33,214,3
118,119,119,Grant Waite,71.4,714,10
119,120,120,Greg Chalmers,71.43,500,7
120,121,121,Zach Johnson,71.44,643,9
121,T122,T122,Freddie Jacobson,71.5,429,6
122,T122,T122,Nick Price,71.5,143,2
123,T122,T122,Mark Wilson,71.5,143,2
124,T125,T125,Craig Barlow,71.56,644,9
125,T125,T125,Scott Hend,71.56,644,9
126,127,127,Bart Bryant,71.57,501,7
127,T128,T128,Dudley Hart,71.6,358,5
128,T128,T128,Spike McRoy,71.6,358,5
129,T128,T128,Kevin Na,71.6,358,5
130,T128,T128,Craig Perks,71.6,358,5
131,T128,T128,Justin Rose,71.6,358,5
132,133,133,Jason Dufner,71.64,788,11
133,T134,T134,Briny Baird,71.67,430,6
134,T134,T134,Billy Mayfair,71.67,645,9
135,136,136,Jay Delsing,71.7,717,10
136,T137,T137,Jonathan Byrd,71.75,287,4
137,T137,T137,Fred Funk,71.75,574,8
138,T139,T139,Kris Cox,71.8,359,5
139,T139,T139,Hank Kuehne,71.8,359,5
140,T139,T139,Ted Purdy,71.8,718,10
141,T142,T142,Skip Kendall,71.83,431,6
142,T142,T142,Roland Thatcher,71.83,862,12
143,144,144,Paul Azinger,71.86,503,7
144,T145,T145,Guy Boros,72.0,216,3
145,T145,T145,Fred Couples,72.0,216,3
146,T145,T145,Robert Damron,72.0,504,7
147,T145,T145,Cliff Kresge,72.0,720,10
148,T145,T145,Carl Pettersson,72.0,360,5
149,T145,T145,Andre Stolz,72.0,216,3
150,151,151,Tom Pernice Jr.,72.13,577,8
151,152,152,Dean Wilson,72.14,505,7
152,153,153,Tim Clark,72.2,361,5
153,T154,T154,David Morland IV,72.25,289,4
154,T154,T154,Joey Sindelar,72.25,289,4
155,T154,T154,Duffy Waldorf,72.25,289,4
156,T157,T157,Stuart Appleby,72.33,217,3
157,T157,T157,Russ Cochran,72.33,434,6
158,T157,T157,Dan Forsman,72.33,434,6
159,T157,T157,Tag Ridings,72.33,217,3
160,161,161,Kenny Perry,72.4,362,5
161,T162,T162,Mark Brooks,72.43,507,7
162,T162,T162,Dennis Paulson,72.43,507,7
163,T162,T162,Tommy Tolles,72.43,507,7
164,165,165,Deane Pappas,72.44,652,9
165,T166,T166,Aaron Baddeley,72.5,580,8
166,T166,T166,Kent Jones,72.5,435,6
167,T166,T166,Mark O'Meara,72.5,435,6
168,T166,T166,Roger Tambellini,72.5,435,6
169,170,170,Tim Petrovic,72.6,363,5
170,171,171,Matt Kuchar,72.71,509,7
171,172,172,Mike Heinen,72.75,291,4
172,173,173,John Senden,72.8,364,5
173,T174,T174,David Branshaw,72.88,583,8
174,T174,T174,Bob Burns,72.88,583,8
175,T176,T176,Rich Barcelo,73.0,365,5
176,T176,T176,Tom Byrum,73.0,292,4
177,T176,T176,Ernie Els,73.0,146,2
178,179,179,Steve Pate,73.17,439,6
179,180,180,Kevin Sutherland,73.2,366,5
180,181,181,Esteban Toledo,73.3,733,10
181,182,182,Chris Couch,73.4,367,5
182,183,183,Blaine McCallister,73.43,514,7
183,T184,T184,Rich Beem,73.5,441,6
184,T184,T184,Tripp Isenhour,73.5,441,6
185,T186,T186,Steve Allan,73.67,442,6
186,T186,T186,Arjun Atwal,73.67,442,6
187,T186,T186,Hirofumi Miyase,73.67,663,9
188,189,189,Steve Elkington,73.75,295,4
189,T190,T190,David Gossett,74.0,444,6
190,T190,T190,Dicky Pride,74.0,222,3
191,T190,T190,Rory Sabbatini,74.0,222,3
192,193,193,Pat Perez,75.0,75,1
193,T194,T194,Bob Estes,75.33,226,3
194,T194,T194,Kevin Muncrief,75.33,452,6
195,196,196,José María Olazábal,75.75,303,4
