,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
119,T120,T120,Hank Kuehne,35.79,1038,29
120,T120,T120,Nick Price,35.79,501,14
121,T122,T122,Jonathan Byrd,35.81,931,26
122,T122,T122,Brad Faxon,35.81,931,26
123,T122,T122,Neal Lancaster,35.81,1110,31
124,125,125,Rich Barcelo,35.84,896,25
125,T126,T126,Dan Forsman,35.85,968,27
126,T126,T126,Ted Purdy,35.85,1219,34
127,T126,T126,John Rollins,35.85,968,27
128,T126,T126,Dean Wilson,35.85,1183,33
129,130,130,Russ Cochran,35.86,789,22
130,T131,T131,D.J. Brigman,35.88,933,26
131,T131,T131,Jay Williamson,35.88,1148,32
132,133,133,Blaine McCallister,35.89,969,27
133,134,134,Brian Bateman,35.91,826,23
134,135,135,Craig Perks,35.92,934,26
135,T136,T136,Robert Damron,35.93,1006,28
136,T136,T136,Omar Uresti,35.93,1006,28
137,T138,T138,Jeff Brehaut,35.94,1186,33
138,T138,T138,Spike McRoy,35.94,1150,32
139,T140,T140,Greg Chalmers,35.95,791,22
140,T140,T140,Steve Elkington,35.95,683,19
141,T140,T140,David Toms,35.95,791,22
142,T143,T143,Rich Beem,35.96,935,26
143,T143,T143,Fred Funk,35.96,1007,28
144,T143,T143,Steve Stricker,35.96,935,26
145,T143,T143,Tommy Tolles,35.96,899,25
146,T147,T147,Mark Brooks,35.97,1079,30
147,T147,T147,Brian Gay,35.97,1115,31
148,T147,T147,Brent Geiberger,35.97,1043,29
149,T150,T150,Michael Allen,36.0,972,27
150,T150,T150,Paul Azinger,36.0,828,23
151,T150,T150,Lucas Glover,36.0,1044,29
152,T150,T150,Todd Hamilton,36.0,936,26
153,T150,T150,Arron Oberholser,36.0,792,22
154,T150,T150,Dennis Paulson,36.0,756,21
155,T150,T150,John Riegger,36.0,612,17
156,157,157,Guy Boros,36.04,865,24
157,T158,T158,Alex Cejka,36.05,793,22
158,T158,T158,Bob Estes,36.05,793,22
159,160,160,Scott Hoch,36.06,577,16
160,161,161,Roger Tambellini,36.07,974,27
161,162,162,Peter Lonard,36.09,794,22
162,163,163,David Morland IV,36.15,976,27
163,164,164,Tom Byrum,36.16,904,25
164,T165,T165,Tom Carter,36.18,1230,34
165,T165,T165,Stephen Leaney,36.18,796,22
166,T165,T165,Tag Ridings,36.18,615,17
167,168,168,Niclas Fasth,36.19,760,21
168,T169,T169,David Branshaw,36.21,1050,29
169,T169,T169,Dan Olsen,36.21,1050,29
170,T171,T171,Dicky Pride,36.23,797,22
171,T171,T171,Esteban Toledo,36.23,1268,35
172,173,173,Davis Love III,36.24,761,21
173,T174,T174,Matt Gogel,36.25,870,24
174,T174,T174,Matt Kuchar,36.25,1015,28
175,T174,T174,Andre Stolz,36.25,725,20
176,177,177,Hirofumi Miyase,36.27,943,26
177,T178,T178,Jay Delsing,36.28,907,25
178,T178,T178,Richard Johnson,36.28,1161,32
179,180,180,Rocco Mediate,36.29,617,17
180,181,181,Glen Day,36.31,1162,32
181,182,182,Gene Sauers,36.34,1054,29
182,183,183,Arjun Atwal,36.38,1055,29
183,184,184,Steve Pate,36.43,838,23
184,T185,T185,Brian Kortan,36.48,839,23
185,T185,T185,Kevin Muncrief,36.48,766,21
186,187,187,David Frost,36.5,949,26
187,T188,T188,Mike Heinen,36.59,622,17
188,T188,T188,Steve Lowery,36.59,988,27
189,190,190,Grant Waite,36.74,992,27
190,191,191,Len Mattiace,36.76,919,25
191,T192,T192,Tripp Isenhour,36.8,736,20
192,T192,T192,Craig Parry,36.8,552,15
193,194,194,Tim Herron,36.88,922,25
194,195,195,Chris Couch,37.21,893,24
195,196,196,David Gossett,37.4,935,25
