,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
83,84,84,Cameron Beckman,70.86,496,7
84,85,85,Michael Allen,70.88,567,8
85,86,86,Paul Azinger,70.89,638,9
86,87,87,Brad Faxon,70.91,780,11
87,88,88,Tom Pernice Jr.,70.92,922,13
88,T89,T89,Danny Briggs,71.0,781,11
89,T89,T89,Greg Chalmers,71.0,426,6
90,T89,T89,Tim Clark,71.0,497,7
91,T89,T89,Steve Elkington,71.0,355,5
92,T89,T89,Dudley Hart,71.0,568,8
93,T89,T89,Scott Hoch,71.0,497,7
94,T89,T89,Peter Lonard,71.0,426,6
95,T89,T89,John Riegger,71.0,284,4
96,T89,T89,Jay Williamson,71.0,426,6
97,98,98,Robert Gamez,71.08,924,13
98,99,99,John Daly,71.11,640,9
99,T100,T100,Jason Bohn,71.13,569,8
100,T100,T100,Ryan Palmer,71.13,569,8
101,102,102,Tom Carter,71.14,498,7
102,T103,T103,Ben Crane,71.17,427,6
103,T103,T103,Scott Simpson,71.17,427,6
104,T103,T103,Kevin Sutherland,71.17,427,6
105,106,106,Shigeki Maruyama,71.18,783,11
106,107,107,Craig Perks,71.2,356,5
107,108,108,Billy Andrade,71.22,641,9
108,T109,T109,Robert Damron,71.25,570,8
109,T109,T109,Charles Howell III,71.25,570,8
110,T109,T109,J.L. Lewis,71.25,570,8
111,T109,T109,Mike Weir,71.25,285,4
112,113,113,Matt Kuchar,71.27,784,11
113,T114,T114,Joe Durant,71.29,499,7
114,T114,T114,Gene Sauers,71.29,499,7
115,116,116,Brent Geiberger,71.33,428,6
116,117,117,Esteban Toledo,71.36,785,11
117,T118,T118,Daniel Chopra,71.38,571,8
118,T118,T118,John Senden,71.38,571,8
119,T120,T120,Stephen Ames,71.4,357,5
120,T120,T120,Todd Hamilton,71.4,357,5
121,T120,T120,Bo Van Pelt,71.4,357,5
122,T123,T123,Guy Boros,71.43,500,7
123,T123,T123,Danny Ellis,71.43,500,7
124,T123,T123,Steve Stricker,71.43,500,7
125,126,126,Bob Tway,71.5,572,8
126,127,127,Phil Mickelson,71.57,501,7
127,T128,T128,Sergio Garcia,71.6,358,5
128,T128,T128,Brenden Pappas,71.6,716,10
129,T128,T128,Dicky Pride,71.6,358,5
130,T131,T131,Billy Mayfair,71.67,645,9
131,T131,T131,Joe Ogilvie,71.67,430,6
132,T131,T131,Rory Sabbatini,71.67,430,6
133,134,134,Hank Kuehne,71.71,502,7
134,T135,T135,Arjun Atwal,71.8,359,5
135,T135,T135,Russ Cochran,71.8,359,5
136,T135,T135,Jeff Maggert,71.8,359,5
137,T135,T135,Brett Quigley,71.8,359,5
138,139,139,Todd Fischer,71.82,790,11
139,140,140,Geoff Ogilvy,71.83,431,6
140,T141,T141,Stephen Leaney,71.86,503,7
141,T141,T141,Chris Smith,71.86,503,7
142,143,143,Spike McRoy,71.88,575,8
143,T144,T144,Woody Austin,72.0,720,10
144,T144,T144,Jeff Brehaut,72.0,720,10
145,T144,T144,Chad Campbell,72.0,648,9
146,T144,T144,Ben Curtis,72.0,648,9
147,T144,T144,Luke Donald,72.0,648,9
148,T144,T144,Ken Duke,72.0,720,10
149,T144,T144,Lucas Glover,72.0,360,5
150,T144,T144,J.P. Hayes,72.0,360,5
151,T144,T144,Mike Heinen,72.0,72,1
152,T144,T144,Tim Herron,72.0,360,5
153,T144,T144,Tag Ridings,72.0,144,2
154,T144,T144,Grant Waite,72.0,576,8
155,156,156,Jason Dufner,72.09,793,11
156,157,157,Dan Forsman,72.1,721,10
157,158,158,Scott McCarron,72.11,649,9
158,T159,T159,Rich Barcelo,72.13,577,8
159,T159,T159,Kenny Perry,72.13,577,8
160,T161,T161,Bob Estes,72.14,505,7
161,T161,T161,Len Mattiace,72.14,505,7
162,T161,T161,David Toms,72.14,505,7
163,T164,T164,Glen Day,72.25,578,8
164,T164,T164,Ted Purdy,72.25,867,12
165,T164,T164,Dean Wilson,72.25,578,8
166,T167,T167,Fred Funk,72.29,506,7
167,T167,T167,Kent Jones,72.29,506,7
168,169,169,Niclas Fasth,72.33,434,6
169,T170,T170,Bart Bryant,72.4,362,5
170,T170,T170,Harrison Frazar,72.4,362,5
171,T172,T172,Jonathan Kaye,72.56,653,9
172,T172,T172,Steve Lowery,72.56,653,9
173,174,174,Tommy Armour III,72.57,508,7
174,175,175,David Morland IV,72.63,581,8
175,176,176,Roland Thatcher,72.67,218,3
176,177,177,Alex Cejka,72.83,437,6
177,178,178,Cliff Kresge,72.89,656,9
178,T179,T179,Mark Brooks,73.0,803,11
179,T179,T179,Tripp Isenhour,73.0,146,2
180,T179,T179,Hunter Mahan,73.0,365,5
181,T179,T179,Steve Pate,73.0,219,3
182,T183,T183,Matt Gogel,73.2,366,5
183,T183,T183,Scott Hend,73.2,366,5
184,T185,T185,Rocco Mediate,73.25,586,8
185,T185,T185,Kevin Muncrief,73.25,293,4
186,187,187,Craig Bowden,73.4,367,5
187,T188,T188,Craig Parry,73.67,442,6
188,T188,T188,Roger Tambellini,73.67,442,6
189,190,190,John Cook,73.83,443,6
190,191,191,Arron Oberholser,74.0,148,2
191,192,192,Mark Hensby,74.5,447,6
192,193,193,Chris Couch,74.67,448,6
193,194,194,Brian Kortan,75.0,225,3
194,195,195,Andre Stolz,75.4,377,5
195,196,196,David Gossett,76.88,615,8
