,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
108,T97,T97,Rod Pampling,98,4.06,1973,486
109,T97,T97,Craig Parry,52,4.06,1060,261
110,T97,T97,David Peoples,82,4.06,1718,423
111,T97,T97,Dicky Pride,66,4.06,1097,270
112,T97,T97,John Riegger,53,4.06,1137,280
113,T97,T97,Chris Riley,78,4.06,1719,423
114,T97,T97,Heath Slocum,92,4.06,1697,418
115,T97,T97,David Toms,80,4.06,1589,391
116,T97,T97,Omar Uresti,85,4.06,1630,401
117,T97,T97,Jay Williamson,100,4.06,1919,473
118,T119,T119,Brian Bateman,84,4.07,1700,418
119,T119,T119,Glen Day,101,4.07,1800,442
120,T119,T119,Jay Delsing,76,4.07,1584,389
121,T119,T119,Steve Elkington,64,4.07,1208,297
122,T119,T119,Steve Flesch,109,4.07,2367,581
123,T119,T119,Brian Gay,96,4.07,2166,532
124,T119,T119,Len Mattiace,75,4.07,1446,355
125,T119,T119,Kevin Na,100,4.07,2267,557
126,T119,T119,Brenden Pappas,111,4.07,2050,504
127,T119,T119,Carl Pettersson,100,4.07,2014,495
128,T119,T119,Nick Price,51,4.07,1102,271
129,T119,T119,Tag Ridings,53,4.07,953,234
130,T119,T119,Mike Weir,75,4.07,1918,471
131,T119,T119,Dean Wilson,99,4.07,2041,502
132,T133,T133,Tommy Armour III,87,4.08,1803,442
133,T133,T133,Jeff Brehaut,106,4.08,2072,508
134,T133,T133,Alex Cejka,76,4.08,1489,365
135,T133,T133,Danny Ellis,81,4.08,1567,384
136,T133,T133,Niclas Fasth,61,4.08,1053,258
137,T133,T133,Brad Faxon,94,4.08,1805,442
138,T133,T133,Todd Hamilton,92,4.08,1799,441
139,T133,T133,Lee Janzen,84,4.08,1929,473
140,T133,T133,Jonathan Kaye,79,4.08,1555,381
141,T133,T133,Brian Kortan,65,4.08,1191,292
142,T133,T133,Deane Pappas,72,4.08,1630,400
143,T133,T133,Corey Pavin,83,4.08,1905,467
144,T133,T133,Tim Petrovic,111,4.08,2324,569
145,T133,T133,Gene Sauers,83,4.08,1570,385
146,T133,T133,Scott Simpson,55,4.08,1178,289
147,T133,T133,Steve Stricker,81,4.08,1583,388
148,T149,T149,Arjun Atwal,85,4.09,1634,400
149,T149,T149,Paul Azinger,75,4.09,1606,393
150,T149,T149,Danny Briggs,85,4.09,1531,374
151,T149,T149,Russ Cochran,61,4.09,1186,290
152,T149,T149,Fred Couples,54,4.09,1424,348
153,T149,T149,Dan Forsman,79,4.09,1570,384
154,T149,T149,Scott Hend,81,4.09,1645,402
155,T149,T149,Tim Herron,84,4.09,1879,459
156,T149,T149,Tripp Isenhour,55,4.09,1031,252
157,T149,T149,Brett Quigley,102,4.09,2158,528
158,T149,T149,Jeff Sluman,98,4.09,2150,526
159,T149,T149,Hidemichi Tanaka,89,4.09,1725,422
160,T149,T149,Mark Wilson,62,4.09,1068,261
161,T162,T162,Ben Curtis,56,4.1,1160,283
162,T162,T162,Ken Duke,89,4.1,1641,400
163,T162,T162,John Rollins,90,4.1,1735,423
164,T162,T162,Chris Smith,105,4.1,2265,552
165,T166,T166,Tom Carter,113,4.11,2029,494
166,T166,T166,Darren Clarke,54,4.11,1199,292
167,T166,T166,Blaine McCallister,68,4.11,1345,327
168,T166,T166,Spike McRoy,93,4.11,1742,424
169,T170,T170,Rich Beem,81,4.12,1599,388
170,T170,T170,Mathias Grönberg,91,4.12,1564,380
171,T170,T170,Stephen Leaney,84,4.12,1533,372
172,T170,T170,David Morland IV,73,4.12,1591,386
173,T170,T170,Steve Pate,71,4.12,1264,307
174,T170,T170,Craig Perks,75,4.12,1445,351
175,T170,T170,Tommy Tolles,67,4.12,1413,343
176,T177,T177,Aaron Baddeley,87,4.13,1674,405
177,T177,T177,Rich Barcelo,67,4.13,1296,314
178,T177,T177,Rocco Mediate,53,4.13,846,205
179,T177,T177,Grant Waite,79,4.13,1624,393
180,T181,T181,Notah Begay III,71,4.14,1304,315
181,T181,T181,David Branshaw,84,4.14,1561,377
182,T181,T181,Kris Cox,73,4.14,1621,392
183,T181,T181,David Frost,78,4.14,1460,353
184,T181,T181,Dudley Hart,60,4.14,1246,301
185,T186,T186,Mark Brooks,72,4.15,1445,348
186,T186,T186,Chris Couch,55,4.15,1121,270
187,T186,T186,Kevin Muncrief,50,4.15,959,231
188,T189,T189,Shaun Micheel,93,4.16,1829,440
189,T189,T189,Esteban Toledo,92,4.16,1847,444
190,T191,T191,Cliff Kresge,89,4.17,1793,430
191,T191,T191,Dan Olsen,75,4.17,1401,336
192,T191,T191,Andre Stolz,53,4.17,1089,261
193,T191,T191,Roger Tambellini,81,4.17,1697,407
194,195,195,Hirofumi Miyase,65,4.19,1324,316
195,196,196,David Gossett,57,4.24,1233,291
