,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,John Daly,79,4.45,601,135
1,2,2,Vijay Singh,112,4.48,852,190
2,3,3,Retief Goosen,56,4.49,422,94
3,4,4,Harrison Frazar,86,4.5,670,149
4,T5,T5,Brian Bateman,84,4.51,623,138
5,T5,T5,Ernie Els,62,4.51,383,85
6,T7,T7,Fred Couples,54,4.53,421,93
7,T7,T7,Phil Mickelson,83,4.53,612,135
8,T7,T7,Tiger Woods,78,4.53,548,121
9,10,10,Carl Pettersson,100,4.54,786,173
10,T11,T11,Scott Hend,81,4.55,569,125
11,T11,T11,Davis Love III,85,4.55,569,125
12,T11,T11,Roger Tambellini,81,4.55,614,135
13,T14,T14,Chris Couch,55,4.56,456,100
14,T14,T14,Sergio Garcia,65,4.56,470,103
15,16,16,Rocco Mediate,53,4.58,412,90
16,T17,T17,Rich Beem,81,4.59,629,137
17,T17,T17,J.L. Lewis,106,4.59,859,187
18,T17,T17,Deane Pappas,72,4.59,537,117
19,T17,T17,John Riegger,53,4.59,445,97
20,T17,T17,Adam Scott,55,4.59,349,76
21,T22,T22,Briny Baird,100,4.6,787,171
22,T22,T22,Cameron Beckman,99,4.6,727,158
23,T22,T22,Daniel Chopra,108,4.6,818,178
24,T22,T22,Carlos Franco,99,4.6,824,179
25,T22,T22,Zach Johnson,109,4.6,819,178
26,T22,T22,Tom Lehman,70,4.6,515,112
27,T22,T22,Geoff Ogilvy,91,4.6,731,159
28,T22,T22,Brenden Pappas,111,4.6,861,187
29,T22,T22,Scott Verplank,92,4.6,699,152
30,T31,T31,Stuart Appleby,84,4.61,609,132
31,T31,T31,Jesper Parnevik,86,4.61,678,147
32,T31,T31,Tom Pernice Jr.,103,4.61,811,176
33,T31,T31,John Senden,99,4.61,723,157
34,T35,T35,Darren Clarke,54,4.62,342,74
35,T35,T35,Todd Fischer,104,4.62,790,171
36,T35,T35,Brent Geiberger,94,4.62,716,155
37,T35,T35,Tim Petrovic,111,4.62,846,183
38,T35,T35,Tag Ridings,53,4.62,420,91
39,T40,T40,Stewart Cink,103,4.63,778,168
40,T40,T40,José Coceres,68,4.63,486,105
41,T40,T40,Lee Janzen,84,4.63,653,141
42,T40,T40,Hank Kuehne,91,4.63,703,152
43,T40,T40,Kevin Na,100,4.63,773,167
44,T40,T40,Ryan Palmer,103,4.63,805,174
45,T40,T40,Rod Pampling,98,4.63,750,162
46,T40,T40,Dennis Paulson,71,4.63,537,116
47,T40,T40,Ted Purdy,114,4.63,876,189
48,T40,T40,Brett Quigley,102,4.63,797,172
49,T40,T40,Chris Smith,105,4.63,852,184
50,T40,T40,Tommy Tolles,67,4.63,533,115
51,T40,T40,Bo Van Pelt,107,4.63,797,172
52,T53,T53,Woody Austin,94,4.64,785,169
53,T53,T53,Cliff Kresge,89,4.64,700,151
54,T53,T53,Grant Waite,79,4.64,626,135
55,T56,T56,Ken Duke,89,4.65,683,147
56,T56,T56,Jay Haas,84,4.65,651,140
57,T56,T56,Mark Hensby,97,4.65,740,159
58,T56,T56,Shigeki Maruyama,93,4.65,712,153
59,T56,T56,Kenny Perry,79,4.65,591,127
60,T56,T56,Duffy Waldorf,79,4.65,591,127
61,T56,T56,Mike Weir,75,4.65,577,124
62,T63,T63,Danny Briggs,85,4.66,629,135
63,T63,T63,D.J. Brigman,79,4.66,620,133
64,T63,T63,Chad Campbell,100,4.66,759,163
65,T63,T63,Alex Cejka,76,4.66,545,117
66,T63,T63,K.J. Choi,83,4.66,695,149
67,T63,T63,Chris DiMarco,105,4.66,793,170
68,T63,T63,Steve Elkington,64,4.66,540,116
69,T63,T63,Danny Ellis,81,4.66,625,134
70,T63,T63,Matt Gogel,86,4.66,671,144
71,T63,T63,Chris Riley,78,4.66,578,124
72,T73,T73,Stephen Ames,97,4.67,766,164
73,T73,T73,Rich Barcelo,67,4.67,509,109
74,T73,T73,Bart Bryant,73,4.67,504,108
75,T73,T73,Joe Durant,85,4.67,701,150
76,T73,T73,Bob Estes,73,4.67,560,120
77,T73,T73,Brad Faxon,94,4.67,673,144
78,T73,T73,J.J. Henry,103,4.67,822,176
79,T73,T73,Tim Herron,84,4.67,640,137
80,T73,T73,Charles Howell III,104,4.67,817,175
81,T73,T73,Kent Jones,99,4.67,789,169
82,T73,T73,Jerry Kelly,113,4.67,868,186
83,T73,T73,Pat Perez,102,4.67,789,169
84,T73,T73,David Toms,80,4.67,546,117
85,T86,T86,Tommy Armour III,87,4.68,698,149
86,T86,T86,Aaron Baddeley,87,4.68,655,140
87,T86,T86,Notah Begay III,71,4.68,520,111
88,T86,T86,David Branshaw,84,4.68,664,142
89,T86,T86,J.P. Hayes,79,4.68,636,136
90,T86,T86,Hunter Mahan,94,4.68,734,157
91,T86,T86,Arron Oberholser,77,4.68,618,132
92,T86,T86,José María Olazábal,56,4.68,482,103
93,T86,T86,Corey Pavin,83,4.68,618,132
94,T86,T86,Joey Sindelar,100,4.68,781,167
95,T86,T86,Steve Stricker,81,4.68,679,145
96,T86,T86,Kevin Sutherland,86,4.68,678,145
97,T98,T98,Steve Allan,102,4.69,797,170
98,T98,T98,Michael Allen,87,4.69,675,144
99,T98,T98,Glen Day,101,4.69,806,172
100,T98,T98,Brian Gay,96,4.69,732,156
101,T98,T98,Dudley Hart,60,4.69,441,94
102,T98,T98,Shaun Micheel,93,4.69,703,150
103,T104,T104,Robert Allenby,93,4.7,715,152
104,T104,T104,Billy Andrade,104,4.7,850,181
105,T104,T104,Arjun Atwal,85,4.7,667,142
106,T104,T104,Craig Barlow,80,4.7,653,139
107,T104,T104,Tom Carter,113,4.7,875,186
108,T104,T104,Ben Crane,92,4.7,747,159
