,Lowest_Round_RANK THIS WEEK,Lowest_Round_RANK LAST WEEK,Lowest_Round_PLAYER NAME,Lowest_Round_ROUNDS,Lowest_Round_VALUE,Lowest_Round_TOURN/COURSE,Lowest_Round_ROUND
46,T25,T25,Pat Perez,102,63,Texas Open/LaCa,3
47,T25,T25,Tom Pernice Jr.,103,63,FedEx St. Jude/,3
48,T25,T25,Carl Pettersson,100,63,Honda Classic/C,1
49,T25,T25,John Riegger,53,63,Bob Hope Chrysl,2
50,T25,T25,Justin Rose,77,63,Bell Canadian/G,4
51,T25,T25,Vijay Singh,112,63,Deutsche Bank/T,2
52,T25,T25,Vaughn Taylor,84,63,John Deere Clas,1
53,T25,T25,David Toms,80,63,FedEx St. Jude/,2
54,T25,T25,Kirk Triplett,88,63,Bob Hope Chrysl,4
55,T25,T25,Scott Verplank,92,63,FBR Open/TPC Sc,1
56,T25,T25,Mark Wilson,62,63,Michelin/TPC Ca,3
57,T58,T58,Stephen Ames,97,64,Western Open/Co,3
58,T58,T58,Stuart Appleby,84,64,Nissan Open/Riv,2
59,T58,T58,Tommy Armour III,87,64,Chrysler-Tampa/,2
60,T58,T58,Arjun Atwal,85,64,FUNAI-Disney/Ma,4
61,T58,T58,Woody Austin,94,64,So. Farm Bureau,2
62,T58,T58,Paul Azinger,75,64,Nissan Open/Riv,2
63,T58,T58,Aaron Baddeley,87,64,Tucson/Tucson N,3
64,T58,T58,Rich Beem,81,64,Booz Allen/TPC,1
65,T58,T58,Craig Bowden,83,64,Sony Open/Waial,2
66,T58,T58,Mark Brooks,72,64,Michelin/TPC Ca,3
67,T58,T58,Olin Browne,92,64,Michelin/Bear's,2
68,T58,T58,Tom Byrum,83,64,Buick Classic/W,2
69,T58,T58,Greg Chalmers,70,64,Michelin/TPC Ca,3
70,T58,T58,Daniel Chopra,108,64,Michelin/TPC Ca,2
71,T58,T58,Tim Clark,84,64,FUNAI-Disney/Ma,3
72,T58,T58,Ben Crane,92,64,Bob Hope Chrysl,2
73,T58,T58,John Daly,79,64,Buick Open/Warw,2
74,T58,T58,Robert Damron,92,64,Bob Hope Chrysl,3
75,T58,T58,Jay Delsing,76,64,Texas Open/LaCa,3
76,T58,T58,Chris DiMarco,105,64,FBR Open/TPC Sc,3
77,T58,T58,Luke Donald,72,64,EDS B. Nelson/T,3
78,T58,T58,Ken Duke,89,64,FUNAI-Disney/Pa,2
79,T58,T58,Ernie Els,62,64,WGC-Am Express/,2
80,T58,T58,Bob Estes,73,64,FedEx St. Jude/,2
81,T58,T58,Fred Funk,97,64,So. Farm Bureau,3
82,T58,T58,Kelly Gibson,29,64,B.C. Open/En-Jo,1
83,T58,T58,Lucas Glover,95,64,So. Farm Bureau,3
84,T58,T58,Matt Gogel,86,64,Western Open/Co,2
85,T58,T58,Retief Goosen,56,64,THE TOUR Champ/,4
86,T58,T58,Jay Haas,84,64,Bob Hope Chrysl,3
87,T58,T58,Bill Haas,38,64,Deutsche Bank/T,2
88,T58,T58,Scott Hend,81,64,FUNAI-Disney/Ma,1
89,T58,T58,J.J. Henry,103,64,Texas Open/LaCa,1
90,T58,T58,Tim Herron,84,64,FedEx St. Jude/,2
91,T58,T58,John Huston,62,64,FUNAI-Disney/Ma,1
92,T58,T58,Freddie Jacobson,83,64,Texas Open/LaCa,3
93,T58,T58,Brandt Jobe,30,64,Bob Hope Chrysl,2
94,T58,T58,Per-Ulrik Johansson,36,64,Bob Hope Chrysl,3
95,T58,T58,Richard Johnson,102,64,Reno-Tahoe Open,4
96,T58,T58,Kent Jones,99,64,Chrysler-Tampa/,1
97,T58,T58,Jonathan Kaye,79,64,Chrysler-Tampa/,1
98,T58,T58,Jerry Kelly,113,64,WGC-NEC Invit'l,3
99,T58,T58,Joel Kribel,38,64,HP Classic/Engl,2
100,T58,T58,Hank Kuehne,91,64,FUNAI-Disney/Pa,2
101,T58,T58,Bernhard Langer,59,64,Bob Hope Chrysl,5
102,T58,T58,Tom Lehman,70,64,Michelin/TPC Ca,1
103,T58,T58,Justin Leonard,90,64,Colonial/Coloni,2
104,T58,T58,Peter Lonard,68,64,EDS B. Nelson/C,1
105,T58,T58,Steve Lowery,91,64,Michelin/Bear's,1
106,T58,T58,Shigeki Maruyama,93,64,Nissan Open/Riv,1
107,T58,T58,Billy Mayfair,109,64,Michelin/Bear's,1
108,T58,T58,Scott McCarron,88,64,Bob Hope Chrysl,2
109,T58,T58,Jim McGovern,30,64,Texas Open/LaCa,1
110,T58,T58,Spike McRoy,93,64,FUNAI-Disney/Ma,4
111,T58,T58,Shaun Micheel,93,64,Nissan Open/Riv,1
112,T58,T58,Kevin Na,100,64,Booz Allen/TPC,3
113,T58,T58,Mark O'Meara,58,64,Bob Hope Chrysl,5
114,T58,T58,Rod Pampling,98,64,So. Farm Bureau,4
115,T58,T58,Craig Parry,52,64,THE PLAYERS/TPC,3
116,T58,T58,David Peoples,82,64,Texas Open/LaCa,2
117,T58,T58,Craig Perks,75,64,Colonial/Coloni,1
118,T58,T58,Kenny Perry,79,64,Bob Hope Chrysl,4
119,T58,T58,Brett Quigley,102,64,Milwaukee/Brown,3
120,T58,T58,Chez Reavie,8,64,Michelin/TPC Su,2
121,T58,T58,Chris Riley,78,64,Bob Hope Chrysl,2
122,T58,T58,Loren Roberts,81,64,Western Open/Co,1
123,T58,T58,Rory Sabbatini,89,64,Tucson/Tucson N,4
124,T58,T58,Gene Sauers,83,64,Ford Champ/Dora,3
125,T58,T58,Heath Slocum,92,64,Texas Open/LaCa,3
126,T58,T58,Kevin Stadler,18,64,Buick Invitatio,1
127,T58,T58,Steve Stricker,81,64,John Deere Clas,3
128,T58,T58,Hidemichi Tanaka,89,64,HP Classic/Engl,2
129,T58,T58,Bob Tway,90,64,Texas Open/LaCa,3
130,T58,T58,Camilo Villegas,30,64,So. Farm Bureau,2
131,T58,T58,Mike Weir,75,64,Nissan Open/Riv,2
132,T58,T58,Tim Wilkinson,4,64,Buick Champ/TPC,4
133,T58,T58,Dean Wilson,99,64,Michelin/Bear's,2
134,T58,T58,Tiger Woods,78,64,THE TOUR Champ/,2
135,T136,T136,Michael Allen,87,65,Sony Open/Waial,3
136,T136,T136,Robert Allenby,93,65,Western Open/Co,1
137,T136,T136,Brian Bateman,84,65,FedEx St. Jude/,2
138,T136,T136,Pat Bates,99,65,Buick Open/Warw,2
139,T136,T136,Cameron Beckman,99,65,FUNAI-Disney/Pa,2
140,T136,T136,Michael Bradley,22,65,Booz Allen/TPC,2
141,T136,T136,Jeff Brehaut,106,65,John Deere Clas,1
142,T136,T136,Danny Briggs,85,65,Michelin/TPC Su,1
143,T136,T136,D.J. Brigman,79,65,Sony Open/Waial,2
144,T136,T136,Jonathan Byrd,85,65,So. Farm Bureau,4
145,T136,T136,Mark Calcavecchia,79,65,FUNAI-Disney/Ma,3
146,T136,T136,Tom Carter,113,65,Chrysler-Tampa/,3
147,T136,T136,K.J. Choi,83,65,84 LUMBER/Nemac,4
148,T136,T136,Darren Clarke,54,65,WGC-Am Express/,3
149,T136,T136,Fred Couples,54,65,Buick Classic/W,2
150,T136,T136,Jason Dufner,79,65,Greensboro/Fore,1
151,T136,T136,Robin Freeman,29,65,Michelin/Bear's,1
152,T136,T136,"Jim Gallagher, Jr.",22,65,Milwaukee/Brown,2
153,T136,T136,Sergio Garcia,65,65,EDS B. Nelson/T,3
154,T136,T136,Brian Gay,96,65,Michelin/TPC Su,3
155,T136,T136,Brent Geiberger,94,65,So. Farm Bureau,4
156,T136,T136,Mike Grob,37,65,Buick Open/Warw,1
157,T136,T136,Todd Hamilton,92,65,EDS B. Nelson/T,2
158,T136,T136,Donnie Hammond,37,65,Michelin/Bear's,2
159,T136,T136,Dudley Hart,60,65,Michelin/TPC Su,3
160,T136,T136,Mike Heinen,53,65,HP Classic/Engl,2
161,T136,T136,Glen Hnatiuk,26,65,Bob Hope Chrysl,3
162,T136,T136,Scott Hoch,52,65,Milwaukee/Brown,2
163,T136,T136,Thongchai Jaidee,14,65,WGC-NEC Invit'l,4
164,T136,T136,Lee Janzen,84,65,Michelin/TPC Su,4
165,T136,T136,Miguel Angel Jiménez,23,65,PGA Championshi,2
166,T136,T136,Zach Johnson,109,65,Buick Champ/TPC,2
167,T136,T136,Brian Kortan,65,65,Milwaukee/Brown,1
168,T136,T136,Neal Lancaster,106,65,Ford Champ/Dora,4
169,T136,T136,Stephen Leaney,84,65,Buick Invitatio,2
170,T136,T136,Ian Leggatt,13,65,Bob Hope Chrysl,4
171,T136,T136,Rocco Mediate,53,65,Bob Hope Chrysl,3
172,T136,T136,John Morgan,37,65,B.C. Open/En-Jo,1
173,T136,T136,Arron Oberholser,77,65,Booz Allen/TPC,2
174,T136,T136,José María Olazábal,56,65,FUNAI-Disney/Pa,1
175,T136,T136,Brenden Pappas,111,65,Texas Open/LaCa,3
176,T136,T136,Jesper Parnevik,86,65,Michelin/TPC Ca,1
177,T136,T136,Steve Pate,71,65,So. Farm Bureau,2
178,T136,T136,Tim Petrovic,111,65,Buick Champ/TPC,4
179,T136,T136,Nick Price,51,65,Ford Champ/Dora,3
180,T136,T136,John Rollins,90,65,Michelin/Bear's,2
181,T136,T136,Patrick Sheehan,113,65,Texas Open/LaCa,3
182,T136,T136,Scott Simpson,55,65,Texas Open/LaCa,1
183,T136,T136,Chris Smith,105,65,B.C. Open/En-Jo,2
184,T136,T136,Andre Stolz,53,65,Michelin/TPC Su,3
185,T136,T136,Kevin Sutherland,86,65,FBR Open/TPC Sc,2
186,T136,T136,Roger Tambellini,81,65,Milwaukee/Brown,2
187,T136,T136,Tommy Tolles,67,65,B.C. Open/En-Jo,3
188,T136,T136,Omar Uresti,85,65,Michelin/TPC Ca,2
189,T136,T136,Tjaart van der Walt,35,65,Buick Classic/W,2
190,T136,T136,Bo Van Pelt,107,65,Michelin/TPC Su,3
191,T136,T136,Duffy Waldorf,79,65,Michelin/TPC Ca,1
192,T136,T136,Matt Weibring,4,65,Buick Champ/TPC,1
193,T194,T194,Rich Barcelo,67,66,Michelin/TPC Su,2
194,T194,T194,Craig Barlow,80,66,Michelin/TPC Su,1
195,T194,T194,Ricky Barnes,18,66,Tucson/Tucson N,4
196,T194,T194,Thomas Bjørn,36,66,WGC-Am Express/,3
197,T194,T194,Brad Bryant,14,66,Texas Open/LaCa,1
198,T194,T194,Ángel Cabrera,26,66,U.S. Open Champ,1
199,T194,T194,Paul Casey,32,66,Buick Open/Warw,2
200,T194,T194,Russ Cochran,61,66,Ford Champ/Dora,3
201,T194,T194,John Cook,57,66,Milwaukee/Brown,2
202,T194,T194,Ben Curtis,56,66,FUNAI-Disney/Ma,3
203,T194,T194,Marco Dawson,19,66,Bob Hope Chrysl,4
204,T194,T194,Kevin Durkin,8,66,EDS B. Nelson/C,1
205,T194,T194,David Edwards,43,66,B.C. Open/En-Jo,3
206,T194,T194,Joel Edwards,32,66,Texas Open/LaCa,4
207,T194,T194,Steve Elkington,64,66,Tucson/Tucson N,2
208,T194,T194,Brad Faxon,94,66,Booz Allen/TPC,2
209,T194,T194,Nick Flanagan,23,66,Michelin/TPC Ca,1
210,T194,T194,Dan Forsman,79,66,FUNAI-Disney/Ma,3
211,T194,T194,Jim Furyk,44,66,Michelin/TPC Su,4
212,T194,T194,Paul Goydos,8,66,FUNAI-Disney/Ma,3
213,T194,T194,Ken Green,37,66,Milwaukee/Brown,2
214,T194,T194,Mathias Grönberg,91,66,Buick Invitatio,1
215,T194,T194,Padraig Harrington,46,66,WGC-Am Express/,3
216,T194,T194,Jason Hartwick,6,66,Texas Open/LaCa,2
217,T194,T194,J.P. Hayes,79,66,Michelin/Bear's,1
218,T194,T194,Brian Henninger,21,66,Tucson/Tucson N,1
219,T194,T194,Gabriel Hjertstedt,14,66,Texas Open/LaCa,4
220,T194,T194,David Howell,10,66,WGC-Am Express/,3
221,T194,T194,Mike Hulbert,18,66,Michelin/TPC Su,2
222,T194,T194,David Ishii,4,66,Sony Open/Waial,1
223,T194,T194,Cliff Kresge,89,66,MCI Heritage/Ha,4
224,T194,T194,Kenichi Kuboya,4,66,Sony Open/Waial,2
225,T194,T194,Brad Lardon,43,66,So. Farm Bureau,3
226,T194,T194,Thomas Levet,16,66,The Open/Royal,1
227,T194,T194,Jeff Maggert,60,66,Colonial/Coloni,1
228,T194,T194,Len Mattiace,75,66,Michelin/TPC Su,2
229,T194,T194,Blaine McCallister,68,66,Booz Allen/TPC,1
230,T194,T194,Patrick Moore,33,66,Bob Hope Chrysl,4
231,T194,T194,David Morland IV,73,66,John Deere Clas,3
232,T194,T194,Kevin Muncrief,50,66,Texas Open/LaCa,1
233,T194,T194,Chris Nallen,8,66,Buick Champ/TPC,4
234,T194,T194,Dan Olsen,75,66,Tucson/Tucson N,3
235,T194,T194,Dennis Paulson,71,66,HP Classic/Engl,1
236,T194,T194,Carl Paulson,29,66,John Deere Clas,4
237,T194,T194,Dicky Pride,66,66,Michelin/TPC Su,3
238,T194,T194,"Wes Short, Jr.",31,66,Milwaukee/Brown,1
239,T194,T194,Joey Sindelar,100,66,FUNAI-Disney/Pa,1
240,T194,T194,Brandt Snedeker,25,66,EDS B. Nelson/C,2
241,T194,T194,Paul Stankowski,43,66,THE PLAYERS/TPC,3
242,T194,T194,David Sutherland,43,66,So. Farm Bureau,1
243,T194,T194,Hal Sutton,44,66,HP Classic/Engl,4
244,T194,T194,Hideto Tanihara,12,66,Sony Open/Waial,2
245,T194,T194,Roland Thatcher,66,66,Reno-Tahoe Open,1
246,T194,T194,Tim Thelen,12,66,Texas Open/LaCa,3
247,T194,T194,Esteban Toledo,92,66,Buick Champ/TPC,2
248,T194,T194,Garrett Willis,49,66,Buick Champ/TPC,2
249,T194,T194,Casey Wittenberg,26,66,John Deere Clas,3
250,T251,T251,Fulton Allem,27,67,HP Classic/Engl,2
251,T251,T251,Doug Barron,4,67,FedEx St. Jude/,3
252,T251,T251,Jim Benepe,8,67,Texas Open/LaCa,2
253,T251,T251,Phil Blackmar,4,67,Shell Houston/R,2
254,T251,T251,Jay Don Blake,37,67,So. Farm Bureau,2
255,T251,T251,Paul Bradshaw,4,67,The Open/Royal,2
256,T251,T251,Michael Campbell,17,67,The Open/Royal,1
257,T251,T251,Kris Cox,73,67,Michelin/Bear's,3
258,T251,T251,David Duval,24,67,Michelin/Bear's,1
259,T251,T251,Kim Felton,4,67,The Open/Royal,2
260,T251,T251,Keiichiro Fukabori,18,67,Tucson/Tucson N,2
261,T251,T251,Brian Harman,6,67,Buick Champ/TPC,2
262,T251,T251,S.K. Ho,14,67,WGC-NEC Invit'l,2
263,T251,T251,Tripp Isenhour,55,67,FedEx St. Jude/,2
264,T251,T251,Peter Jacobsen,31,67,Nissan Open/Riv,2
265,T251,T251,Pete Jordan,6,67,Booz Allen/TPC,2
266,T251,T251,Barry Lane,12,67,WGC-NEC Invit'l,1
267,T251,T251,Wayne Levi,4,67,B.C. Open/En-Jo,4
268,T251,T251,James McLean,4,67,HP Classic/Engl,2
269,T251,T251,Hirofumi Miyase,65,67,FedEx St. Jude/,3
270,T251,T251,Larry Mize,39,67,Tucson/Tucson N,4
271,T251,T251,Phillip Price,35,67,AT&T Pebble/Pop,1
272,T251,T251,David Roesch,8,67,Milwaukee/Brown,2
273,T251,T251,Mike Ruiz,3,67,Michelin/TPC Su,1
274,T251,T251,Mike Springer,29,67,Texas Open/LaCa,1
275,T251,T251,Craig Stadler,20,67,B.C. Open/En-Jo,1
276,T251,T251,Stan Utley,23,67,John Deere Clas,3
277,T251,T251,Grant Waite,79,67,Michelin/TPC Su,2
278,T251,T251,Brian Watts,25,67,Tucson/Tucson N,1
279,T251,T251,Lee Westwood,35,67,The Open/Royal,4
280,T251,T251,Mark Wiebe,17,67,Reno-Tahoe Open,1
281,T251,T251,Willie Wood,26,67,Texas Open/LaCa,3
282,T283,T283,Jim Carter,47,68,Milwaukee/Brown,2
283,T283,T283,Brandel Chamblee,4,68,Texas Open/LaCa,1
284,T283,T283,Tim Conley,4,68,B.C. Open/En-Jo,4
285,T283,T283,Jeff Coston,4,68,PGA Championshi,2
286,T283,T283,Trevor Dodds,48,68,B.C. Open/En-Jo,2
287,T283,T283,Gary Evans,4,68,The Open/Royal,1
288,T283,T283,Niclas Fasth,61,68,WGC-NEC Invit'l,2
289,T283,T283,Keith Fergus,4,68,Bob Hope Chrysl,4
290,T283,T283,Kenneth Ferrie,4,68,The Open/Royal,1
291,T283,T283,Alastair Forsyth,4,68,The Open/Royal,1
292,T283,T283,Edward Fryatt,3,68,Michelin/Bear's,1
293,T283,T283,Hiroyuki Fujita,6,68,B.C. Open/En-Jo,3
294,T283,T283,Mathew Goggin,2,68,The Open/Royal,1
295,T283,T283,Matt Hendrix,8,68,B.C. Open/En-Jo,3
296,T283,T283,Bobby Kalinowski,4,68,Sony Open/Waial,2
297,T283,T283,David Lundstrom,4,68,Texas Open/LaCa,1
298,T283,T283,John Maginnes,29,68,Tucson/Tucson N,3
299,T283,T283,Greg Meyer,2,68,Sony Open/Waial,2
300,T283,T283,Adam Meyer,4,68,Texas Open/LaCa,3
301,T283,T283,Kelly Mitchum,8,68,Booz Allen/TPC,4
302,T283,T283,Ryan Moore,4,68,Greensboro/Fore,1
303,T283,T283,Sean Murphy,4,68,Milwaukee/Brown,1
304,T283,T283,Nick O'Hern,8,68,WGC-Am Express/,1
305,T283,T283,David Ogrin,6,68,Texas Open/LaCa,1
306,T283,T283,Mårten Olander,4,68,The Open/Royal,1
307,T283,T283,Jin Park,5,68,EDS B. Nelson/C,1
308,T283,T283,Miguel Rivera,2,68,Buick Open/Warw,1
309,T283,T283,Mike Standly,20,68,Texas Open/LaCa,1
310,T283,T283,Sven Struver,6,68,Ford Champ/Dora,4
311,T283,T283,Boyd Summerhays,17,68,Sony Open/Waial,1
312,T283,T283,JJ Wall,2,68,Texas Open/LaCa,2
313,T283,T283,Michelle Wie,2,68,Sony Open/Waial,2
314,T283,T283,Stuart Wilson,4,68,The Open/Royal,1
315,T283,T283,Don Yrene,6,68,Tucson/Tucson N,1
316,T283,T283,Lian-Wei Zhang,12,68,FedEx St. Jude/,1
317,T318,T318,Brad Adamonis,4,69,Buick Classic/W,1
318,T318,T318,Michael Beard,4,69,Bob Hope Chrysl,3
319,T318,T318,"Ron Castillo, Jr.",2,69,Sony Open/Waial,1
320,T318,T318,Brian Davis,15,69,PGA Championshi,3
321,T318,T318,Geoffrey Dean,8,69,Bob Hope Chrysl,4
322,T318,T318,Scott Drummond,14,69,WGC-Am Express/,1
323,T318,T318,Jamie Elliott,2,69,EDS B. Nelson/C,1
324,T318,T318,Rick Fehr,6,69,FUNAI-Disney/Pa,1
325,T318,T318,Steve Friesen,4,69,AT&T Pebble/Peb,1
326,T318,T318,Nick Gilliam,4,69,Milwaukee/Brown,2
327,T318,T318,David Gossett,57,69,Honda Classic/C,1
328,T318,T318,Scott Gutschewski,3,69,AT&T Pebble/Peb,3
329,T318,T318,Joakim Haeggman,15,69,The Open/Royal,1
330,T318,T318,Charley Hoffman,4,69,Booz Allen/TPC,1
331,T318,T318,Trevor Immelman,38,69,WGC-NEC Invit'l,4
332,T318,T318,Greg Kraft,8,69,Buick Open/Warw,2
333,T318,T318,Spencer Levin,4,69,U.S. Open Champ,1
334,T318,T318,Brock Mackenzie,8,69,B.C. Open/En-Jo,3
335,T318,T318,Casey Martin,7,69,Tucson/Tucson N,1
336,T318,T318,Paul McGinley,19,69,WGC-NEC Invit'l,3
337,T318,T318,Andrew McLardy,12,69,WGC-NEC Invit'l,3
338,T318,T318,Bryce Molder,9,69,FedEx St. Jude/,3
339,T318,T318,Colin Montgomerie,21,69,WGC-NEC Invit'l,1
340,T318,T318,John Morse,9,69,B.C. Open/En-Jo,3
341,T318,T318,Dan Pohl,8,69,John Deere Clas,1
342,T318,T318,Jyoti Randhawa,10,69,Reno-Tahoe Open,2
343,T318,T318,Brett Rumford,4,69,WGC-NEC Invit'l,4
344,T318,T318,Jim Rutledge,4,69,Bell Canadian/G,4
345,T318,T318,David Schnider,2,69,Buick Invitatio,2
346,T318,T318,Richard Scott,2,69,Bell Canadian/G,2
347,T318,T318,Peter Senior,8,69,WGC-Am Express/,1
348,T318,T318,Marcel Siem,2,69,Deutsche Bank/T,2
349,T318,T318,Mike Small,6,69,Western Open/Co,3
350,T318,T318,Chris Stroud,4,69,Greensboro/Fore,1
351,T318,T318,Ted Tryba,18,69,Tucson/Tucson N,1
352,T353,T353,Joe Affrunti,6,70,John Deere Clas,2
353,T353,T353,JC Anderson,2,70,EDS B. Nelson/T,1
354,T353,T353,Scott Barr,2,70,The Open/Royal,1
355,T353,T353,Desvonde Botes,4,70,WGC-Am Express/,1
356,T353,T353,Bill Britton,4,70,PGA Championshi,2
357,T353,T353,Jason Caron,2,70,Deutsche Bank/T,1
358,T353,T353,Christian Cévaër,4,70,The Open/Royal,1
359,T353,T353,Keith Clearwater,11,70,John Deere Clas,2
360,T353,T353,Erik Compton,6,70,Ford Champ/Dora,3
361,T353,T353,John Douma,4,70,Tucson/Tucson N,2
362,T353,T353,Scott Dunlap,2,70,Bell Canadian/G,1
363,T353,T353,Gary Emerson,4,70,The Open/Royal,1
364,T353,T353,Martin Erlandsson,4,70,The Open/Royal,2
365,T353,T353,Nick Faldo,18,70,PGA Championshi,2
366,T353,T353,Darren Fichardt,10,70,Memorial Tourna,1
367,T353,T353,Nathan Fritz,2,70,Milwaukee/Brown,1
368,T353,T353,Ricardo Gonzalez,8,70,WGC-NEC Invit'l,4
369,T353,T353,Jason Gore,3,70,AT&T Pebble/Pop,1
370,T353,T353,Richard Green,6,70,WGC-Am Express/,2
371,T353,T353,Scott Harrington,2,70,Tucson/Tucson N,1
372,T353,T353,Kevin Hayashi,2,70,Sony Open/Waial,2
373,T353,T353,Mark Hayes,4,70,Bob Hope Chrysl,2
374,T353,T353,Bradley Heaven,6,70,B.C. Open/En-Jo,2
375,T353,T353,Bob Heintz,2,70,Honda Classic/C,2
376,T353,T353,Tetsuji Hiratsuka,10,70,The Open/Royal,3
377,T353,T353,David Howser,2,70,FedEx St. Jude/,2
378,T353,T353,Takashi Kamiyama,4,70,The Open/Royal,1
379,T353,T353,Shingo Katayama,9,70,PGA Championshi,2
380,T353,T353,Franklin Langham,4,70,BellSouth Class,2
381,T353,T353,Paul Lawrie,12,70,Masters/Augusta,2
382,T353,T353,Sandy Lyle,8,70,The Open/Royal,1
383,T353,T353,Daisuke Maruyama,2,70,Nissan Open/Riv,2
384,T353,T353,Graeme McDowell,8,70,WGC-Am Express/,2
385,T353,T353,Jon Mills,2,70,Bell Canadian/G,2
386,T353,T353,Peter O'Malley,2,70,The Open/Royal,2
387,T353,T353,Andy Oldcorn,4,70,The Open/Royal,2
388,T353,T353,Sean Pacetti,2,70,Buick Open/Warw,1
389,T353,T353,D.A. Points,5,70,John Deere Clas,2
390,T353,T353,Don Pooley,2,70,Tucson/Tucson N,2
391,T353,T353,Ian Poulter,30,70,FUNAI-Disney/Pa,1
392,T353,T353,Jean-Francois Remesy,10,70,PGA Championshi,3
393,T353,T353,Eduardo Romero,15,70,PGA Championshi,3
394,T353,T353,Tom Scherrer,2,70,Booz Allen/TPC,1
395,T353,T353,Victor Schwamkrug,2,70,Shell Houston/R,2
396,T353,T353,Brent Schwarzrock,2,70,HP Classic/Engl,2
397,T353,T353,Jerry Smith,2,70,Milwaukee/Brown,2
398,T353,T353,Phil Tataurangi,17,70,Buick Champ/TPC,2
399,T353,T353,Brett Upper,4,70,Tucson/Tucson N,2
400,T353,T353,Vance Veazey,4,70,FedEx St. Jude/,2
401,T353,T353,Nick Watney,3,70,AT&T Pebble/Peb,1
402,T353,T353,Tom Watson,6,70,Bay Hill Invita,1
403,T353,T353,Eli Zackheim,2,70,Buick Champ/TPC,1
404,T405,T405,John Adams,2,71,B.C. Open/En-Jo,1
405,T405,T405,Carl Alexander,2,71,Buick Classic/W,2
406,T405,T405,Dirk Ayers,4,71,Bell Canadian/G,2
407,T405,T405,"David Berganio, Jr.",4,71,Nissan Open/Riv,2
408,T405,T405,Paul Broadhurst,4,71,The Open/Royal,1
409,T405,T405,David Church,4,71,HP Classic/Engl,1
410,T405,T405,Rett Crowder,2,71,So. Farm Bureau,1
411,T405,T405,Cameron Doan,2,71,EDS B. Nelson/C,1
412,T405,T405,Brad Elder,2,71,EDS B. Nelson/T,1
413,T405,T405,Mark Foster,4,71,The Open/Royal,1
414,T405,T405,Ignacio Garrido,4,71,The Open/Royal,1
