,Late_Par_5_Scoring_Average_RANK THIS WEEK,Late_Par_5_Scoring_Average_RANK LAST WEEK,Late_Par_5_Scoring_Average_PLAYER NAME,Late_Par_5_Scoring_Average_ROUNDS,Late_Par_5_Scoring_Average_AVG,Late_Par_5_Scoring_Average_TOTAL STROKES,Late_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Retief Goosen,56,4.44,511,115
1,2,2,John Daly,79,4.47,675,151
2,3,3,Tom Lehman,70,4.48,475,106
3,4,4,Vijay Singh,112,4.49,1077,240
4,T5,T5,Stuart Appleby,84,4.5,616,137
5,T5,T5,Ernie Els,62,4.5,553,123
6,7,7,John Senden,99,4.51,677,150
7,8,8,Phil Mickelson,83,4.52,796,176
8,T9,T9,Chris Couch,55,4.54,418,92
9,T9,T9,Harrison Frazar,86,4.54,699,154
10,T9,T9,Chris Smith,105,4.54,853,188
11,T12,T12,Brent Geiberger,94,4.55,665,146
12,T12,T12,Tiger Woods,78,4.55,687,151
13,T14,T14,Geoff Ogilvy,91,4.56,812,178
14,T14,T14,Jesper Parnevik,86,4.56,734,161
15,T14,T14,Dennis Paulson,71,4.56,607,133
16,17,17,Glen Day,101,4.57,658,144
17,T18,T18,Stewart Cink,103,4.58,865,189
18,T18,T18,Danny Ellis,81,4.58,605,132
19,T18,T18,Carlos Franco,99,4.58,705,154
20,T18,T18,Sergio Garcia,65,4.58,591,129
21,T18,T18,Rocco Mediate,53,4.58,330,72
22,T18,T18,Vaughn Taylor,84,4.58,729,159
23,T24,T24,Billy Andrade,104,4.59,720,157
24,T24,T24,Aaron Baddeley,87,4.59,569,124
25,T24,T24,Brian Bateman,84,4.59,638,139
26,T24,T24,Cameron Beckman,99,4.59,813,177
27,T24,T24,Lucas Glover,95,4.59,642,140
28,T24,T24,Davis Love III,85,4.59,680,148
29,T24,T24,Rod Pampling,98,4.59,711,155
30,T31,T31,Jason Dufner,79,4.6,603,131
31,T31,T31,Richard Johnson,102,4.6,772,168
32,T31,T31,Kent Jones,99,4.6,667,145
33,T31,T31,Tim Petrovic,111,4.6,847,184
34,T31,T31,Carl Pettersson,100,4.6,796,173
35,T31,T31,John Riegger,53,4.6,446,97
36,T31,T31,Rory Sabbatini,89,4.6,681,148
37,T31,T31,Adam Scott,55,4.6,465,101
38,T31,T31,David Toms,80,4.6,570,124
39,T40,T40,Rich Beem,81,4.61,585,127
40,T40,T40,Danny Briggs,85,4.61,581,126
41,T40,T40,José Coceres,68,4.61,516,112
42,T40,T40,Scott Hend,81,4.61,595,129
43,T40,T40,Zach Johnson,109,4.61,921,200
44,T40,T40,Cliff Kresge,89,4.61,650,141
45,T40,T40,Ryan Palmer,103,4.61,844,183
46,T40,T40,Brenden Pappas,111,4.61,760,165
47,T40,T40,Scott Verplank,92,4.61,774,168
48,T49,T49,Michael Allen,87,4.62,619,134
49,T49,T49,Stephen Ames,97,4.62,822,178
50,T49,T49,Craig Barlow,80,4.62,656,142
51,T49,T49,Jonathan Byrd,85,4.62,689,149
52,T49,T49,Darren Clarke,54,4.62,411,89
53,T49,T49,Ben Crane,92,4.62,748,162
54,T49,T49,Fred Funk,97,4.62,702,152
55,T49,T49,Mark Hensby,97,4.62,790,171
56,T49,T49,John Huston,62,4.62,485,105
57,T49,T49,Tom Pernice Jr.,103,4.62,822,178
58,T49,T49,Kenny Perry,79,4.62,661,143
59,T60,T60,Robert Allenby,93,4.63,611,132
60,T60,T60,Alex Cejka,76,4.63,570,123
61,T60,T60,Tim Clark,84,4.63,676,146
62,T60,T60,Fred Couples,54,4.63,542,117
63,T60,T60,Chris DiMarco,105,4.63,769,166
64,T60,T60,Bob Estes,73,4.63,463,100
65,T60,T60,Shaun Micheel,93,4.63,630,136
66,T67,T67,Rich Barcelo,67,4.64,478,103
67,T67,T67,Bart Bryant,73,4.64,473,102
68,T67,T67,Chad Campbell,100,4.64,714,154
69,T67,T67,Daniel Chopra,108,4.64,904,195
70,T67,T67,Jay Haas,84,4.64,724,156
71,T67,T67,Lee Janzen,84,4.64,710,153
72,T67,T67,Deane Pappas,72,4.64,608,131
73,T67,T67,Roger Tambellini,81,4.64,627,135
74,T67,T67,Grant Waite,79,4.64,631,136
75,T76,T76,Steve Allan,102,4.65,776,167
76,T76,T76,Paul Azinger,75,4.65,623,134
77,T76,T76,Jason Bohn,98,4.65,646,139
78,T76,T76,Mathias Grönberg,91,4.65,628,135
79,T76,T76,Jerry Kelly,113,4.65,920,198
80,T76,T76,Justin Leonard,90,4.65,674,145
81,T76,T76,J.L. Lewis,106,4.65,796,171
82,T76,T76,Jeff Maggert,60,4.65,474,102
83,T76,T76,Arron Oberholser,77,4.65,581,125
84,T76,T76,Joe Ogilvie,104,4.65,833,179
85,T76,T76,Steve Pate,71,4.65,516,111
86,T76,T76,Ted Purdy,114,4.65,912,196
87,T76,T76,Brett Quigley,102,4.65,842,181
88,T76,T76,John Rollins,90,4.65,633,136
89,T76,T76,Gene Sauers,83,4.65,604,130
90,T76,T76,Kirk Triplett,88,4.65,832,179
91,T92,T92,Briny Baird,100,4.66,773,166
92,T92,T92,Notah Begay III,71,4.66,480,103
93,T92,T92,Craig Bowden,83,4.66,648,139
94,T92,T92,Jeff Brehaut,106,4.66,807,173
95,T92,T92,Ken Duke,89,4.66,610,131
96,T92,T92,Steve Elkington,64,4.66,489,105
97,T92,T92,David Frost,78,4.66,564,121
98,T92,T92,Matt Gogel,86,4.66,751,161
99,T92,T92,Freddie Jacobson,83,4.66,732,157
100,T92,T92,Steve Lowery,91,4.66,745,160
101,T92,T92,Patrick Sheehan,113,4.66,843,181
102,T92,T92,Bo Van Pelt,107,4.66,760,163
103,T104,T104,Woody Austin,94,4.67,710,152
104,T104,T104,Charles Howell III,104,4.67,882,189
105,T104,T104,Shigeki Maruyama,93,4.67,729,156
106,T104,T104,Nick Price,51,4.67,369,79
107,T108,T108,David Branshaw,84,4.68,585,125
108,T108,T108,Joe Durant,85,4.68,636,136
109,T108,T108,Dudley Hart,60,4.68,421,90
110,T108,T108,Jonathan Kaye,79,4.68,566,121
111,T108,T108,Skip Kendall,99,4.68,773,165
112,T108,T108,Hank Kuehne,91,4.68,740,158
113,T108,T108,Neal Lancaster,106,4.68,833,178
114,T108,T108,Corey Pavin,83,4.68,674,144
115,T108,T108,Jeff Sluman,98,4.68,852,182
116,T108,T108,Hidemichi Tanaka,89,4.68,637,136
117,T118,T118,Tom Byrum,83,4.69,521,111
118,T118,T118,Tom Carter,113,4.69,746,159
119,T118,T118,John Cook,57,4.69,455,97
120,T118,T118,Todd Fischer,104,4.69,727,155
121,T118,T118,J.P. Hayes,79,4.69,521,111
122,T118,T118,Stephen Leaney,84,4.69,539,115
123,T118,T118,Scott McCarron,88,4.69,765,163
124,T118,T118,David Morland IV,73,4.69,605,129
125,T118,T118,David Peoples,82,4.69,633,135
126,T118,T118,Kevin Sutherland,86,4.69,591,126
127,T118,T118,Esteban Toledo,92,4.69,666,142
128,T129,T129,Jay Delsing,76,4.7,597,127
129,T129,T129,Luke Donald,72,4.7,648,138
130,T129,T129,Scott Hoch,52,4.7,456,97
131,T129,T129,Heath Slocum,92,4.7,653,139
132,T129,T129,Andre Stolz,53,4.7,414,88
133,T134,T134,Frank Lickliter II,89,4.71,702,149
134,T134,T134,Kevin Na,100,4.71,857,182
135,T134,T134,Mark O'Meara,58,4.71,452,96
136,T134,T134,Pat Perez,102,4.71,702,149
137,T134,T134,Bob Tway,90,4.71,627,133
138,T134,T134,Omar Uresti,85,4.71,608,129
139,T134,T134,Duffy Waldorf,79,4.71,654,139
140,T134,T134,Mike Weir,75,4.71,622,132
141,T134,T134,Dean Wilson,99,4.71,772,164
142,T143,T143,Greg Chalmers,70,4.72,547,116
143,T143,T143,K.J. Choi,83,4.72,717,152
144,T143,T143,Ben Curtis,56,4.72,448,95
145,T143,T143,Brad Faxon,94,4.72,670,142
146,T143,T143,Dan Forsman,79,4.72,609,129
147,T143,T143,J.J. Henry,103,4.72,840,178
148,T143,T143,Tripp Isenhour,55,4.72,387,82
149,T143,T143,Bernhard Langer,59,4.72,406,86
150,T143,T143,Tommy Tolles,67,4.72,547,116
151,T152,T152,Mark Calcavecchia,79,4.73,681,144
152,T152,T152,Todd Hamilton,92,4.73,695,147
153,T152,T152,Tim Herron,84,4.73,658,139
154,T152,T152,Loren Roberts,81,4.73,667,141
155,T156,T156,Pat Bates,99,4.74,725,153
156,T156,T156,D.J. Brigman,79,4.74,554,117
157,T156,T156,Steve Flesch,109,4.74,891,188
158,T156,T156,Billy Mayfair,109,4.74,735,155
159,T156,T156,Roland Thatcher,66,4.74,517,109
160,T161,T161,Robert Gamez,103,4.75,845,178
161,T161,T161,Matt Kuchar,83,4.75,674,142
162,T161,T161,Spike McRoy,93,4.75,689,145
163,T161,T161,José María Olazábal,56,4.75,513,108
164,T161,T161,Craig Parry,52,4.75,413,87
165,T161,T161,Chris Riley,78,4.75,641,135
166,T167,T167,Robert Damron,92,4.76,699,147
167,T167,T167,Craig Perks,75,4.76,524,110
168,T167,T167,Tag Ridings,53,4.76,405,85
169,T167,T167,Scott Simpson,55,4.76,409,86
170,T167,T167,Joey Sindelar,100,4.76,804,169
171,T172,T172,Hunter Mahan,94,4.77,725,152
172,T172,T172,Len Mattiace,75,4.77,568,119
173,T172,T172,Hirofumi Miyase,65,4.77,491,103
174,T172,T172,Dan Olsen,75,4.77,525,110
175,T172,T172,Jay Williamson,100,4.77,725,152
176,T177,T177,Bob Burns,88,4.78,626,131
177,T177,T177,Mike Heinen,53,4.78,368,77
178,T179,T179,Arjun Atwal,85,4.79,627,131
179,T179,T179,Mark Brooks,72,4.79,536,112
180,T179,T179,Kris Cox,73,4.79,594,124
181,T179,T179,Brian Gay,96,4.79,785,164
182,183,183,Peter Lonard,68,4.8,518,108
183,T184,T184,Guy Boros,64,4.81,471,98
184,T184,T184,Olin Browne,92,4.81,692,144
185,T184,T184,Russ Cochran,61,4.81,423,88
186,T184,T184,Mark Wilson,62,4.81,414,86
187,T188,T188,Tommy Armour III,87,4.82,684,142
188,T188,T188,Justin Rose,77,4.82,554,115
189,190,190,Steve Stricker,81,4.83,618,128
190,191,191,Dicky Pride,66,4.84,445,92
191,192,192,Brian Kortan,65,4.85,475,98
192,193,193,Blaine McCallister,68,4.87,516,106
193,194,194,Niclas Fasth,61,4.89,440,90
194,195,195,David Gossett,57,4.91,486,99
195,196,196,Kevin Muncrief,50,4.93,375,76
