,Tenth_Tee_Late_Round_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_5_Scoring_Average_AVG,Tenth_Tee_Late_Round_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Stewart Cink,67.0,67,1
1,T2,T2,Michael Allen,68.0,68,1
2,T2,T2,Steve Elkington,68.0,68,1
3,T2,T2,Neal Lancaster,68.0,68,1
4,T2,T2,Carl Pettersson,68.0,68,1
5,T6,T6,Mathias Grönberg,69.0,69,1
6,T6,T6,Spike McRoy,69.0,69,1
7,T8,T8,J.J. Henry,70.0,70,1
8,T8,T8,Corey Pavin,70.0,70,1
9,T8,T8,Grant Waite,70.0,70,1
10,11,11,Tim Petrovic,71.0,71,1
11,T12,T12,Steve Lowery,72.0,72,1
12,T12,T12,Patrick Sheehan,72.0,72,1
13,T14,T14,Cameron Beckman,73.0,73,1
14,T14,T14,Brenden Pappas,73.0,73,1
