,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
89,T73,T73,Brenden Pappas,111,4.05,4561,1125
90,T73,T73,Dennis Paulson,71,4.05,3031,748
91,T73,T73,Patrick Sheehan,113,4.05,4694,1158
92,T73,T73,Joey Sindelar,100,4.05,4163,1028
93,T73,T73,Heath Slocum,92,4.05,3844,948
94,T73,T73,Steve Stricker,81,4.05,3282,811
95,T73,T73,Vaughn Taylor,84,4.05,3481,860
96,T73,T73,Mike Weir,75,4.05,3185,786
97,T73,T73,Jay Williamson,100,4.05,4164,1029
98,T99,T99,Steve Allan,102,4.06,4187,1031
99,T99,T99,Woody Austin,94,4.06,3973,979
100,T99,T99,Notah Begay III,71,4.06,2864,706
101,T99,T99,D.J. Brigman,79,4.06,3264,803
102,T99,T99,Chad Campbell,100,4.06,4007,986
103,T99,T99,Greg Chalmers,70,4.06,2969,731
104,T99,T99,K.J. Choi,83,4.06,3465,854
105,T99,T99,Daniel Chopra,108,4.06,4531,1115
106,T99,T99,John Cook,57,4.06,2225,548
107,T99,T99,John Daly,79,4.06,3377,832
108,T99,T99,Jason Dufner,79,4.06,3373,831
109,T99,T99,Brad Faxon,94,4.06,3818,940
110,T99,T99,Lucas Glover,95,4.06,3878,955
111,T99,T99,John Huston,62,4.06,2361,581
112,T99,T99,Richard Johnson,102,4.06,4328,1065
113,T99,T99,Matt Kuchar,83,4.06,3493,861
114,T99,T99,Neal Lancaster,106,4.06,4338,1068
115,T99,T99,J.L. Lewis,106,4.06,4531,1117
116,T99,T99,Frank Lickliter II,89,4.06,3712,915
117,T99,T99,Davis Love III,85,4.06,3241,798
118,T99,T99,Shaun Micheel,93,4.06,3935,969
119,T99,T99,José María Olazábal,56,4.06,2123,523
120,T99,T99,Deane Pappas,72,4.06,3000,739
121,T99,T99,Pat Perez,102,4.06,4327,1066
122,T99,T99,Tim Petrovic,111,4.06,4583,1129
123,T99,T99,John Riegger,53,4.06,2235,551
124,T99,T99,John Rollins,90,4.06,3654,899
125,T99,T99,Hidemichi Tanaka,89,4.06,3788,932
126,T99,T99,Bob Tway,90,4.06,3704,913
127,T128,T128,Billy Andrade,104,4.07,4379,1077
128,T128,T128,Paul Azinger,75,4.07,3143,773
129,T128,T128,Pat Bates,99,4.07,4161,1023
130,T128,T128,Ben Curtis,56,4.07,2230,548
131,T128,T128,Jay Delsing,76,4.07,3094,761
132,T128,T128,Danny Ellis,81,4.07,3259,801
133,T128,T128,Niclas Fasth,61,4.07,2526,620
134,T128,T128,Dudley Hart,60,4.07,2537,623
135,T128,T128,J.P. Hayes,79,4.07,3169,779
136,T128,T128,Tim Herron,84,4.07,3588,882
137,T128,T128,Brian Kortan,65,4.07,2657,653
138,T128,T128,Billy Mayfair,109,4.07,4480,1100
139,T128,T128,Mark O'Meara,58,4.07,2474,608
140,T128,T128,Corey Pavin,83,4.07,3420,841
141,T128,T128,Craig Perks,75,4.07,3116,765
142,T128,T128,Nick Price,51,4.07,2208,542
143,T128,T128,Dean Wilson,99,4.07,4184,1029
144,T145,T145,Craig Bowden,83,4.08,3577,876
145,T145,T145,Jeff Brehaut,106,4.08,4445,1089
146,T145,T145,Danny Briggs,85,4.08,3463,849
147,T145,T145,Alex Cejka,76,4.08,2993,733
148,T145,T145,Mathias Grönberg,91,4.08,3668,899
149,T145,T145,Jonathan Kaye,79,4.08,3276,802
150,T145,T145,Peter Lonard,68,4.08,2888,708
151,T145,T145,Steve Lowery,91,4.08,3783,927
152,T145,T145,Spike McRoy,93,4.08,3867,947
153,T145,T145,Brett Quigley,102,4.08,4130,1013
154,T145,T145,Chris Smith,105,4.08,4455,1093
155,T156,T156,Arjun Atwal,85,4.09,3559,871
156,T156,T156,Kris Cox,73,4.09,3080,753
157,T156,T156,Steve Elkington,64,4.09,2594,635
158,T156,T156,Dan Forsman,79,4.09,3271,800
159,T156,T156,David Frost,78,4.09,3309,809
160,T156,T156,Todd Hamilton,92,4.09,3813,932
161,T156,T156,Stephen Leaney,84,4.09,3229,790
162,T156,T156,Len Mattiace,75,4.09,3195,781
163,T156,T156,Tag Ridings,53,4.09,2089,511
164,T165,T165,Tommy Armour III,87,4.1,3807,929
165,T165,T165,Rich Barcelo,67,4.1,2814,687
166,T165,T165,Fred Couples,54,4.1,2245,548
167,T165,T165,Mike Heinen,53,4.1,2270,554
168,T165,T165,Blaine McCallister,68,4.1,2917,711
169,T165,T165,Rocco Mediate,53,4.1,2013,491
170,T165,T165,David Morland IV,73,4.1,3148,767
171,T165,T165,Steve Pate,71,4.1,2914,711
172,T165,T165,Dicky Pride,66,4.1,2687,655
173,T165,T165,Scott Simpson,55,4.1,2426,592
174,T175,T175,David Branshaw,84,4.11,3530,859
175,T175,T175,Tom Carter,113,4.11,4751,1157
176,T175,T175,Tripp Isenhour,55,4.11,2276,554
177,T175,T175,Gene Sauers,83,4.11,3485,847
178,T179,T179,Guy Boros,64,4.12,2771,672
179,T179,T179,Ken Duke,89,4.12,3766,913
180,T179,T179,Dan Olsen,75,4.12,3155,765
181,T179,T179,Craig Parry,52,4.12,2142,520
182,T179,T179,Andre Stolz,53,4.12,2317,562
183,T184,T184,Rich Beem,81,4.13,3315,802
184,T184,T184,Esteban Toledo,92,4.13,3909,947
185,T184,T184,Tommy Tolles,67,4.13,2894,701
186,T187,T187,Mark Brooks,72,4.14,3056,738
187,T187,T187,Roger Tambellini,81,4.14,3374,815
188,T187,T187,Grant Waite,79,4.14,3305,799
189,T190,T190,Aaron Baddeley,87,4.15,3777,910
190,T190,T190,Scott Hend,81,4.15,3491,842
191,T190,T190,Cliff Kresge,89,4.15,3777,911
192,193,193,Kevin Muncrief,50,4.17,2190,525
193,194,194,Chris Couch,55,4.18,2398,573
194,195,195,Hirofumi Miyase,65,4.19,2781,663
195,196,196,David Gossett,57,4.24,2485,586
