,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Retief Goosen,56,3.82,210,55
1,T2,T2,John Cook,57,3.86,197,51
2,T2,T2,Tiger Woods,78,3.86,286,74
3,4,4,Shigeki Maruyama,93,3.88,500,129
4,T5,T5,Darren Clarke,54,3.9,261,67
5,T5,T5,Scott McCarron,88,3.9,523,134
6,T5,T5,Mike Weir,75,3.9,226,58
7,T8,T8,Alex Cejka,76,3.91,524,134
8,T8,T8,Jeff Sluman,98,3.91,622,159
9,T10,T10,Phil Mickelson,83,3.92,278,71
10,T10,T10,Scott Verplank,92,3.92,718,183
11,12,12,Joe Ogilvie,104,3.93,699,178
12,T13,T13,Olin Browne,92,3.94,815,207
13,T13,T13,Robert Gamez,103,3.94,516,131
14,T15,T15,Chris DiMarco,105,3.95,628,159
15,T15,T15,Loren Roberts,81,3.95,367,93
16,T17,T17,Cameron Beckman,99,3.96,649,164
17,T17,T17,Ben Crane,92,3.96,519,131
18,T17,T17,Rocco Mediate,53,3.96,321,81
19,T17,T17,Kevin Na,100,3.96,622,157
20,T17,T17,Craig Parry,52,3.96,289,73
21,T17,T17,Chris Riley,78,3.96,515,130
22,T17,T17,Kirk Triplett,88,3.96,542,137
23,T24,T24,Billy Andrade,104,3.97,742,187
24,T24,T24,K.J. Choi,83,3.97,695,175
25,T24,T24,Russ Cochran,61,3.97,624,157
26,T24,T24,Harrison Frazar,86,3.97,492,124
27,T24,T24,Jerry Kelly,113,3.97,710,179
28,T24,T24,Tom Lehman,70,3.97,583,147
29,T24,T24,J.L. Lewis,106,3.97,870,219
30,T24,T24,Jeff Maggert,60,3.97,433,109
31,T24,T24,Andre Stolz,53,3.97,500,126
32,T24,T24,Steve Stricker,81,3.97,770,194
33,T24,T24,Duffy Waldorf,79,3.97,568,143
34,T35,T35,Notah Begay III,71,3.98,502,126
35,T35,T35,Stewart Cink,103,3.98,330,83
36,T35,T35,Glen Day,101,3.98,828,208
37,T35,T35,Adam Scott,55,3.98,255,64
38,T39,T39,Stephen Ames,97,3.99,662,166
39,T39,T39,Stuart Appleby,84,3.99,331,83
40,T39,T39,Chad Campbell,100,3.99,591,148
41,T39,T39,José Coceres,68,3.99,455,114
42,T39,T39,Danny Ellis,81,3.99,603,151
43,T39,T39,Bob Estes,73,3.99,627,157
44,T39,T39,Dudley Hart,60,3.99,451,113
45,T39,T39,Shaun Micheel,93,3.99,598,150
46,T39,T39,David Peoples,82,3.99,783,196
47,T39,T39,John Rollins,90,3.99,674,169
48,T39,T39,Vijay Singh,112,3.99,563,141
49,T39,T39,Hidemichi Tanaka,89,3.99,694,174
50,T39,T39,Mark Wilson,62,3.99,634,159
51,T52,T52,Robert Allenby,93,4.0,796,199
52,T52,T52,Jay Haas,84,4.0,376,94
53,T52,T52,Mark Hensby,97,4.0,712,178
54,T52,T52,Lee Janzen,84,4.0,448,112
55,T56,T56,Joe Durant,85,4.01,665,166
56,T56,T56,Joey Sindelar,100,4.01,718,179
57,T56,T56,Roger Tambellini,81,4.01,718,179
58,T56,T56,Vaughn Taylor,84,4.01,669,167
59,T60,T60,Daniel Chopra,108,4.02,840,209
60,T60,T60,Kris Cox,73,4.02,378,94
61,T60,T60,Todd Fischer,104,4.02,655,163
62,T60,T60,Brian Gay,96,4.02,1001,249
63,T60,T60,Tim Herron,84,4.02,615,153
64,T60,T60,Arron Oberholser,77,4.02,699,174
65,T60,T60,Ted Purdy,114,4.02,973,242
66,T60,T60,Justin Rose,77,4.02,499,124
67,T60,T60,Patrick Sheehan,113,4.02,799,199
68,T60,T60,Chris Smith,105,4.02,893,222
69,T60,T60,David Toms,80,4.02,418,104
70,T60,T60,Bo Van Pelt,107,4.02,1010,251
71,T72,T72,Paul Azinger,75,4.03,624,155
72,T72,T72,Brian Bateman,84,4.03,746,185
73,T72,T72,Bart Bryant,73,4.03,597,148
74,T72,T72,Mark Calcavecchia,79,4.03,411,102
75,T72,T72,Ben Curtis,56,4.03,262,65
76,T72,T72,Sergio Garcia,65,4.03,355,88
77,T72,T72,Matt Gogel,86,4.03,899,223
78,T72,T72,Charles Howell III,104,4.03,625,155
79,T72,T72,Hunter Mahan,94,4.03,709,176
80,T72,T72,Len Mattiace,75,4.03,641,159
81,T72,T72,Jay Williamson,100,4.03,1119,278
82,T83,T83,Jason Bohn,98,4.04,748,185
83,T83,T83,Danny Briggs,85,4.04,554,137
84,T83,T83,Brad Faxon,94,4.04,388,96
85,T83,T83,Scott Hoch,52,4.04,331,82
86,T83,T83,Ryan Palmer,103,4.04,813,201
87,T83,T83,Deane Pappas,72,4.04,566,140
88,T83,T83,Brenden Pappas,111,4.04,820,203
89,T83,T83,Jesper Parnevik,86,4.04,566,140
90,T83,T83,Craig Perks,75,4.04,541,134
91,T83,T83,Omar Uresti,85,4.04,934,231
92,T93,T93,Michael Allen,87,4.05,705,174
93,T93,T93,Jonathan Byrd,85,4.05,523,129
94,T93,T93,Tim Clark,84,4.05,466,115
95,T93,T93,Jay Delsing,76,4.05,623,154
96,T93,T93,Mathias Grönberg,91,4.05,757,187
97,T93,T93,Todd Hamilton,92,4.05,592,146
98,T93,T93,Skip Kendall,99,4.05,644,159
99,T93,T93,Justin Leonard,90,4.05,405,100
100,T93,T93,Billy Mayfair,109,4.05,684,169
101,T93,T93,Mark O'Meara,58,4.05,494,122
102,T93,T93,Pat Perez,102,4.05,592,146
103,T93,T93,Tim Petrovic,111,4.05,644,159
104,T93,T93,Carl Pettersson,100,4.05,665,164
105,T93,T93,Scott Simpson,55,4.05,352,87
106,T107,T107,Briny Baird,100,4.06,821,202
107,T107,T107,Craig Barlow,80,4.06,914,225
108,T107,T107,Greg Chalmers,70,4.06,836,206
109,T107,T107,Luke Donald,72,4.06,390,96
110,T107,T107,Niclas Fasth,61,4.06,434,107
111,T107,T107,Lucas Glover,95,4.06,974,240
112,T107,T107,Brian Kortan,65,4.06,739,182
113,T107,T107,Neal Lancaster,106,4.06,1095,270
114,T107,T107,Spike McRoy,93,4.06,727,179
115,T107,T107,Rod Pampling,98,4.06,507,125
116,T107,T107,Dennis Paulson,71,4.06,638,157
117,T107,T107,John Riegger,53,4.06,653,161
118,T107,T107,Bob Tway,90,4.06,426,105
119,T120,T120,Jeff Brehaut,106,4.07,904,222
120,T120,T120,Jason Dufner,79,4.07,672,165
121,T120,T120,J.J. Henry,103,4.07,712,175
122,T120,T120,Richard Johnson,102,4.07,941,231
123,T120,T120,Kent Jones,99,4.07,855,210
124,T120,T120,Jonathan Kaye,79,4.07,635,156
125,T120,T120,Matt Kuchar,83,4.07,660,162
126,T120,T120,Nick Price,51,4.07,175,43
127,T120,T120,Brett Quigley,102,4.07,888,218
128,T120,T120,Heath Slocum,92,4.07,773,190
129,T120,T120,Roland Thatcher,66,4.07,940,231
130,T131,T131,Pat Bates,99,4.08,799,196
131,T131,T131,Tom Byrum,83,4.08,690,169
132,T131,T131,Fred Funk,97,4.08,910,223
133,T131,T131,Hank Kuehne,91,4.08,551,135
134,T131,T131,Bernhard Langer,59,4.08,424,104
135,T131,T131,Stephen Leaney,84,4.08,547,134
136,T131,T131,Frank Lickliter II,89,4.08,587,144
137,T131,T131,Tom Pernice Jr.,103,4.08,730,179
138,T139,T139,Steve Allan,102,4.09,724,177
139,T139,T139,Craig Bowden,83,4.09,944,231
140,T139,T139,D.J. Brigman,79,4.09,511,125
141,T139,T139,John Daly,79,4.09,475,116
