,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
77,T63,T63,Hidemichi Tanaka,71.0,71,1
78,T79,T79,Steve Flesch,71.33,214,3
79,T79,T79,Brett Quigley,71.33,214,3
80,T81,T81,Tommy Armour III,71.5,143,2
81,T81,T81,Tom Carter,71.5,286,4
82,T81,T81,José María Olazábal,71.5,143,2
83,T81,T81,John Rollins,71.5,143,2
84,T85,T85,Dan Forsman,71.67,215,3
85,T85,T85,J.J. Henry,71.67,215,3
86,T85,T85,Chris Smith,71.67,215,3
87,T85,T85,Grant Waite,71.67,215,3
88,89,89,Chad Campbell,71.75,287,4
89,T90,T90,Brian Bateman,72.0,144,2
90,T90,T90,Jason Bohn,72.0,144,2
91,T90,T90,Luke Donald,72.0,72,1
92,T90,T90,Ernie Els,72.0,72,1
93,T90,T90,Todd Fischer,72.0,72,1
94,T90,T90,Kent Jones,72.0,72,1
95,T90,T90,Matt Kuchar,72.0,72,1
96,T90,T90,Spike McRoy,72.0,144,2
97,T90,T90,Phil Mickelson,72.0,216,3
98,T90,T90,David Peoples,72.0,72,1
99,T90,T90,Joey Sindelar,72.0,72,1
100,T90,T90,Esteban Toledo,72.0,216,3
101,102,102,Charles Howell III,72.33,217,3
102,T103,T103,Jay Delsing,72.5,145,2
103,T103,T103,Tommy Tolles,72.5,145,2
104,T105,T105,Aaron Baddeley,73.0,73,1
105,T105,T105,Glen Day,73.0,73,1
106,T105,T105,Matt Gogel,73.0,73,1
107,T105,T105,Mathias Grönberg,73.0,146,2
108,T105,T105,Dudley Hart,73.0,73,1
109,T105,T105,Brian Kortan,73.0,146,2
110,T105,T105,Cliff Kresge,73.0,73,1
111,T105,T105,Steve Lowery,73.0,73,1
112,T105,T105,John Senden,73.0,73,1
113,114,114,Andre Stolz,73.33,220,3
114,115,115,Mark Calcavecchia,73.67,221,3
115,T116,T116,Daniel Chopra,74.0,74,1
116,T116,T116,Fred Couples,74.0,74,1
117,T116,T116,Chris DiMarco,74.0,74,1
118,T116,T116,Fred Funk,74.0,148,2
119,T116,T116,Brian Gay,74.0,74,1
120,T116,T116,David Gossett,74.0,74,1
121,T116,T116,Scott McCarron,74.0,74,1
122,T116,T116,Kevin Muncrief,74.0,74,1
123,T116,T116,Ryan Palmer,74.0,148,2
124,T116,T116,Chris Riley,74.0,74,1
125,T116,T116,Roger Tambellini,74.0,148,2
126,127,127,David Morland IV,74.5,149,2
127,T128,T128,Arjun Atwal,75.0,300,4
128,T128,T128,Chris Couch,75.0,75,1
129,T128,T128,Zach Johnson,75.0,75,1
130,T128,T128,Hirofumi Miyase,75.0,75,1
131,T128,T128,Corey Pavin,75.0,75,1
132,T128,T128,Tag Ridings,75.0,75,1
133,T134,T134,Omar Uresti,75.5,151,2
134,T134,T134,Jay Williamson,75.5,151,2
135,136,136,Deane Pappas,75.67,227,3
136,T137,T137,David Frost,76.0,76,1
137,T137,T137,Hank Kuehne,76.0,76,1
138,T137,T137,Kirk Triplett,76.0,76,1
139,140,140,Brenden Pappas,76.5,153,2
140,T141,T141,Stephen Ames,77.0,77,1
141,T141,T141,Joe Ogilvie,77.0,77,1
142,T141,T141,Dicky Pride,77.0,77,1
143,144,144,Scott Hend,77.5,155,2
