,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
121,T121,T121,Jason Dufner,35.61,997,28
122,T121,T121,Roland Thatcher,35.61,819,23
123,T124,T124,Woody Austin,35.62,1033,29
124,T124,T124,Steve Stricker,35.62,926,26
125,T126,T126,Kevin Na,35.63,1069,30
126,T126,T126,Tom Pernice Jr.,35.63,1069,30
127,T126,T126,Heath Slocum,35.63,1069,30
128,129,129,Brad Faxon,35.65,927,26
129,130,130,Joey Sindelar,35.67,1070,30
130,T131,T131,Bart Bryant,35.68,785,22
131,T131,T131,Omar Uresti,35.68,999,28
132,133,133,José María Olazábal,35.69,571,16
133,134,134,Tripp Isenhour,35.7,714,20
134,135,135,Tom Carter,35.71,1214,34
135,T136,T136,Len Mattiace,35.72,893,25
136,T136,T136,Rory Sabbatini,35.72,893,25
137,138,138,Aaron Baddeley,35.73,929,26
138,T139,T139,Michael Allen,35.74,965,27
139,T139,T139,Steve Lowery,35.74,965,27
140,141,141,Jeff Maggert,35.75,715,20
141,142,142,Tom Byrum,35.76,894,25
142,143,143,Joe Durant,35.77,930,26
143,T144,T144,Dan Forsman,35.78,966,27
144,T144,T144,Jonathan Kaye,35.78,823,23
145,T144,T144,John Senden,35.78,966,27
146,147,147,Fred Couples,35.8,537,15
147,148,148,Mark O'Meara,35.82,609,17
148,149,149,Craig Bowden,35.83,1075,30
149,T150,T150,Kris Cox,35.84,896,25
150,T150,T150,Ryan Palmer,35.84,1147,32
151,152,152,J.P. Hayes,35.85,932,26
152,153,153,Gene Sauers,35.86,1040,29
153,T154,T154,Billy Andrade,35.87,1112,31
154,T154,T154,Freddie Jacobson,35.87,825,23
155,T154,T154,Brett Quigley,35.87,1076,30
156,157,157,Geoff Ogilvy,35.88,897,25
157,158,158,Mathias Grönberg,35.9,1113,31
158,159,159,Peter Lonard,35.91,790,22
159,T160,T160,Arjun Atwal,35.93,1042,29
160,T160,T160,Ken Duke,35.93,1042,29
161,T160,T160,Craig Parry,35.93,539,15
162,T163,T163,Frank Lickliter II,35.96,935,26
163,T163,T163,Grant Waite,35.96,971,27
164,T165,T165,Bernhard Langer,36.0,504,14
165,T165,T165,Dicky Pride,36.0,792,22
166,T167,T167,Lucas Glover,36.03,1045,29
167,T167,T167,Joe Ogilvie,36.03,1117,31
168,T167,T167,Pat Perez,36.03,1117,31
169,T170,T170,Paul Azinger,36.04,829,23
170,T170,T170,Rich Barcelo,36.04,901,25
171,172,172,Notah Begay III,36.05,793,22
172,173,173,John Cook,36.06,649,18
173,174,174,Tommy Armour III,36.07,974,27
174,175,175,Stephen Leaney,36.09,794,22
175,T176,T176,Niclas Fasth,36.1,758,21
176,T176,T176,Davis Love III,36.1,758,21
177,178,178,Hirofumi Miyase,36.12,939,26
178,T179,T179,Pat Bates,36.13,1120,31
179,T179,T179,Spike McRoy,36.13,1156,32
180,181,181,David Frost,36.15,940,26
181,T182,T182,Scott Hend,36.18,1013,28
182,T182,T182,Rocco Mediate,36.18,615,17
183,184,184,Craig Perks,36.19,941,26
184,185,185,Esteban Toledo,36.26,1269,35
185,186,186,Kevin Muncrief,36.29,762,21
186,187,187,John Rollins,36.33,981,27
187,T188,T188,Cliff Kresge,36.38,1164,32
188,T188,T188,Dan Olsen,36.38,1055,29
189,190,190,Hunter Mahan,36.47,1094,30
190,191,191,Guy Boros,36.5,876,24
191,192,192,David Morland IV,36.59,988,27
192,193,193,Andre Stolz,36.65,733,20
193,194,194,Mark Brooks,36.7,1101,30
194,195,195,Chris Couch,36.83,884,24
195,196,196,David Gossett,38.0,950,25
