,Late_Round_5_Scoring_Average_RANK THIS WEEK,Late_Round_5_Scoring_Average_RANK LAST WEEK,Late_Round_5_Scoring_Average_PLAYER NAME,Late_Round_5_Scoring_Average_AVG,Late_Round_5_Scoring_Average_TOTAL STROKES,Late_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Jonathan Kaye,64.0,64,1
1,2,2,Skip Kendall,65.0,65,1
2,T3,T3,Stewart Cink,67.0,67,1
3,T3,T3,Harrison Frazar,67.0,67,1
4,T3,T3,Jay Haas,67.0,67,1
5,T3,T3,J.L. Lewis,67.0,67,1
6,T7,T7,Michael Allen,68.0,68,1
7,T7,T7,Ben Crane,68.0,68,1
8,T7,T7,Steve Elkington,68.0,68,1
9,T7,T7,Steve Flesch,68.0,68,1
10,T7,T7,Neal Lancaster,68.0,68,1
11,T7,T7,Phil Mickelson,68.0,68,1
12,T7,T7,Jesper Parnevik,68.0,68,1
13,T7,T7,Carl Pettersson,68.0,68,1
14,T15,T15,Paul Azinger,69.0,69,1
15,T15,T15,Mathias Grönberg,69.0,69,1
16,T15,T15,Spike McRoy,69.0,69,1
17,T18,T18,J.J. Henry,70.0,70,1
18,T18,T18,Corey Pavin,70.0,70,1
19,T18,T18,Grant Waite,70.0,70,1
20,T18,T18,Dean Wilson,70.0,70,1
21,T22,T22,Joe Ogilvie,71.0,71,1
22,T22,T22,Kenny Perry,71.0,71,1
23,T22,T22,Tim Petrovic,71.0,71,1
24,T25,T25,Richard Johnson,72.0,72,1
25,T25,T25,Steve Lowery,72.0,72,1
26,T25,T25,Loren Roberts,72.0,72,1
27,T25,T25,Patrick Sheehan,72.0,72,1
28,T29,T29,Cameron Beckman,73.0,73,1
29,T29,T29,Brenden Pappas,73.0,73,1
30,T31,T31,Danny Ellis,74.0,74,1
31,T31,T31,Kirk Triplett,74.0,74,1
32,33,33,Todd Fischer,77.0,77,1
