,Early_Round_1_Scoring_Average_RANK THIS WEEK,Early_Round_1_Scoring_Average_RANK LAST WEEK,Early_Round_1_Scoring_Average_PLAYER NAME,Early_Round_1_Scoring_Average_AVG,Early_Round_1_Scoring_Average_TOTAL STROKES,Early_Round_1_Scoring_Average_TOTAL ROUNDS
51,T49,T49,Tag Ridings,70.5,564,8
52,T49,T49,Mark Wilson,70.5,705,10
53,54,54,Hidemichi Tanaka,70.53,1058,15
54,55,55,Greg Chalmers,70.55,776,11
55,56,56,Bo Van Pelt,70.56,1129,16
56,T57,T57,Danny Briggs,70.57,988,14
57,T57,T57,Mathias Grönberg,70.57,988,14
58,T57,T57,J.J. Henry,70.57,988,14
59,60,60,Tim Clark,70.58,847,12
60,T61,T61,Steve Flesch,70.6,1059,15
61,T61,T61,Todd Hamilton,70.6,706,10
62,63,63,Mark Calcavecchia,70.64,989,14
63,64,64,David Branshaw,70.69,919,13
64,T65,T65,Scott McCarron,70.71,990,14
65,T65,T65,Shaun Micheel,70.71,1202,17
66,T65,T65,Tiger Woods,70.71,495,7
67,68,68,Patrick Sheehan,70.76,1203,17
68,69,69,Stewart Cink,70.77,920,13
69,70,70,José María Olazábal,70.78,637,9
70,71,71,Charles Howell III,70.79,991,14
71,T72,T72,Steve Allan,70.8,1062,15
72,T72,T72,Brian Bateman,70.8,708,10
73,T74,T74,Dudley Hart,70.83,850,12
74,T74,T74,Craig Perks,70.83,850,12
75,T76,T76,Rich Beem,70.88,1134,16
76,T76,T76,Jeff Maggert,70.88,567,8
77,T78,T78,Peter Lonard,70.9,709,10
78,T78,T78,Phil Mickelson,70.9,709,10
79,80,80,Sergio Garcia,70.91,780,11
80,T81,T81,Ben Crane,70.92,851,12
81,T81,T81,Roger Tambellini,70.92,851,12
82,T83,T83,Brad Faxon,70.93,993,14
83,T83,T83,Blaine McCallister,70.93,1064,15
84,85,85,Fred Funk,70.94,1206,17
85,T86,T86,Stephen Ames,71.0,639,9
86,T86,T86,Russ Cochran,71.0,781,11
87,T86,T86,Dennis Paulson,71.0,568,8
88,T86,T86,David Peoples,71.0,994,14
89,T86,T86,Scott Simpson,71.0,639,9
90,91,91,Heath Slocum,71.06,1208,17
91,T92,T92,Jason Bohn,71.07,995,14
92,T92,T92,Danny Ellis,71.07,1066,15
93,94,94,Bart Bryant,71.09,782,11
94,95,95,Aaron Baddeley,71.11,640,9
95,T96,T96,John Huston,71.13,569,8
96,T96,T96,Kent Jones,71.13,1138,16
97,T98,T98,Chad Campbell,71.14,996,14
98,T98,T98,John Senden,71.14,996,14
99,T100,T100,Joe Durant,71.17,854,12
100,T100,T100,Matt Kuchar,71.17,1281,18
101,T100,T100,Brenden Pappas,71.17,1281,18
102,T103,T103,D.J. Brigman,71.18,783,11
103,T103,T103,Jay Delsing,71.18,783,11
104,T103,T103,Chris Smith,71.18,1210,17
105,106,106,Scott Hoch,71.2,712,10
106,T107,T107,Paul Azinger,71.21,997,14
107,T107,T107,Dean Wilson,71.21,997,14
108,109,109,Frank Lickliter II,71.23,926,13
109,T110,T110,Woody Austin,71.24,1211,17
110,T110,T110,Robert Gamez,71.24,1211,17
111,T110,T110,Steve Stricker,71.24,1211,17
112,T113,T113,Daniel Chopra,71.25,1140,16
113,T113,T113,John Riegger,71.25,570,8
114,T113,T113,Kevin Sutherland,71.25,855,12
115,116,116,Richard Johnson,71.29,1212,17
116,117,117,Harrison Frazar,71.3,713,10
117,T118,T118,Pat Bates,71.31,1141,16
118,T118,T118,Joe Ogilvie,71.31,927,13
119,T120,T120,Billy Mayfair,71.33,856,12
120,T120,T120,Tommy Tolles,71.33,856,12
121,T120,T120,Jay Williamson,71.33,1070,15
122,T123,T123,Robert Allenby,71.36,785,11
123,T123,T123,Robert Damron,71.36,999,14
124,T123,T123,Pat Perez,71.36,999,14
125,T123,T123,David Toms,71.36,785,11
126,T127,T127,Todd Fischer,71.38,1142,16
127,T127,T127,Spike McRoy,71.38,1142,16
128,129,129,Mark Hensby,71.4,1071,15
129,130,130,Alex Cejka,71.42,857,12
130,T131,T131,Kevin Muncrief,71.44,643,9
131,T131,T131,Ryan Palmer,71.44,1143,16
132,133,133,Matt Gogel,71.46,929,13
133,134,134,Glen Day,71.47,1215,17
134,T135,T135,Luke Donald,71.5,858,12
135,T135,T135,John Rollins,71.5,1001,14
136,T135,T135,Roland Thatcher,71.5,715,10
137,T138,T138,Billy Andrade,71.53,1216,17
138,T138,T138,Neal Lancaster,71.53,1073,15
139,140,140,Ben Curtis,71.55,787,11
140,141,141,Brent Geiberger,71.56,1145,16
141,T142,T142,Tom Carter,71.57,1002,14
142,T142,T142,John Daly,71.57,1002,14
143,T142,T142,Bernhard Langer,71.57,501,7
144,145,145,Dan Forsman,71.63,1146,16
145,146,146,Davis Love III,71.64,788,11
146,147,147,Michael Allen,71.65,1218,17
147,148,148,Kenny Perry,71.69,932,13
148,149,149,Bob Burns,71.71,1219,17
149,150,150,Niclas Fasth,71.73,789,11
150,T151,T151,Hank Kuehne,71.75,861,12
151,T151,T151,Arron Oberholser,71.75,861,12
152,153,153,Esteban Toledo,71.78,1292,18
153,154,154,Jonathan Kaye,71.83,862,12
154,T155,T155,Arjun Atwal,71.85,934,13
155,T155,T155,Tom Byrum,71.85,934,13
156,157,157,Hunter Mahan,71.9,719,10
157,158,158,Steve Elkington,71.91,791,11
158,159,159,Steve Pate,71.92,863,12
159,T160,T160,Bob Estes,71.93,1007,14
160,T160,T160,Hirofumi Miyase,71.93,1079,15
161,T160,T160,Dan Olsen,71.93,1007,14
162,163,163,Jeff Brehaut,71.94,1151,16
163,T164,T164,Rich Barcelo,72.0,936,13
164,T164,T164,Lucas Glover,72.0,864,12
165,T164,T164,Mike Heinen,72.0,576,8
166,T164,T164,Tim Herron,72.0,864,12
167,T164,T164,Gene Sauers,72.0,1008,14
168,T164,T164,Omar Uresti,72.0,936,13
169,170,170,Craig Bowden,72.07,1081,15
170,171,171,Dicky Pride,72.08,865,12
171,172,172,Bob Tway,72.09,793,11
172,T173,T173,Jason Dufner,72.15,938,13
173,T173,T173,Grant Waite,72.15,938,13
174,175,175,Rory Sabbatini,72.2,722,10
175,T176,T176,Tommy Armour III,72.23,939,13
176,T176,T176,Scott Hend,72.23,939,13
177,178,178,Ken Duke,72.33,1085,15
178,179,179,Mark Brooks,72.42,1376,19
179,180,180,David Frost,72.43,1014,14
180,181,181,Cliff Kresge,72.5,1015,14
181,182,182,Stephen Leaney,72.58,871,12
182,183,183,Geoff Ogilvy,72.6,726,10
183,184,184,J.P. Hayes,72.69,945,13
184,185,185,John Cook,72.7,727,10
185,186,186,Craig Parry,72.75,582,8
186,187,187,Brian Kortan,72.78,655,9
187,188,188,Guy Boros,72.79,1019,14
188,189,189,Tripp Isenhour,72.8,728,10
189,190,190,Len Mattiace,72.83,874,12
190,191,191,Rocco Mediate,72.9,729,10
191,192,192,Andre Stolz,73.0,803,11
192,193,193,David Morland IV,73.17,878,12
193,194,194,Steve Lowery,73.21,1025,14
194,195,195,Chris Couch,75.1,751,10
195,196,196,David Gossett,75.92,911,12
