,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Chris DiMarco,66.33,199,3
1,2,2,Paul Azinger,67.63,541,8
2,3,3,John Riegger,67.75,271,4
3,4,4,Zach Johnson,67.8,339,5
4,T5,T5,José Coceres,68.0,408,6
5,T5,T5,Tag Ridings,68.0,68,1
6,T5,T5,Jay Williamson,68.0,272,4
7,8,8,Tom Byrum,68.2,341,5
8,9,9,Davis Love III,68.25,273,4
9,10,10,Tom Lehman,68.33,205,3
10,11,11,Brian Bateman,68.5,274,4
11,12,12,Vijay Singh,68.63,549,8
12,13,13,Glen Day,68.67,412,6
13,T14,T14,Brent Geiberger,68.75,275,4
14,T14,T14,Dennis Paulson,68.75,275,4
15,T16,T16,John Daly,69.0,345,5
16,T16,T16,Sergio Garcia,69.0,138,2
17,T16,T16,Neal Lancaster,69.0,207,3
18,T16,T16,Bernhard Langer,69.0,207,3
19,T16,T16,Phil Mickelson,69.0,276,4
20,21,21,Rich Beem,69.14,484,7
21,22,22,Kirk Triplett,69.25,277,4
22,T23,T23,Michael Allen,69.29,485,7
23,T23,T23,Richard Johnson,69.29,485,7
24,T25,T25,Corey Pavin,69.33,416,6
25,T25,T25,Duffy Waldorf,69.33,208,3
26,27,27,Mark Calcavecchia,69.43,486,7
27,28,28,Fred Couples,69.5,139,2
28,29,29,Ted Purdy,69.55,765,11
29,30,30,Stephen Leaney,69.6,348,5
30,T31,T31,Tim Petrovic,69.67,627,9
31,T31,T31,John Rollins,69.67,418,6
32,T33,T33,Aaron Baddeley,69.75,279,4
33,T33,T33,David Peoples,69.75,279,4
34,T35,T35,Pat Bates,69.8,349,5
35,T35,T35,Hunter Mahan,69.8,349,5
36,37,37,John Huston,69.83,419,6
37,38,38,Lee Janzen,69.86,489,7
38,39,39,Jeff Brehaut,69.88,559,8
39,40,40,Tom Pernice Jr.,69.92,839,12
40,T41,T41,Stuart Appleby,70.0,490,7
41,T41,T41,Greg Chalmers,70.0,420,6
42,T41,T41,Carlos Franco,70.0,560,8
43,T41,T41,Fred Funk,70.0,280,4
44,T41,T41,Peter Lonard,70.0,210,3
45,T41,T41,Nick Price,70.0,210,3
46,T41,T41,Dicky Pride,70.0,350,5
47,T41,T41,Adam Scott,70.0,210,3
48,T41,T41,Scott Simpson,70.0,280,4
49,50,50,Jason Dufner,70.1,701,10
50,51,51,John Senden,70.13,561,8
51,52,52,Justin Leonard,70.17,421,6
52,T53,T53,Lucas Glover,70.2,351,5
53,T53,T53,Jesper Parnevik,70.2,351,5
54,55,55,Jeff Sluman,70.22,632,9
55,T56,T56,Billy Andrade,70.25,562,8
56,T56,T56,Jay Haas,70.25,281,4
57,T56,T56,Ryan Palmer,70.25,562,8
58,T56,T56,Chris Riley,70.25,281,4
59,T56,T56,Scott Verplank,70.25,281,4
60,T61,T61,Cameron Beckman,70.29,492,7
61,T61,T61,Luke Donald,70.29,492,7
62,T63,T63,Ben Crane,70.33,422,6
63,T63,T63,Steve Flesch,70.33,844,12
64,T63,T63,Loren Roberts,70.33,422,6
65,T63,T63,Roland Thatcher,70.33,211,3
66,T67,T67,Stewart Cink,70.43,493,7
67,T67,T67,Scott Hoch,70.43,493,7
68,T67,T67,J.L. Lewis,70.43,493,7
69,T70,T70,Alex Cejka,70.5,282,4
70,T70,T70,Danny Ellis,70.5,423,6
71,T70,T70,Mathias Grönberg,70.5,282,4
72,T70,T70,Mark Wilson,70.5,141,2
73,74,74,Steve Lowery,70.56,635,9
74,T75,T75,Arjun Atwal,70.6,353,5
75,T75,T75,Chris Couch,70.6,353,5
76,T75,T75,Brian Gay,70.6,353,5
77,T75,T75,J.J. Henry,70.6,353,5
78,T75,T75,Rod Pampling,70.6,353,5
79,T80,T80,Jonathan Byrd,70.63,565,8
80,T80,T80,Hidemichi Tanaka,70.63,565,8
81,82,82,Todd Fischer,70.64,777,11
82,T83,T83,Joe Ogilvie,70.67,424,6
83,T83,T83,Tiger Woods,70.67,212,3
84,85,85,Tim Clark,70.71,495,7
85,T86,T86,Steve Elkington,70.75,283,4
86,T86,T86,Bob Tway,70.75,283,4
87,88,88,Joey Sindelar,70.78,637,9
88,T89,T89,John Cook,70.8,354,5
89,T89,T89,Freddie Jacobson,70.8,354,5
90,T89,T89,Jonathan Kaye,70.8,354,5
91,T89,T89,Hank Kuehne,70.8,354,5
92,T89,T89,Shigeki Maruyama,70.8,354,5
93,94,94,Billy Mayfair,70.86,496,7
94,95,95,Dean Wilson,70.88,567,8
95,T96,T96,Skip Kendall,70.89,638,9
96,T96,T96,Heath Slocum,70.89,638,9
97,98,98,Patrick Sheehan,70.9,709,10
98,T99,T99,David Branshaw,71.0,426,6
99,T99,T99,Bart Bryant,71.0,284,4
100,T99,T99,K.J. Choi,71.0,213,3
101,T99,T99,Ernie Els,71.0,142,2
102,T99,T99,Mike Heinen,71.0,71,1
103,T99,T99,Jerry Kelly,71.0,355,5
104,T99,T99,Bo Van Pelt,71.0,213,3
105,T99,T99,Grant Waite,71.0,497,7
106,T107,T107,Steve Allan,71.14,498,7
107,T107,T107,Woody Austin,71.14,498,7
108,T109,T109,Bob Burns,71.17,427,6
109,T109,T109,Frank Lickliter II,71.17,427,6
110,T109,T109,Deane Pappas,71.17,427,6
111,112,112,Matt Kuchar,71.2,712,10
112,113,113,Brad Faxon,71.22,641,9
113,114,114,Todd Hamilton,71.25,285,4
114,T115,T115,Spike McRoy,71.29,499,7
115,T115,T115,Carl Pettersson,71.29,499,7
116,117,117,Ken Duke,71.3,713,10
117,T118,T118,Briny Baird,71.33,428,6
118,T118,T118,Rocco Mediate,71.33,428,6
119,T118,T118,Mark O'Meara,71.33,214,3
120,T118,T118,Geoff Ogilvy,71.33,428,6
121,T118,T118,José María Olazábal,71.33,214,3
122,123,123,Cliff Kresge,71.38,571,8
123,T124,T124,Retief Goosen,71.5,143,2
124,T124,T124,Craig Parry,71.5,286,4
125,T124,T124,Gene Sauers,71.5,429,6
126,127,127,Robert Gamez,71.55,787,11
127,128,128,Guy Boros,71.57,501,7
128,T129,T129,Craig Bowden,71.6,358,5
129,T129,T129,D.J. Brigman,71.6,358,5
130,T129,T129,Chad Campbell,71.6,358,5
131,T129,T129,Bob Estes,71.6,358,5
132,133,133,Daniel Chopra,71.63,573,8
133,T134,T134,Scott Hend,71.67,215,3
134,T134,T134,Kevin Na,71.67,430,6
135,T134,T134,Justin Rose,71.67,215,3
136,137,137,Jason Bohn,71.71,502,7
137,T138,T138,David Frost,71.75,287,4
138,T138,T138,Pat Perez,71.75,287,4
139,140,140,Scott McCarron,71.88,575,8
140,T141,T141,Robert Allenby,72.0,144,2
141,T141,T141,Tripp Isenhour,72.0,72,1
142,T141,T141,Jeff Maggert,72.0,288,4
143,T141,T141,Len Mattiace,72.0,432,6
144,T141,T141,Kenny Perry,72.0,288,4
145,T141,T141,Rory Sabbatini,72.0,360,5
146,147,147,Esteban Toledo,72.11,649,9
147,148,148,Niclas Fasth,72.13,577,8
148,T149,T149,Tom Carter,72.14,505,7
149,T149,T149,Ben Curtis,72.14,505,7
150,151,151,Brett Quigley,72.2,361,5
151,T152,T152,J.P. Hayes,72.25,289,4
152,T152,T152,Charles Howell III,72.25,289,4
153,T154,T154,Dan Forsman,72.29,506,7
154,T154,T154,Hirofumi Miyase,72.29,506,7
155,156,156,Joe Durant,72.33,434,6
156,157,157,Robert Damron,72.38,579,8
157,158,158,David Morland IV,72.43,507,7
158,T159,T159,Darren Clarke,72.5,145,2
159,T159,T159,Steve Stricker,72.5,435,6
